Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	4.072715165e-07	5.56399066e-06	0.0001348208923	1
0.002	1.798597035e-06	1.617638692e-05	0.00191153331	16.86603568
0.003	3.508104389e-06	2.117020825e-05	0.003244729	6.908368874
0.004	4.773363526e-06	2.146849903e-05	0.004557338125	5.730419328
0.005	5.351469182e-06	1.993933766e-05	0.005570323302	6.282315527
0.006	5.429075481e-06	1.767514093e-05	0.006358511558	6.652179208
0.007	5.142148809e-06	1.462493439e-05	0.006964314518	1.650053904
0.008	4.552949414e-06	1.078795573e-05	0.00732054056	16.72350447
0.009	3.723296003e-06	6.425028109e-06	0.007333572154	51.78140213
0.01	2.748518916e-06	2.027352495e-06	0.006958085124	44.40210546
0.011	1.733048444e-06	-2.079600017e-06	0.006206187513	1.644913068
0.012	7.67240586e-07	-5.418092223e-06	0.005242903587	3.885717997
0.013	-8.089546975e-08	-7.918333415e-06	0.004210945995	4.901277662
0.014	-7.860247674e-07	-9.709206382e-06	0.003211980949	5.444446207
0.015	-1.357336274e-06	-1.095351632e-05	0.00229453573	3.112609889
0.016	-1.818359157e-06	-1.179157996e-05	0.001483978394	1.077023834
0.017	-2.193083205e-06	-1.232343408e-05	0.0007742401334	4.396226167
0.018	-2.502532398e-06	-1.262035379e-05	0.0001593178172	3.114612283
0.019	-2.762198535e-06	-1.273378532e-05	-0.0003719681077	5.628423187
0.02	-2.983841579e-06	-1.271166625e-05	-0.0008246974001	6.45012249
0.021	-3.172154285e-06	-1.254904439e-05	-0.001233337712	5.206698011
0.022	-3.330450394e-06	-1.227113171e-05	-0.001595747984	4.967187577
0.023	-3.4617165e-06	-1.191623519e-05	-0.001911063154	3.735902661
0.024	-3.564828602e-06	-1.14422039e-05	-0.002215737036	7.603391247
0.025	-3.638306237e-06	-1.086911883e-05	-0.002499126165	3.098797843
0.026	-3.683635665e-06	-1.024411397e-05	-0.002751783528	3.996321056
0.027	-3.705493351e-06	-9.595216935e-06	-0.002974043948	5.688890142
0.028	-3.707120922e-06	-8.920480123e-06	-0.003175169623	4.754317144
0.029	-3.690226157e-06	-8.2297344e-06	-0.003355317133	6.626328853
0.03	-3.65534544e-06	-7.513936707e-06	-0.003523213863	4.486261899
0.031	-3.600943403e-06	-6.755032218e-06	-0.003686846128	9.294281979
0.032	-3.526308696e-06	-5.976767684e-06	-0.003837496418	4.277216119
0.033	-3.431991714e-06	-5.170716782e-06	-0.00398283085	3.038750351
0.034	-3.319220429e-06	-4.359214742e-06	-0.00411475026	11.97524316
0.035	-3.186275529e-06	-3.491253351e-06	-0.004254338685	5.092087369
0.036	-3.030686165e-06	-2.595731442e-06	-0.004385539248	9.575059268
0.037	-2.854025421e-06	-1.68958024e-06	-0.004507521935	39.92744648
0.038	-2.658749805e-06	-7.805810572e-07	-0.004619349968	10.01735932
0.039	-2.445040424e-06	1.408682759e-07	-0.004725088719	3.716214342
0.04	-2.213445237e-06	1.054486826e-06	-0.004817847801	12.77473404
0.041	-1.966281899e-06	1.947350683e-06	-0.004896589093	7.553999953
0.042	-1.707418849e-06	2.798601201e-06	-0.004957268446	1.418103421
0.043	-1.438450865e-06	3.621122244e-06	-0.005005162155	0.9128584898
0.044	-1.161636033e-06	4.394588889e-06	-0.005034660205	3.052906809
0.045	-8.789781788e-07	5.124685579e-06	-0.005048146999	0.6934353391
0.046	-5.934585885e-07	5.79818807e-06	-0.005043639142	0.6697064135
