Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	0.001246049103	0.0008666098926	-0.5004952811	1
0.002	0.001781435863	0.001064471775	-0.3772809743	24.17999081
0.003	0.00228677433	0.0008060647216	-0.2436834299	2.117196926
0.004	0.002278700454	0.0004447638464	-0.127424332	4.287871991
0.005	0.001882327879	5.553584185e-05	-0.04626853157	6.151909046
0.006	0.001154063761	-0.0003017828866	0.002815015308	7.383480708
0.007	8.368371272e-05	-0.0005945350566	0.02775404765	1.94393547
0.008	-0.00138842522	-0.0008130758753	0.03654939124	1.235154288
0.009	-0.003332092411	-0.0009626708171	0.03598040645	1.961990552
0.01	-0.00580307678	-0.001055992117	0.03088873126	2.906586833
0.011	-0.008832043622	-0.001107806349	0.02430252609	3.092551981
0.012	-0.01242340536	-0.001131824917	0.01781767433	2.852090531
0.013	-0.01655923557	-0.001139289754	0.01206756567	5.312649848
0.014	-0.02120510144	-0.001138664158	0.007124144074	15.37405677
0.015	-0.02631590858	-0.001135881899	0.002796009039	4.464273656
0.016	-0.03184083956	-0.001134830019	-0.0011814652	20.46406772
0.017	-0.0377271209	-0.001137859179	-0.005043435651	14.06325515
0.018	-0.04392268313	-0.001146230342	-0.008954776536	2.088814183
0.019	-0.05037787603	-0.001160468049	-0.01300491476	3.074790922
0.02	-0.05704651188	-0.001180620673	-0.01722117442	0.9304428366
0.021	-0.0638863606	-0.001206442606	-0.02158837201	1.850345199
0.022	-0.07085932004	-0.001237517342	-0.02606759395	0.8137643842
0.023	-0.07793136547	-0.001273339335	-0.03061105501	8.066176625
0.024	-0.08507236728	-0.001313366644	-0.03517201472	1.455032334
0.025	-0.09225583682	-0.001357054289	-0.03971046068	0.9033842636
0.026	-0.09945863891	-0.00140387512	-0.04419560167	2.35350389
0.027	-0.1066606942	-0.001453332381	-0.04860624182	0.7837875229
0.028	-0.1138446857	-0.001504966838	-0.05292974425	0.6252815317
0.029	-0.1209957906	-0.001558367037	-0.0571613148	1.311976986
0.03	-0.1281013939	-0.001613155726	-0.06130091677	0.4040049002
0.031	-0.1351508371	-0.00166899547	-0.06535200153	0.8132307111
0.032	-0.1421352031	-0.001725590701	-0.06932049273	1.307002898
