Time	U_x	U_y	P	Max.Res.	Omega_1(Wall)
0	0	0	0	0	1
0.0001	-2.921141722e-07	-1.422674943e-06	0.001392066559	1	1
0.0002	5.453204789e-06	-1.1862599e-05	0.01010758274	29.39092223	1
0.0003	1.831594428e-05	-1.686999928e-05	0.007660011359	27.01398155	1
0.0004	3.235963743e-05	-1.450957945e-05	-9.23261137e-05	69.4435912	1
0.0005	4.454785829e-05	-8.020923893e-06	-0.005018994744	9.088914955	1
0.0006	5.343770395e-05	1.88555603e-07	-0.005758377869	6.95713843	1
0.0007	5.864061737e-05	8.279362334e-06	-0.003533427092	6.228774549	1
0.0008	6.048523785e-05	1.521530454e-05	-0.0002639178929	7.052879274	1
0.0009	5.962521594e-05	2.055068201e-05	0.002550527094	10.73662887	1
0.001	5.678113603e-05	2.424662623e-05	0.004132243822	15.36006761	1
0.0011	5.258624507e-05	2.650040726e-05	0.004351622974	8.870098984	1
0.0012	4.752287888e-05	2.76186488e-05	0.003492689928	5.257691659	1
0.0013	4.191631857e-05	2.792914939e-05	0.002011876113	12.56199445	1
0.0014	3.59599364e-05	2.772741203e-05	0.0003569299431	10.15681562	1
0.0015	2.975166582e-05	2.725017203e-05	-0.001135238543	10.05920937	1
0.0016	2.332979821e-05	2.666831431e-05	-0.002272470471	8.288764184	1
0.0017	1.670203133e-05	2.60919629e-05	-0.002994857079	6.762361522	1
0.0018	9.865816665e-06	2.558188385e-05	-0.003338518347	14.54645434	1
0.0019	2.880919078e-06	2.517992433e-05	-0.003403377246	13.84083658	1
0.002	-4.246881022e-06	2.487139859e-05	-0.003312689696	2.478388941	1
0.0021	-1.153479644e-05	2.463424158e-05	-0.00313998184	5.969921739	1
0.0022	-1.898333069e-05	2.445124851e-05	-0.002941975444	2.593287896	1
0.0023	-2.657730115e-05	2.431052912e-05	-0.002761175667	1.916245148	1
0.0024	-3.429592451e-05	2.42035397e-05	-0.00262261843	2.226106195	1
0.0025	-4.211381608e-05	2.412304591e-05	-0.002537775441	7.096423111	1
0.0026	-5.000809577e-05	2.406417848e-05	-0.002506484031	3.150836645	1
0.0027	-5.795335473e-05	2.402248018e-05	-0.002522815929	11.66288514	1
0.0028	-6.592976969e-05	2.399547095e-05	-0.002577346308	2.409560639	1
0.0029	-7.391780258e-05	2.398089368e-05	-0.002659679257	4.878018386	1
0.003	-8.190415632e-05	2.397757984e-05	-0.002761421974	22.68044242	1
0.0031	-8.987971533e-05	2.398449411e-05	-0.002876701163	3.379419278	1
0.0032	-9.783170684e-05	2.400086343e-05	-0.002998425916	7.203242879	1
0.0033	-0.0001057463343	2.402669767e-05	-0.003120004584	5.111369923	1
0.0034	-0.0001136131756	2.406233738e-05	-0.003237826215	6.345964979	1
0.0035	-0.0001214217708	2.410789987e-05	-0.003347735286	1.127768384	1
0.0036	-0.0001291661394	2.416384763e-05	-0.003449185196	1.965470696	1
0.0037	-0.0001368428764	2.423051858e-05	-0.003542848895	0.8489248236	1
0.0038	-0.0001444472614	2.430790347e-05	-0.003627315692	1.124276654	1
0.0039	-0.0001519751134	2.439606476e-05	-0.00370192108	2.311120217	1
0.004	-0.000159423132	2.449486773e-05	-0.003766647172	0.7568293918	1
0.0041	-0.0001667885891	2.460383346e-05	-0.003821443137	4.617139876	1
0.0042	-0.0001740709229	2.472268562e-05	-0.003867689502	2.086324524	1
0.0043	-0.0001812699629	2.485052349e-05	-0.003905994758	1.359745776	1
0.0044	-0.0001883872384	2.498677836e-05	-0.003937981037	1.058471435	1
0.0045	-0.0001954247546	2.513050361e-05	-0.003964910676	5.231785611	1
0.0046	-0.0002023845549	2.528056803e-05	-0.003987820439	2.174047762	1
0.0047	-0.0002092698133	2.5436195e-05	-0.004008301639	4.597446847	1
0.0048	-0.0002160832162	2.559621973e-05	-0.004027302069	0.8024040118	1
0.0049	-0.0002228283193	2.575991514e-05	-0.004046110366	0.9510834434	1
0.005	-0.0002295078617	2.592624239e-05	-0.004065332634	1.34327688	1
0.0051	-0.0002361253916	2.60945834e-05	-0.004085888922	0.7083796345	1
0.0052	-0.0002426840163	2.626417846e-05	-0.004108277914	0.6605988788	1
0.0053	-0.0002491865401	2.643440783e-05	-0.00413280934	1.515413756	1
0.0054	-0.0002556355377	2.660472375e-05	-0.004159634488	0.7467087974	1
0.0055	-0.0002620325303	2.67746168e-05	-0.00418835382	3.583635234	1
0.0056	-0.0002683811399	2.694386685e-05	-0.004219701524	3.42305248	1
0.0057	-0.0002746829388	2.711202091e-05	-0.004253079922	0.6416593727	1
0.0058	-0.0002809396695	2.727891818e-05	-0.004288206423	1.312548621	1
0.0059	-0.0002871530498	2.744437017e-05	-0.004324776951	0.9456938648	1
0.006	-0.0002933246631	2.760826446e-05	-0.004362474519	1.546753244	1
0.0061	-0.0002994560154	2.777053541e-05	-0.004400981414	0.4893364524	1
0.0062	-0.0003055497087	2.79311556e-05	-0.004440634121	0.8890401428	1
0.0063	-0.0003116063987	2.809004368e-05	-0.004480513471	0.4196607345	1
0.0064	-0.0003176272079	2.824729466e-05	-0.004520345901	0.5649903075	1
0.0065	-0.0003236146262	2.840293196e-05	-0.004560618016	0.415986894	1
0.0066	-0.0003295689999	2.855692948e-05	-0.004600452127	0.3618616666	1
0.0067	-0.0003354926155	2.870944089e-05	-0.004640418279	0.6269376323	1
0.0068	-0.0003413856662	2.886042444e-05	-0.004679671989	1.756295884	1
0.0069	-0.0003472504126	2.901005847e-05	-0.004718872771	0.3906623923	1
0.007	-0.0003530868962	2.91582959e-05	-0.004757210611	0.6471170854	1
0.0071	-0.0003588973911	2.930533443e-05	-0.004795420132	0.6754187358	1
0.0072	-0.0003646834982	2.94511326e-05	-0.004833506068	0.4205192438	1
0.0073	-0.0003704448577	2.959574275e-05	-0.004870664063	0.4435337216	1
0.0074	-0.0003761837838	2.973935081e-05	-0.004907710906	0.448565149	1
0.0075	-0.0003819018432	2.988189323e-05	-0.004944695646	0.9064590902	1
0.0076	-0.0003876003697	3.002344274e-05	-0.004981657791	2.197838733	1
0.0077	-0.0003932786188	3.016398668e-05	-0.005017765336	0.730449666	1
0.0078	-0.0003989389118	3.030373026e-05	-0.005053917087	0.4915907086	1
0.0079	-0.0004045827287	3.044257821e-05	-0.005090180592	0.3464175075	1
0.008	-0.0004102112992	3.058059926e-05	-0.005126603518	0.4056000706	1
0.0081	-0.000415825835	3.07178232e-05	-0.005163226205	0.3232359339	1
0.0082	-0.0004214249816	3.085419244e-05	-0.005199076506	0.2608684899	1
0.0083	-0.0004270137241	3.099004557e-05	-0.005236184847	0.2285657795	1
0.0084	-0.0004325921527	3.11250132e-05	-0.00527359999	0.2410811542	1
0.0085	-0.0004381610213	3.12593278e-05	-0.005311315322	0.3390978079	1
0.0086	-0.0004437242809	3.139307038e-05	-0.005350482913	0.5241401965	1
0.0087	-0.0004492813686	3.152598874e-05	-0.005389996016	0.7714766399	1
0.0088	-0.0004548327266	3.165827715e-05	-0.005429810072	0.4261213445	1
0.0089	-0.0004603823273	3.179001481e-05	-0.00547117491	0.6450567926	1
0.009	-0.0004659290655	3.192091923e-05	-0.005512834031	0.3632829208	1
0.0091	-0.0004714765697	3.205133249e-05	-0.005556086523	0.4153600071	1
0.0092	-0.0004770233636	3.218090496e-05	-0.005599559359	0.3893943897	1
0.0093	-0.0004825691946	3.230986284e-05	-0.005643147522	0.3970191868	1
0.0094	-0.000488118006	3.243831e-05	-0.005688287401	0.6850517474	1
0.0095	-0.0004936678429	3.256593747e-05	-0.005733433106	1.259111451	1
0.0096	-0.0004992223737	3.269316953e-05	-0.005780077104	0.4353474032	1
0.0097	-0.0005047794182	3.281963127e-05	-0.00582655488	0.4999288515	1
0.0098	-0.0005103427455	3.294578143e-05	-0.005874441246	0.3568458643	1
0.0099	-0.0005159099591	3.307122934e-05	-0.00592196298	0.3183149259	1
0.01	-0.0005214849649	3.319647217e-05	-0.005970784757	0.290479163	1
0.0101	-0.0005270699969	3.332130123e-05	-0.006020904282	0.2451540357	1
0.0102	-0.0005326618946	3.344563364e-05	-0.006070375938	0.2085927009	1
0.0103	-0.0005382647478	3.35699474e-05	-0.006120996775	0.1809087424	1
0.0104	-0.0005438754932	3.369378889e-05	-0.006170777609	0.1959722795	1
0.0105	-0.0005494982816	3.381773277e-05	-0.006221613362	0.2515228659	1
0.0106	-0.0005551353085	3.394155384e-05	-0.006273524348	0.3324587179	1
0.0107	-0.0005607825812	3.406512937e-05	-0.00632437869	0.419865549	1
0.0108	-0.0005664443731	3.418900557e-05	-0.006376195647	0.3343262414	1
0.0109	-0.000572116785	3.431264648e-05	-0.006426811729	0.4867247651	1
0.011	-0.0005778041652	3.443669871e-05	-0.006478331307	0.6022714903	1
0.0111	-0.0005835086472	3.456091914e-05	-0.006530797754	0.2902203235	1
0.0112	-0.0005892254159	3.468513269e-05	-0.006581896774	0.407298577	1
0.0113	-0.0005949590273	3.480995761e-05	-0.006633842795	0.3426285301	1
0.0114	-0.0006007184635	3.493549082e-05	-0.006689074291	0.3028862861	1
0.0115	-0.0006065093765	3.506167179e-05	-0.006747709884	0.4524959139	1
0.0116	-0.0006123296609	3.518833664e-05	-0.006807319854	0.7997692058	1
0.0117	-0.0006181875028	3.531615831e-05	-0.006870266929	0.7887478512	1
0.0118	-0.0006240805732	3.544444959e-05	-0.006934062248	0.5247563128	1
0.0119	-0.0006300089938	3.557356847e-05	-0.006998551964	0.441307907	1
0.012	-0.000635980629	3.570372397e-05	-0.007066188255	0.3236572248	1
0.0121	-0.0006419837708	3.583393076e-05	-0.007131822506	0.280071894	1
0.0122	-0.0006480207479	3.596509713e-05	-0.007197782633	0.2703704021	1
0.0123	-0.0006540985498	3.609699373e-05	-0.007266612043	0.2334497522	1
0.0124	-0.0006602042235	3.622874777e-05	-0.007333051135	0.2005039991	1
0.0125	-0.000666346711	3.636161256e-05	-0.007402016141	0.1744917438	1
0.0126	-0.000672521052	3.649448515e-05	-0.007470804713	0.1864707702	1
0.0127	-0.0006787248909	3.662784661e-05	-0.007539113901	0.2374037363	1
0.0128	-0.000684956648	3.676162222e-05	-0.007606670264	0.3175501305	1
0.0129	-0.0006912220706	3.689621858e-05	-0.007675712589	0.4491998698	1
0.013	-0.0006975166031	3.703118162e-05	-0.007743459094	0.5769716974	1
0.0131	-0.0007038388466	3.716704316e-05	-0.007809617065	0.3762404313	1
0.0132	-0.0007101950981	3.730424066e-05	-0.007876329529	0.5423299915	1
0.0133	-0.0007165815336	3.744237215e-05	-0.007941085755	0.4752713548	1
0.0134	-0.000722997174	3.758200136e-05	-0.008003759818	0.2768851007	1
0.0135	-0.0007294416182	3.772318975e-05	-0.008064336303	0.3883672601	1
0.0136	-0.0007359212933	3.786650624e-05	-0.008124917855	0.3140001832	1
0.0137	-0.0007424324802	3.801147186e-05	-0.008183531522	0.2625653838	1
0.0138	-0.0007489741052	3.815856172e-05	-0.008240262448	0.3695000455	1
0.0139	-0.0007555455759	3.830773008e-05	-0.008295258792	0.5961548676	1
0.014	-0.0007621530323	3.845946776e-05	-0.008350500118	1.163343777	1
0.0141	-0.0007687925224	3.8613172e-05	-0.008404369787	0.1946594457	1
0.0142	-0.0007754627782	3.876920931e-05	-0.008456992671	0.5359641517	1
0.0143	-0.0007821630534	3.892744779e-05	-0.008508530699	0.3792632181	1
0.0144	-0.0007888992917	3.908831463e-05	-0.008560810646	0.2848878031	1
0.0145	-0.000795667546	3.925115844e-05	-0.008612387875	0.2280484653	1
0.0146	-0.0008024665759	3.941628808e-05	-0.008663368021	0.1919665617	1
0.0147	-0.0008092957035	3.958353241e-05	-0.008713891778	0.1765150407	1
0.0148	-0.0008161608903	3.975327654e-05	-0.008765699987	0.1594674547	1
0.0149	-0.0008230584123	3.992486195e-05	-0.008817416062	0.144030552	1
0.015	-0.0008299872349	4.00985662e-05	-0.008869120179	0.140308906	1
0.0151	-0.0008369534694	4.027464261e-05	-0.008922520535	0.1681368627	1
0.0152	-0.0008439535199	4.045242814e-05	-0.008976219338	0.2070376312	1
0.0153	-0.0008509864282	4.063218021e-05	-0.009030255928	0.2639237301	1
0.0154	-0.0008580583413	4.081412721e-05	-0.009086328695	0.3489497354	1
0.0155	-0.0008651657175	4.099762385e-05	-0.009142978106	0.4504494643	1
0.0156	-0.0008723076483	4.11829241e-05	-0.009200194039	0.3163624143	1
0.0157	-0.0008794903309	4.137024438e-05	-0.00925966932	0.2017733785	1
0.0158	-0.0008867103021	4.15589704e-05	-0.009319840399	0.3344381373	1
0.0159	-0.000893966755	4.174936954e-05	-0.009380630637	0.2909480897	1
0.016	-0.0009012660127	4.194166757e-05	-0.009443718507	0.2400696758	1
0.0161	-0.0009086047382	4.213529566e-05	-0.009507424331	0.2098058706	1
0.0162	-0.0009159822581	4.233055116e-05	-0.009571610852	0.2011536864	1
0.0163	-0.0009234050522	4.252768661e-05	-0.009637942806	0.2611360607	1
0.0164	-0.0009308698784	4.27261799e-05	-0.009704653305	0.3673480679	1
0.0165	-0.0009383827753	4.292673789e-05	-0.009773339735	0.606689076	1
0.0166	-0.0009459404232	4.312875355e-05	-0.009842178483	1.65079736	1
0.0167	-0.0009535486626	4.33329327e-05	-0.009912732874	0.4151827066	1
0.0168	-0.0009612038481	4.353867449e-05	-0.009983155466	0.7110230442	1
0.0169	-0.0009689048323	4.374631219e-05	-0.01005322859	0.422207353	1
0.017	-0.0009766509364	4.39557558e-05	-0.01012281243	0.302159442	1
0.0171	-0.0009844482192	4.416741131e-05	-0.01019353231	0.2364383269	1
0.0172	-0.0009922930352	4.438082413e-05	-0.01026363848	0.1949746534	1
0.0173	-0.001000191115	4.45967497e-05	-0.01033465785	0.1663953607	1
0.0174	-0.001008138773	4.481463242e-05	-0.01040485715	0.1455086692	1
0.0175	-0.00101613484	4.503483969e-05	-0.01047407416	0.1295604587	1
0.0176	-0.00102418528	4.525771461e-05	-0.01054387285	0.1169709004	1
