time = 0.147	Re = 10	rotation = -0.181211
-0.738242	0.403801	2510	
-0.737620	0.405084	8859	
-0.735884	0.408432	8859	
-0.733041	0.413835	8859	
-0.729006	0.421247	1555	
-0.723911	0.430267	1779	
-0.717583	0.440989	8846	
-0.709865	0.453562	8846	
-0.700893	0.467758	6522	
-0.690653	0.483403	6400	
-0.678989	0.500064	6400	
-0.665802	0.517675	5827	
-0.651042	0.536004	5024	
-0.634779	0.554794	7450	
-0.616985	0.574252	6192	
