time = 0.177	Re = 10	rotation = -0.246327
-0.776116	0.326052	5827	
-0.775591	0.327431	5827	
-0.774220	0.330973	5827	
-0.771979	0.336688	5827	
-0.768746	0.344543	4466	
-0.764631	0.354099	5024	
-0.759432	0.365474	5024	
-0.753050	0.378808	7036	
-0.745511	0.393939	6192	
-0.736779	0.410713	5874	
-0.726881	0.428447	4613	
-0.715443	0.447376	5156	
-0.702522	0.467166	5168	
-0.688259	0.487491	5168	
-0.672586	0.508554	5234	
-0.655504	0.530086	7166	
-0.637186	0.551812	6370	
-0.617850	0.573306	7598	
