time = 25.017	Re = 25	rotation = -3.69279
-0.153796	0.441814	7685	
0.085575	0.354518	1580	
0.577826	0.310052	4536	
-0.003066	-0.686155	9207	
0.105441	0.822576	5548	
-0.736743	0.590387	448	
-0.221199	-0.269157	7049	
-0.956574	0.271890	2417	
0.638141	-0.262833	7761	
-0.469948	0.732851	6279	
-0.058535	-0.195399	3663	
0.649564	0.383319	7595	
-0.845377	-0.110600	346	
0.323878	0.765532	8867	
0.576740	-0.072871	5667	
-0.180644	0.937892	762	
0.474787	-0.007566	8893	
-0.575836	0.683875	7352	
-0.953923	0.194106	1666	
0.626214	-0.360697	7523	
-0.512024	0.672354	6366	
0.785144	-0.236785	6438	
0.308010	0.825309	8974	
0.369348	0.591708	9778	
0.011109	-0.411117	5320	
0.178552	0.866174	7690	
-0.080849	0.398344	3394	
-0.115206	0.354181	8928	
-0.346736	0.178703	1940	
0.943165	0.190424	1228	
0.236815	0.653740	5083	
0.881938	0.217464	1539	
0.043409	-0.759933	2349	
0.733014	0.017075	2015	
-0.135585	0.617353	8528	
0.550689	-0.567405	1857	
-0.523173	-0.272192	1993	
-0.392119	-0.238333	898	
-0.602852	-0.082063	2087	
-0.023851	-0.432740	8206	
0.562271	0.609350	10990	
0.256787	0.183513	2693	
0.109274	0.653685	4896	
0.492530	0.632394	677	
-0.379265	-0.698829	7667	
0.641974	0.296454	9030	
0.380008	-0.009759	10070	
0.619592	0.750974	4278	
0.708608	-0.683381	5681	
0.175817	0.566321	10193	
-0.607779	0.499055	10141	
-0.089886	-0.516986	3478	
0.690101	0.424132	7469	
0.380901	-0.866939	10780	
-0.670608	-0.458386	5939	
0.072304	-0.709286	8218	
0.166186	-0.476795	8386	
-0.372950	-0.437655	6190	
-0.242123	0.344116	6960	
0.677904	-0.106642	4831	
-0.908562	0.122179	9056	
0.435569	-0.145280	2575	
0.348131	-0.156986	10235	
0.008889	-0.890382	8915	
0.123340	0.969975	4486	
-0.637566	-0.770325	4277	
0.209417	-0.860323	7518	
0.595835	-0.445757	3529	
0.522106	0.420355	1438	
0.064633	-0.528382	5512	
-0.161882	-0.493908	5796	
-0.902093	-0.228504	1528	
0.620070	0.514429	8702	
0.143428	-0.091000	3434	
0.603102	0.212549	3735	
0.295643	0.396518	3567	
0.357552	0.467721	6941	
0.274162	0.819660	10706	
0.235213	0.759268	3732	
0.547443	-0.322859	8775	
0.785714	-0.361104	10642	
0.480968	-0.463330	6590	
0.662822	-0.627263	10359	
0.652144	-0.226734	2771	
-0.364960	-0.741159	4387	
-0.724803	0.370781	9804	
0.354579	-0.373856	5889	
0.409269	-0.063998	2716	
0.441000	-0.065047	3245	
0.512761	0.723694	9153	
0.555210	-0.531955	5460	
-0.293358	-0.403297	5096	
0.511335	0.373659	10595	
0.378779	0.543493	1510	
0.952541	-0.081515	1554	
0.309350	-0.817572	7789	
-0.249510	0.782500	3007	
0.270477	0.648644	5120	
0.444253	0.036680	1686	
0.590525	0.220577	2895	
0.354092	-0.161265	10235	
-0.406038	-0.653232	5771	
0.460706	-0.523380	2451	
0.465133	0.836082	6376	
-0.725132	0.005951	3496	
-0.288431	-0.570448	9986	
0.336781	-0.007284	8594	
-0.339856	0.889779	8623	
0.177342	0.749644	1379	
0.725434	-0.231159	10182	
-0.103977	-0.777763	3757	
0.563533	-0.409837	8121	
-0.103248	-0.628723	2872	
0.455445	-0.462537	7237	
0.502513	0.045671	620	
0.421659	0.425672	2808	
-0.422207	-0.568385	9926	
-0.606284	-0.652529	4178	
0.905158	-0.058647	9256	
-0.074056	-0.773183	3249	
0.653034	-0.744874	5636	
-0.327324	0.250942	5865	
0.168829	0.968897	7200	
-0.052074	-0.324706	6640	
0.253394	0.560721	10573	
0.821946	-0.273074	8577	
-0.550791	-0.423563	7359	
0.182896	0.945530	9698	
-0.750662	0.627656	7138	
0.639959	-0.008688	398	
0.410536	-0.572943	618	
0.192331	-0.951167	7634	
0.883847	-0.010346	10082	
0.519492	-0.572487	791	
-0.623836	0.463444	9919	
-0.171414	-0.475994	3230	
-0.128222	-0.309659	2450	
0.783176	-0.166791	5961	
-0.374680	0.500572	815	
-0.379592	-0.809740	6479	
-0.085453	0.590594	6866	
0.216335	-0.237864	1374	
0.103225	0.786474	3758	
0.072343	0.246164	7949	
-0.623772	-0.511012	8701	
-0.802145	-0.537482	9790	
0.071705	-0.447411	9054	
0.875200	-0.038798	10132	
0.720275	0.033499	10256	
-0.296217	0.920129	9169	
-0.599577	0.448724	5428	
0.020648	0.820715	4769	
-0.078942	0.818340	4518	
0.153914	0.780045	2150	
-0.498579	-0.315715	3754	
0.164007	-0.768883	1675	
0.120105	-0.880324	7669	
-0.171038	0.392333	2146	
0.896931	-0.143461	8890	
-0.425691	0.011552	9577	
0.107711	-0.396048	3459	
-0.890418	0.048034	9927	
0.599965	-0.024300	11034	
