time = 0.057	Re = 25	rotation = -0.0297969
-0.664242	0.634677	945	
-0.663690	0.635244	945	
-0.662274	0.636752	945	
-0.659994	0.639293	10752	
-0.656766	0.642865	3296	
-0.652493	0.647374	7872	
