time = 0.177	Re = 25	rotation = -0.246327
-0.768870	0.501506	6464	
-0.768490	0.502129	6464	
-0.767420	0.503822	6464	
-0.765613	0.506898	6464	
-0.763065	0.511159	1336	
-0.759700	0.516493	1336	
-0.755621	0.522884	2292	
-0.750510	0.530504	2188	
-0.744638	0.539071	2188	
-0.738048	0.548419	7244	
-0.730767	0.558385	6594	
-0.722383	0.569207	6594	
-0.713068	0.580488	982	
-0.703337	0.592051	950	
-0.692958	0.604300	4874	
-0.681607	0.617153	5904	
-0.669574	0.630063	5904	
-0.656689	0.643308	1183	
