time = 0.137	Re = 25	rotation = -0.160245
-0.727719	0.559381	988	
-0.727306	0.559969	988	
-0.726097	0.561608	988	
-0.724139	0.564426	988	
-0.721331	0.568397	971	
-0.717688	0.573329	5313	
-0.713190	0.579343	5313	
-0.707607	0.586434	5313	
-0.701196	0.594439	6582	
-0.693995	0.603163	6582	
-0.686037	0.612465	6582	
-0.676752	0.622686	8522	
-0.666447	0.633318	10640	
-0.655574	0.644342	9646	
