time = 50.002	Re = 25	rotation = 0.0208417
-0.125603	-0.501639	3200	
0.300551	0.223798	8191	
0.805934	-0.266855	8445	
-0.496668	0.162134	7356	
-0.307602	0.299163	4097	
-0.136413	0.097332	2698	
0.829333	-0.001967	1726	
-0.414628	0.246917	9922	
-0.338494	0.667841	6503	
-0.361896	0.876084	957	
-0.365683	-0.929479	1657	
0.023750	-0.225387	4622	
-0.638020	-0.545031	1026	
0.301911	-0.009330	8893	
-0.603424	0.051906	9421	
0.465229	0.528810	1015	
0.536997	-0.011592	6229	
-0.958477	0.122025	1387	
-0.857926	0.069352	8035	
-0.315395	-0.606508	589	
-0.657651	0.569931	5161	
0.452898	0.777800	4948	
0.701880	-0.251498	10686	
0.737624	0.519276	7375	
-0.687813	0.452432	9043	
-0.603775	0.391105	2302	
-0.394535	-0.285743	2946	
0.586985	-0.312323	7856	
0.315918	0.676577	7881	
0.332439	0.767926	8867	
-0.157401	0.585130	4727	
0.167808	0.880123	7690	
-0.566114	0.097274	7532	
-0.748808	0.434328	7674	
-0.197431	0.591995	628	
-0.175370	0.392938	2146	
0.173339	-0.668948	1279	
0.828542	-0.173658	8825	
-0.390355	0.445180	2954	
-0.355564	-0.764206	8719	
0.864122	0.073624	857	
-0.122908	0.938581	676	
-0.630292	-0.755881	4277	
0.254818	0.515897	3840	
0.454841	0.009290	6406	
-0.557752	0.820168	8827	
0.383105	-0.012332	10070	
0.679601	0.471890	9738	
-0.127603	-0.529420	4352	
-0.258376	0.979296	6668	
-0.012087	-0.697624	9207	
-0.422134	0.244847	9922	
0.999732	0.016435	2269	
0.500393	-0.471740	10529	
-0.466367	-0.009907	1349	
-0.036756	0.852359	7166	
-0.201488	-0.009285	10248	
-0.617381	-0.192092	7592	
0.078216	-0.952149	5088	
-0.223715	0.438888	660	
-0.155466	-0.243209	1801	
0.181123	0.701462	1811	
0.651392	0.416284	8441	
-0.059157	0.353321	2404	
0.099477	0.977489	7264	
-0.369567	-0.928502	1657	
-0.928624	-0.362983	388	
-0.472679	-0.729255	9394	
-0.508306	0.851023	6969	
-0.422159	0.120258	4880	
-0.601205	-0.472069	6659	
0.745692	-0.647083	6717	
-0.531001	0.273402	2517	
-0.382841	0.635338	6929	
-0.490218	-0.528905	4031	
-0.543485	0.752608	9895	
-0.675713	-0.123816	6824	
0.018136	0.654436	4705	
0.362975	0.713701	3387	
-0.629425	-0.532877	934	
0.167469	0.400256	3512	
-0.405197	-0.094771	8955	
-0.467863	-0.009953	655	
0.166960	0.511612	2249	
0.024020	-0.742829	3310	
-0.665030	-0.270851	769	
0.692710	-0.459060	9650	
-0.037990	-0.807486	4770	
0.261027	0.364490	7906	
0.077489	-0.238073	6775	
-0.258950	-0.399962	5115	
0.903049	-0.113108	9753	
0.169020	0.828604	4912	
-0.546439	0.327056	10791	
-0.086142	-0.364097	10251	
-0.378901	-0.436069	6190	
0.661435	0.289005	2560	
0.138355	0.016499	2456	
0.493436	-0.751867	7796	
0.457434	0.555639	4758	
0.487114	0.128317	432	
-0.532026	-0.277953	2760	
0.118136	0.554504	8999	
0.895421	0.106119	8820	
-0.728176	0.107967	901	
-0.755377	0.350200	10839	
0.370665	-0.010982	5879	
0.122294	-0.000610	7830	
-0.173571	-0.213458	1146	
-0.396504	0.748674	2064	
-0.072830	-0.108819	1486	
0.288383	0.280512	9388	
-0.436036	0.078272	3370	
0.517614	0.600026	9743	
-0.190222	-0.474065	3230	
-0.266240	-0.880437	5901	
-0.460524	0.010923	8894	
-0.799828	0.044087	4306	
0.279057	0.841953	6346	
-0.022252	0.257946	8741	
-0.428374	-0.404761	9872	
0.332465	0.104509	5455	
0.258427	-0.979284	6667	
-0.719041	0.232031	10181	
-0.404769	-0.805663	1559	
0.280539	-0.405643	2437	
0.250376	0.363331	1646	
-0.125719	0.990098	4333	
0.721119	0.691651	4088	
0.612280	-0.010939	6710	
0.300017	0.208062	5291	
0.234597	-0.970359	7012	
0.917999	-0.169818	10270	
0.278606	-0.534896	5301	
0.210098	-0.708063	3626	
-0.686234	-0.247068	9266	
-0.216883	0.701553	4234	
0.424196	0.088287	3726	
-0.618857	-0.594451	3971	
-0.555769	-0.389276	1944	
-0.400035	-0.599556	9829	
0.385141	-0.290262	6379	
-0.378131	-0.116893	9679	
0.455254	-0.011664	8893	
0.236480	-0.871303	7975	
-0.704403	-0.537639	6256	
0.826021	0.492555	9315	
0.629327	-0.095861	2244	
0.937767	0.251728	1058	
0.048424	0.660025	4817	
0.770378	0.140815	2397	
0.616544	-0.329408	5261	
0.226504	0.348618	7067	
-0.175842	0.056802	3029	
-0.713342	0.447577	6095	
-0.441394	0.395659	8308	
-0.745198	0.406923	7557	
-0.321790	-0.673647	7758	
0.007060	-0.359525	9507	
-0.385959	0.011834	9913	
0.496628	0.229794	6563	
-0.063114	0.896414	9378	
-0.190672	-0.580354	2032	
0.794208	-0.263460	7860	
0.307839	0.804046	7766	
-0.297948	0.825535	7790	
0.643264	-0.297320	6076	
0.873768	-0.249718	1492	
-0.221451	-0.060295	5040	
0.102971	0.026874	409	
-0.079610	-0.483606	5132	
0.689042	-0.270344	7767	
0.555076	0.668802	6348	
-0.116560	-0.124730	5255	
0.225220	-0.104722	495	
0.160766	-0.049264	4897	
-0.824757	0.241172	8729	
-0.826734	0.103240	1619	
0.521324	0.728927	9153	
-0.719908	-0.494880	6508	
-0.768573	-0.085006	694	
0.929591	-0.161898	2000	
-0.642444	-0.419489	8238	
0.134961	-0.361438	1533	
0.533712	-0.011199	8893	
0.265472	0.096145	8230	
0.481524	-0.373249	1334	
0.511755	0.010517	6406	
-0.533695	0.785194	585	
0.134244	0.282630	9798	
0.221397	-0.712052	4233	
-0.351292	-0.333588	3339	
-0.377708	0.642394	6889	
0.107505	-0.984001	7058	
-0.484706	0.011408	6230	
0.319449	0.694326	7881	
0.368764	0.664768	5957	
0.183876	0.500549	3078	
0.244107	-0.621094	1653	
-0.653564	0.015002	6105	
-0.597664	0.041270	9421	
0.567831	0.597236	10990	
-0.645510	-0.750900	4277	
-0.653985	0.014868	6105	
0.639088	-0.416357	7024	
0.851115	0.389090	10306	
0.479206	0.238562	5750	
0.189402	-0.067855	9083	
0.971460	0.079562	5778	
0.399272	0.838222	550	
0.760624	-0.009537	2936	
0.105770	-0.551555	8619	
-0.384197	0.542235	1258	
0.422824	-0.060058	2262	
-0.554706	0.344813	9924	
-0.853752	-0.071794	858	
-0.584057	0.167248	4871	
0.520335	0.205191	6822	
0.310747	-0.948999	9259	
0.890273	0.112139	9568	
0.780529	-0.314298	10712	
-0.250062	0.004279	9470	
-0.230110	-0.207270	7839	
-0.363174	0.193063	3711	
0.882135	0.049812	7937	
0.006818	-0.207771	4217	
-0.729302	0.345725	1770	
0.797741	-0.600503	3896	
-0.235511	0.895164	9646	
-0.280108	-0.630723	3936	
-0.070773	0.268072	1213	
-0.119995	-0.461770	1246	
0.609739	-0.642944	6262	
0.660200	0.396563	7611	
0.688111	-0.292226	9813	
0.523588	-0.568812	1689	
0.492073	0.688495	6183	
0.215916	-0.946553	5942	
0.728968	0.053787	1549	
0.640121	-0.313989	9204	
0.896292	-0.439303	3428	
0.510919	0.283907	1827	
0.394447	0.769646	6335	
-0.825146	0.101967	1619	
0.269194	-0.677631	1128	
-0.121275	-0.775156	3757	
-0.897831	-0.087768	2421	
0.386947	-0.011858	10070	
-0.124772	-0.714151	664	
-0.163923	0.159530	8176	
-0.540618	-0.420928	1437	
-0.248492	-0.888118	5901	
0.748192	0.352582	4231	
-0.335603	-0.208412	5589	
0.733813	-0.330161	1923	
-0.250322	0.875710	8522	
0.781508	0.068167	10379	
-0.298060	-0.299292	10968	
-0.438198	-0.579865	9036	
-0.346599	0.536531	6502	
0.337694	0.314935	3085	
0.297485	0.539432	7628	
-0.025281	-0.724833	10888	
-0.023160	-0.947142	9195	
-0.053342	-0.135236	5060	
-0.142834	-0.983677	4485	
0.238780	0.796693	4012	
-0.629878	0.264890	7762	
0.065817	0.573380	8028	
-0.021326	-0.529612	5295	
0.750518	-0.007227	10322	
0.403111	0.548364	9806	
0.650202	0.148355	2162	
0.352722	0.547768	6992	
0.355524	0.027221	9648	
-0.421246	0.592268	4492	
-0.719330	0.401508	6197	
0.505092	0.473306	574	
0.074708	0.622244	3700	
0.291761	-0.455717	9112	
-0.487640	0.596587	2272	
0.393157	0.074179	8152	
0.686008	0.527043	6255	
0.253210	-0.433498	4810	
-0.175080	0.623519	6751	
0.923203	-0.047378	466	
-0.149871	0.024540	4764	
0.186947	0.570043	2031	
0.202553	-0.432767	4638	
-0.265181	-0.128311	8817	
-0.028152	-0.276880	1635	
-0.031693	0.714290	437	
-0.304767	-0.089391	3603	
0.382869	-0.011966	10070	
-0.000315	0.433427	9431	
-0.030831	0.590701	9720	
-0.880543	0.016990	10081	
0.109771	-0.476776	1303	
0.390415	0.143519	9681	
-0.252373	0.128160	6239	
-0.430539	0.841838	475	
0.572715	0.683555	5607	
-0.567849	0.009294	10229	
0.617805	0.413519	6840	
0.821358	0.059743	1651	
0.584983	0.646057	2987	
0.119709	-0.980681	6022	
0.194814	-0.145279	6921	
-0.113372	0.805993	544	
0.501706	-0.112657	3108	
-0.545777	-0.585077	1640	
-0.964888	0.228858	1618	
0.023276	-0.692823	9474	
0.176569	0.105065	3555	
-0.552090	0.149027	10084	
0.551641	0.616800	10413	
-0.746887	-0.333919	4232	
-0.477018	-0.878911	10647	
0.820070	0.207584	10224	
-0.943433	0.005899	1803	
0.113825	-0.980694	6022	
0.230622	-0.971226	7012	
0.387686	0.212730	1178	
0.162699	0.886612	6320	
-0.376283	0.203729	5788	
-0.235603	-0.408593	5109	
-0.182678	-0.070999	5318	
0.212221	0.576149	1535	
-0.908396	0.216835	8849	
-0.209984	-0.156652	4682	
0.549937	0.120731	5481	
0.054349	0.279219	3395	
-0.560654	0.258311	4661	
0.343103	0.693117	8078	
-0.263811	-0.442586	8449	
0.572178	-0.179731	3244	
0.675587	-0.673004	8261	
0.049814	0.918305	1183	
0.355913	-0.438249	7694	
0.544813	0.751762	768	
0.411250	-0.430828	7692	
-0.349316	-0.894037	2120	
-0.331077	-0.803779	854	
0.110747	0.582087	1414	
0.886047	-0.435890	10423	
0.690516	0.125280	8293	
0.701599	0.204518	4803	
0.957626	-0.222789	1617	
0.486184	0.302202	3090	
-0.412333	0.051078	4710	
0.487626	-0.848286	5918	
0.656699	-0.545751	7876	
-0.193129	0.667944	1448	
0.114134	0.709801	663	
-0.258055	0.979373	6668	
-0.635226	-0.209282	1606	
0.539147	-0.262777	2518	
-0.123161	-0.871756	7944	
0.255988	-0.081145	10795	
0.295003	-0.270634	7293	
-0.273440	-0.939780	8583	
-0.887662	-0.134312	9873	
-0.437665	0.119929	3137	
0.100095	0.223643	5240	
0.378930	0.637281	4051	
-0.436605	-0.437776	2429	
0.017497	0.645444	3774	
0.732572	-0.151242	2868	
-0.196957	0.417619	1082	
0.159610	0.883962	6320	
0.197392	-0.033049	2385	
0.156046	-0.783713	862	
-0.383133	0.728415	2510	
0.579746	-0.168146	4872	
0.396540	-0.570688	618	
0.513833	0.350160	9142	
-0.115760	-0.634507	3798	
-0.088831	-0.642649	3737	
-0.609555	-0.251896	2717	
-0.587285	-0.394323	5601	
-0.843865	0.005939	8787	
0.649495	0.552181	7970	
0.503013	0.715138	9153	
-0.250300	0.002734	9470	
-0.282308	-0.301226	6243	
0.094907	0.558761	8903	
0.277087	-0.884312	9403	
-0.258108	0.809272	5827	
-0.242315	0.441150	6252	
-0.669525	-0.387685	6053	
0.048248	-0.604026	4859	
-0.521359	0.106739	5340	
0.419060	-0.815515	6285	
0.883010	0.111151	9568	
-0.735504	-0.654376	5444	
0.739169	0.027749	478	
