time = 0.117	Re = 25	rotation = -0.120499
-0.708154	0.583667	9410	
-0.707700	0.584267	9410	
-0.706405	0.585857	9410	
-0.704367	0.588559	9410	
-0.701383	0.592445	6286	
-0.697524	0.597283	6286	
-0.692827	0.603111	5641	
-0.687042	0.609938	5641	
-0.680367	0.617666	5641	
-0.672973	0.626045	6312	
-0.664760	0.635045	2984	
-0.655176	0.644977	988	
