time = 31.387	Re = 25	rotation = -32.6095
0.283182	0.739193	2471	
-0.702591	0.249539	1348	
0.404204	0.337017	864	
-0.430061	-0.671764	3218	
-0.810676	0.311621	10999	
-0.069383	0.920808	6285	
-0.316249	-0.516008	4996	
-0.332387	-0.670257	10349	
-0.489157	0.778164	9392	
-0.363023	0.421248	2547	
0.146810	-0.953868	8746	
-0.283102	0.819809	393	
0.800155	-0.070381	8581	
-0.365770	0.277424	3138	
-0.470283	0.162661	2222	
-0.946092	0.290190	3468	
-0.522228	0.226787	6710	
-0.433847	0.835804	1035	
0.412308	0.422844	6328	
-0.087651	0.560544	5270	
0.445115	0.725133	7422	
-0.086227	0.864957	5612	
-0.596743	0.352776	2181	
-0.105120	0.114692	4166	
0.539084	-0.346347	8081	
-0.907442	-0.101252	10065	
-0.313388	0.871710	7411	
-0.276424	-0.791089	5234	
-0.335940	-0.160985	4885	
0.688716	0.491396	9654	
-0.940788	0.279684	2158	
-0.063248	0.431844	8185	
0.617037	-0.444933	2207	
-0.232159	0.297045	7786	
-0.784842	-0.141316	8477	
0.033681	0.472582	7686	
0.916824	-0.144820	1596	
0.655936	0.694940	2120	
-0.126129	-0.842351	7450	
-0.334076	-0.678827	3059	
0.375072	0.562748	5623	
-0.695768	-0.097427	5950	
-0.792895	-0.090859	5843	
-0.830373	0.048821	8323	
-0.485017	-0.263423	6845	
-0.723502	-0.353730	1557	
-0.341742	0.154014	10070	
0.968423	0.119195	6133	
0.550638	0.277617	7254	
-0.531944	0.801734	10581	
-0.439286	-0.438889	1837	
0.509035	-0.279368	3165	
0.326386	-0.889053	7412	
0.890830	0.048960	9466	
0.409839	0.877510	6159	
0.905628	-0.081041	8098	
0.512573	-0.071382	1298	
0.415167	0.784695	9629	
0.437042	-0.492722	4904	
-0.581888	0.132722	3326	
0.481446	-0.612485	5864	
0.446111	0.038461	4811	
-0.742453	-0.607560	6844	
-0.869153	0.055214	9718	
-0.042668	0.982447	1433	
-0.556276	-0.828605	7200	
0.502618	-0.172870	643	
0.511816	0.231193	7608	
-0.075789	0.499031	4810	
-0.119034	-0.898761	7976	
0.152474	-0.013145	5381	
0.131379	-0.074690	4556	
0.414479	0.778193	9629	
0.193908	0.242012	5093	
0.089131	0.545306	5437	
0.752493	-0.057613	9487	
0.485588	0.491044	3680	
-0.530314	0.703956	7210	
-0.456467	-0.277957	8169	
0.343269	-0.387979	6215	
-0.594119	0.497991	8236	
0.116226	-0.345001	7826	
-0.934381	-0.275947	7173	
-0.687307	0.035790	6727	
0.631323	-0.553867	8446	
-0.471907	-0.808732	2665	
-0.544984	-0.045659	4203	
-0.229110	-0.145802	8342	
-0.805684	0.365437	10135	
-0.407817	0.449238	2904	
0.329589	0.212136	6037	
0.795065	-0.344651	10081	
-0.244339	-0.161237	2379	
0.594932	0.607136	854	
-0.080613	0.496694	3930	
-0.124191	-0.329666	7924	
0.038488	0.699150	3564	
-0.481584	0.651792	4510	
0.375456	-0.397502	2986	
-0.382801	0.238933	3955	
0.327888	0.129532	8274	
-0.283627	-0.811832	7534	
0.683326	0.610652	2125	
0.960359	0.239934	4076	
-0.057295	-0.528627	1478	
-0.888216	-0.340716	5141	
-0.280924	0.128972	8594	
-0.287459	0.257966	5907	
0.907961	0.246138	10725	
-0.427760	0.444397	1662	
0.156797	-0.351378	6939	
-0.729629	0.218362	8321	
0.933739	0.029056	10305	
-0.102771	-0.750203	3399	
0.080679	0.657099	1113	
0.692149	-0.616312	10092	
0.455988	-0.207127	10253	
0.590706	-0.594710	10711	
0.798587	0.502865	9967	
0.530695	-0.644764	7604	
0.982390	-0.124602	1700	
-0.584472	-0.746234	512	
0.084211	0.987154	9170	
0.567948	-0.555333	8831	
-0.896504	0.134353	1539	
-0.881147	-0.125469	7300	
0.427338	-0.711913	1330	
0.072752	0.979654	9098	
-0.738930	0.286733	10915	
-0.499214	0.216753	10230	
0.540475	0.232980	10497	
0.514141	-0.850839	3895	
-0.346970	-0.168484	4885	
-0.100567	0.523707	9112	
0.522442	-0.088667	1050	
-0.084167	-0.295205	3785	
0.583211	0.713920	5901	
-0.649599	-0.144788	6019	
0.626226	0.557185	4387	
-0.947726	-0.268188	6657	
0.424332	-0.377430	513	
-0.442801	0.086831	3881	
-0.495697	0.535560	9549	
-0.279191	-0.130492	2650	
0.034217	-0.195014	3761	
-0.024231	-0.655266	1654	
0.553431	-0.157455	10513	
0.559045	-0.753530	10338	
-0.181407	0.228680	7740	
-0.854202	0.511116	2480	
-0.243919	0.485068	3977	
-0.087044	0.459374	8687	
0.439276	0.504336	4240	
0.584024	0.483044	7277	
0.388602	-0.007503	5413	
-0.385613	-0.369800	4797	
-0.522957	-0.720089	10682	
-0.310445	-0.821210	7555	
-0.748037	0.228242	8189	
0.342378	-0.154667	10069	
0.718800	-0.390785	9837	
0.684532	0.085652	7526	
0.276779	0.891630	2291	
0.151300	-0.658432	1258	
-0.326331	-0.286708	2671	
-0.483870	-0.737394	7690	
0.405333	-0.395720	395	
0.253560	-0.726168	792	
-0.564999	0.651169	10672	
-0.292498	-0.211931	2850	
0.718875	-0.338289	4306	
0.612465	-0.601004	7338	
-0.542647	0.491270	4648	
-0.164271	-0.635543	3184	
0.174483	0.012299	10670	
0.813415	0.321644	3971	
0.332361	-0.214728	2194	
0.315130	-0.559079	6421	
-0.805876	-0.156808	5736	
0.380061	0.829083	5903	
0.320566	0.433882	4352	
0.324683	-0.779055	3283	
-0.123396	0.153820	6323	
0.157597	-0.532217	7398	
-0.479135	0.210615	8893	
-0.767739	0.017306	673	
0.391820	0.759548	7636	
-0.382917	-0.056742	3581	
-0.090157	-0.597091	8744	
0.405067	-0.712991	1903	
-0.492600	-0.574886	3440	
-0.620409	-0.748370	8584	
-0.529615	0.190198	7783	
0.228891	-0.968137	4280	
0.417849	-0.186634	6220	
0.050094	0.281748	2114	
-0.294312	0.705600	4044	
-0.427948	0.268253	372	
0.511467	-0.643103	6197	
0.796224	0.525053	8195	
-0.909100	-0.240467	10726	
-0.648276	0.154777	4632	
0.436869	0.724594	7422	
0.427835	0.870678	6159	
0.647320	0.697624	2120	
0.267108	0.469566	4435	
-0.674738	0.385341	9202	
0.523721	0.382259	5896	
-0.153582	0.201128	5208	
-0.442326	-0.621293	932	
-0.752915	-0.600107	6376	
-0.300543	-0.324447	4990	
0.098184	-0.201009	6790	
-0.380639	-0.099153	7427	
0.208416	-0.493401	1919	
0.618465	0.566958	8719	
-0.533644	0.209412	6225	
0.091625	-0.232903	9955	
0.767748	0.591945	9427	
0.697441	-0.605092	7573	
0.716915	0.556865	1111	
0.458010	-0.201104	6052	
-0.172985	-0.884888	6686	
-0.110267	0.561773	10718	
-0.052855	0.488254	703	
0.414335	0.585291	4022	
0.453370	-0.494086	3675	
0.518720	-0.274138	2107	
0.139630	-0.942398	1501	
-0.186506	-0.043014	2967	
0.252526	0.057402	4682	
0.167962	-0.644986	6410	
0.085619	-0.155634	3133	
-0.793839	-0.144340	5940	
-0.409291	0.206142	9446	
0.130067	-0.450732	4511	
-0.276948	0.255106	6423	
-0.128585	0.203363	5484	
-0.834602	0.539927	2578	
0.740839	-0.241158	9908	
0.254867	0.096230	9652	
-0.592400	-0.752283	512	
-0.508895	0.447921	1517	
0.416553	0.812963	4969	
-0.385840	-0.132631	7032	
-0.046564	0.103061	5114	
0.141638	-0.628388	815	
-0.351723	0.158604	10070	
-0.429114	0.598914	7085	
0.639401	0.099666	9397	
-0.199842	-0.080352	5397	
0.801465	0.236138	1357	
-0.508569	0.741190	7755	
-0.486590	0.090879	6917	
0.758583	-0.565948	8849	
-0.554128	-0.307740	2624	
0.811432	0.441113	10183	
-0.456456	0.554420	2373	
-0.225693	-0.148880	8158	
-0.565971	-0.213591	9617	
-0.499669	0.424448	1541	
0.600480	0.505104	8077	
-0.224068	-0.160396	2050	
0.358276	-0.846748	10360	
0.775249	-0.159174	8529	
-0.140866	-0.988745	4263	
0.107348	0.164495	4847	
0.689227	-0.459755	8678	
-0.673597	0.009359	7797	
-0.619345	0.136172	4789	
-0.630912	0.518323	7134	
0.169866	-0.414389	2039	
0.825462	-0.193199	9597	
-0.773793	0.516579	9989	
-0.554763	0.242085	6710	
0.546859	0.605758	4317	
-0.283183	-0.818657	7534	
-0.448466	0.008924	5855	
0.086459	-0.247764	7389	
0.709484	0.576963	2851	
0.526144	-0.145395	5276	
-0.731450	0.582128	8887	
-0.139599	0.103946	3302	
-0.667258	-0.729171	4258	
-0.698004	-0.055020	5576	
-0.165222	-0.578993	504	
-0.706181	0.640841	8470	
0.116678	0.479385	6458	
-0.036529	-0.638722	628	
0.269318	0.414796	7304	
-0.407088	-0.826927	1183	
0.807773	-0.577528	1666	
-0.924296	0.359950	1481	
-0.344980	0.155053	10070	
-0.935403	0.274116	2158	
0.423044	0.045006	1177	
0.005460	0.573198	6962	
0.546835	0.789629	9697	
0.139828	0.896821	9329	
-0.318431	-0.813398	9634	
0.105349	0.771099	3400	
0.008789	-0.905956	974	
0.161909	0.305451	6985	
0.241002	0.875379	6463	
0.149487	0.430278	600	
0.050411	0.292159	2114	
0.526440	-0.844031	5082	
-0.183110	0.122579	1816	
0.684377	-0.439559	8950	
0.160875	0.508057	4695	
0.060408	0.734009	4233	
-0.452500	0.833782	447	
0.246022	-0.547921	7034	
0.651138	-0.534043	8622	
-0.831770	0.496747	2480	
-0.754163	0.295599	1585	
0.692955	0.465331	8876	
0.194270	-0.939300	585	
-0.150531	0.549789	10774	
0.586100	0.274032	602	
0.164974	-0.984437	10167	
-0.368701	0.888700	5985	
