time = 0.077	Re = 25	rotation = -0.0541975
-0.675975	0.621551	6938	
-0.675450	0.622127	6938	
-0.674072	0.623657	6938	
-0.671886	0.626227	10429	
-0.668763	0.629845	10429	
-0.664666	0.634398	10429	
-0.659669	0.639931	9895	
-0.653461	0.646426	9895	
