Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_y	Time: 16.1500	Mesh (Number of cells): 3133
-0.8752658779 	 0.3424377183 	 0.8138826291 	 0.8138826111 	 366
-0.8468228934 	 -0.4250096460 	 0.7823900297 	 0.7823899887 	 367
0.8468228934 	 0.4250096460 	 -0.7823900299 	 -0.7823899888 	 368
-0.8938801651 	 -0.2476152886 	 0.7955554365 	 0.7955554000 	 369
0.8938801651 	 0.2476152886 	 -0.7955554366 	 -0.7955554001 	 370
-0.0313794726 	 -0.3929322564 	 -0.0159092321 	 -0.0159092062 	 371
0.0313794726 	 0.3929322564 	 0.0159092334 	 0.0159092075 	 372
0.0324542321 	 -0.8758928296 	 -0.0659389581 	 -0.0659389626 	 373
-0.0324542321 	 0.8758928296 	 0.0659389569 	 0.0659389614 	 374
0.6113639061 	 -0.6999572182 	 -0.5640324503 	 -0.5640324275 	 375
-0.6113639061 	 0.6999572182 	 0.5640324515 	 0.5640324288 	 376
-0.9218730114 	 -0.0822333224 	 0.8339403861 	 0.8339403571 	 377
0.9218730114 	 0.0822333224 	 -0.8339403861 	 -0.8339403571 	 378
0.9290875882 	 -0.1653284389 	 -0.8655113380 	 -0.8655113195 	 379
-0.9290875882 	 0.1653284389 	 0.8655113382 	 0.8655113197 	 380
-0.9216459848 	 -0.2009013915 	 0.8450783487 	 0.8450783222 	 381
0.9216459848 	 0.2009013915 	 -0.8450783488 	 -0.8450783223 	 382
0.3877128817 	 -0.8448106179 	 -0.3807886813 	 -0.3807886503 	 383
-0.3877128817 	 0.8448106179 	 0.3807886824 	 0.3807886514 	 384
0.8602232778 	 -0.4430159708 	 -0.8381418904 	 -0.8381418832 	 385
-0.8602232778 	 0.4430159708 	 0.8381418907 	 0.8381418834 	 386
0.8821019733 	 -0.3983315473 	 -0.8566917306 	 -0.8566917230 	 387
-0.8821019733 	 0.3983315473 	 0.8566917308 	 0.8566917232 	 388
0.2046231035 	 0.0563553077 	 0.0046587432 	 0.0046587487 	 389
-0.2046231035 	 -0.0563553077 	 -0.0046587432 	 -0.0046587487 	 390
0.2325366890 	 0.5450377945 	 -0.0297108055 	 -0.0297110527 	 391
-0.2325366890 	 -0.5450377945 	 0.0297108124 	 0.0297110596 	 392
0.6239381949 	 0.1955585388 	 -0.3281176160 	 -0.3281174898 	 393
-0.6239381949 	 -0.1955585388 	 0.3281176159 	 0.3281174897 	 394
0.1887339213 	 -0.1276282449 	 0.0076667771 	 0.0076667877 	 395
-0.1887339213 	 0.1276282449 	 -0.0076667776 	 -0.0076667882 	 396
0.4165527972 	 0.4490541290 	 -0.3067732309 	 -0.3067730665 	 397
-0.4165527972 	 -0.4490541290 	 0.3067732321 	 0.3067730677 	 398
-0.0642051025 	 -0.9250162803 	 0.0653495912 	 0.0653495618 	 399
0.0642051025 	 0.9250162803 	 -0.0653495896 	 -0.0653495602 	 400
-0.6149895940 	 -0.6949034863 	 -0.2172632915 	 -0.2172632294 	 401
0.6149895940 	 0.6949034863 	 0.2172632909 	 0.2172632288 	 402
0.0023867196 	 -0.2239759290 	 0.0053525635 	 0.0053525637 	 403
-0.0023867196 	 0.2239759290 	 -0.0053525642 	 -0.0053525643 	 404
0.0519724293 	 -0.2177849477 	 -0.0068713288 	 -0.0068713258 	 405
-0.0519724293 	 0.2177849477 	 0.0068713289 	 0.0068713258 	 406
0.1038157909 	 -0.2025721714 	 -0.0079381922 	 -0.0079381847 	 407
-0.1038157909 	 0.2025721714 	 0.0079381922 	 0.0079381846 	 408
0.3135735800 	 -0.9332791977 	 -0.3140477794 	 -0.3140477711 	 409
-0.3135735800 	 0.9332791977 	 0.3140477795 	 0.3140477713 	 410
0.1054903525 	 0.1973747087 	 -0.0133792905 	 -0.0133792975 	 411
-0.1054903525 	 -0.1973747087 	 0.0133792897 	 0.0133792966 	 412
0.1116757323 	 0.6954020912 	 0.0984922588 	 0.0984920649 	 413
-0.1116757323 	 -0.6954020912 	 -0.0984922417 	 -0.0984920479 	 414
-0.0461928318 	 0.7610968984 	 0.1510003988 	 0.1510003525 	 415
0.0461928318 	 -0.7610968984 	 -0.1510004065 	 -0.1510003602 	 416
0.0313008142 	 -0.2579913965 	 0.0002781913 	 0.0002781950 	 417
-0.0313008142 	 0.2579913965 	 -0.0002781919 	 -0.0002781956 	 418
-0.5247330434 	 -0.7669174859 	 2.4316475632 	 2.4316437099 	 419
0.5247330434 	 0.7669174859 	 -2.4316475639 	 -2.4316437106 	 420
0.4049948303 	 -0.1722990148 	 -0.0786152142 	 -0.0786151181 	 421
-0.4049948303 	 0.1722990148 	 0.0786152138 	 0.0786151177 	 422
-0.4207560510 	 0.1958540579 	 0.0947889324 	 0.0947888332 	 423
0.4207560510 	 -0.1958540579 	 -0.0947889327 	 -0.0947888335 	 424
0.8705110288 	 -0.3138612619 	 -0.7995138916 	 -0.7995138698 	 425
-0.8705110288 	 0.3138612619 	 0.7995138920 	 0.7995138702 	 426
0.4419010714 	 0.4504250916 	 -0.3213942808 	 -0.3213940894 	 427
-0.4419010714 	 -0.4504250916 	 0.3213942815 	 0.3213940902 	 428
0.3207202748 	 -0.3229866119 	 -0.0465638113 	 -0.0465637329 	 429
-0.3207202748 	 0.3229866119 	 0.0465638094 	 0.0465637311 	 430
0.6235147248 	 -0.0839662091 	 -0.3206744125 	 -0.3206743036 	 431
-0.6235147248 	 0.0839662091 	 0.3206744129 	 0.3206743040 	 432
-0.1708115181 	 -0.3810172624 	 -0.0280612606 	 -0.0280611728 	 433
0.1708115181 	 0.3810172624 	 0.0280612665 	 0.0280611787 	 434
-0.4474986794 	 0.0971656330 	 0.1060314972 	 0.1060313934 	 435
0.4474986794 	 -0.0971656330 	 -0.1060314973 	 -0.1060313936 	 436
-0.2326195781 	 0.0874279530 	 -0.0146032495 	 -0.0146032774 	 437
0.2326195781 	 -0.0874279530 	 0.0146032489 	 0.0146032768 	 438
-0.8133101386 	 0.4465050781 	 0.7511868464 	 0.7511868262 	 439
0.8133101386 	 -0.4465050781 	 -0.7511868458 	 -0.7511868256 	 440
-0.6234397545 	 0.1475900813 	 0.3314886383 	 0.3314885325 	 441
0.6234397545 	 -0.1475900813 	 -0.3314886378 	 -0.3314885319 	 442
-0.1438358356 	 -0.3742834501 	 -0.0221782712 	 -0.0221781987 	 443
0.1438358356 	 0.3742834501 	 0.0221782759 	 0.0221782035 	 444
0.6239309289 	 0.2596649767 	 -0.3367440141 	 -0.3367438783 	 445
-0.6239309289 	 -0.2596649767 	 0.3367440139 	 0.3367438781 	 446
-0.4212950865 	 0.5916691746 	 0.2791683887 	 0.2791682897 	 447
0.4212950865 	 -0.5916691746 	 -0.2791683861 	 -0.2791682872 	 448
0.4097174100 	 -0.6700929360 	 -0.3299005184 	 -0.3299004300 	 449
-0.4097174100 	 0.6700929360 	 0.3299005210 	 0.3299004326 	 450
-0.2114179863 	 0.1422821499 	 -0.0076669726 	 -0.0076669939 	 451
0.2114179863 	 -0.1422821499 	 0.0076669720 	 0.0076669932 	 452
0.1664717018 	 -0.1661195297 	 0.0014853454 	 0.0014853509 	 453
-0.1664717018 	 0.1661195297 	 -0.0014853457 	 -0.0014853512 	 454
0.1464822669 	 -0.1843734121 	 0.0013650883 	 0.0013650959 	 455
-0.1464822669 	 0.1843734121 	 -0.0013650887 	 -0.0013650963 	 456
0.4053550302 	 -0.2198865092 	 -0.0912610386 	 -0.0912609416 	 457
-0.4053550302 	 0.2198865092 	 0.0912610383 	 0.0912609412 	 458
-0.5250232535 	 -0.7940930805 	 -2.7036258147 	 -2.7036212587 	 459
0.5250232535 	 0.7940930805 	 2.7036258141 	 2.7036212580 	 460
-0.7682127377 	 -0.5476838251 	 0.6569301822 	 0.6569300914 	 461
0.7682127377 	 0.5476838251 	 -0.6569301824 	 -0.6569300917 	 462
-0.7416980180 	 -0.5603412290 	 0.6125591038 	 0.6125589885 	 463
0.7416980180 	 0.5603412290 	 -0.6125591041 	 -0.6125589888 	 464
-0.0225900446 	 0.3055590508 	 -0.0020848015 	 -0.0020848084 	 465
0.0225900446 	 -0.3055590508 	 0.0020848003 	 0.0020848072 	 466
-0.2768531646 	 -0.1377602056 	 0.0173672487 	 0.0173672215 	 467
0.2768531646 	 0.1377602056 	 -0.0173672486 	 -0.0173672215 	 468
-0.7943804719 	 -0.5064924073 	 0.6989031670 	 0.6989030966 	 469
0.7943804719 	 0.5064924073 	 -0.6989031672 	 -0.6989030968 	 470
-0.7673198841 	 -0.5175847424 	 0.6546147323 	 0.6546146398 	 471
0.7673198841 	 0.5175847424 	 -0.6546147325 	 -0.6546146400 	 472
-0.2284516333 	 -0.0440941902 	 -0.0082161580 	 -0.0082161694 	 473
0.2284516333 	 0.0440941902 	 0.0082161579 	 0.0082161694 	 474
-0.0714221886 	 0.9262691265 	 0.0994352435 	 0.0994352317 	 475
0.0714221886 	 -0.9262691265 	 -0.0994352450 	 -0.0994352332 	 476
0.5350957536 	 -0.6856930047 	 -0.4476709403 	 -0.4476708912 	 477
-0.5350957536 	 0.6856930047 	 0.4476709426 	 0.4476708935 	 478
0.5063452856 	 -0.6891414014 	 -0.4213046446 	 -0.4213045884 	 479
-0.5063452856 	 0.6891414014 	 0.4213046471 	 0.4213045909 	 480
-0.5065979458 	 0.7854880132 	 0.4741888994 	 0.4741888746 	 481
0.5065979458 	 -0.7854880132 	 -0.4741888979 	 -0.4741888732 	 482
-0.2023918019 	 0.0585313670 	 -0.0039987370 	 -0.0039987436 	 483
0.2023918019 	 -0.0585313670 	 0.0039987369 	 0.0039987435 	 484
0.1652410240 	 0.1308594849 	 -0.0013925956 	 -0.0013925974 	 485
-0.1652410240 	 -0.1308594849 	 0.0013925956 	 0.0013925973 	 486
-0.2235359347 	 0.0476543425 	 -0.0093700989 	 -0.0093701130 	 487
0.2235359347 	 -0.0476543425 	 0.0093700987 	 0.0093701128 	 488
0.6745228257 	 -0.6571942066 	 -0.6318010793 	 -0.6318010618 	 489
-0.6745228257 	 0.6571942066 	 0.6318010803 	 0.6318010628 	 490
-0.1700717438 	 -0.1542170551 	 0.0010456298 	 0.0010456331 	 491
0.1700717438 	 0.1542170551 	 -0.0010456298 	 -0.0010456332 	 492
-0.3231113804 	 0.5196970995 	 0.1355717132 	 0.1355716130 	 493
0.3231113804 	 -0.5196970995 	 -0.1355717140 	 -0.1355716138 	 494
-0.0234524092 	 -0.3657226525 	 -0.0157903447 	 -0.0157903207 	 495
0.0234524092 	 0.3657226525 	 0.0157903457 	 0.0157903217 	 496
0.0157046804 	 -0.9015209151 	 -0.0355229558 	 -0.0355229634 	 497
-0.0157046804 	 0.9015209151 	 0.0355229553 	 0.0355229629 	 498
-0.4492323019 	 -0.8136599912 	 8.3771938416 	 8.3771828420 	 499
0.4492323019 	 0.8136599912 	 -8.3771938423 	 -8.3771828427 	 500
-0.1200328123 	 -0.2190557871 	 0.0110632671 	 0.0110632774 	 501
0.1200328123 	 0.2190557871 	 -0.0110632676 	 -0.0110632779 	 502
0.0547139912 	 -0.2446965583 	 -0.0048908143 	 -0.0048908112 	 503
-0.0547139912 	 0.2446965583 	 0.0048908141 	 0.0048908110 	 504
0.7469384192 	 -0.6123249709 	 -0.7415888934 	 -0.7415888879 	 505
-0.7469384192 	 0.6123249709 	 0.7415888937 	 0.7415888882 	 506
0.7631564571 	 -0.5916681546 	 -0.7478643902 	 -0.7478643835 	 507
-0.7631564571 	 0.5916681546 	 0.7478643905 	 0.7478643838 	 508
0.3200114297 	 -0.3712766159 	 -0.0580379154 	 -0.0580378335 	 509
-0.3200114297 	 0.3712766159 	 0.0580379134 	 0.0580378314 	 510
-0.3357867976 	 0.3949655689 	 0.0756535688 	 0.0756534816 	 511
0.3357867976 	 -0.3949655689 	 -0.0756535704 	 -0.0756534833 	 512
-0.2924809765 	 -0.1129851255 	 0.0155913017 	 0.0155912669 	 513
0.2924809765 	 0.1129851255 	 -0.0155913017 	 -0.0155912669 	 514
-0.0217437799 	 -0.2669743824 	 -0.0004851009 	 -0.0004850924 	 515
0.0217437799 	 0.2669743824 	 0.0004851007 	 0.0004850922 	 516
-0.7697131404 	 0.3465540433 	 0.6308538905 	 0.6308538420 	 517
0.7697131404 	 -0.3465540433 	 -0.6308538896 	 -0.6308538410 	 518
0.3365165917 	 -0.3470341076 	 -0.0591664604 	 -0.0591663778 	 519
-0.3365165917 	 0.3470341076 	 0.0591664587 	 0.0591663761 	 520
-0.1476130912 	 -0.2617757908 	 0.0079927503 	 0.0079927728 	 521
0.1476130912 	 0.2617757908 	 -0.0079927497 	 -0.0079927722 	 522
-0.2025546434 	 0.9451984950 	 0.2121286065 	 0.2121285930 	 523
0.2025546434 	 -0.9451984950 	 -0.2121286068 	 -0.2121285933 	 524
-0.2363558474 	 0.1354844044 	 -0.0112523543 	 -0.0112523853 	 525
0.2363558474 	 -0.1354844044 	 0.0112523535 	 0.0112523845 	 526
0.8700031697 	 -0.0047126587 	 -0.7337844735 	 -0.7337844271 	 527
-0.8700031697 	 0.0047126587 	 0.7337844736 	 0.7337844272 	 528
0.8450669178 	 0.0686830818 	 -0.6897528061 	 -0.6897527494 	 529
-0.8450669178 	 -0.0686830818 	 0.6897528062 	 0.6897527494 	 530
0.8943258371 	 -0.0206294232 	 -0.7828345538 	 -0.7828345169 	 531
-0.8943258371 	 0.0206294232 	 0.7828345540 	 0.7828345171 	 532
0.1765582102 	 -0.9502940809 	 -0.1937208796 	 -0.1937208744 	 533
-0.1765582102 	 0.9502940809 	 0.1937208794 	 0.1937208742 	 534
