Coord_center_el.x 	 Coord_center_el.y 	 vectorElement[i].U_x	Time: 1.1040	Mesh (Number of cells): 5013
0.2471381676 	 -0.6001724872 	 0.1528018107 	 0.1528021690 	 482
0.0788270851 	 -0.5887939450 	 0.0028350162 	 0.0028350243 	 483
0.3432086317 	 -0.1923313180 	 -0.0123813069 	 -0.0123810062 	 484
0.1487930280 	 0.3199806663 	 0.0090557615 	 0.0090556583 	 485
0.0592536406 	 -0.7595596866 	 0.4592224113 	 0.4592238869 	 486
-0.6397768316 	 0.0531544573 	 -0.0210888288 	 -0.0210888799 	 487
0.1217417930 	 -0.1910330692 	 -0.0103074469 	 -0.0103075063 	 488
0.0644455964 	 0.7257300491 	 -0.2746269088 	 -0.2746279928 	 489
0.5273110294 	 0.0111479553 	 -0.0018056193 	 -0.0018055326 	 490
-0.0760011906 	 0.5762309924 	 -0.0021320211 	 -0.0021320253 	 491
0.1600494555 	 -0.2910086134 	 -0.0135547630 	 -0.0135546180 	 492
-0.1523839364 	 0.8136370890 	 -0.6525724988 	 -0.6525742038 	 493
0.4344688867 	 -0.4439577900 	 0.1401215666 	 0.1401217874 	 494
-0.2027242729 	 -0.6070380533 	 0.1175208774 	 0.1175212163 	 495
-0.4175882420 	 0.2082150097 	 -0.0121719383 	 -0.0121721781 	 496
0.0873326103 	 0.2827672969 	 0.0031537357 	 0.0031537249 	 497
0.0049748874 	 0.9295266024 	 -0.9613477888 	 -0.9613495895 	 498
0.2283022073 	 0.0906990641 	 0.0179706636 	 0.0179707876 	 499
0.1915118858 	 0.1189093842 	 0.0158493715 	 0.0158495008 	 500
-0.1138167235 	 0.8257780693 	 -0.7047729960 	 -0.7047749624 	 501
0.3017985405 	 -0.6956121969 	 0.3792093271 	 0.3792099059 	 502
-0.5481117692 	 -0.2398430359 	 0.0728061081 	 0.0728061417 	 503
-0.1899539944 	 -0.8915666644 	 0.8447729672 	 0.8447743115 	 504
-0.0841249917 	 -0.5442329280 	 0.0019529476 	 0.0019529646 	 505
0.4005307497 	 -0.0019018606 	 0.0000765282 	 0.0000766644 	 506
-0.1428599423 	 -0.3685808031 	 -0.0039029094 	 -0.0039027939 	 507
-0.8666006475 	 0.2811438228 	 -0.2422449148 	 -0.2422447424 	 508
0.0790715605 	 -0.2933547134 	 -0.0019265388 	 -0.0019265121 	 509
-0.3125169536 	 -0.3849925060 	 0.0344416478 	 0.0344419471 	 510
0.1897516667 	 0.8743694455 	 -0.8074412768 	 -0.8074428322 	 511
0.5889178928 	 -0.1838058797 	 0.0630925428 	 0.0630926173 	 512
-0.0498110041 	 -0.7097117515 	 0.1484942137 	 0.1484947714 	 513
0.0599320140 	 0.6992293103 	 -0.0872900830 	 -0.0872904712 	 514
0.4557511872 	 0.4877593404 	 -0.1964608306 	 -0.1964610182 	 515
-0.0773976901 	 0.4529931747 	 0.0000453553 	 0.0000453599 	 516
-0.0236238634 	 -0.7256478594 	 0.2340318803 	 0.2340326680 	 517
0.1720761391 	 -0.3483332194 	 -0.0066439378 	 -0.0066437567 	 518
-0.2416940803 	 0.0745264306 	 0.0159930333 	 0.0159930608 	 519
0.0507402719 	 -0.7739682014 	 0.5287773696 	 0.5287790437 	 520
0.3569702271 	 -0.5969256266 	 0.2491337302 	 0.2491340555 	 521
0.1338336017 	 -0.4723951108 	 0.0049886035 	 0.0049886758 	 522
-0.1184621693 	 0.2261485344 	 0.0110968076 	 0.0110968371 	 523
-0.1149821654 	 -0.1970695685 	 -0.0092913529 	 -0.0092913685 	 524
-0.1327713518 	 0.3258057832 	 0.0070270171 	 0.0070269519 	 525
0.4816636673 	 0.7629204271 	 -0.6426869182 	 -0.6426872067 	 526
0.4906596831 	 -0.1843859555 	 0.0305349946 	 0.0305352241 	 527
-0.0936105417 	 0.3567614458 	 0.0019518917 	 0.0019518720 	 528
0.0812927262 	 0.4392909839 	 0.0000731475 	 0.0000731450 	 529
0.7575133216 	 0.1782237143 	 -0.1135649634 	 -0.1135648045 	 530
0.6212296515 	 0.6280455630 	 -0.5069917510 	 -0.5069916926 	 531
-0.3192809382 	 -0.5882561455 	 0.2057092787 	 0.2057097058 	 532
-0.1148213789 	 0.6518208503 	 -0.0640635816 	 -0.0640638232 	 533
0.8955473587 	 -0.1683210433 	 0.1451326261 	 0.1451325013 	 534
-0.2316988843 	 0.6171666767 	 -0.1609986334 	 -0.1609990418 	 535
-0.1046120620 	 0.9517291422 	 -0.9686704972 	 -0.9686716072 	 536
0.2782058887 	 0.3798368698 	 -0.0191238895 	 -0.0191241626 	 537
-0.0821511007 	 0.5401666216 	 -0.0015581081 	 -0.0015581094 	 538
-0.2349977143 	 0.1684437727 	 0.0287646057 	 0.0287645915 	 539
-0.0746746914 	 -0.2627214067 	 -0.0018015365 	 -0.0018015144 	 540
-0.2050168421 	 0.2199936600 	 0.0262250640 	 0.0262250272 	 541
0.2929739600 	 0.3922644533 	 -0.0295257802 	 -0.0295260447 	 542
0.5013458632 	 -0.3358207531 	 0.1022709722 	 0.1022711096 	 543
-0.0987338255 	 -0.5509309704 	 0.0054285605 	 0.0054285982 	 544
-0.3424437890 	 -0.2124034363 	 -0.0098915893 	 -0.0098913703 	 545
0.4501600563 	 -0.4648697751 	 0.1694086044 	 0.1694087854 	 546
-0.4739518643 	 -0.2420578175 	 0.0430443090 	 0.0430444231 	 547
0.3171339208 	 -0.3866479575 	 0.0366229110 	 0.0366232434 	 548
-0.2454179903 	 0.0148430527 	 0.0030930594 	 0.0030930409 	 549
0.3462697011 	 0.2905377060 	 -0.0101037450 	 -0.0101040083 	 550
-0.1583279298 	 0.3100397755 	 0.0110812017 	 0.0110811079 	 551
-0.0565079731 	 -0.6887255785 	 0.0102858104 	 0.0102858477 	 552
0.8951951894 	 0.1181539004 	 -0.1001167402 	 -0.1001166436 	 553
-0.5668390541 	 -0.0868719792 	 0.0224307512 	 0.0224307257 	 554
0.3074458863 	 -0.3697600818 	 0.0253835122 	 0.0253838513 	 555
0.1892588897 	 -0.1315378479 	 -0.0182508251 	 -0.0182509210 	 556
-0.3116947814 	 -0.0235249254 	 -0.0050949874 	 -0.0050950298 	 557
-0.6686378695 	 -0.6141012750 	 0.5213954873 	 0.5213954606 	 558
-0.2379506539 	 -0.4735853203 	 0.0423181891 	 0.0423184528 	 559
0.8555837406 	 -0.4785286034 	 0.4641514715 	 0.4641513776 	 560
0.1922786626 	 0.1900308286 	 0.0266105667 	 0.0266106352 	 561
-0.0470468958 	 -0.7415928358 	 0.3625666045 	 0.3625677802 	 562
0.3117298891 	 0.7578628731 	 -0.5293271466 	 -0.5293280337 	 563
0.0018320815 	 0.9610947374 	 -0.9915503731 	 -0.9915515548 	 564
-0.9021592940 	 0.0876585431 	 -0.0751872685 	 -0.0751872172 	 565
0.6023975111 	 -0.5708230278 	 0.4074353729 	 0.4074352249 	 566
0.4830748242 	 0.4894975598 	 -0.2176743638 	 -0.2176744971 	 567
-0.0148423278 	 0.9099631572 	 -0.9320179161 	 -0.9320199547 	 568
-0.0843190656 	 0.5643301711 	 -0.0028200679 	 -0.0028200738 	 569
-0.4670555892 	 0.8097060203 	 -0.7286460171 	 -0.7286462486 	 570
-0.3144142318 	 -0.7179037677 	 0.4383296667 	 0.4383304117 	 571
-0.0433186852 	 0.9069418723 	 -0.9235330599 	 -0.9235350893 	 572
-0.2469882489 	 -0.1146958188 	 -0.0241203780 	 -0.0241204284 	 573
0.8227443298 	 -0.4984155805 	 0.4690387506 	 0.4690385923 	 574
-0.1595693143 	 -0.3720790554 	 -0.0034937882 	 -0.0034936460 	 575
-0.2141084089 	 0.6046857640 	 -0.1242231776 	 -0.1242235245 	 576
-0.0724979188 	 -0.6627175772 	 0.0183492959 	 0.0183493855 	 577
-0.5709055783 	 -0.0168535604 	 0.0040063229 	 0.0040062607 	 578
-0.7142269751 	 0.5407713064 	 -0.4493954244 	 -0.4493952226 	 579
-0.1420960668 	 0.5273591227 	 -0.0157663633 	 -0.0157664459 	 580
-0.0839569590 	 0.3876998809 	 0.0008631205 	 0.0008631124 	 581
-0.2208169170 	 0.2211729533 	 0.0266249787 	 0.0266249129 	 582
-0.3692584232 	 0.5526195014 	 -0.2010864259 	 -0.2010867275 	 583
0.1622382035 	 -0.3049848855 	 -0.0120088627 	 -0.0120087048 	 584
-0.0821577551 	 -0.6524799965 	 0.0221750583 	 0.0221751628 	 585
0.3352639681 	 -0.3326135433 	 0.0211128760 	 0.0211132258 	 586
-0.0794165534 	 -0.8027497232 	 0.6384155307 	 0.6384173732 	 587
0.3263173146 	 0.2879737460 	 -0.0029832861 	 -0.0029835421 	 588
-0.3571889694 	 -0.2005699156 	 -0.0077914696 	 -0.0077912763 	 589
-0.2917217799 	 0.7983241550 	 -0.6214928770 	 -0.6214938422 	 590
-0.1190998316 	 -0.2084386392 	 -0.0112276485 	 -0.0112276475 	 591
0.5572435246 	 -0.6463795722 	 0.4868306369 	 0.4868305892 	 592
0.0912573089 	 0.5138879501 	 -0.0017241281 	 -0.0017241376 	 593
-0.6410690473 	 0.4356393416 	 -0.2709754650 	 -0.2709753219 	 594
-0.2108414339 	 0.8788564807 	 -0.8136069498 	 -0.8136082822 	 595
0.0775475724 	 0.3820179865 	 0.0006476047 	 0.0006475991 	 596
-0.2577630448 	 0.0717607634 	 0.0162710245 	 0.0162710259 	 597
-0.3446662420 	 -0.5995238522 	 0.2429458006 	 0.2429462362 	 598
0.9349527512 	 0.0723879143 	 -0.0655206995 	 -0.0655206578 	 599
-0.3960642399 	 0.5228471917 	 -0.1880335821 	 -0.1880338377 	 600
-0.3852015024 	 -0.5778655155 	 0.2472398991 	 0.2472402885 	 601
0.0189369712 	 0.8889061906 	 -0.8946323671 	 -0.8946346087 	 602
-0.1945745185 	 -0.1885821560 	 -0.0268732509 	 -0.0268732388 	 603
0.0197287755 	 0.7513051617 	 -0.4055318999 	 -0.4055333751 	 604
-0.3946317669 	 0.5474802457 	 -0.2150897949 	 -0.2150900628 	 605
0.5159762102 	 0.7697971984 	 -0.6797919879 	 -0.6797921753 	 606
0.2293131852 	 -0.1213183884 	 -0.0239942948 	 -0.0239943322 	 607
-0.1315139427 	 -0.8698121777 	 0.8148991403 	 0.8149008932 	 608
0.3846405857 	 -0.3058752732 	 0.0301948451 	 0.0301951759 	 609
0.3122888088 	 -0.6565300319 	 0.3085599380 	 0.3085603996 	 610
-0.0737227781 	 0.3786651733 	 0.0005491968 	 0.0005491953 	 611
0.0329897969 	 -0.7718403515 	 0.5192739053 	 0.5192755627 	 612
0.5347909412 	 -0.6713964976 	 0.5112723167 	 0.5112723218 	 613
0.4879018410 	 -0.7686158788 	 0.6584977821 	 0.6584979167 	 614
-0.0847259711 	 -0.8230647149 	 0.7049791749 	 0.7049811133 	 615
-0.3082354394 	 0.8206226076 	 -0.6804921817 	 -0.6804930817 	 616
0.6281571043 	 0.5734811498 	 -0.4307981744 	 -0.4307980638 	 617
0.0994417687 	 0.7415060620 	 -0.3726521572 	 -0.3726534574 	 618
0.2384417462 	 -0.0691952863 	 -0.0145191087 	 -0.0145191436 	 619
0.0561628024 	 0.6900246162 	 -0.0128842604 	 -0.0128843156 	 620
-0.2259424529 	 0.2045007063 	 0.0279809598 	 0.0279809120 	 621
-0.2990413826 	 -0.6041636780 	 0.2093064868 	 0.2093069334 	 622
0.3311148238 	 -0.5943386882 	 0.2232508103 	 0.2232511546 	 623
0.1757933680 	 -0.6916617553 	 0.2496966640 	 0.2496973231 	 624
0.3849530401 	 -0.0140049792 	 -0.0011775279 	 -0.0011773900 	 625
0.4223537375 	 -0.0068547952 	 0.0000047346 	 0.0000048795 	 626
0.2448346597 	 0.0747489104 	 0.0165859328 	 0.0165860483 	 627
-0.4124510856 	 -0.0505655068 	 -0.0023358976 	 -0.0023359161 	 628
-0.5735200911 	 -0.7412773709 	 0.6662673082 	 0.6662674216 	 629
-0.1963824566 	 -0.4145259155 	 0.0078346902 	 0.0078348959 	 630
-0.0119458917 	 0.7316747481 	 -0.2685023453 	 -0.2685033431 	 631
0.3662362814 	 -0.5737640862 	 0.2251757121 	 0.2251760084 	 632
-0.4675039247 	 -0.2162882557 	 0.0317364523 	 0.0317365668 	 633
-0.2168232175 	 0.5851982996 	 -0.1043925506 	 -0.1043928545 	 634
-0.6861164286 	 -0.4129098308 	 0.2772990727 	 0.2772989876 	 635
-0.2037291892 	 0.6432618384 	 -0.1724729385 	 -0.1724734025 	 636
-0.5019774129 	 -0.5056258432 	 0.2489012907 	 0.2489014848 	 637
-0.1072859752 	 -0.8548033650 	 0.7866804317 	 0.7866823279 	 638
0.5689918691 	 -0.0804779263 	 0.0212525556 	 0.0212526702 	 639
0.1132511896 	 -0.7153157642 	 0.2573302229 	 0.2573310392 	 640
0.2046621912 	 -0.4734345813 	 0.0260412406 	 0.0260414418 	 641
-0.2828367718 	 -0.2882108521 	 -0.0081823100 	 -0.0081820424 	 642
-0.4354809309 	 -0.7396097931 	 0.5655232072 	 0.5655236886 	 643
0.1608197236 	 0.1573869797 	 0.0155401369 	 0.0155402540 	 644
-0.0226672519 	 -0.7568698746 	 0.4394852881 	 0.4394866980 	 645
0.2727919635 	 -0.0792136668 	 -0.0175984231 	 -0.0175983742 	 646
0.4312382608 	 -0.5542580564 	 0.2529113044 	 0.2529114997 	 647
-0.6674521728 	 0.4552394443 	 -0.3099140046 	 -0.3099138180 	 648
0.0888738242 	 -0.7628386235 	 0.4726194434 	 0.4726209057 	 649
-0.1113103484 	 -0.5401960671 	 0.0077926350 	 0.0077926885 	 650
0.0658844053 	 0.4042444520 	 0.0002429403 	 0.0002429402 	 651
0.1678979544 	 -0.6736989310 	 0.1906005159 	 0.1906010434 	 652
-0.0696256501 	 -0.2847084250 	 -0.0010276051 	 -0.0010275886 	 653
0.2940817748 	 0.7369196445 	 -0.4686912965 	 -0.4686921755 	 654
0.0832317190 	 0.3703197113 	 0.0010792409 	 0.0010792289 	 655
-0.0444872733 	 0.7436062991 	 -0.3713554946 	 -0.3713568660 	 656
-0.6145253826 	 0.3042755030 	 -0.1414446782 	 -0.1414446471 	 657
-0.1852754263 	 -0.6167900687 	 0.1105318195 	 0.1105321460 	 658
-0.6096755732 	 -0.0467271015 	 0.0155569339 	 0.0155568844 	 659
0.2584498534 	 -0.0746568573 	 -0.0169032641 	 -0.0169032587 	 660
-0.1417443775 	 0.3121963286 	 0.0091908983 	 0.0091908298 	 661
-0.3627240877 	 -0.8830376622 	 0.8323377833 	 0.8323382135 	 662
0.1487549683 	 -0.6125981628 	 0.0635173135 	 0.0635175254 	 663
0.4972388493 	 -0.3953481503 	 0.1412130943 	 0.1412132289 	 664
-0.0960397217 	 0.5376796324 	 -0.0035031190 	 -0.0035031317 	 665
-0.3805246931 	 0.5945533619 	 -0.2661896936 	 -0.2661900202 	 666
0.0818287348 	 0.5821451343 	 -0.0033495995 	 -0.0033496202 	 667
-0.5444522198 	 -0.1021689659 	 0.0226350778 	 0.0226350714 	 668
-0.2420080171 	 0.2018715983 	 0.0278445604 	 0.0278444801 	 669
-0.0844609860 	 -0.7231083099 	 0.2715676752 	 0.2715685777 	 670
0.2027150621 	 0.5100674144 	 -0.0403516103 	 -0.0403518177 	 671
-0.1971035841 	 -0.1308617480 	 -0.0203426793 	 -0.0203427698 	 672
-0.1084273330 	 0.6648094499 	 -0.0752674821 	 -0.0752677685 	 673
0.2304513716 	 0.0586859520 	 0.0113190299 	 0.0113191291 	 674
0.8273404690 	 0.0853618305 	 -0.0623898564 	 -0.0623897712 	 675
0.0641831274 	 0.4264982107 	 0.0000826279 	 0.0000826299 	 676
0.3654988442 	 0.4978140499 	 -0.1409011460 	 -0.1409014383 	 677
0.0998122748 	 0.2067739051 	 0.0063420238 	 0.0063420572 	 678
-0.1610007709 	 0.6516132288 	 -0.1327077575 	 -0.1327081693 	 679
-0.2110202641 	 -0.6504483743 	 0.1960170404 	 0.1960175385 	 680
0.1210118396 	 0.1935968074 	 0.0105159791 	 0.0105160448 	 681
0.1161900056 	 0.5164376034 	 -0.0064869376 	 -0.0064869850 	 682
-0.1355956851 	 0.9487935779 	 -0.9558151868 	 -0.9558161907 	 683
-0.1752595661 	 -0.2605438721 	 -0.0192229098 	 -0.0192227597 	 684
0.1823130964 	 0.1778246752 	 0.0244880974 	 0.0244882065 	 685
-0.4325852174 	 0.8132336552 	 -0.7163600018 	 -0.7163603460 	 686
0.1084583809 	 0.1958200200 	 0.0075658661 	 0.0075659207 	 687
0.2541193782 	 0.8455573676 	 -0.7297740417 	 -0.7297752810 	 688
-0.4047888771 	 -0.5944303305 	 0.2864660478 	 0.2864664346 	 689
-0.1118767347 	 0.8482467854 	 -0.7718171838 	 -0.7718192141 	 690
0.0551106917 	 0.9251053537 	 -0.9481548932 	 -0.9481566770 	 691
0.2572069373 	 0.5356522866 	 -0.0940499840 	 -0.0940502871 	 692
-0.2598821832 	 0.5531785999 	 -0.1109358838 	 -0.1109361933 	 693
