time = 2	Re = 10
0.200000	0.011874	0
0.220032	-0.044168	1
0.233143	-0.089120	2
0.274228	-0.119337	3
0.303486	-0.111028	4
0.332807	-0.102192	5
0.364166	-0.077054	6
0.394182	-0.047548	7
0.420764	-0.007555	8
0.443928	0.037354	9
0.461048	0.088798	10
0.472722	0.143552	11
0.477000	0.201910	12
0.475189	0.261841	13
0.470744	0.292335	14
0.466149	0.322837	15
0.458752	0.353969	16
0.451070	0.385185	17
0.440166	0.416182	18
0.428804	0.447342	19
0.414882	0.478305	20
0.400411	0.509632	21
0.383016	0.540297	22
0.364758	0.571507	23
0.343629	0.602497	24
0.321150	0.634148	25
0.295544	0.664889	26
0.267635	0.696245	27
0.235446	0.727472	28
0.199143	0.758731	29
0.156954	0.787630	30
0.109497	0.813211	31
0.056707	0.832129	32
0.003380	0.844639	33
-0.048692	0.849905	34
-0.096470	0.851909	35
-0.139757	0.851180	36
-0.179084	0.850805	37
-0.215065	0.849562	38
-0.247936	0.849811	39
-0.277677	0.849839	40
-0.305549	0.851424	41
-0.356447	0.855259	42
-0.397297	0.863925	43
-0.428478	0.875261	44
-0.449199	0.888979	45
