time = 5	Re = 10
0.198349	0.029309	0
0.203774	-0.003194	1
0.207111	-0.039784	2
0.202337	-0.075047	3
0.193844	-0.112883	4
0.175189	-0.157353	5
0.152227	-0.197518	6
0.153718	-0.256480	7
0.198787	-0.254500	8
0.253719	-0.237956	9
0.285529	-0.216789	10
0.317827	-0.191857	11
0.346833	-0.160339	12
0.374968	-0.123598	13
0.396889	-0.079974	14
0.415312	-0.031790	15
0.424054	0.016571	16
0.429957	0.072530	17
0.426070	0.125152	18
0.415993	0.179820	19
0.398804	0.230305	20
0.375817	0.281504	21
0.348690	0.326351	22
0.316798	0.372886	23
0.283513	0.415725	24
0.264985	0.439617	25
0.246486	0.463582	26
0.228153	0.487697	27
0.209858	0.511919	28
0.188867	0.542671	29
0.167369	0.576465	30
0.142476	0.618255	31
0.127009	0.644177	32
0.111445	0.670153	33
0.076287	0.712491	34
0.046822	0.724844	35
0.016695	0.735967	36
-0.012405	0.733566	37
-0.051441	0.733715	38
-0.098609	0.710530	39
-0.108306	0.697714	40
-0.132804	0.684183	41
-0.160259	0.664109	42
-0.183599	0.645615	43
-0.209026	0.629511	44
-0.233618	0.611975	45
-0.260296	0.595794	46
-0.280118	0.581263	47
-0.309467	0.564989	48
-0.327672	0.550991	49
-0.356780	0.533762	50
-0.370288	0.521729	51
-0.401154	0.502848	52
-0.415972	0.489208	53
-0.444686	0.468816	54
-0.454250	0.457532	55
-0.484177	0.434520	56
-0.491028	0.424208	57
-0.518729	0.399960	58
-0.524486	0.390383	59
-0.552421	0.363148	60
-0.557643	0.352779	61
-0.584805	0.322136	62
-0.613923	0.279913	63
-0.636117	0.240415	64
-0.657395	0.198126	65
-0.674911	0.155251	66
-0.692065	0.107378	67
-0.702420	0.066683	68
-0.712334	0.021016	69
-0.717738	-0.020464	70
-0.722441	-0.069401	71
-0.722417	-0.108290	72
-0.721365	-0.156467	73
-0.716962	-0.195172	74
-0.710217	-0.245324	75
-0.701828	-0.278914	76
-0.689433	-0.326856	77
-0.677518	-0.359700	78
-0.660261	-0.406100	79
-0.643312	-0.441946	80
-0.624529	-0.478876	81
-0.603528	-0.514625	82
-0.580040	-0.551651	83
-0.557475	-0.581528	84
-0.533315	-0.612091	85
-0.506701	-0.641955	86
-0.478162	-0.672157	87
-0.450698	-0.697310	88
-0.421600	-0.722811	89
-0.390224	-0.747146	90
-0.357149	-0.771449	91
-0.325811	-0.791137	92
-0.293078	-0.810854	93
-0.259491	-0.828672	94
-0.224558	-0.846168	95
-0.192706	-0.859574	96
-0.159915	-0.872718	97
-0.124906	-0.884347	98
-0.087834	-0.895435	99
-0.053459	-0.904086	100
-0.018517	-0.912210	101
0.016392	-0.918093	102
0.052495	-0.923810	103
0.085063	-0.927116	104
0.118053	-0.930037	105
0.153916	-0.930913	106
0.191847	-0.930921	107
0.222106	-0.929750	108
0.252370	-0.928434	109
0.311210	-0.923307	110
0.355084	-0.918456	111
0.398867	-0.912849	112
