time = 0.001	Re = 1	rotation = 0
0.185689	0.688531	1184	
0.247127	-0.231237	2692	
-0.404931	-0.886574	7331	
-0.454687	-0.044670	6481	
0.624337	-0.040046	1955	
-0.214430	0.672158	337	
-0.325208	0.296344	306	
-0.263517	0.914310	7760	
-0.052784	0.601822	4718	
0.040955	0.357759	364	
0.441265	0.164040	6747	
0.074746	0.517231	8861	
-0.788185	-0.052799	3266	
-0.627335	0.473836	3193	
-0.566899	-0.729564	8024	
-0.351718	-0.700650	2625	
-0.555357	-0.227022	8175	
0.805197	-0.100100	2950	
0.226127	0.804697	3380	
0.306280	-0.658181	2545	
-0.283696	0.501372	586	
0.215661	-0.349906	6283	
-0.923149	0.268548	8800	
0.917899	0.305581	7575	
0.163701	-0.171263	2876	
-0.050605	0.247020	1947	
-0.323985	0.349505	2236	
-0.365597	0.556691	1187	
0.899142	0.325054	6945	
0.756387	0.019249	3208	
-0.888571	-0.097682	6924	
-0.960025	-0.116578	5287	
-0.566356	0.130378	5278	
0.730205	0.017938	992	
-0.833775	-0.444563	861	
0.294348	0.682772	2999	
-0.470540	-0.204358	400	
0.105643	-0.670119	1627	
-0.260384	-0.707116	4095	
0.139237	0.407475	3700	
-0.423047	-0.133424	3593	
0.512213	-0.207803	4827	
0.792077	0.277842	3187	
0.783109	0.360111	1201	
-0.101605	0.957142	4172	
-0.767596	0.534047	5378	
-0.176360	0.350878	6466	
-0.500407	-0.373563	2557	
0.930832	0.176930	8315	
0.319337	0.066413	5723	
-0.538934	-0.210261	4116	
0.237617	-0.050265	1580	
-0.059736	0.432149	3731	
-0.424018	-0.233076	6480	
0.498340	0.756904	5879	
-0.291907	0.103633	2367	
-0.358006	-0.557475	6950	
0.074045	-0.104148	5420	
-0.800862	-0.295377	4022	
-0.061502	0.682280	2766	
0.016631	-0.666305	1351	
0.558102	0.729867	7027	
-0.177207	-0.720055	375	
-0.253418	-0.159849	7379	
-0.898824	-0.269008	500	
0.499998	-0.321192	4559	
-0.641019	-0.658027	8341	
-0.073098	0.749146	1431	
0.888240	0.216506	6657	
0.193311	0.567288	7715	
0.000053	-0.899260	5611	
-0.465475	0.358181	5740	
0.728563	0.501688	4397	
0.928980	0.108485	6071	
-0.575219	-0.555114	1681	
-0.562501	0.139147	4535	
-0.095782	0.940473	924	
0.361089	-0.829409	274	
-0.887163	-0.024325	6895	
0.235316	0.084998	8238	
0.709227	0.487669	7308	
-0.042807	0.354163	1718	
0.214090	0.429394	6856	
-0.061006	-0.087971	6472	
-0.541561	0.763171	849	
0.808850	0.291569	4021	
-0.350634	0.039422	778	
-0.149097	0.770675	6048	
0.359759	-0.087740	604	
-0.033183	0.577479	1649	
-0.541116	0.760595	849	
-0.056497	0.423168	8973	
-0.692611	0.460884	5491	
0.292529	-0.570239	2258	
-0.627084	0.615161	6615	
0.494159	0.349695	1453	
-0.446212	-0.650182	6677	
0.408949	-0.073700	2627	
0.680857	-0.590268	6636	
0.493988	-0.814808	8144	
-0.565099	0.498509	4836	
-0.581686	-0.426170	3674	
0.354527	-0.873923	8259	
0.406990	-0.636738	3478	
0.024787	0.160894	2524	
0.575084	0.212951	5162	
-0.563194	-0.089662	5207	
0.757739	-0.015464	2899	
0.431122	-0.027681	4142	
0.417096	-0.003720	3375	
0.689100	-0.611316	5347	
0.724620	0.560853	6456	
-0.179016	-0.143552	3113	
-0.404316	-0.197735	4583	
-0.187759	0.138422	2574	
-0.312789	0.577746	2428	
-0.177255	-0.281457	7913	
-0.201002	-0.396338	4685	
-0.349379	0.905741	4251	
-0.972103	0.066931	5577	
-0.390836	0.765720	7414	
-0.498755	0.354824	5656	
0.620848	-0.135704	600	
0.504269	0.659204	7920	
-0.241932	-0.806901	4197	
-0.487721	0.183870	4855	
-0.082971	0.049185	902	
-0.115969	0.705270	2140	
-0.133122	0.653741	1499	
0.018684	-0.827246	8273	
0.320080	-0.586811	2427	
0.694551	0.362718	7158	
-0.733070	0.558384	725	
0.850327	0.430357	258	
0.765419	-0.023180	2899	
-0.170865	-0.651776	3891	
-0.049421	0.567296	1803	
0.112859	-0.680266	1627	
-0.712341	0.298926	4442	
0.078447	-0.348630	1106	
-0.705972	-0.680260	7498	
-0.741175	0.157845	597	
-0.147388	-0.053559	8448	
0.160394	0.432488	6898	
-0.383428	-0.534269	857	
0.006855	0.907443	1536	
0.115623	-0.805063	7459	
0.243357	0.726045	4096	
0.267216	0.898595	708	
0.873493	-0.105243	6031	
0.455393	0.484476	1743	
-0.386028	-0.760457	5843	
-0.112243	-0.216451	7908	
0.063698	0.690715	4469	
0.072549	0.360540	1450	
0.218355	-0.803044	5983	
-0.826935	-0.525653	8017	
0.679026	0.044741	5962	
0.026150	0.299664	4917	
0.089182	-0.935069	1039	
0.160303	0.542178	4283	
-0.247547	-0.017951	963	
-0.251354	-0.908681	3261	
-0.379865	0.663039	3989	
0.614046	0.280048	1764	
-0.263795	-0.374493	2283	
0.367146	-0.238542	3480	
0.267862	0.853758	2031	
0.707880	-0.004644	6276	
-0.144331	0.645119	661	
0.476453	-0.105712	1020	
-0.204933	0.477365	5700	
-0.101833	0.874569	5999	
-0.485533	-0.236480	1736	
0.394283	0.794140	7434	
-0.757880	-0.516909	3451	
-0.543473	-0.020981	4454	
0.783045	-0.283785	3685	
-0.229525	0.833454	6995	
-0.772367	0.262251	3237	
-0.734370	-0.251511	3181	
-0.351190	0.360231	4605	
0.591069	0.007867	1038	
-0.407515	0.771925	4298	
-0.296259	0.476781	7045	
0.110723	-0.596965	7532	
0.097038	0.039286	8752	
0.415835	0.418144	5626	
0.223497	0.343814	7794	
-0.104968	0.392154	1198	
-0.243348	-0.799936	3243	
-0.703044	-0.482595	8733	
-0.568942	0.159825	6827	
0.776087	0.417218	6030	
-0.444453	0.789726	6778	
-0.946955	0.251273	5313	
-0.340129	0.778467	1471	
-0.226346	0.060178	7293	
0.354229	0.278055	8133	
0.096723	-0.454634	1005	
0.270114	-0.400713	3325	
-0.079561	-0.950945	7437	
0.116130	-0.277697	5052	
0.005419	-0.692745	937	
-0.148985	0.812344	7061	
0.381787	-0.801167	8329	
-0.420448	0.078147	4219	
0.448296	-0.222265	6054	
-0.545832	-0.090280	4347	
0.829581	0.334570	4118	
-0.118668	0.370184	2638	
0.839063	0.084914	5066	
0.613339	-0.077986	1160	
0.653648	0.078236	3774	
-0.343393	-0.191150	720	
0.089295	0.243386	6521	
-0.241288	0.084259	5997	
-0.758161	0.361394	7458	
-0.367024	-0.506930	6121	
0.125566	0.812708	2020	
0.160214	0.195873	7719	
-0.523913	0.161775	8776	
-0.708260	-0.328738	617	
0.251056	-0.277389	2852	
-0.131689	0.035224	5359	
-0.050664	-0.631275	5949	
-0.130479	-0.624896	1290	
0.430416	0.046013	4008	
0.194606	0.298157	1616	
0.327732	-0.413711	3533	
-0.381497	-0.193564	2709	
0.266124	0.781306	2529	
-0.134787	0.856437	6230	
0.184161	-0.136430	2573	
0.185561	-0.290988	6173	
0.314040	0.304618	4109	
0.643437	-0.194466	5775	
-0.103714	0.875270	5999	
0.344082	-0.466606	5953	
0.128129	0.913866	4474	
-0.773028	-0.455541	5407	
-0.478743	0.742165	4207	
-0.641180	-0.133443	1664	
-0.349764	0.166808	3832	
-0.894984	0.192422	7304	
0.783602	0.561862	2750	
-0.576932	0.529989	6804	
0.238366	-0.235120	2692	
0.793163	-0.457773	4962	
0.016781	0.934519	7664	
-0.032587	-0.083482	3555	
-0.200665	-0.237206	3099	
-0.956053	-0.250495	5309	
0.323215	0.250716	703	
0.827982	0.343589	4118	
-0.351835	-0.367560	2416	
0.666632	0.551606	4867	
-0.437694	0.427854	3117	
0.123155	-0.200680	8131	
0.061720	-0.829534	6485	
0.778575	0.364238	1201	
-0.289550	0.696680	4942	
0.541349	0.441055	7406	
0.266830	-0.385248	3325	
0.074558	-0.450850	1771	
-0.711428	0.027519	957	
-0.554684	-0.261021	915	
-0.335618	0.425854	4036	
-0.146113	-0.396615	2160	
-0.859178	-0.156311	6200	
-0.223361	-0.679213	1323	
-0.299585	-0.808760	6708	
0.742205	0.335187	3443	
0.159362	-0.088203	3866	
0.284704	-0.491950	7231	
0.102158	-0.736194	4062	
-0.598968	0.028109	945	
-0.208912	-0.533844	7065	
0.170864	0.493673	6153	
0.217977	0.158022	5429	
-0.659801	0.372724	6527	
0.953604	0.217187	5308	
-0.343242	0.605384	3164	
0.672728	-0.169440	4074	
-0.168783	0.873234	3332	
-0.148108	-0.812211	4699	
0.957095	0.150425	5288	
0.287356	-0.271075	6142	
0.335430	0.143687	5505	
0.549367	0.800204	6388	
-0.191387	0.790690	5151	
-0.869835	0.370955	797	
-0.537860	0.077737	3895	
0.546070	0.493169	5528	
0.442860	-0.034217	6209	
-0.611954	-0.588867	6913	
0.070937	-0.124371	4373	
-0.842060	0.453756	3962	
-0.186156	0.755502	1164	
-0.136012	-0.431828	3067	
0.863010	0.347675	5115	
0.386306	0.410295	4318	
0.192130	0.074471	4024	
-0.088843	0.200386	6050	
0.308164	-0.253920	395	
0.336468	-0.086231	6893	
-0.829866	-0.533652	8017	
-0.837257	-0.355965	4117	
0.222655	-0.264748	2231	
0.452454	0.356119	724	
-0.710618	-0.663915	7630	
-0.871129	-0.471334	3366	
-0.303287	-0.823504	6708	
0.204458	0.428751	6856	
-0.685556	-0.315725	7737	
0.454500	0.326636	978	
0.708920	0.109207	1766	
-0.839878	0.034275	5673	
-0.086625	0.649595	1919	
0.337212	0.091835	7101	
0.177623	0.792960	2331	
0.150156	-0.156362	3998	
0.405903	-0.285585	7696	
-0.686693	0.368251	4804	
0.689707	0.020256	6329	
-0.744623	0.242946	2905	
-0.521326	0.261742	4748	
0.387491	-0.787490	7999	
-0.046108	0.171187	5285	
-0.492749	-0.597979	4967	
0.275712	0.521487	548	
-0.281779	0.417795	1135	
0.174751	0.619187	2114	
-0.591856	0.592794	4812	
-0.467184	-0.403471	4772	
-0.620493	0.041750	483	
-0.248011	-0.515801	6632	
0.369105	0.338474	1009	
-0.909531	-0.349406	7014	
-0.006171	-0.655609	8990	
-0.829848	-0.094542	4299	
-0.377028	0.777231	7414	
0.394549	-0.073312	2939	
-0.470761	0.151068	8326	
-0.610198	0.482463	3723	
0.873856	0.318536	7425	
0.449988	-0.671023	6040	
0.496448	-0.005286	3841	
-0.825235	-0.227105	4506	
0.458896	0.156421	277	
0.148064	0.889898	8622	
0.119548	0.129333	6815	
0.228876	0.463267	8636	
0.482476	-0.523977	5762	
0.288841	-0.320487	1355	
0.454961	0.169185	263	
0.513307	-0.497072	8218	
-0.670935	0.025811	4127	
0.726952	-0.304604	2946	
-0.514725	0.462130	4619	
0.955036	0.007496	4611	
-0.215139	-0.216134	5344	
0.589013	0.412122	3673	
0.783161	0.401856	6030	
-0.118446	-0.585408	1678	
0.329929	0.507780	4255	
0.208155	-0.008766	4479	
-0.763917	0.569461	7161	
-0.016817	0.708230	2632	
-0.017598	-0.855299	6001	
-0.439773	0.805160	8869	
-0.111757	-0.265908	2043	
0.579539	-0.065761	758	
0.580925	0.029986	5214	
0.423981	0.181715	6499	
0.400089	-0.278131	7696	
0.258753	-0.130347	1496	
-0.172398	-0.169935	5009	
0.698638	0.391051	5333	
-0.539177	-0.763747	5886	
-0.918579	-0.040586	6086	
0.175934	0.795912	2331	
0.840544	-0.267511	5720	
0.861679	0.091559	5066	
0.148184	-0.642729	634	
-0.768277	-0.511248	3451	
-0.751422	-0.553417	1205	
0.079627	0.736510	1984	
-0.537236	-0.019779	3883	
0.488202	0.679613	7423	
-0.542285	-0.732102	7473	
0.862153	0.341523	5351	
0.752570	-0.535234	4976	
-0.742607	-0.299350	2956	
0.288958	-0.497576	345	
-0.099551	-0.423399	877	
0.842384	-0.099582	5635	
0.071604	-0.094539	7281	
-0.347765	-0.399621	1218	
-0.466424	-0.600941	4999	
-0.338799	-0.867586	6655	
-0.172483	0.354089	6466	
-0.095202	-0.598725	4694	
-0.037250	-0.816544	1653	
-0.541448	0.370830	314	
0.052825	0.100109	4362	
0.809653	0.302455	4588	
-0.746545	-0.204024	1596	
0.520098	0.125895	2872	
0.460956	-0.614308	5676	
-0.175895	-0.003224	1713	
