-0.308467	0.054261	436	
0.227404	-0.197422	5071	
0.473373	-0.336832	1348	
0.203302	-0.371481	2595	
-0.126875	0.079301	1439	
0.403355	-0.057886	6205	
-0.221898	-0.240244	7671	
-0.022595	0.149355	6569	
0.140253	0.202729	899	
-0.175062	-0.018774	2740	
-0.055679	-0.437238	2532	
0.384145	-0.315788	5915	
-0.071553	0.418948	2436	
0.061576	-0.223026	5400	
-0.466991	0.089864	8397	
-0.181425	0.408994	2120	
0.368188	-0.034431	7096	
-0.385858	0.362765	8593	
-0.237751	0.291617	5366	
0.359490	-0.175439	3713	
-0.469325	0.290806	1517	
0.524680	-0.118206	6042	
-0.047315	-0.161797	1645	
0.298838	0.257288	7242	
-0.113900	-0.429597	4601	
-0.344101	-0.173628	1411	
-0.433894	-0.154847	4201	
-0.183737	0.143518	8391	
0.117317	-0.282909	7215	
-0.016951	-0.288295	7746	
0.384512	-0.320661	5915	
-0.453403	-0.004147	7207	
-0.352716	0.058499	4165	
-0.059800	0.135110	2065	
-0.217406	0.124591	382	
-0.410181	-0.140578	3480	
-0.307472	0.047933	1588	
-0.066841	0.408982	2436	
-0.170874	0.071801	5070	
-0.486459	0.186134	4154	
-0.259663	0.328433	8195	
0.176181	0.121085	2887	
-0.164559	-0.240492	2838	
0.229958	-0.364955	2656	
-0.152456	0.336734	2107	
-0.378399	-0.234096	2908	
0.023942	0.234497	4038	
0.022188	0.175042	2767	
0.445126	-0.261161	6877	
-0.338482	0.007205	1113	
-0.262335	0.098537	1668	
-0.234930	-0.362144	4008	
-0.340271	-0.066850	2312	
-0.079216	0.128187	5758	
0.505742	-0.300166	7972	
0.369481	0.162997	1729	
0.459847	0.197937	1298	
0.495099	0.061236	4605	
-0.208577	-0.144791	5998	
0.114958	0.401904	1829	
0.489603	0.083731	5102	
-0.117087	-0.059989	4391	
0.210550	-0.452674	2036	
0.269756	-0.460748	5767	
-0.251489	-0.021212	3909	
0.182482	0.145394	7293	
-0.189821	-0.073430	2916	
-0.346637	0.392649	829	
-0.140723	0.425901	1329	
-0.212551	0.131387	7841	
-0.065923	-0.291989	1925	
0.455015	0.167808	7115	
-0.166874	-0.405795	4412	
-0.026525	-0.328609	1602	
-0.254439	0.317876	2517	
-0.154539	0.215701	6211	
-0.008281	-0.348584	7279	
0.438253	-0.100294	7160	
0.146340	0.069465	6973	
-0.185815	-0.267018	6951	
-0.224397	0.234541	1511	
0.172197	0.118809	2887	
-0.468396	0.132444	5534	
-0.020502	-0.465889	2745	
-0.070114	0.050227	793	
-0.273248	-0.196590	7247	
-0.277360	0.410905	7124	
-0.232151	-0.378907	5232	
-0.413782	0.302407	8886	
0.167708	0.082369	5931	
-0.419973	-0.151964	3480	
-0.091693	-0.307191	3587	
-0.212179	0.201272	7556	
-0.048336	-0.471084	3852	
0.079148	0.350074	7432	
-0.155476	0.041050	7106	
-0.011928	0.130449	5203	
0.296656	0.280146	2628	
-0.208232	-0.172309	5380	
-0.270898	0.093081	5898	
0.126813	-0.231707	8784	
-0.103036	0.021028	9017	
-0.264844	-0.215322	5522	
0.287960	-0.362216	716	
0.412666	-0.020101	6027	
-0.147376	0.348369	2498	
-0.187555	0.005646	3752	
-0.146510	-0.256807	2975	
0.009866	-0.275077	6310	
-0.166276	0.404849	7468	
-0.434259	-0.087780	1879	
0.509478	-0.104260	3371	
-0.260944	-0.093687	1932	
-0.054490	0.082715	3403	
-0.042938	-0.254750	6531	
-0.229040	0.036108	7603	
-0.034443	-0.376531	5104	
-0.315073	-0.051221	2565	
-0.165267	0.255138	7148	
0.033317	-0.304186	5343	
-0.279832	-0.183151	5131	
-0.223032	0.232889	8917	
0.150223	-0.374445	4052	
0.058071	0.410641	4752	
-0.408006	0.363149	7483	
0.121238	-0.484159	1720	
0.210550	-0.474374	3653	
-0.304700	-0.111995	4482	
-0.215325	-0.234200	4270	
-0.131642	-0.247613	3178	
-0.069641	-0.094957	5811	
0.430609	-0.286844	8994	
0.175277	0.151004	5535	
-0.277837	-0.060884	1479	
0.004890	-0.444108	7030	
0.423987	-0.303420	8885	
-0.343812	-0.272063	4190	
-0.011430	-0.072399	678	
0.175301	0.083645	3865	
-0.011631	-0.344102	7279	
0.094068	-0.391582	6593	
-0.088190	-0.450181	4584	
-0.374553	-0.214942	1671	
0.018171	-0.463305	5121	
0.127098	-0.461671	521	
0.298327	-0.161294	1097	
-0.197943	0.005875	3174	
-0.230734	-0.056522	2582	
-0.439303	-0.050844	1865	
0.382593	-0.320475	1056	
0.418873	-0.069784	8224	
-0.185012	0.308082	8044	
-0.185750	-0.257636	5138	
0.520021	-0.012775	2892	
-0.083917	-0.094326	8523	
-0.137880	0.159166	3321	
-0.073181	-0.381103	8135	
0.510331	0.006013	3534	
-0.114192	-0.300290	4105	
-0.258081	-0.232482	619	
-0.367218	-0.245035	2908	
0.436989	-0.107201	6446	
0.019107	-0.240186	7079	
-0.312614	-0.296997	4220	
0.089608	-0.307610	2349	
-0.169399	0.229568	7480	
-0.028995	-0.107632	5076	
0.069891	-0.468795	801	
-0.092516	-0.127944	7541	
-0.107754	-0.045753	247	
-0.206951	0.050327	6049	
-0.240717	0.105381	3330	
-0.332914	-0.038144	2748	
-0.070637	0.151180	1443	
0.386268	-0.316030	5915	
-0.152340	0.403932	6176	
0.401088	-0.008986	6732	
-0.053216	-0.098880	4237	
0.189483	0.355582	2291	
-0.388075	-0.243984	4195	
0.205311	-0.445789	2036	
-0.448284	-0.054013	3620	
-0.330541	-0.310580	5068	
-0.176196	-0.413989	6712	
-0.041151	-0.117705	5076	
-0.260739	-0.378907	6853	
0.461965	0.195877	1298	
0.111486	0.223297	1085	
-0.109632	-0.316186	6399	
-0.211767	0.194478	8925	
-0.119747	-0.246284	3867	
-0.309012	0.128446	1995	
-0.309999	-0.142079	6691	
-0.067345	0.084799	3225	
-0.014362	-0.384921	5606	
0.309429	-0.156546	6037	
-0.104558	0.344801	3987	
0.446844	-0.167018	7442	
0.304015	-0.351946	788	
0.262173	-0.434675	1806	
0.165026	0.165178	3115	
-0.386792	0.366716	8563	
0.433986	-0.133809	6585	
0.328929	-0.292350	1338	
-0.333864	-0.187820	3579	
-0.234456	-0.212601	4338	
-0.383061	0.026013	7439	
-0.198272	0.286767	7466	
-0.123001	-0.359562	1240	
-0.220357	0.334819	2126	
-0.130971	-0.017628	5458	
-0.283638	-0.192155	7247	
0.003699	0.204233	1599	
-0.173389	-0.336956	2941	
-0.052199	0.152255	3648	
0.379496	-0.317298	1056	
-0.204469	0.279969	7466	
0.154832	0.172732	7491	
-0.118317	0.170513	7357	
0.345094	-0.191997	4807	
-0.217593	0.086595	5726	
0.417592	0.046198	7618	
-0.178875	-0.409903	6712	
0.110099	-0.447188	2316	
0.294451	-0.169191	656	
0.311600	-0.289300	1624	
0.169329	0.380167	3516	
0.430869	-0.094974	7160	
0.288330	-0.458897	4733	
0.264440	-0.445733	5398	
-0.083986	0.100890	3671	
-0.197155	0.189704	988	
0.333072	0.224643	837	
0.422271	0.029471	8262	
0.118998	-0.321988	7914	
-0.075639	0.156437	1366	
0.324046	-0.291680	1338	
-0.461431	0.294219	1517	
-0.285466	0.021548	1985	
-0.192052	0.163509	7435	
0.122029	-0.280294	7215	
-0.221809	0.333324	2126	
0.012611	0.243193	4643	
-0.067354	0.356537	7748	
0.430557	-0.252419	8142	
0.057505	-0.306808	4813	
0.006908	0.123824	5113	
-0.171362	-0.202600	4915	
0.282613	-0.458880	5767	
-0.092024	-0.316169	4114	
0.299349	-0.235786	1322	
-0.132971	0.355633	3784	
0.055221	-0.335613	5253	
0.031784	0.420457	5754	
-0.219193	0.018179	6870	
0.150257	0.368628	2743	
-0.148559	-0.034008	5438	
0.513169	-0.267241	2217	
-0.290905	-0.159365	6606	
0.117613	0.382989	1731	
-0.210403	-0.380860	6228	
-0.279223	0.050295	8140	
-0.174506	-0.024215	3954	
-0.051446	0.400783	384	
0.336237	-0.297652	1660	
-0.416635	0.364763	8002	
0.348291	0.117348	7922	
-0.034250	0.147986	6546	
0.337448	-0.140666	671	
-0.422031	-0.120508	1734	
-0.013936	0.356218	5270	
0.130500	-0.250252	4013	
-0.191226	0.199898	7894	
-0.158593	0.126882	799	
-0.401005	0.174154	3502	
-0.269160	-0.123065	6004	
0.173461	0.160328	3115	
-0.447752	0.080660	5938	
-0.208907	0.027845	8719	
0.463421	0.137330	4786	
-0.109962	-0.359683	1343	
0.409604	-0.326586	8338	
0.103729	-0.355527	4636	
-0.167242	-0.280035	6953	
0.492335	-0.280642	2242	
-0.263433	-0.383666	6853	
0.374918	-0.338405	8960	
-0.135207	-0.153603	3705	
0.069125	-0.032038	555	
0.129154	-0.197840	7299	
-0.293242	0.073055	5052	
0.421383	-0.105112	7320	
0.304468	0.252585	3484	
-0.187794	-0.038847	5992	
0.498358	0.049531	4605	
-0.227993	-0.299531	6285	
0.300377	-0.285045	698	
0.124082	-0.267051	4774	
0.244539	0.326053	2457	
