time = 5	Re = 90
0.155341	0.122256	0
0.173106	0.097859	1
0.189348	0.070878	2
0.206028	0.042881	3
0.214054	-0.004305	4
0.216460	-0.055787	5
0.211534	-0.086821	6
0.206386	-0.119169	7
0.195476	-0.175885	8
0.200357	-0.232799	9
0.216717	-0.276852	10
0.246917	-0.283172	11
0.278756	-0.286093	12
0.316763	-0.258992	13
0.357972	-0.216839	14
0.375563	-0.188660	15
0.394014	-0.157773	16
0.407860	-0.125315	17
0.421702	-0.089553	18
0.427692	-0.056730	19
0.433189	-0.021078	20
0.431594	0.008312	21
0.429876	0.038723	22
0.413592	0.082393	23
0.389459	0.113384	24
0.358061	0.136558	25
0.338601	0.148953	26
0.316302	0.164502	27
0.288051	0.184532	28
0.252973	0.212410	29
0.229777	0.232535	30
0.206238	0.252607	31
0.179836	0.280590	32
0.154421	0.310303	33
0.125106	0.360709	34
0.112603	0.394536	35
0.100663	0.431882	36
0.092154	0.466798	37
0.084421	0.503312	38
0.076583	0.548077	39
0.068490	0.595893	40
0.058347	0.641746	41
0.049641	0.696220	42
0.047970	0.695608	43
0.047973	0.695611	44
0.047973	0.695612	45
0.047939	0.695568	46
0.043794	0.696720	47
0.055472	0.692386	48
0.056228	0.681852	49
0.041336	0.679967	50
-0.004861	0.699809	51
-0.048486	0.700319	52
-0.085262	0.687284	53
-0.120304	0.679360	54
-0.159645	0.664905	55
-0.209379	0.650930	56
-0.255038	0.635666	57
-0.288445	0.620212	58
-0.321439	0.603899	59
-0.367888	0.577958	60
-0.410680	0.550475	61
-0.434846	0.531356	62
-0.458982	0.512090	63
-0.500169	0.473160	64
-0.504174	0.466521	65
-0.531078	0.436962	66
-0.557711	0.405538	67
-0.578115	0.377383	68
-0.598606	0.347830	69
-0.608648	0.328031	70
-0.623308	0.301083	71
-0.638054	0.273747	72
-0.650720	0.245705	73
-0.663446	0.217171	74
-0.681176	0.164484	75
-0.695543	0.110676	76
-0.701564	0.075494	77
-0.707063	0.037745	78
-0.711623	-0.012970	79
-0.713441	-0.066549	80
-0.709705	-0.120895	81
-0.704476	-0.165332	82
-0.696662	-0.212584	83
-0.688967	-0.242079	84
-0.681110	-0.271848	85
-0.670736	-0.302258	86
-0.659750	-0.333396	87
-0.647609	-0.360898	88
-0.635432	-0.388415	89
-0.620549	-0.416569	90
-0.605112	-0.445242	91
-0.578455	-0.486415	92
-0.547152	-0.529472	93
-0.512984	-0.570201	94
-0.474835	-0.610837	95
-0.442003	-0.641015	96
-0.405976	-0.671611	97
-0.366151	-0.701499	98
-0.322753	-0.731247	99
-0.286408	-0.752786	100
-0.246694	-0.774802	101
-0.204753	-0.795468	102
-0.155587	-0.817026	103
-0.110690	-0.833126	104
-0.060628	-0.847597	105
-0.010329	-0.857146	106
0.044987	-0.863315	107
0.092844	-0.864383	108
0.141629	-0.862891	109
0.188500	-0.858317	110
0.237192	-0.851470	111
0.279778	-0.842861	112
0.322005	-0.833155	113
0.361795	-0.821891	114
0.401807	-0.809616	115
0.440045	-0.795221	116
0.477390	-0.780556	117
0.511406	-0.765283	118
0.545666	-0.749138	119
0.577100	-0.731700	120
0.608793	-0.713721	121
0.641411	-0.692817	122
0.674218	-0.671091	123
0.700236	-0.651725	124
0.726585	-0.631867	125
0.755336	-0.606491	126
0.787045	-0.576421	127
0.825420	-0.541651	128
0.856968	-0.514509	129
