time = 1	Re = 90
0.144675	0.138920	0
0.182926	0.123738	1
0.217888	0.109228	2
0.264064	0.112854	3
0.299084	0.139888	4
0.324732	0.185214	5
0.332426	0.214667	6
0.339972	0.244202	7
0.342308	0.278876	8
0.343326	0.314117	9
0.339781	0.352410	10
0.334522	0.391508	11
0.325144	0.432412	12
0.313529	0.474291	13
0.298236	0.516872	14
0.280331	0.560365	15
0.258704	0.604022	16
0.233720	0.648263	17
0.204567	0.691911	18
0.170747	0.735233	19
0.131271	0.775401	20
0.087887	0.810519	21
0.043310	0.839208	22
0.000316	0.863418	23
-0.040430	0.884312	24
-0.078504	0.903744	25
-0.115530	0.921985	26
-0.150349	0.940234	27
-0.181425	0.958570	28
-0.204975	0.978979	29
