time = 3	Re = 90
0.151883	0.130032	0
0.187934	0.089300	1
0.203579	0.062292	2
0.218752	0.034997	3
0.232674	-0.005621	4
0.243605	-0.048096	5
0.261543	-0.080904	6
0.280873	-0.107650	7
0.332056	-0.095562	8
0.357533	-0.065580	9
0.380928	-0.028872	10
0.395849	0.020707	11
0.402841	0.074230	12
0.397618	0.130795	13
0.382765	0.185184	14
0.357508	0.235298	15
0.325074	0.280863	16
0.286251	0.322382	17
0.264565	0.343287	18
0.242816	0.364520	19
0.218734	0.387958	20
0.194624	0.414533	21
0.168132	0.448527	22
0.141447	0.492606	23
0.125245	0.525222	24
0.109328	0.561870	25
0.098836	0.592118	26
0.088085	0.622926	27
0.074705	0.667327	28
0.036432	0.704255	29
0.042445	0.689000	30
-0.005078	0.708626	31
-0.047454	0.716337	32
-0.101181	0.704359	33
-0.113194	0.697380	34
-0.145783	0.691948	35
-0.178347	0.685545	36
-0.195731	0.677855	37
-0.227216	0.669958	38
-0.258702	0.661709	39
-0.291043	0.649807	40
-0.323332	0.637243	41
-0.370194	0.613733	42
-0.400208	0.597995	43
-0.430344	0.581649	44
-0.463752	0.558571	45
-0.489258	0.540664	46
-0.514820	0.522481	47
-0.548332	0.493847	48
-0.581031	0.463632	49
-0.610355	0.433517	50
-0.639817	0.400860	51
-0.661604	0.373037	52
-0.683417	0.344171	53
-0.703948	0.314132	54
-0.724311	0.282931	55
-0.739688	0.255420	56
-0.755034	0.227475	57
-0.769629	0.197948	58
-0.784144	0.167843	59
-0.805272	0.113901	60
-0.824180	0.057568	61
-0.838420	0.004371	62
-0.849851	-0.048753	63
-0.857532	-0.097897	64
-0.863152	-0.147841	65
-0.865871	-0.195905	66
-0.866865	-0.243485	67
-0.865199	-0.290031	68
-0.862400	-0.335182	69
-0.857379	-0.379042	70
-0.849504	-0.426556	71
-0.841057	-0.467897	72
-0.827565	-0.515786	73
-0.821529	-0.547220	74
-0.815800	-0.577878	75
