time = 0.177	Re = 10	rotation = -0.246327
-0.706714	0.454743	228	
-0.706442	0.455322	228	
-0.705825	0.456656	228	
-0.704460	0.459222	970	
-0.702406	0.462698	970	
-0.700037	0.466576	970	
-0.696868	0.471702	970	
-0.693173	0.477444	262	
-0.688771	0.483893	262	
-0.683522	0.491498	262	
-0.677601	0.499749	262	
-0.670853	0.509137	262	
-0.663252	0.519524	262	
-0.655065	0.530439	262	
-0.645928	0.542165	464	
-0.635639	0.554432	454	
-0.625084	0.565899	454	
-0.613443	0.578013	454	
