time = 0.067	Re = 10	rotation = -0.0411733
-0.622111	0.567038	609	
-0.621776	0.567521	609	
-0.620919	0.568753	609	
-0.619210	0.570968	609	
-0.616805	0.573779	609	
-0.613765	0.577259	903	
-0.610061	0.581421	903	
