time = 3.167	Re = 10	rotation = -4.28055
0.110226	0.424368	635	
0.116868	0.426388	635	
0.133940	0.432341	4729	
0.163426	0.444813	3055	
0.220084	0.473141	5426	
0.351696	0.535804	1840	
0.683957	0.388747	3805	
-0.294402	0.765788	1973	
0.488595	0.222706	1192	
0.615975	0.016269	5646	
-0.371657	0.619953	4021	
0.279875	0.829364	1925	
0.651802	0.019795	3812	
-0.157742	0.681283	10301	
0.456168	0.721464	8790	
0.447044	0.167809	3847	
0.452419	0.197951	3958	
0.466124	0.329377	6733	
0.494581	0.708084	9143	
0.264492	0.833681	1925	
0.123358	0.451246	6606	
-0.012115	0.493222	2855	
-0.139572	0.532487	3893	
-0.163275	0.548998	4952	
-0.154062	0.554279	4952	
-0.235248	0.593631	1503	
-0.570159	0.509490	3454	
-0.667723	0.444932	861	
-0.791947	0.310548	1779	
-0.867599	0.217753	6697	
-0.897808	0.226538	7764	
-0.883722	0.312504	1733	
-0.861867	0.364416	2984	
-0.876698	0.318190	6312	
-0.882984	0.280928	9410	
-0.880828	0.284738	9410	
-0.870408	0.330322	6312	
-0.853980	0.368793	988	
-0.830773	0.414805	6582	
-0.809397	0.454310	10640	
-0.797129	0.475082	9646	
-0.782797	0.496726	9330	
-0.772085	0.511915	9527	
-0.766228	0.520348	9527	
-0.764326	0.522966	6686	
-0.767556	0.519128	9527	
-0.774734	0.508939	9527	
-0.788463	0.489419	9330	
-0.801474	0.468803	10640	
-0.819923	0.436063	6754	
-0.847038	0.383177	971	
-0.867815	0.338912	6312	
-0.880520	0.282089	9410	
-0.882774	0.252195	10452	
-0.867500	0.239296	7994	
-0.818006	0.286046	6117	
-0.654012	0.471395	882	
-0.533322	0.553578	5049	
-0.503592	0.563180	1959	
-0.456664	0.576225	8565	
-0.358416	0.595745	1489	
-0.145604	0.580403	4972	
-0.709328	0.487553	5874	
0.570075	0.103469	8091	
0.578431	0.074010	8239	
0.494296	0.285769	10083	
-0.543864	0.655864	7635	
-0.392352	0.736661	5034	
-0.684040	0.483070	4613	
-0.587147	0.624506	6370	
0.082766	0.812744	933	
0.773695	0.233759	9803	
0.500924	0.388460	6944	
0.698274	0.240871	9549	
0.678513	0.602254	422	
0.055409	0.816118	933	
-0.548366	0.654939	7635	
0.703790	0.401717	6056	
0.255078	0.532288	8749	
0.078617	0.500129	4722	
-0.036480	0.504602	3208	
-0.122296	0.519338	1603	
-0.185641	0.531225	3840	
-0.236405	0.540364	10201	
-0.279524	0.545960	1905	
-0.317515	0.546848	5205	
-0.357222	0.543851	3797	
-0.398201	0.536867	4867	
-0.439361	0.524464	6499	
-0.470233	0.511850	10259	
-0.495418	0.499344	6085	
-0.515945	0.487361	437	
-0.533407	0.475884	437	
-0.547311	0.466076	537	
-0.556030	0.459477	537	
-0.560220	0.456189	537	
-0.559811	0.456639	537	
-0.554991	0.460594	537	
-0.545169	0.468138	537	
-0.529507	0.479264	437	
-0.510814	0.491351	7541	
-0.489224	0.503888	6085	
-0.460076	0.517631	10259	
-0.423599	0.531465	5564	
-0.382114	0.541642	5593	
-0.340787	0.547602	2484	
-0.303735	0.548432	3351	
-0.260951	0.546583	2031	
-0.216457	0.538604	5007	
-0.159933	0.528792	2439	
-0.088922	0.514059	8197	
0.005359	0.502000	3281	
0.128847	0.505900	8214	
0.387520	0.573044	9321	
0.779036	0.329464	7337	
-0.069302	0.814141	2675	
0.794249	0.238532	6119	
0.524484	0.156403	1403	
0.550816	0.102974	7029	
0.550011	0.112969	7402	
0.676486	0.605510	10723	
0.030777	0.518898	5756	
-0.203439	0.604045	3947	
-0.400953	0.591265	8608	
-0.440759	0.588529	435	
-0.482135	0.578904	3059	
-0.785439	0.333312	1779	
-0.875326	0.252401	7916	
-0.865126	0.337681	6312	
-0.806897	0.453091	10640	
-0.741996	0.545039	5964	
-0.668775	0.623455	6594	
-0.628005	0.658399	4874	
-0.628900	0.652766	4874	
-0.650295	0.629805	982	
-0.643236	0.635095	982	
-0.618034	0.656376	4874	
-0.589858	0.679221	9290	
-0.566033	0.696653	9630	
-0.546806	0.709243	9619	
-0.531347	0.719460	9751	
-0.518988	0.727250	7943	
-0.511965	0.731482	7943	
-0.508321	0.733356	7943	
-0.508863	0.733070	7943	
-0.513066	0.731098	7943	
-0.522590	0.725745	9751	
-0.535372	0.717653	9751	
-0.554274	0.705164	9630	
-0.575051	0.690765	9630	
-0.603045	0.668625	9290	
-0.635483	0.641111	982	
-0.669639	0.607796	7244	
-0.701885	0.575248	7670	
-0.737781	0.532422	5964	
-0.771362	0.484678	9330	
-0.801695	0.428639	6721	
-0.829247	0.369724	974	
-0.838618	0.325371	9885	
-0.823247	0.316541	9885	
-0.750098	0.389984	5827	
-0.437838	0.602773	435	
0.180475	0.616334	8627	
0.602764	0.597297	8520	
0.640945	0.560394	8033	
0.411242	0.612963	894	
0.223598	0.571548	712	
0.225969	0.564575	712	
0.202543	0.564396	1853	
0.211502	0.572875	712	
0.273371	0.587927	2746	
0.337935	0.603133	2347	
0.353299	0.609407	2225	
0.321754	0.606611	2719	
0.279704	0.603097	5342	
0.217383	0.599528	2870	
0.147249	0.598896	8252	
0.049010	0.602576	6556	
-0.043931	0.609706	9210	
-0.133205	0.615491	6565	
-0.226007	0.614708	2069	
-0.303035	0.604911	4239	
-0.369910	0.588561	7966	
-0.430737	0.569489	417	
-0.482997	0.546197	10903	
-0.526347	0.522054	3300	
-0.566340	0.493401	3454	
-0.598231	0.466357	6615	
-0.625148	0.439930	1676	
-0.643478	0.420137	1391	
-0.656899	0.403894	3399	
-0.668495	0.388617	4213	
-0.677765	0.375906	3171	
-0.684271	0.366782	1945	
-0.689152	0.360155	1945	
-0.691103	0.357509	1945	
-0.690907	0.358064	1945	
-0.687908	0.362422	1945	
-0.682594	0.370052	3171	
-0.675061	0.381182	3171	
-0.664755	0.395446	3399	
-0.654117	0.409934	3399	
-0.636179	0.430528	1676	
-0.612818	0.454586	6615	
-0.582631	0.482205	669	
-0.546680	0.509994	3454	
-0.503965	0.536869	3054	
-0.451665	0.562733	8565	
-0.391329	0.584350	8608	
-0.325089	0.601828	4965	
-0.247011	0.614749	2069	
-0.161337	0.617776	5803	
-0.073067	0.613440	7956	
0.024531	0.605493	9775	
0.126992	0.600813	7386	
0.234326	0.603165	2894	
0.344840	0.615980	2347	
0.459698	0.628296	2397	
0.546665	0.619199	1651	
0.540201	0.623595	1531	
0.323997	0.623978	4609	
-0.146941	0.639839	5895	
-0.627783	0.504441	1363	
-0.793858	0.350972	9742	
-0.826558	0.346033	974	
-0.802926	0.413181	6721	
-0.758307	0.494819	9527	
-0.695967	0.575754	9950	
-0.621558	0.647238	8916	
-0.549825	0.703010	9630	
-0.486351	0.741805	7690	
-0.430020	0.770990	7463	
-0.384507	0.787299	6444	
-0.357912	0.790713	8974	
-0.349290	0.788361	8974	
-0.335528	0.791055	7766	
-0.317261	0.796366	853	
-0.299411	0.801796	8019	
-0.284215	0.806202	10406	
-0.272174	0.809548	5759	
-0.262792	0.812066	6335	
-0.256206	0.814009	6335	
-0.251717	0.815105	5730	
-0.250398	0.815827	5730	
-0.251813	0.815732	6335	
-0.255666	0.815027	6335	
-0.262040	0.813591	6335	
-0.269986	0.811356	5759	
-0.280649	0.808209	5759	
-0.293022	0.804303	10406	
-0.308447	0.799260	8019	
-0.325082	0.793250	853	
-0.345175	0.785869	7766	
-0.362327	0.778499	10706	
-0.383143	0.769109	5791	
-0.406216	0.758006	5719	
-0.430669	0.744891	7731	
-0.455629	0.729895	6447	
-0.479842	0.713792	7191	
-0.502905	0.697972	7421	
-0.522803	0.681102	7715	
-0.537503	0.665005	6435	
-0.543583	0.652604	7635	
-0.532465	0.648104	5516	
-0.495050	0.654237	4861	
-0.416555	0.671763	2150	
-0.289302	0.688349	8854	
-0.215516	0.692295	5952	
-0.249161	0.689443	5945	
-0.321617	0.682110	2941	
-0.397025	0.669218	1379	
-0.461622	0.650880	3758	
-0.513261	0.629246	4825	
-0.554248	0.606221	4769	
-0.587137	0.584385	5297	
-0.615043	0.562368	5234	
-0.639506	0.540036	4518	
-0.662079	0.514126	4471	
-0.681744	0.489413	4613	
-0.697816	0.465981	6192	
-0.713088	0.441150	4315	
-0.726005	0.418426	5024	
-0.737988	0.396155	5827	
-0.748321	0.375225	6400	
-0.757534	0.355743	6493	
-0.765561	0.337420	6522	
-0.772423	0.319456	8846	
-0.778136	0.302853	8859	
-0.783203	0.287182	8859	
-0.787256	0.274012	2510	
-0.790629	0.262370	2510	
-0.792780	0.253344	2510	
-0.794801	0.245917	9389	
-0.796348	0.240182	9389	
-0.797384	0.236379	9389	
-0.797999	0.234326	9389	
-0.798247	0.234448	9389	
-0.798038	0.236692	9389	
-0.797393	0.240940	9389	
-0.796264	0.247163	7599	
-0.794686	0.255313	2510	
-0.792807	0.265045	2510	
-0.789876	0.277271	8859	
-0.785999	0.291048	8859	
-0.781021	0.306753	1779	
-0.775195	0.323545	8846	
-0.768213	0.341456	6522	
-0.759941	0.361005	6400	
-0.750294	0.382125	6400	
-0.739461	0.404328	5827	
-0.727137	0.427174	5024	
-0.713053	0.450751	6192	
-0.697248	0.474818	5874	
-0.679908	0.498913	5156	
-0.661006	0.523396	4471	
-0.640720	0.547789	4518	
-0.618990	0.572045	6299	
