time = 3.737	Re = 10	rotation = 5.84243
-0.282110	0.149146	868	
-0.286878	0.157472	740	
-0.297406	0.183151	7050	
-0.298249	0.255527	10153	
-0.237353	0.398593	2897	
0.088867	0.775435	7753	
0.218107	0.614835	7856	
-0.767126	0.459491	6348	
-0.568824	0.530859	7395	
0.292749	0.489034	5698	
-0.562318	0.199524	6322	
0.536296	0.698077	6262	
0.373342	0.470898	7692	
-0.445616	0.287618	5066	
0.643645	0.548108	5676	
-0.507171	0.538269	5847	
-0.540297	0.516755	5822	
-0.661323	0.479517	10956	
0.669251	0.522002	7600	
0.522292	0.707522	6262	
-0.310036	0.188582	7414	
-0.345126	0.084361	10178	
-0.422728	0.025674	5742	
-0.448647	0.029496	7733	
-0.448147	0.040157	7999	
-0.516627	0.073179	3655	
-0.637867	0.212481	590	
-0.654983	0.260490	10301	
-0.704942	0.284098	5235	
-0.754462	0.295758	6759	
-0.808784	0.292330	6550	
-0.861443	0.274865	1560	
-0.872498	0.277971	2852	
-0.832159	0.298243	1418	
-0.797315	0.313095	8823	
-0.792440	0.316645	8823	
-0.827381	0.303674	1418	
-0.846181	0.296564	1418	
-0.859619	0.298008	2852	
-0.876365	0.301342	2852	
-0.878076	0.314000	1112	
-0.876441	0.330819	870	
-0.873518	0.344921	870	
-0.870773	0.355413	1014	
-0.870166	0.357771	554	
-0.871227	0.354922	1014	
-0.874370	0.343614	870	
-0.878156	0.325915	870	
-0.878733	0.310312	1112	
-0.872815	0.295867	2852	
-0.848804	0.297862	1112	
-0.836940	0.297949	1418	
-0.788283	0.318136	8823	
-0.773228	0.317257	9653	
-0.742316	0.316047	6629	
-0.710764	0.299440	6014	
-0.626467	0.287154	9778	
-0.600062	0.249965	5895	
-0.602114	0.226047	5803	
-0.600215	0.189427	10695	
-0.576007	0.127869	9227	
-0.462055	0.077621	8425	
-0.498377	0.414566	6945	
0.058865	0.647052	6005	
0.129432	0.576467	1644	
-0.629913	0.523466	933	
-0.529062	0.445027	1720	
-0.763986	0.408208	6294	
-0.555446	0.364541	516	
-0.470895	0.458506	10014	
