time = 12.297	Re = 10	rotation = -18.5479
-0.740387	0.570153	2423	
0.109018	0.269716	7476	
-0.563498	0.305992	9972	
0.373948	0.139240	3606	
0.560182	0.679984	8718	
-0.737286	-0.016680	6601	
0.507178	0.620729	6652	
-0.636901	0.223810	1464	
0.341356	0.524118	6501	
-0.357216	0.172675	6072	
-0.418044	0.639166	9199	
0.572175	0.219683	2481	
0.275929	0.236097	1294	
-0.831935	0.328662	5375	
0.602420	0.582405	6399	
-0.584286	0.412657	7576	
0.303172	0.411509	935	
-0.850237	0.055555	6371	
0.631278	0.663011	987	
0.587374	0.250578	3773	
-0.375734	0.810158	1499	
0.294671	0.166567	9562	
-0.729296	0.061917	10211	
-0.420599	0.668461	1044	
-0.264695	0.217058	11005	
-0.585053	0.200149	8770	
-0.684025	0.402757	8728	
0.418062	0.708204	6874	
-0.103364	0.353739	714	
-0.075438	0.830029	4179	
-0.077801	0.455681	3138	
-0.219516	0.271675	4163	
-0.186881	0.213623	724	
-0.073117	0.435037	4879	
-0.070255	0.647305	5267	
-0.311421	0.586454	10866	
-0.075811	0.445338	3138	
-0.080070	0.402875	4229	
-0.089032	0.203348	6418	
0.013061	0.288148	7740	
0.022231	0.230282	2592	
-0.015819	0.151099	6330	
-0.047023	0.128179	9366	
-0.032439	0.138853	4851	
-0.033123	0.138483	4851	
-0.036316	0.136128	4851	
-0.060999	0.118779	10354	
-0.020277	0.146885	5450	
0.021873	0.224406	2592	
-0.274758	0.414576	3578	
-0.079189	0.385962	4209	
-0.074319	0.432932	4879	
-0.090969	0.335304	666	
-0.162169	0.468557	10650	
-0.690857	0.515063	1599	
-0.225742	0.392297	4248	
0.124972	0.432199	6713	
-0.503934	0.237577	6591	
-0.400253	0.246692	1356	
-0.355524	0.324755	3242	
-0.612261	0.353837	5602	
-0.280591	0.252122	7317	
-0.492672	0.655299	8552	
-0.275752	0.134213	6353	
-0.191068	0.139987	1402	
0.238117	0.586075	3429	
0.111350	0.516539	4956	
0.259044	0.705200	4495	
-0.559772	0.324280	10597	
0.654685	0.651334	5314	
0.307289	0.899749	5005	
0.249058	0.326887	4786	
-0.630424	0.610413	7482	
-0.334122	0.451652	9544	
0.152201	0.896459	8177	
-0.334748	0.877713	710	
0.416379	0.240160	5098	
0.366869	0.654388	3915	
-0.276724	0.866983	9753	
-0.519026	0.252876	5258	
-0.239028	0.236319	6162	
-0.771323	0.522312	1475	
-0.292173	0.227312	11053	
0.223807	0.395291	6919	
0.332070	0.720228	4289	
-0.278307	0.535847	6707	
-0.356738	0.359768	3233	
0.529033	0.595867	6445	
-0.801588	0.194497	2787	
-0.881311	0.058021	1418	
0.027179	0.775223	7370	
0.331532	0.600261	1342	
-0.159707	0.637901	3064	
-0.163383	0.256416	7858	
-0.714478	0.349338	9448	
0.107333	0.539411	3338	
-0.044058	0.857143	7337	
-0.666479	0.404675	8237	
-0.196742	0.513264	2128	
-0.154794	0.641891	6622	
-0.706914	0.372816	8781	
-0.853381	-0.054936	7766	
0.034845	0.832664	6119	
-0.800891	0.230037	10413	
-0.800111	0.026476	3387	
0.236176	0.812191	7876	
-0.696135	0.292759	2501	
-0.593681	0.191826	1931	
-0.237227	0.194335	9588	
0.121924	0.321705	743	
0.344043	0.869370	10985	
-0.804488	0.271928	11055	
-0.052129	0.387936	4473	
-0.111434	0.823384	6438	
-0.220362	0.170615	7295	
-0.624516	0.055540	7393	
-0.722324	0.533107	2323	
-0.631562	0.140837	2192	
0.095572	0.200845	5202	
-0.116473	0.930223	1453	
0.440018	0.393461	4089	
-0.905171	-0.097289	6598	
0.375591	0.849873	10751	
-0.427188	0.218095	10155	
-0.403275	0.241555	1356	
-0.600188	0.670018	7831	
-0.710716	0.193130	7472	
-0.840215	0.010401	8720	
-0.045690	0.798186	8832	
-0.309995	0.559258	8948	
0.013291	0.196576	6323	
-0.248157	0.034887	6247	
-0.261237	0.036745	6833	
-0.036070	0.140666	4555	
0.013809	0.256772	1441	
0.015301	0.246996	3586	
