time = 8.527	Re = 10	rotation = 2.09447
-0.489514	0.745224	7954	
0.038813	0.701766	10260	
-0.400705	0.279376	1411	
0.423129	0.688724	6630	
-0.259458	0.333955	9957	
-0.939518	0.133913	1388	
-0.301430	0.573414	8133	
-0.157679	-0.072562	8993	
-0.773403	0.278264	5868	
-0.841778	0.288972	8601	
-0.119021	0.668576	6774	
0.563684	0.603468	10414	
-0.259678	0.713486	2436	
-0.345060	0.292388	3775	
-0.213974	0.296082	4983	
-0.288442	0.371320	4512	
-0.400618	-0.257719	1356	
0.461443	0.720867	8824	
-0.307162	0.228263	9622	
0.627997	0.566975	2195	
-0.336005	0.281000	1930	
0.526274	0.663670	5475	
-0.790466	0.433895	9514	
-0.643566	-0.127347	3349	
-0.844945	0.158838	2625	
-0.690874	0.495781	7059	
-0.318323	0.106547	5725	
-0.262498	0.106008	1561	
-0.011854	-0.167685	5380	
-0.052148	-0.283764	4039	
-0.176646	-0.375490	3449	
-0.274586	-0.417749	6984	
-0.286545	-0.416673	6984	
-0.196117	-0.378613	2671	
-0.118995	-0.326650	7708	
-0.100962	-0.310070	7009	
-0.185365	-0.371806	470	
-0.209755	-0.382435	3593	
-0.235580	-0.391516	4910	
-0.311911	-0.422718	8109	
-0.338774	-0.429814	6955	
-0.372911	-0.434686	6189	
-0.386801	-0.434251	5431	
-0.385755	-0.432360	6189	
-0.386715	-0.432049	6189	
-0.387450	-0.432279	6189	
-0.390321	-0.434738	5431	
-0.373866	-0.435332	5431	
-0.340204	-0.430686	6955	
-0.281207	-0.410071	6099	
-0.214086	-0.383690	3593	
-0.197948	-0.377809	2671	
-0.088901	-0.298547	6794	
-0.067575	-0.285187	7226	
-0.016453	-0.229118	4524	
-0.018619	-0.165397	5380	
-0.702630	-0.013102	10330	
-0.499334	0.466206	5723	
-0.519538	0.460555	9060	
-0.522274	0.477873	7827	
-0.539358	0.434234	8121	
-0.832063	0.227420	9954	
-0.709945	-0.241201	9482	
-0.889243	-0.063408	1989	
-0.838505	-0.160146	9143	
-0.723772	-0.208970	8360	
-0.378046	0.331509	7519	
-0.121260	-0.089596	8008	
-0.180712	0.511918	7878	
-0.291932	-0.116501	9159	
0.023682	0.919786	4873	
-0.736964	0.107609	5809	
-0.116819	0.733499	3045	
-0.289155	0.622685	390	
-0.685987	0.140748	6519	
-0.260759	0.882685	8521	
0.136463	0.841792	7422	
-0.224780	0.543326	6809	
-0.447903	0.363774	6553	
-0.607128	0.196911	508	
-0.874782	-0.009676	10999	
-0.499677	0.717410	7822	
-0.769124	0.378071	10642	
-0.554462	0.372538	10684	
-0.825650	-0.039041	5289	
-0.302654	0.063069	2092	
-0.238894	-0.038229	8184	
-0.459560	-0.063276	1808	
-0.407285	0.131561	6837	
-0.285395	0.128986	1439	
-0.143718	0.046276	6330	
-0.076232	-0.093437	472	
0.023301	-0.151825	3479	
0.053182	-0.174706	8534	
0.061775	-0.191642	1406	
0.063057	-0.200588	1086	
0.062972	-0.199479	1086	
0.060880	-0.188983	1406	
0.049036	-0.170065	8534	
0.003340	-0.142675	7807	
-0.111898	-0.043064	735	
-0.182834	0.079525	456	
-0.343436	0.136214	6423	
-0.415961	0.118005	4879	
-0.508909	0.526820	3720	
-0.381105	0.071334	2135	
-0.547244	0.425365	8121	
-0.707720	0.480454	7059	
-0.865661	0.078111	8036	
0.038994	0.719887	11030	
-0.209258	0.844982	7035	
-0.308083	-0.290583	9363	
-0.013845	0.574416	1353	
-0.065703	0.484883	6458	
-0.878021	0.027266	10082	
-0.851275	-0.258831	8526	
-0.567999	0.192958	2710	
-0.797268	0.400238	3070	
0.047623	0.660140	5500	
-0.213189	0.881210	7975	
-0.483906	0.218061	738	
-0.563760	0.611194	3284	
-0.329235	0.765728	8845	
-0.533253	0.466071	10280	
-0.513465	0.449128	4657	
-0.453570	0.498512	7185	
-0.140163	-0.009790	9236	
-0.023814	-0.235467	4524	
-0.146200	-0.343574	6049	
-0.255638	-0.399033	6082	
-0.362014	-0.428926	5517	
-0.491433	-0.432096	7202	
-0.506041	-0.428552	9006	
-0.411789	-0.420835	10498	
-0.349619	-0.417499	6845	
-0.355957	-0.418370	5517	
-0.367801	-0.418457	5517	
-0.419015	-0.419418	10498	
-0.475426	-0.424324	6692	
-0.502917	-0.422139	10702	
-0.530139	-0.421317	1438	
-0.533998	-0.417570	1438	
-0.539294	-0.415649	1438	
-0.537362	-0.415717	1438	
-0.539383	-0.415383	1438	
-0.542406	-0.415301	1438	
-0.539041	-0.417009	1438	
-0.530755	-0.421272	1438	
-0.505607	-0.422836	9006	
-0.464659	-0.423608	10806	
-0.387935	-0.418812	9037	
-0.362611	-0.419072	5517	
-0.269981	-0.394376	5116	
-0.227755	-0.373974	5722	
-0.168601	-0.342530	8460	
-0.111878	-0.308379	1575	
-0.136562	-0.055423	5462	
-0.179781	-0.002328	5780	
-0.183802	0.020244	10375	
-0.199066	0.054273	6091	
-0.193477	-0.003834	8403	
-0.473607	0.432882	3946	
-0.152535	-0.101617	2303	
-0.728763	0.502634	5927	
-0.357899	0.586196	6441	
0.349221	0.827415	523	
0.610836	0.606311	10975	
-0.644708	0.204932	3203	
-0.704098	-0.023893	10626	
-0.169200	0.824379	6191	
-0.796151	0.497885	10337	
-0.303356	0.273806	9961	
-0.518560	-0.276608	1827	
-0.004058	0.528086	4619	
0.650640	0.679823	7849	
-0.136147	-0.245126	1969	
-0.836201	0.130775	10553	
-0.451884	0.429491	3374	
-0.160336	0.462713	6982	
-0.044655	0.874662	9377	
-0.349944	0.758037	8860	
-0.858965	0.026795	8788	
-0.786066	0.272522	7860	
-0.503800	0.502499	10298	
-0.203055	-0.033955	9104	
-0.353140	0.121454	4337	
-0.189548	0.076993	702	
-0.051929	-0.118899	1717	
0.038096	-0.187291	522	
0.038028	-0.228001	4606	
0.019369	-0.262426	616	
-0.007898	-0.294446	8541	
-0.034163	-0.319828	4711	
-0.053161	-0.336229	6639	
-0.065785	-0.346879	9270	
-0.070744	-0.351209	9270	
-0.069393	-0.349902	9270	
-0.060385	-0.342107	8068	
-0.045101	-0.329180	6987	
-0.020454	-0.306715	3602	
0.006695	-0.276800	658	
0.029400	-0.245223	6769	
0.040722	-0.202050	542	
0.004103	-0.154030	3336	
-0.144028	0.032564	4992	
-0.314285	0.123203	4430	
-0.318001	0.102960	5725	
-0.496815	0.538974	3720	
-0.693276	-0.011695	4001	
-0.581015	0.370679	4934	
-0.426551	0.717876	6693	
0.371508	0.731483	4387	
-0.916931	0.006138	6237	
-0.808692	0.462421	6670	
-0.744484	0.132321	10619	
-0.556283	-0.375108	6019	
-0.487945	-0.213639	2638	
-0.860140	-0.100902	361	
0.565649	0.734406	1157	
-0.431093	0.792726	7915	
-0.477968	0.595164	2271	
-0.735107	-0.113801	2081	
-0.441452	0.524266	6468	
-0.204773	0.046327	1816	
-0.189975	-0.025157	11046	
-0.210065	-0.084162	1185	
-0.046161	-0.241913	6211	
-0.167261	-0.337371	8460	
-0.297844	-0.402806	5095	
-0.403998	-0.416225	10933	
-0.512945	-0.417497	9006	
-0.615814	-0.414656	5847	
-0.631019	-0.409094	6840	
-0.570886	-0.401335	1915	
-0.512178	-0.407327	8302	
-0.516027	-0.406871	8302	
-0.532756	-0.404851	1438	
-0.578743	-0.398901	1915	
-0.616653	-0.402876	4131	
-0.637135	-0.399380	6840	
-0.654984	-0.398645	8441	
-0.662898	-0.392151	7611	
-0.667249	-0.389965	7611	
-0.667666	-0.389067	7611	
-0.669704	-0.388317	7611	
-0.671266	-0.388681	7611	
-0.666448	-0.391557	7611	
-0.655666	-0.398559	8441	
-0.636720	-0.400065	6840	
-0.609416	-0.401811	4131	
-0.548680	-0.402235	2284	
-0.521952	-0.406212	8302	
-0.429387	-0.407348	9865	
-0.384394	-0.403335	7607	
-0.322582	-0.392741	5076	
-0.266125	-0.379737	3254	
-0.094533	-0.244464	8114	
-0.077287	-0.179754	2427	
-0.068358	-0.182760	3193	
-0.053524	-0.190445	4848	
