time = 10.377	Re = 10	rotation = -11.5255
-0.670881	0.632530	8887	
0.177527	0.420069	600	
-0.650036	0.452499	9355	
0.297166	0.544985	2481	
-0.408710	0.373988	9075	
-0.799872	-0.337620	4169	
-0.646772	0.063565	2616	
-0.777613	0.267192	1941	
-0.645825	0.229742	575	
-0.680318	-0.107287	1915	
-0.013610	0.434367	6876	
0.429986	0.572256	8607	
0.157748	0.616871	8527	
-0.556953	0.587070	10218	
-0.349519	0.357631	7313	
0.310067	0.795507	7516	
-0.538046	0.178447	9879	
-0.204565	0.479589	1029	
-0.301399	0.742688	9336	
0.454889	0.578229	1728	
-0.441275	0.694049	4510	
0.248511	0.542922	1117	
-0.904754	-0.144375	9498	
0.018382	0.554221	2947	
-0.573991	-0.041088	3032	
-0.899740	-0.094415	8468	
-0.529976	0.222376	10859	
-0.470650	0.545557	9632	
-0.270827	0.213749	4192	
-0.226065	0.264165	2224	
-0.122642	-0.077892	10106	
-0.205600	-0.165302	8309	
-0.215324	-0.165300	7041	
-0.127361	-0.091591	6157	
-0.129772	0.190794	2592	
-0.169804	0.231083	7740	
-0.126682	-0.068629	7616	
-0.132469	-0.104072	8629	
-0.149925	-0.125030	2519	
-0.247796	-0.176191	3038	
-0.284536	-0.187814	2173	
-0.326504	-0.200662	4381	
-0.340913	-0.203205	6998	
-0.336741	-0.200576	6038	
-0.337274	-0.200399	6038	
-0.338449	-0.200854	6038	
-0.345435	-0.204682	6998	
-0.328456	-0.201770	4381	
-0.287152	-0.189140	2173	
-0.202687	-0.156438	7041	
-0.134734	-0.107468	8629	
-0.128146	-0.089959	10507	
-0.192397	0.244191	7170	
-0.215738	0.253622	1462	
-0.358850	0.636772	4157	
-0.235920	0.188989	3966	
0.056566	0.625600	1778	
-0.873976	0.086827	7482	
-0.857128	-0.120463	5616	
-0.876148	-0.054696	7300	
0.170226	0.790672	3666	
-0.593953	-0.028723	2507	
-0.404941	0.032032	9858	
-0.574942	-0.099200	5198	
-0.488476	-0.094513	1877	
-0.213460	0.694933	3720	
-0.616269	0.133289	1371	
-0.339739	0.554115	9923	
-0.123822	0.418099	1090	
-0.217626	0.813510	8531	
0.125367	0.929343	6753	
0.079453	0.682151	351	
-0.522810	0.646634	10840	
-0.690137	-0.016106	7730	
-0.299957	0.806420	7725	
-0.337087	0.868407	9800	
0.245445	0.678768	538	
-0.381927	0.414587	396	
-0.396087	0.777614	5086	
-0.843177	0.143819	2441	
-0.464043	-0.058756	1356	
-0.690604	0.599874	4301	
-0.636826	-0.042783	8713	
0.120139	0.741926	4233	
-0.545739	0.513772	9965	
-0.340014	0.124647	8980	
-0.803327	0.170082	9167	
-0.731734	0.062453	384	
-0.048992	0.786633	7996	
-0.449202	0.596318	4307	
-0.379043	0.533069	7856	
-0.441085	0.307770	3552	
-0.397626	0.350721	7149	
-0.249087	0.206026	3652	
-0.451098	0.163780	5056	
-0.675152	0.338569	9486	
-0.638101	0.280643	10330	
-0.392051	0.131145	633	
-0.313288	0.248435	1869	
-0.438608	0.323521	3292	
-0.506801	0.203848	551	
-0.743146	0.388704	7652	
-0.387222	0.267651	4038	
-0.044489	0.791996	7996	
-0.834300	0.259988	5126	
-0.437549	0.265655	907	
0.202123	0.811402	6191	
-0.894624	-0.118578	8370	
-0.523901	-0.056652	1069	
0.136946	0.434920	4368	
0.010257	0.909646	5642	
-0.217999	0.010129	963	
0.073545	0.323011	4589	
-0.072856	0.288830	5217	
-0.510866	-0.070346	591	
-0.700938	-0.310299	812	
-0.611826	0.612888	8991	
-0.837920	-0.245661	3972	
0.216541	0.384864	8206	
-0.215538	0.897689	3295	
0.503327	0.739529	9752	
-0.840268	0.316900	2422	
-0.038694	0.896361	6241	
-0.824809	-0.161835	1358	
-0.849251	-0.132564	6507	
-0.550871	0.684463	10276	
-0.236771	0.573945	5646	
-0.521446	0.563287	992	
-0.104683	0.114136	6330	
-0.169901	-0.139236	3288	
-0.306048	-0.190657	2850	
-0.448840	-0.229201	6067	
-0.458774	-0.228503	6067	
-0.346558	-0.192230	6038	
-0.278256	-0.174407	2202	
-0.285461	-0.176310	2202	
-0.297024	-0.178128	1791	
-0.352013	-0.192046	7019	
-0.418765	-0.214389	3272	
-0.444070	-0.219109	2260	
-0.472133	-0.223930	6070	
-0.469724	-0.219846	5076	
-0.471926	-0.218185	6070	
-0.470005	-0.217965	6070	
-0.471540	-0.217919	6070	
-0.474633	-0.218395	6070	
-0.474131	-0.219785	6070	
-0.472726	-0.223944	6070	
-0.448241	-0.220760	5076	
-0.406086	-0.210405	1752	
-0.317696	-0.183235	3075	
-0.292741	-0.178052	2202	
-0.176985	-0.134251	3980	
-0.139947	-0.089173	10421	
-0.111431	0.093796	5450	
-0.166766	0.223029	8976	
-0.244290	0.572985	1524	
-0.730089	0.375311	884	
-0.742271	0.304226	1398	
-0.743737	0.329017	1901	
-0.737663	0.200896	1981	
-0.833985	0.230144	9143	
-0.087038	0.631770	816	
-0.928035	0.018413	10828	
0.035110	0.631239	8482	
0.650044	0.583273	854	
0.302390	0.593563	5389	
-0.023748	0.711054	7581	
-0.294595	0.530764	9975	
0.530295	0.755850	2060	
-0.940748	0.166929	8009	
-0.034875	0.831748	9390	
-0.377468	0.041429	8118	
0.028135	0.290101	1318	
0.837992	0.406014	4806	
-0.386823	0.099942	8152	
-0.526325	-0.035586	4744	
-0.672485	0.560371	8609	
-0.123119	0.370971	9408	
0.381918	0.841768	981	
-0.143334	0.883222	7902	
-0.444086	0.048891	4836	
-0.595810	0.152458	2343	
-0.849278	0.213506	8079	
-0.733640	0.186772	1981	
-0.388460	0.265259	4038	
-0.692757	0.480422	10553	
-0.427582	0.321161	4928	
-0.236450	0.195253	3966	
-0.641769	0.414839	4534	
-0.253284	0.278455	6423	
-0.195105	0.279817	7168	
-0.125342	0.215351	6084	
-0.094741	0.160614	2140	
-0.086860	0.118949	6812	
-0.089233	0.101563	5271	
-0.088099	0.106996	9282	
-0.088343	0.137803	2411	
-0.105548	0.184270	3825	
-0.161589	0.254975	10487	
-0.238160	0.298898	10235	
-0.240346	0.050772	7477	
-0.393429	0.132978	633	
-0.404482	0.337257	3918	
-0.311445	0.549054	3206	
-0.553367	0.235106	10750	
-0.514705	0.214070	9936	
-0.790964	0.383489	10999	
0.150776	0.556371	6885	
-0.025974	0.728834	6827	
-0.470071	0.763101	8140	
0.127740	0.485069	9614	
-0.703346	-0.198084	2085	
-0.949148	0.070265	2389	
0.161794	0.823893	5023	
-0.416686	-0.167947	3587	
0.191293	0.722583	1392	
-0.464181	-0.072084	540	
0.738478	0.509296	5399	
-0.575422	0.724901	2214	
-0.620042	0.633686	7510	
-0.054197	0.548879	9900	
-0.244997	0.842504	457	
-0.747579	0.283779	1075	
-0.739359	0.286451	2406	
-0.494035	0.683254	6119	
-0.592247	0.240942	8948	
-0.110662	0.113565	6758	
-0.208327	-0.148638	6259	
-0.331028	-0.184561	4381	
-0.446988	-0.215372	3208	
-0.552870	-0.234385	10176	
-0.561857	-0.232173	10470	
-0.481173	-0.207722	5066	
-0.428879	-0.201033	2130	
-0.432015	-0.201489	2130	
-0.446077	-0.203031	2260	
-0.485616	-0.206477	5066	
-0.535115	-0.220871	6189	
-0.553180	-0.221957	10470	
-0.575384	-0.226714	5329	
-0.575379	-0.222152	5329	
-0.577689	-0.220821	5329	
-0.576752	-0.220018	5329	
-0.578210	-0.219853	5329	
-0.581002	-0.220682	5329	
-0.579286	-0.222276	5329	
-0.576236	-0.226934	5329	
-0.553779	-0.222652	10470	
-0.525259	-0.218141	6189	
-0.458328	-0.202737	3208	
-0.436888	-0.201957	2260	
-0.343194	-0.178602	7019	
-0.291215	-0.161653	1134	
-0.218735	-0.139693	6833	
-0.163222	-0.110943	838	
-0.490207	0.167801	3782	
-0.291391	0.611601	4657	
-0.309995	0.606403	8643	
-0.333810	0.611598	6045	
-0.330696	0.589094	10415	
-0.652926	0.512469	8677	
-0.348437	0.071118	6416	
-0.837126	-0.210981	10046	
0.376635	0.783036	7563	
0.297055	0.665228	1132	
0.585477	0.618362	5033	
0.466999	0.672792	5547	
-0.717837	-0.090654	2800	
-0.036210	0.511540	6251	
-0.923409	0.212173	1527	
-0.122069	0.330513	3490	
-0.620506	0.183239	5753	
0.128385	0.353930	2535	
0.488525	0.806562	5227	
-0.173217	-0.030476	2303	
-0.851450	0.128422	7437	
-0.046290	0.356289	9795	
-0.262693	0.438025	5692	
-0.640854	0.634823	7574	
-0.305836	0.822518	5210	
-0.276211	0.720380	6267	
0.003697	0.767546	5834	
-0.700751	0.456622	1620	
-0.344430	0.584579	10684	
-0.301171	0.233284	1170	
-0.374446	0.631569	2301	
-0.245108	0.282349	9612	
-0.157661	0.240553	8751	
-0.093620	0.129314	4124	
-0.119105	-0.035843	4314	
-0.103453	-0.122487	2997	
-0.116779	-0.152635	5970	
