time = 15.027	Re = 10	rotation = -3.69043
-0.746432	0.606244	1036	
0.719627	0.456206	7654	
0.557582	0.223875	5145	
0.303104	-0.085400	5621	
0.487932	-0.099998	966	
-0.105871	0.509417	3941	
0.240573	-0.186206	4887	
0.291547	0.272023	10153	
0.331469	0.570159	5895	
0.750455	0.095376	8321	
-0.504093	0.664686	5685	
0.043343	-0.323423	5402	
0.434340	0.512842	1289	
-0.110695	0.683081	8439	
0.226683	-0.261995	999	
0.539808	-0.086008	3751	
-0.031489	0.847951	7166	
0.334396	0.327557	3085	
0.644328	-0.370175	7467	
0.115144	-0.371769	8417	
0.235058	0.881310	5902	
0.507056	-0.038477	5107	
0.013390	0.437885	6689	
-0.611249	0.692135	3296	
0.441452	0.641688	7547	
0.272397	0.241201	9539	
0.190354	0.696236	6536	
0.743169	0.263429	8471	
0.390072	-0.022043	3912	
0.757808	-0.278082	10218	
-0.252922	0.774072	3007	
0.411436	0.472608	5329	
0.072190	0.686132	7816	
0.572702	-0.093757	4869	
0.656868	-0.071580	2018	
0.685311	0.332259	8989	
-0.225752	0.803476	4315	
0.793941	-0.033776	2877	
-0.019935	0.821749	4683	
0.701246	-0.071805	7061	
0.492166	-0.026717	2239	
-0.410304	0.787099	9885	
0.478347	-0.267086	2242	
-0.426198	0.779527	5611	
-0.439295	0.772968	5611	
-0.579034	0.677612	5766	
0.037527	0.765056	3059	
-0.322731	0.820609	7790	
0.470689	-0.032248	10614	
0.520630	0.344979	8252	
0.835907	0.023625	5972	
0.640013	-0.287087	6076	
0.443545	-0.022741	9740	
0.050330	0.810861	4825	
-0.606189	0.597175	3283	
-0.046877	0.822469	5297	
-0.675772	0.592569	6062	
0.430943	0.219894	3055	
0.730139	0.123384	2566	
-0.181669	0.739598	1391	
0.290327	0.433845	8109	
0.478067	-0.258985	2242	
-0.522434	0.760785	8779	
0.294994	0.719505	10389	
0.520762	0.597888	1639	
0.222744	0.561217	6327	
0.561275	-0.248310	2904	
-0.044556	0.735065	1131	
0.765367	0.143918	941	
0.687128	-0.367660	5863	
0.676142	0.682769	5141	
-0.013185	0.844148	6370	
-0.692128	0.641066	5006	
0.804608	0.236697	10224	
0.828238	0.458391	2423	
0.085870	0.934308	9190	
0.207880	0.051931	5089	
0.282624	-0.151347	7230	
0.344982	0.850014	2210	
0.413115	0.228577	4960	
0.312424	0.799956	853	
-0.848678	0.457808	11002	
0.421967	0.653469	3027	
0.270946	0.451613	2002	
0.630643	0.589613	10046	
-0.122452	0.794116	544	
0.880454	0.188973	9492	
0.200361	-0.250242	5933	
0.518207	0.698919	6294	
0.231050	0.372882	1646	
0.420892	-0.233245	9921	
0.536595	0.559851	5732	
0.193575	0.800964	2688	
0.498619	0.038026	2222	
0.538054	0.577294	6462	
0.549204	-0.193696	804	
0.866747	-0.156525	9033	
0.013596	0.753001	1959	
0.778975	-0.230872	7134	
0.594445	0.586133	4078	
0.139345	0.715176	1727	
0.014065	0.502760	3821	
0.451633	-0.312403	4173	
0.238122	0.663958	5083	
0.088711	0.427077	5742	
0.334252	-0.306614	2054	
0.375889	0.480421	9210	
0.254894	0.251357	9705	
0.826400	0.178518	9643	
0.571015	0.610690	10962	
0.834230	0.474489	9453	
-0.123842	0.817322	4471	
0.649250	-0.166311	2680	
0.848999	-0.174657	8609	
0.557618	0.573527	10442	
0.060212	0.348258	9270	
-0.861902	0.387301	763	
0.153419	0.317262	4246	
0.572337	-0.022178	10874	
0.336955	0.879327	5194	
0.135932	-0.087130	2697	
-0.123804	0.645616	4275	
0.919350	0.278344	782	
0.534427	0.207797	9599	
0.707734	0.129351	4227	
-0.438158	0.831620	475	
0.310029	0.299870	9363	
0.145462	0.407786	4990	
0.485040	-0.294592	7029	
0.613210	0.309672	4019	
0.168012	0.768459	1379	
-0.043168	0.825628	5297	
0.196324	0.783559	4391	
-0.211417	0.847177	7517	
0.779382	0.386909	5307	
0.613062	0.453682	6681	
0.493168	-0.029775	5011	
-0.531881	0.716626	7901	
0.532269	0.526645	3901	
0.594085	0.070001	5147	
0.793795	0.062270	719	
0.207305	0.780312	4391	
0.194535	0.784568	2688	
0.260688	0.759563	3195	
0.222011	0.774994	4391	
-0.297606	0.796945	6400	
0.666693	0.365837	10615	
0.786407	0.064359	1747	
0.689613	0.062846	9771	
0.576099	0.417772	5602	
0.117162	0.800693	3218	
0.532367	-0.023340	10576	
0.330955	-0.288225	9113	
0.793342	0.249586	10318	
0.218507	0.597696	1503	
0.014907	0.686518	6499	
0.891514	-0.061362	9090	
0.347051	0.268477	10900	
0.545675	0.227554	9863	
0.816423	0.232031	10794	
0.663922	0.355983	9995	
0.148875	0.376088	470	
0.724880	0.165695	894	
-0.048137	0.502469	2368	
0.599690	-0.261651	2768	
0.225837	-0.393087	1023	
0.285784	0.120597	7289	
0.408037	-0.127512	7344	
0.376974	0.469344	10176	
0.470513	-0.421807	3374	
-0.372723	0.645188	6889	
0.111200	-0.202757	3770	
0.562884	-0.322808	5763	
0.206765	0.680508	1267	
0.475986	-0.471534	7185	
0.454759	-0.130012	2839	
0.114600	0.854507	7909	
-0.797935	0.425865	6638	
0.423583	-0.318034	3098	
0.726100	-0.396324	5184	
0.737231	0.598126	9537	
0.931092	0.065822	1709	
0.744536	0.227464	8433	
0.106052	0.404505	3465	
-0.447769	0.732469	5573	
0.433448	-0.270424	5692	
-0.003090	0.570970	7844	
0.617932	-0.200290	5267	
0.083028	0.800873	4048	
-0.057596	0.695590	10801	
0.519800	0.358242	9484	
0.645906	0.318189	9030	
0.707180	-0.137029	7638	
0.112096	0.500511	2287	
0.584222	-0.165384	3244	
0.643772	-0.107241	3064	
0.567638	-0.216312	1244	
0.705864	-0.197147	753	
0.322240	-0.157405	7038	
0.858737	0.098249	631	
0.538283	0.358638	9808	
0.294629	0.420535	6067	
-0.059435	0.769563	3454	
0.652048	0.529872	1358	
0.854699	0.238588	1460	
0.273065	0.672902	5945	
0.225779	0.684960	1267	
-0.116961	0.654566	4275	
0.861446	0.016278	10148	
0.710313	-0.301584	10763	
-0.109532	0.924113	2292	
0.695105	0.486136	5508	
0.341619	0.176945	10618	
-0.267412	0.647974	4241	
0.355871	0.373305	3281	
0.073730	0.763574	3250	
0.445797	0.577584	6094	
0.120444	0.852680	7909	
0.359453	-0.452006	10774	
-0.436087	0.848001	1733	
-0.746679	0.592369	1036	
0.507336	0.251411	6563	
0.766164	0.554553	10577	
0.371896	0.254080	7171	
0.375747	0.252329	7171	
-0.229139	0.894941	9527	
0.921070	0.156477	10449	
0.134710	0.518129	3475	
0.732985	0.330293	2822	
-0.066544	0.806310	3756	
0.613148	0.077923	2829	
0.532790	0.126982	1894	
0.523310	0.149294	1027	
0.281773	0.750241	1899	
0.549016	0.523775	2501	
0.653273	-0.015609	648	
0.253069	0.045362	8931	
0.192968	0.785412	2688	
0.222465	0.038769	3072	
0.427193	0.100171	3726	
0.479262	0.167354	2220	
0.524518	0.150595	1027	
0.522632	0.152345	1027	
0.532215	0.145248	4807	
0.526652	0.149549	4807	
0.500654	0.162074	3845	
0.497271	0.163047	3845	
0.469599	0.169066	2220	
