time = 4.377	Re = 10	rotation = -4.86062
-0.444583	0.123018	3881	
-0.475620	0.143706	4745	
-0.596947	0.232960	5000	
-0.252479	0.666965	8913	
-0.121490	0.635669	4642	
-0.590009	0.617719	8375	
-0.422750	0.445647	2658	
-0.879564	-0.102038	8468	
-0.704606	-0.033131	7525	
0.054165	0.459983	6804	
-0.500444	-0.067436	591	
0.262738	0.871441	6671	
0.144554	0.466400	6458	
-0.588940	0.190963	2198	
0.488928	0.679082	4889	
-0.628189	0.058627	3763	
-0.648217	0.009696	2870	
-0.787353	-0.102661	8728	
0.339569	0.704962	3830	
0.229601	0.879012	6685	
-0.605602	0.238355	10170	
-0.260206	-0.005561	4479	
-0.284752	-0.082745	8874	
-0.317005	-0.092218	7179	
-0.319354	-0.084357	7179	
-0.410724	-0.104952	10466	
-0.596264	-0.160142	5935	
-0.637584	-0.164370	9006	
-0.708513	-0.216359	3901	
-0.751628	-0.271859	9327	
-0.787893	-0.310867	10413	
-0.849616	-0.273699	6246	
-0.873688	-0.237000	9333	
-0.823274	-0.287014	10485	
-0.795018	-0.286875	11055	
-0.794130	-0.281158	10976	
-0.820230	-0.287160	10485	
-0.845338	-0.264324	5375	
-0.869038	-0.233544	6207	
-0.899438	-0.181531	8411	
-0.911741	-0.150108	9498	
-0.922533	-0.114687	9216	
-0.929289	-0.085569	1475	
-0.932706	-0.065632	1578	
-0.933169	-0.062809	10503	
-0.933069	-0.064984	10605	
-0.929458	-0.085945	1475	
-0.921122	-0.121737	9216	
-0.909964	-0.156363	9498	
-0.889638	-0.201247	7232	
-0.850975	-0.257062	5375	
-0.831452	-0.278240	10399	
-0.792413	-0.277505	10976	
-0.778366	-0.273292	10956	
-0.755136	-0.247850	6462	
-0.721393	-0.217879	2501	
-0.613618	-0.117914	7929	
-0.564355	-0.093760	3079	
-0.557752	-0.105855	2952	
-0.543026	-0.119417	6591	
-0.496217	-0.123337	2278	
-0.348160	-0.066039	6475	
-0.593766	0.144029	2343	
0.390493	0.764490	6369	
-0.363974	0.439048	2678	
-0.787823	-0.064002	7469	
-0.587588	0.056328	8749	
-0.837774	-0.181021	3792	
-0.563878	0.004670	6563	
-0.694806	0.308265	2890	
-0.336623	0.816013	5162	
0.149218	0.599137	1908	
-0.839095	0.008793	6641	
-0.088801	0.502109	4095	
0.111833	0.679800	993	
-0.422538	0.777354	5967	
-0.617283	-0.012679	2835	
-0.014845	0.527229	1125	
0.327018	0.783863	6300	
-0.556126	0.192481	9424	
-0.255436	-0.019018	2908	
-0.260704	-0.075107	6495	
-0.308395	-0.112339	7064	
-0.357580	-0.139373	4885	
-0.400882	-0.160536	10677	
-0.435417	-0.175348	1668	
-0.468205	-0.190049	3240	
-0.498306	-0.204060	4441	
-0.524347	-0.220880	6189	
-0.542631	-0.232114	10176	
-0.557108	-0.241545	9210	
-0.567953	-0.250188	7253	
-0.576412	-0.258620	2699	
-0.582889	-0.265253	2699	
-0.586579	-0.270328	2699	
-0.588394	-0.273046	2624	
-0.588294	-0.272574	2624	
-0.586305	-0.269282	2699	
-0.582228	-0.263398	2699	
-0.574919	-0.255551	2699	
-0.565756	-0.246639	7253	
-0.554039	-0.237393	10176	
-0.537465	-0.226560	5431	
-0.515554	-0.212697	5517	
-0.488185	-0.197689	3469	
-0.456749	-0.182149	2855	
-0.424844	-0.169507	3587	
-0.385436	-0.150663	6244	
-0.339448	-0.129307	5506	
-0.289224	-0.097012	6202	
-0.248854	-0.052949	5331	
-0.308212	0.013128	9860	
-0.209011	0.676093	4093	
0.165216	0.846239	7035	
0.060113	0.610061	8516	
-0.742056	0.488181	9081	
0.155673	0.623500	8527	
-0.667807	0.128019	801	
-0.189708	0.813165	4309	
-0.440873	0.707080	5184	
0.161100	0.690548	1677	
-0.411600	0.074883	5238	
-0.399732	-0.080356	8182	
-0.518796	-0.120731	3488	
-0.533223	-0.102485	2228	
-0.544366	-0.087112	2831	
-0.695439	-0.181588	10425	
-0.767083	-0.251090	10442	
-0.811977	-0.283878	10976	
-0.887306	-0.200315	7232	
-0.931006	-0.061589	10503	
-0.934356	0.082422	2389	
-0.925546	0.124527	7908	
-0.927959	0.081036	9400	
-0.931633	0.020278	10828	
-0.931478	0.026399	10306	
-0.927908	0.057209	1008	
-0.922679	0.101588	9382	
-0.917193	0.138530	8569	
-0.912164	0.166029	1156	
-0.907131	0.185994	1156	
-0.902793	0.203029	1595	
-0.899705	0.210854	1595	
-0.898992	0.211451	1595	
-0.899113	0.212096	1595	
-0.899760	0.211947	1595	
-0.903011	0.205238	1595	
-0.907467	0.186197	1156	
-0.913160	0.164464	1156	
-0.919008	0.129085	8569	
-0.925357	0.077736	9400	
-0.930590	0.034591	10306	
-0.925272	-0.049025	10503	
-0.913308	-0.108343	8018	
-0.882755	-0.187906	8411	
-0.832190	-0.254213	3972	
-0.777289	-0.201860	9286	
-0.743219	-0.160154	6660	
-0.727979	-0.157555	3560	
-0.704051	-0.154938	10478	
-0.652091	-0.129428	2284	
-0.523200	-0.065087	1069	
-0.836208	0.146626	2441	
-0.094360	0.550103	10363	
-0.042757	0.556800	5862	
-0.587443	0.442711	10781	
-0.855552	0.037325	8004	
-0.850788	-0.061439	6131	
0.374406	0.734506	5383	
-0.832266	-0.114076	5508	
-0.558297	0.653373	10004	
0.352504	0.799870	7556	
0.484415	0.715713	7716	
0.242707	0.835307	6820	
-0.288163	0.807435	3863	
-0.793443	0.262972	4558	
0.331537	0.738720	3755	
-0.206655	0.696567	1045	
-0.453357	0.075810	2459	
-0.389067	-0.025278	3581	
-0.421248	-0.078075	10900	
-0.463945	-0.108884	3940	
-0.501807	-0.134153	2278	
-0.533707	-0.150682	7406	
-0.559569	-0.167736	9871	
-0.580488	-0.181367	9775	
-0.601338	-0.199779	9158	
-0.618974	-0.218123	1464	
-0.631416	-0.237587	516	
-0.638990	-0.253188	1289	
-0.643372	-0.267445	1015	
-0.646086	-0.281850	4758	
-0.647734	-0.293867	4758	
-0.648386	-0.302033	6094	
-0.648933	-0.307556	6094	
-0.649152	-0.309772	9035	
-0.649271	-0.309078	9035	
-0.649214	-0.304965	6094	
-0.648787	-0.298157	4758	
-0.648138	-0.287392	4758	
-0.646302	-0.273381	4016	
-0.643577	-0.259351	1015	
-0.636574	-0.242264	1289	
-0.626148	-0.224457	1464	
-0.610291	-0.204020	9158	
-0.590478	-0.186243	9775	
-0.569568	-0.170252	9617	
-0.544031	-0.153193	8649	
-0.513786	-0.137169	4964	
-0.477121	-0.114641	2265	
-0.433577	-0.084427	9714	
-0.395789	-0.041963	5590	
-0.415501	0.032681	928	
-0.407102	0.651469	5737	
0.196069	0.731856	1392	
-0.727860	0.449316	5091	
0.487642	0.713910	7422	
-0.308990	0.487609	6537	
-0.130736	0.535131	7397	
-0.143401	0.533834	4564	
0.453488	0.750996	9655	
-0.422931	0.003255	1210	
-0.582452	-0.070739	4003	
