time = 13.407	Re = 10	rotation = -11.8376
-0.823563	0.471519	8850	
-0.462555	0.305150	10427	
-0.387648	-0.095629	3581	
-0.037878	0.283687	6455	
-0.077938	0.638963	341	
-0.558601	-0.328694	1464	
0.000152	0.620367	6113	
-0.426745	-0.170408	416	
-0.122357	0.473788	1660	
-0.160229	-0.031371	6203	
-0.804549	0.314632	1936	
0.297483	0.442696	2250	
-0.196153	0.323398	6940	
-0.896682	-0.150265	7706	
0.062673	0.658211	4276	
-0.077106	0.717860	1128	
-0.293652	0.410281	7885	
-0.553221	-0.112433	3741	
0.645250	0.599707	8734	
0.320615	0.473510	4252	
-0.375892	0.818561	7351	
-0.151411	0.265787	8592	
-0.530957	-0.272565	9617	
-0.726593	0.482136	8601	
-0.454614	0.038130	3881	
-0.368830	-0.200563	9363	
0.131422	0.794529	3749	
-0.338028	0.485380	8409	
-0.402687	0.156082	5436	
0.361297	0.808802	7944	
-0.075773	0.783858	4449	
-0.367747	0.535009	4086	
-0.375347	0.540200	4091	
-0.161445	0.776117	7869	
-0.773568	-0.043491	9415	
-0.580555	0.469521	9813	
-0.112871	0.781496	5829	
-0.683389	0.221291	10474	
-0.436778	0.077770	4248	
-0.506692	0.246613	7003	
-0.379222	0.188102	1992	
-0.484058	0.570980	5394	
-0.681091	0.154983	10330	
-0.492950	0.569492	7024	
-0.494943	0.568448	7024	
-0.526671	0.550414	5737	
-0.485269	0.068379	3878	
-0.469704	0.577982	4157	
-0.349529	0.176906	1869	
-0.482629	0.467976	7721	
-0.581213	0.209017	10397	
-0.177749	0.774156	7896	
-0.408701	0.167911	3033	
-0.721592	0.205143	9486	
-0.891309	0.191586	2006	
-0.581935	0.134568	8047	
-0.663836	0.472473	5868	
-0.286338	-0.140924	6258	
-0.243289	-0.066425	2908	
-0.627959	0.467824	7982	
-0.732933	0.228286	2494	
-0.595947	0.102449	2035	
-0.718983	0.518682	8332	
-0.163265	0.089645	1143	
-0.553845	0.090503	4550	
-0.657907	0.320244	10831	
-0.680005	0.048903	8625	
-0.163173	0.516628	9112	
-0.408823	-0.069482	10058	
0.724652	0.540069	8030	
0.331881	0.895435	5227	
-0.336607	0.376560	8812	
-0.787151	0.467217	1286	
-0.100484	0.659849	8046	
0.243362	0.887838	949	
-0.334660	0.875372	10430	
0.001459	0.359158	9099	
-0.007530	0.568118	7698	
-0.258524	0.870363	7763	
-0.309979	-0.138077	7298	
-0.395105	0.617269	2599	
-0.866666	0.385082	848	
-0.370564	0.000062	7446	
-0.593122	0.304278	5068	
-0.231524	0.517209	7694	
-0.711799	0.188740	11067	
-0.299108	0.646363	2451	
0.065967	0.636100	3183	
-0.413635	0.655321	6267	
-0.595869	-0.147029	6451	
0.455062	0.729665	5720	
-0.065124	0.508327	6680	
-0.810952	-0.090137	5994	
-0.347763	0.061011	9648	
0.167140	0.781844	3755	
-0.678753	0.026683	1121	
0.331521	0.829528	9629	
0.192247	0.806772	5298	
-0.082507	0.818803	6494	
-0.811782	-0.076402	5994	
0.173497	0.798852	4591	
-0.655969	-0.246141	1915	
0.491574	0.704830	10705	
-0.121391	0.735159	4364	
-0.577635	-0.218401	7929	
0.149832	0.720453	442	
-0.709916	0.334248	7658	
-0.378069	-0.208313	9363	
-0.535883	0.078344	3834	
-0.622593	0.265349	3109	
0.418259	0.846491	11003	
-0.213188	0.724360	5678	
-0.704025	0.229239	10189	
0.244501	0.844475	8915	
-0.529801	0.077503	3834	
-0.405500	-0.313503	6067	
-0.869508	0.325753	710	
-0.421403	-0.251272	4393	
-0.369786	0.199001	3963	
-0.109446	0.930133	972	
0.064989	0.450885	850	
-0.746899	-0.342121	933	
0.491157	0.803634	511	
-0.210536	-0.098251	4397	
-0.233831	-0.070090	1424	
-0.695603	0.609702	2214	
-0.478073	-0.140643	8508	
-0.592283	-0.186761	8252	
0.375795	0.793708	7944	
-0.560707	0.442404	8203	
-0.241961	0.026665	8184	
-0.156183	0.166294	2592	
-0.133600	0.138849	5832	
-0.452141	0.584896	3529	
-0.459334	0.226681	564	
-0.432033	0.209705	5709	
-0.362271	0.180022	2029	
-0.514472	0.558342	7467	
-0.271489	0.233065	7038	
-0.204078	0.202907	9031	
-0.118603	0.106997	2766	
-0.132420	0.133469	5832	
-0.131525	0.131366	5832	
-0.136819	0.139171	5832	
-0.133138	0.133753	5832	
-0.125085	0.119920	3820	
-0.123119	0.116257	3820	
-0.117778	0.104265	2766	
-0.187467	0.191417	9338	
-0.299796	0.236789	10661	
-0.282573	0.023702	359	
-0.388461	0.190127	3534	
0.132608	0.727327	538	
-0.462950	0.181733	5011	
-0.746910	0.337616	8841	
-0.798321	0.234771	884	
0.102048	0.859620	6033	
-0.415518	-0.140659	7271	
-0.368161	-0.097431	4857	
-0.442184	-0.019592	3401	
-0.756491	-0.089315	4776	
-0.530565	-0.202365	2952	
-0.507111	-0.060375	6913	
-0.596380	-0.284934	9006	
-0.661268	0.069021	5684	
0.267616	0.572576	2872	
0.061843	0.333779	9562	
-0.056474	0.621619	1778	
-0.651808	0.352964	10221	
0.368743	0.663648	1123	
-0.746188	-0.411893	10976	
0.099227	0.545858	7864	
0.588600	0.686634	6479	
-0.047633	0.770206	1946	
0.432859	0.612061	2942	
-0.052466	0.727289	4223	
-0.434764	0.608932	4026	
-0.917602	0.192988	771	
0.363077	0.731204	3217	
0.819300	0.428826	10676	
0.245577	0.899619	949	
0.202945	0.868062	7556	
-0.409113	0.377881	2547	
-0.549512	-0.216416	5198	
-0.732282	-0.070061	384	
0.527374	0.704236	8973	
-0.758011	-0.270906	9218	
-0.825363	-0.003152	10835	
-0.618180	0.145860	7879	
-0.832721	0.164174	8712	
-0.554015	0.429226	8484	
-0.625265	0.423592	10977	
-0.781025	0.112512	1044	
-0.773211	-0.219306	7469	
-0.761980	-0.021869	8360	
-0.766327	0.150838	10379	
-0.741429	0.006812	2022	
-0.729094	0.067885	2656	
-0.035740	0.624333	627	
-0.589596	0.204250	7967	
-0.621225	0.395491	753	
-0.866980	-0.097407	7482	
0.171415	0.811030	5233	
-0.815926	-0.073677	5994	
-0.213570	0.497747	7735	
0.114204	0.789102	1364	
0.118825	0.792113	1364	
-0.774965	-0.328233	1358	
-0.268478	0.362798	1634	
0.462534	0.769023	6831	
-0.515461	0.766868	8655	
-0.545659	0.285461	9064	
-0.216857	-0.198720	1802	
-0.693119	-0.416397	10990	
-0.764385	-0.155055	10571	
-0.341069	0.012301	4163	
-0.132324	0.379420	6868	
-0.424807	0.606781	4026	
0.330354	0.609270	5669	
-0.667238	0.671271	11001	
-0.819862	0.444878	7964	
-0.431507	-0.097137	1092	
0.207914	0.899930	6593	
-0.378484	-0.137793	5396	
-0.372981	-0.137144	7211	
-0.614380	0.671299	8140	
0.108651	0.875704	6033	
-0.882080	-0.084798	7482	
-0.357421	0.513697	1524	
-0.509195	0.091050	2636	
-0.209847	0.205140	7740	
-0.098887	-0.191885	2742	
-0.109142	-0.197814	5196	
-0.138019	0.136889	6323	
-0.281011	0.227766	9917	
-0.275294	0.227032	8368	
-0.246779	0.218364	8645	
-0.130973	0.125423	3841	
-0.079714	-0.149058	3264	
-0.090972	-0.174401	4848	
-0.123046	-0.202043	6705	
-0.117912	-0.195911	5196	
-0.119627	-0.196022	5196	
-0.117523	-0.194002	5196	
-0.119233	-0.195042	5196	
-0.124039	-0.198688	5196	
-0.123475	-0.199342	5196	
-0.124580	-0.202982	6705	
-0.091952	-0.176136	4848	
-0.083363	-0.125745	2590	
-0.218317	0.205285	8042	
-0.266541	0.224801	8368	
-0.677671	0.157825	10330	
-0.389344	0.187316	3534	
0.089035	0.793208	881	
-0.493210	0.555763	7085	
0.245375	0.777245	4770	
-0.602372	-0.131295	2835	
-0.568103	-0.116926	1994	
-0.560994	-0.071345	10741	
-0.500471	0.418026	2768	
-0.755965	-0.255834	8728	
-0.830023	-0.181948	1599	
-0.336197	-0.210728	5361	
-0.077843	0.616295	8482	
0.082615	0.379366	2248	
0.250800	0.538355	8362	
0.175936	0.458915	2268	
-0.251485	-0.038097	4411	
-0.336443	0.662766	1689	
-0.757423	-0.402536	3972	
-0.435045	0.741972	3863	
-0.055815	0.453753	6879	
-0.300367	0.742798	2309	
0.898762	0.343517	10654	
-0.558927	0.626997	9650	
-0.295493	-0.137702	6258	
0.278772	0.841216	9289	
-0.576497	0.004697	1203	
-0.814714	0.469518	6274	
0.020073	0.917639	9329	
0.215066	0.704902	8896	
0.269907	0.773212	5463	
-0.722795	-0.253202	6681	
-0.509656	0.431062	2768	
-0.076076	0.820151	6494	
-0.911272	0.020084	2939	
-0.618956	0.424946	10686	
-0.494656	0.103224	620	
-0.729402	0.384900	6513	
-0.109574	0.790762	6445	
-0.173641	0.772656	7896	
-0.517528	0.496248	2373	
-0.825146	0.109604	4558	
-0.500909	0.472143	5664	
-0.379603	0.536002	3808	
-0.387269	0.524824	6422	
-0.446150	0.474347	9923	
-0.847087	-0.049770	9045	
-0.352083	0.158502	2135	
-0.060009	0.794354	3316	
-0.775215	0.199464	1032	
-0.780281	0.057043	4061	
-0.629985	0.385522	725	
-0.224239	0.697900	4059	
-0.777210	-0.043417	9415	
-0.793923	0.181801	1901	
-0.877479	-0.213644	2497	
-0.095772	0.393035	4786	
-0.737444	0.337719	9359	
-0.503074	0.766990	8655	
-0.905578	-0.015911	8604	
-0.237680	-0.188797	2379	
-0.664499	-0.358119	3901	
-0.286939	-0.065180	8590	
-0.129145	-0.005519	611	
-0.235743	0.589859	9357	
-0.152603	-0.033149	6344	
0.440142	0.634363	3439	
-0.653201	0.675385	10337	
-0.628512	0.665381	10694	
-0.510168	0.599968	8406	
0.040892	0.908586	9528	
-0.583061	-0.146261	5015	
-0.576845	-0.145953	5015	
-0.589493	0.675568	7755	
-0.734259	0.373305	8677	
-0.742497	0.409113	9425	
-0.584539	0.109693	926	
-0.185400	0.183128	5208	
-0.096762	-0.176831	4848	
-0.253723	-0.262128	5061	
-0.266271	-0.265400	4219	
-0.126502	-0.191297	4320	
-0.090114	-0.133732	2590	
-0.089998	-0.140294	3264	
-0.094353	-0.155938	3436	
-0.131336	-0.193041	5200	
-0.213275	-0.238530	2996	
-0.242932	-0.250497	3226	
-0.281682	-0.266199	1316	
-0.276126	-0.261488	5078	
-0.278156	-0.261286	5078	
-0.276160	-0.260153	5078	
-0.278281	-0.260681	5078	
-0.282138	-0.262157	5078	
-0.282531	-0.263437	5078	
-0.283557	-0.266897	1316	
-0.247568	-0.253104	4246	
-0.197046	-0.231381	9798	
-0.102802	-0.166817	3193	
-0.090917	-0.144669	3058	
-0.177677	0.173456	5208	
-0.274789	0.214421	2556	
-0.725600	0.211368	10140	
-0.234752	0.032280	7380	
-0.731794	0.069161	2656	
-0.878418	0.027455	10841	
-0.860760	-0.128774	8233	
-0.875835	-0.062015	9718	
0.132841	0.806959	4517	
-0.902056	0.102020	6130	
-0.747756	0.344092	8841	
-0.467887	-0.219526	2278	
-0.038094	0.511022	4941	
0.070840	0.407924	4507	
0.298466	0.641058	8607	
0.350583	0.675495	931	
-0.310978	-0.102595	2447	
-0.607137	-0.053376	3473	
-0.843763	-0.319250	8485	
-0.458436	0.654696	10162	
0.045841	0.823745	5031	
-0.416332	0.266447	3866	
0.813974	0.514858	727	
-0.322537	0.580373	7185	
-0.429981	-0.145586	7171	
-0.139450	0.814854	8860	
-0.283146	0.673000	671	
-0.825221	0.433683	9989	
-0.085796	0.902266	5336	
-0.785381	0.423689	2992	
-0.778399	-0.122124	3858	
-0.896807	-0.121193	500	
0.146993	0.819796	4517	
-0.552262	0.195963	9933	
-0.837911	0.277458	10132	
-0.096586	0.787887	6445	
-0.344338	0.050069	9609	
-0.346162	0.518305	1524	
-0.527668	0.223011	4604	
-0.469775	0.247274	5339	
-0.425672	0.060499	2335	
-0.623128	0.462689	7982	
-0.382619	0.030708	5073	
-0.209689	0.025318	1325	
-0.262412	0.002784	7799	
-0.548751	0.095917	8328	
-0.681165	0.368908	2104	
-0.318541	0.167641	4653	
-0.530689	0.230916	4604	
-0.369163	0.542121	3946	
-0.514267	0.500701	2373	
-0.104333	0.778587	5829	
-0.722736	-0.019039	2763	
-0.044666	0.821728	5826	
-0.497045	0.544709	7085	
-0.903369	0.135880	7695	
0.023309	0.470093	1291	
-0.289268	0.470123	3397	
-0.488660	0.764367	8815	
-0.867901	0.089140	5126	
-0.409149	-0.229383	2931	
-0.731702	-0.380538	4078	
-0.412893	-0.115740	635	
-0.196464	-0.195901	2050	
-0.385512	0.000351	7340	
-0.267068	-0.162859	2650	
0.581052	0.607464	6372	
-0.616439	0.700845	11022	
-0.478993	0.003654	3215	
-0.804834	-0.013003	7837	
-0.108657	0.888103	973	
-0.847563	-0.165473	6641	
-0.836488	-0.177549	1599	
-0.551220	0.681628	5967	
-0.233732	0.577078	8043	
-0.589920	0.500312	10763	
-0.122882	0.093889	6295	
-0.114015	-0.176061	3664	
-0.250455	-0.250896	2850	
-0.390683	-0.303456	5095	
-0.400778	-0.303819	5076	
-0.286776	-0.255517	4381	
-0.219181	-0.228886	2996	
-0.221469	-0.229461	2996	
-0.240774	-0.236933	2173	
-0.292059	-0.255857	6038	
-0.361358	-0.286322	1752	
-0.386582	-0.293516	3567	
-0.415134	-0.300621	5076	
-0.412442	-0.296519	5076	
-0.414557	-0.295660	5076	
-0.413237	-0.294875	3208	
-0.415037	-0.294893	5076	
-0.418240	-0.295838	5076	
-0.417524	-0.297124	5076	
-0.416660	-0.300969	5076	
-0.387573	-0.294252	3567	
-0.348603	-0.281365	7906	
-0.255921	-0.241779	2850	
-0.230800	-0.233157	3928	
-0.122570	-0.172204	3303	
-0.103493	-0.121213	7147	
-0.127226	0.092983	6758	
-0.229993	0.198777	7127	
-0.368968	0.511458	3986	
-0.754872	0.339753	9762	
-0.774343	0.265549	2458	
-0.771391	0.294212	1830	
-0.767917	0.123967	693	
-0.804212	0.346421	1765	
-0.356664	0.531677	4086	
-0.625146	-0.225397	6019	
-0.168946	0.597097	5991	
0.147255	0.525671	5357	
