time = 1.407	Re = 10	rotation = -1.2414
-0.558264	-0.137362	3032	
-0.556431	-0.134769	3032	
-0.552434	-0.128757	3177	
-0.546352	-0.118969	3741	
-0.539201	-0.104496	4203	
-0.533425	-0.087075	2638	
-0.530601	-0.064240	7703	
-0.537789	-0.033043	1519	
-0.564945	0.010572	6517	
-0.635496	0.082545	4188	
-0.664835	0.433523	2587	
-0.401308	0.658599	6267	
-0.248530	0.705368	4059	
-0.147251	0.723717	6827	
-0.068424	0.738326	1918	
0.006597	0.754037	4214	
0.052514	0.764524	1675	
0.058366	0.768517	1675	
-0.026596	0.755661	1744	
-0.406930	0.662788	6267	
-0.615148	-0.127582	2835	
-0.773247	-0.204872	7129	
-0.834985	-0.201063	7577	
-0.874744	-0.139915	7914	
-0.894174	-0.060304	10821	
-0.898673	0.021076	2939	
-0.894858	0.101930	6130	
-0.883327	0.166405	1989	
-0.866927	0.237807	1499	
-0.846545	0.300424	9928	
-0.825787	0.349726	9081	
-0.802163	0.398917	9067	
-0.787112	0.421257	2992	
-0.788782	0.406481	8101	
-0.792114	0.388724	8881	
-0.788114	0.393546	8881	
-0.778649	0.411201	2312	
-0.769944	0.426944	2992	
-0.760033	0.444139	10152	
-0.751340	0.458719	1106	
-0.744515	0.469713	8695	
-0.738374	0.479487	8601	
-0.734306	0.485894	8601	
-0.731683	0.490117	8601	
-0.731206	0.491276	8601	
-0.733130	0.488764	8601	
-0.736477	0.484009	8601	
-0.741932	0.475827	8601	
-0.748650	0.464846	1416	
-0.756785	0.451369	1106	
-0.767200	0.432596	10152	
-0.776882	0.414309	2312	
-0.787840	0.392051	8881	
-0.797569	0.369869	5137	
-0.808025	0.343376	1765	
-0.818215	0.313904	8918	
-0.827727	0.281841	9028	
-0.835614	0.246455	10082	
-0.841391	0.210473	9275	
-0.844967	0.179119	1071	
-0.846332	0.145261	631	
-0.844806	0.108314	8902	
-0.839834	0.071080	9643	
-0.828576	0.034601	5714	
-0.805334	-0.005994	7837	
-0.765534	-0.038645	9488	
-0.705980	-0.052408	9193	
-0.681046	-0.038227	4321	
-0.689647	-0.049276	6727	
-0.716803	-0.059204	9193	
-0.747979	-0.059240	667	
-0.775431	-0.053766	4739	
-0.793798	-0.054441	2394	
-0.805407	-0.061698	2394	
-0.814009	-0.070025	5994	
-0.818735	-0.083836	5994	
-0.822188	-0.098790	7391	
-0.821052	-0.123173	4231	
-0.818824	-0.147293	4231	
-0.814490	-0.172759	561	
-0.808671	-0.199315	8517	
-0.801734	-0.225423	7550	
-0.794832	-0.249463	5736	
-0.787805	-0.271504	5508	
-0.780394	-0.292512	7660	
-0.773505	-0.310764	1358	
-0.765173	-0.329821	1358	
-0.756328	-0.347928	1025	
-0.747573	-0.364996	1025	
-0.739797	-0.379135	2196	
-0.732917	-0.391234	4078	
-0.726541	-0.401479	10962	
-0.721720	-0.409282	10962	
-0.718066	-0.415192	10956	
-0.715624	-0.419106	10956	
-0.714430	-0.421069	10990	
-0.714883	-0.420726	10990	
-0.716946	-0.418069	10956	
-0.720399	-0.413261	10956	
-0.725197	-0.406190	10962	
-0.731401	-0.396892	4078	
-0.738757	-0.385517	4078	
-0.747022	-0.371757	2196	
-0.755591	-0.356011	1025	
-0.764427	-0.338553	7970	
-0.773069	-0.320090	1358	
-0.781000	-0.301282	7660	
-0.788845	-0.280943	9738	
-0.796621	-0.258604	5508	
-0.804168	-0.234864	7550	
-0.810805	-0.210688	8517	
-0.816607	-0.185769	7788	
-0.821148	-0.161040	793	
-0.824855	-0.135812	5631	
-0.828013	-0.109893	7391	
-0.830517	-0.082869	5994	
-0.832440	-0.055519	8278	
-0.833903	-0.027229	8960	
-0.834610	0.001216	10835	
-0.835063	0.031790	5714	
-0.835267	0.064380	9643	
-0.835310	0.099024	8902	
-0.834828	0.135825	5029	
-0.833305	0.176925	10355	
-0.828937	0.222478	10232	
-0.820404	0.270223	8033	
-0.806876	0.320470	1936	
-0.788835	0.370376	5137	
-0.766793	0.418767	2312	
-0.741987	0.463126	1106	
-0.716129	0.501042	8577	
-0.690494	0.531424	5733	
-0.669598	0.548235	10004	
-0.656462	0.549114	10004	
-0.649724	0.544491	10840	
-0.642593	0.548419	10372	
-0.634631	0.556396	10372	
-0.626851	0.564506	3441	
-0.619935	0.571590	6119	
-0.614188	0.577343	6119	
-0.609620	0.581954	6119	
