Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	5.594834086e-08	7.110806134e-07	-0.0001967065807	1
0.002	5.308281674e-07	-1.875867905e-07	0.01494198071	28.83215438
0.003	1.816882354e-06	7.317965735e-07	0.07064292193	32.19943503
0.004	3.268396908e-06	5.976541109e-06	0.1566519788	28.37984709
0.005	4.050714435e-06	1.96120712e-05	0.2271736183	23.61999102
0.006	3.876047747e-06	3.652154102e-05	0.2491630679	34.03406792
0.007	2.689622381e-06	5.10763368e-05	0.2154232548	51.73154832
0.008	1.123808512e-06	6.038795581e-05	0.1365695015	28.88397064
0.009	-9.729203801e-08	6.422292872e-05	0.03012081769	38.44927111
0.01	-5.78445485e-07	6.367211634e-05	-0.08683978703	29.07904182
0.011	-3.007896285e-07	6.012079539e-05	-0.2012244184	9.117391944
0.012	5.218605169e-07	5.475688633e-05	-0.3049277477	9.900097522
0.013	1.603499905e-06	4.845382201e-05	-0.3943818143	7.364369663
0.014	2.69164109e-06	4.182531869e-05	-0.4694576798	6.33327543
0.015	3.613002749e-06	3.532064296e-05	-0.5321840871	21.07600316
0.016	4.278239303e-06	2.929898252e-05	-0.585551472	13.89637414
0.017	4.666418776e-06	2.406629397e-05	-0.6325463016	14.14801908
0.018	4.803691515e-06	1.988043378e-05	-0.6754807686	33.28756309
0.019	4.743758158e-06	1.693824019e-05	-0.7156265031	10.28400759
0.02	4.552866548e-06	1.535801196e-05	-0.7531206601	8.084905112
0.021	4.299385194e-06	1.516703878e-05	-0.7870869103	4.335125126
0.022	4.046953018e-06	1.629921784e-05	-0.8159017334	5.635654073
0.023	3.850092915e-06	1.860368867e-05	-0.8375359149	3.269977501
0.024	3.751467857e-06	2.186262839e-05	-0.8499094609	5.625670162
0.025	3.780320292e-06	2.581480415e-05	-0.85121165	4.918236469
0.026	3.951901883e-06	3.018110344e-05	-0.8401535149	11.90470434
0.027	4.267833223e-06	3.468865978e-05	-0.8161352122	5.118466418
0.028	4.717346573e-06	3.909104255e-05	-0.7793238983	4.714336171
0.029	5.279308415e-06	4.318299746e-05	-0.7306480497	1.957929476
0.03	5.924840482e-06	4.680920491e-05	-0.6717214298	2.166996667
0.031	6.620292879e-06	4.986731838e-05	-0.6047142051	1.532213361
0.032	7.330291684e-06	5.230611572e-05	-0.5321904028	7.017633584
0.033	8.020592756e-06	5.411992417e-05	-0.456930471	2.732614543
0.034	8.660516304e-06	5.534058998e-05	-0.381755638	1.909354352
0.035	9.224804423e-06	5.602822244e-05	-0.3093676516	1.856133482
0.036	9.694821015e-06	5.626176742e-05	-0.2422137474	2.159387704
0.037	1.0059088e-05	5.613023617e-05	-0.182382853	1.001700585
0.038	1.031321552e-05	5.572515529e-05	-0.1315354159	9.614769553
0.039	1.045932981e-05	5.513455763e-05	-0.0908661596	2.200746712
0.04	1.050512976e-05	5.443861789e-05	-0.06109667912	15.18326283
0.041	1.046271085e-05	5.370686075e-05	-0.04249316545	8.947111367
0.042	1.034728836e-05	5.299675178e-05	-0.03490369201	2.297839364
0.043	1.017593356e-05	5.23534085e-05	-0.03780930348	4.985274347
0.044	9.966411348e-06	5.181014197e-05	-0.05038348864	0.8172205684
0.045	9.736179742e-06	5.138954862e-05	-0.07155534071	1.245256118
0.046	9.501585276e-06	5.110490406e-05	-0.1000726326	1.915995429
0.047	9.277264385e-06	5.09616607e-05	-0.1345620262	3.661461722
0.048	9.075742683e-06	5.095890933e-05	-0.1735845776	3.670108856
0.049	8.907211182e-06	5.109071841e-05	-0.2156855096	1.401013541
0.05	8.779450465e-06	5.134730762e-05	-0.2594378368	7.786408845
0.051	8.697871274e-06	5.171605401e-05	-0.3034798621	8.496065855
0.052	8.665641192e-06	5.218235147e-05	-0.3465468129	1.223153561
0.053	8.683870199e-06	5.273035447e-05	-0.3874969785	1.813648313
0.054	8.751832945e-06	5.334364083e-05	-0.4253327002	3.942330148
0.055	8.86721129e-06	5.400582257e-05	-0.4592164909	3.365045105
0.056	9.026345358e-06	5.470111913e-05	-0.4884824601	4.24688695
0.057	9.224485775e-06	5.541489944e-05	-0.5126431387	2.765183832
0.058	9.456043025e-06	5.613418383e-05	-0.5313917461	2.2368028
0.059	9.714831497e-06	5.68480885e-05	-0.5445999398	3.273033214
0.06	9.972001704e-06	5.727926206e-05	-0.5477490624	1.453516511
0.061	1.024359451e-05	5.77660485e-05	-0.5485559084	1.143894245
0.062	1.053823987e-05	5.832540569e-05	-0.5481501474	1.645707841
0.063	1.086962951e-05	5.958454033e-05	-0.5432985253	2.504160107
0.064	1.117044297e-05	6.025305162e-05	-0.53445033	12.63725014
0.065	1.141666318e-05	6.08302454e-05	-0.5216483997	9.237829659
0.066	1.168532364e-05	6.140391459e-05	-0.5057238478	1.148439405
0.067	1.195298011e-05	6.19968698e-05	-0.4876330424	3.108909068
0.068	1.220346184e-05	6.261040105e-05	-0.4683188889	1.236753696
0.069	1.242988172e-05	6.32462871e-05	-0.4486597658	2.262042245
0.07	1.263059862e-05	6.390951597e-05	-0.429447943	3.246793852
0.071	1.280643339e-05	6.460702635e-05	-0.4113803107	3.771446944
0.072	1.295944191e-05	6.534620215e-05	-0.3950544743	2.261440549
0.073	1.309232654e-05	6.613366415e-05	-0.3809668748	2.242021867
0.074	1.32081879e-05	6.697444515e-05	-0.3695116759	5.381244068
0.075	1.331041405e-05	6.787151358e-05	-0.3609803198	2.794073425
0.076	1.339210816e-05	6.843882632e-05	-0.3597912601	1.966673365
0.077	1.34680478e-05	6.912784611e-05	-0.3586401568	1.007675887
0.078	1.357075867e-05	7.017845964e-05	-0.3585431728	12.3981428
0.079	1.367369771e-05	7.157382642e-05	-0.3607563118	0.9385212038
0.08	1.37658879e-05	7.317128523e-05	-0.3675609422	3.021074452
0.081	1.383670633e-05	7.448515098e-05	-0.378075998	0.8507320116
0.082	1.391044781e-05	7.567283465e-05	-0.390329428	1.698945017
0.083	1.40253599e-05	7.687174483e-05	-0.4040441531	1.454719018
0.084	1.417501373e-05	7.809279987e-05	-0.4190385727	0.6321740004
0.085	1.43451726e-05	7.93278697e-05	-0.4351080152	1.227922092
0.086	1.452965555e-05	8.056602432e-05	-0.4520095255	1.865621298
0.087	1.472654274e-05	8.179965639e-05	-0.4694686454	0.7903968437
0.088	1.493560429e-05	8.302461113e-05	-0.4871934076	1.841222545
0.089	1.515700864e-05	8.423965696e-05	-0.5048899221	0.7205618136
0.09	1.53907561e-05	8.544587603e-05	-0.5222768144	2.945905949
0.091	1.56364883e-05	8.664611318e-05	-0.5390971647	2.407400548
0.092	1.589349108e-05	8.784449875e-05	-0.5551274511	0.6063288539
0.093	1.616078104e-05	8.904604314e-05	-0.5701835397	0.7595705493
0.094	1.643721385e-05	9.02562945e-05	-0.5841240646	1.175017234
0.095	1.672158336e-05	9.148105004e-05	-0.5968516702	0.4933815099
0.096	1.701269916e-05	9.27261128e-05	-0.6083125792	0.9945133623
0.097	1.730944131e-05	9.399708725e-05	-0.6184948802	1.795484404
0.098	1.761079555e-05	9.529920888e-05	-0.6274258265	0.7196032217
0.099	1.791587421e-05	9.663720537e-05	-0.6351683447	0.6633544608
0.1	1.822227201e-05	9.799263637e-05	-0.641544686	2.21780439
0.101	1.852519111e-05	9.930995989e-05	-0.6461074072	0.9658876533
0.102	1.883237232e-05	0.0001007331777	-0.6499061332	3.422214167
0.103	1.914458307e-05	0.0001022315218	-0.6532986117	0.7989796516
0.104	1.945378333e-05	0.0001037971685	-0.6565013898	0.5540457294
0.105	1.976056017e-05	0.0001054166795	-0.6596392655	0.6949857781
0.106	2.006748916e-05	0.0001070955055	-0.6628521138	1.032612571
0.107	2.037659155e-05	0.0001088249204	-0.6662321343	0.4326503977
0.108	2.06889311e-05	0.0001106042328	-0.6698769124	0.5530180606
0.109	2.100597556e-05	0.0001124338958	-0.6738986433	1.288263116
0.11	2.132823515e-05	0.0001143075206	-0.6783961975	0.7924696538
0.111	2.165667779e-05	0.0001162314253	-0.6835362744	0.7049359843
0.112	2.199311891e-05	0.0001182160211	-0.6896037521	1.581202031
0.113	2.233551714e-05	0.0001202147855	-0.6966274219	4.011748183
0.114	2.268371165e-05	0.0001222226904	-0.704690777	1.816908616
0.115	2.30365997e-05	0.0001241809814	-0.7133044481	0.8489210471
0.116	2.339643943e-05	0.0001261273609	-0.7223942402	0.6041722354
0.117	2.376612737e-05	0.0001280766687	-0.7320174647	0.8946407522
0.118	2.414285471e-05	0.0001300324846	-0.7422112442	0.8148241564
0.119	2.452436137e-05	0.0001319961787	-0.7529824719	1.088212362
0.12	2.49098285e-05	0.0001339690009	-0.7643085433	0.5464822429
0.121	2.529924269e-05	0.000135952421	-0.776141294	0.6522701966
0.122	2.569296956e-05	0.0001379479701	-0.7884122885	2.039823715
0.123	2.609151912e-05	0.0001399570777	-0.80103853	0.8800732351
0.124	2.649541652e-05	0.000141980975	-0.8139280566	0.6594201821
0.125	2.690513278e-05	0.0001440206636	-0.826985119	0.836636844
0.126	2.732104958e-05	0.0001460769372	-0.8401147796	2.616162861
0.127	2.774344291e-05	0.0001481504382	-0.8532268546	1.752943572
0.128	2.817247788e-05	0.0001502417288	-0.8662391614	0.7435775434
0.129	2.860821095e-05	0.0001523513628	-0.8790800547	1.476972598
0.13	2.90505978e-05	0.0001544799433	-0.8916902477	0.4925624907
0.131	2.949950609e-05	0.0001566281578	-0.9040239305	0.8791057504
0.132	2.995473214e-05	0.0001587967889	-0.9160492189	3.177198312
0.133	3.041602029e-05	0.0001609866969	-0.9277479895	0.9821588237
0.134	3.088308351e-05	0.0001631987818	-0.939115181	1.863888647
0.135	3.135562368e-05	0.0001654339268	-0.9501576607	1.022659429
0.136	3.183334995e-05	0.0001676929336	-0.9608927685	1.535675156
0.137	3.23159941e-05	0.0001699764569	-0.9713466537	1.014627558
0.138	3.280332191e-05	0.000172284945	-0.9815525141	21.43176778
0.139	3.329514028e-05	0.0001746185939	-0.991548833	0.9598959148
0.14	3.379130005e-05	0.0001769773181	-1.001377687	0.8322303602
0.141	3.42916951e-05	0.0001793607407	-1.011083184	4.50603484
0.142	3.479625854e-05	0.0001817682048	-1.020710057	0.759862602
0.143	3.530495665e-05	0.0001841988011	-1.030302437	1.277177439
0.144	3.58177818e-05	0.0001866514109	-1.039902797	1.938179854
0.145	3.63347451e-05	0.0001891247606	-1.04955106	0.796440371
0.146	3.685586954e-05	0.0001916174802	-1.059283863	0.9563221573
0.147	3.73811842e-05	0.0001941281649	-1.069133946	1.246774592
0.148	3.791071985e-05	0.000196655433	-1.079129671	1.70253241
0.149	3.844450595e-05	0.0001991979778	-1.089294653	1.502773198
0.15	3.898256908e-05	0.0002017546102	-1.099647493	27.42459666
0.151	3.952493259e-05	0.0002043242922	-1.11020162	2.224817578
0.152	4.007161706e-05	0.0002069061588	-1.120965236	0.6448008871
0.153	4.062264129e-05	0.0002094995289	-1.131941376	1.740930487
0.154	4.11780235e-05	0.0002121039084	-1.143128064	1.830481417
0.155	4.173778243e-05	0.0002147189827	-1.15451859	0.6221365929
0.156	4.230193809e-05	0.0002173446041	-1.166101884	0.6763163857
0.157	4.287051198e-05	0.0002199807728	-1.177862983	2.209158101
0.158	4.344352689e-05	0.0002226276157	-1.18978359	4.22597784
0.159	4.402100614e-05	0.000225285363	-1.201842693	8.885642008
0.16	4.46029723e-05	0.000227954323	-1.21401724	0.8936091265
0.161	4.518944565e-05	0.0002306348586	-1.226282844	0.7147425635
0.162	4.578044241e-05	0.000233327365	-1.238614489	2.696469232
0.163	4.637597309e-05	0.0002360322481	-1.250987227	0.7017634551
0.164	4.697604071e-05	0.0002387499065	-1.263376845	2.506658966
0.165	4.758063943e-05	0.000241480715	-1.275760467	0.5571634434
0.166	4.818975349e-05	0.0002442250116	-1.2881171	1.225628975
0.167	4.880335646e-05	0.0002469830861	-1.300428089	0.7087029427
0.168	4.942141102e-05	0.0002497551721	-1.312677485	0.7235603502
0.169	5.004386906e-05	0.0002525414408	-1.324852314	1.59557758
0.17	5.067067234e-05	0.0002553419983	-1.336942746	1.070206603
0.171	5.130175333e-05	0.0002581568837	-1.348942171	7.21258308
0.172	5.193703651e-05	0.0002609860702	-1.360847172	0.935044059
0.173	5.25764398e-05	0.0002638294669	-1.372657416	0.6047225569
0.174	5.321987621e-05	0.0002666869238	-1.384375465	1.101798521
0.175	5.386725562e-05	0.000269558237	-1.396006513	1.408679934
0.176	5.451848648e-05	0.0002724431557	-1.407558076	0.71269052
0.177	5.517347754e-05	0.0002753413892	-1.419039627	0.5658047403
0.178	5.583213947e-05	0.0002782526152	-1.430462206	1.353046736
0.179	5.649438635e-05	0.0002811764877	-1.441838005	1.448766707
0.18	5.716013695e-05	0.0002841126459	-1.453179952	0.7769931136
0.181	5.782931589e-05	0.0002870607215	-1.464501298	1.485114438
0.182	5.850185444e-05	0.0002900203465	-1.475815215	1.062915265
0.183	5.917769119e-05	0.0002929911601	-1.487134431	0.727148703
0.184	5.985677241e-05	0.0002959728144	-1.498470887	1.457350967
0.185	6.053905219e-05	0.0002989649796	-1.509835445	0.4533710828
0.186	6.122449233e-05	0.0003019673482	-1.521237642	0.8308083182
0.187	6.191306196e-05	0.0003049796373	-1.532685489	1.930390398
0.188	6.2604737e-05	0.0003080015906	-1.544185332	1.143754484
0.189	6.329949952e-05	0.0003110329799	-1.55574176	1.253583437
0.19	6.399733675e-05	0.000314073604	-1.567357576	1.036657597
0.191	6.46982401e-05	0.0003171232892	-1.579033811	0.6862154223
0.192	6.54022041e-05	0.0003201818868	-1.59076979	0.4758501806
0.193	6.610922523e-05	0.0003232492718	-1.602563246	0.7005722689
0.194	6.681930074e-05	0.0003263253402	-1.614410468	2.219736472
0.195	6.753242757e-05	0.0003294100059	-1.626306475	0.3518932885
0.196	6.824860124e-05	0.0003325031986	-1.638245228	0.6021231964
0.197	6.896781488e-05	0.0003356048598	-1.650219851	0.3827945225
0.198	6.969005836e-05	0.0003387149406	-1.662222861	0.4077434969
0.199	7.04153176e-05	0.0003418333984	-1.674246408	0.6389779214
0.2	7.114357399e-05	0.0003449601944	-1.686282508	0.7990821914
0.201	7.187480395e-05	0.0003480952912	-1.698323261	0.8226048269
0.202	7.260897878e-05	0.00035123865	-1.710361065	4.468802787
0.203	7.33460645e-05	0.0003543902289	-1.722388793	0.805137752
0.204	7.408602207e-05	0.0003575499814	-1.734399965	3.010790646
0.205	7.482880759e-05	0.0003607178545	-1.746388871	0.9758907923
0.206	7.55743727e-05	0.0003638937878	-1.758350683	0.539702839
0.207	7.632266506e-05	0.0003670777127	-1.770281523	0.5389149849
0.208	7.7073629e-05	0.0003702695511	-1.782178508	1.118174984
0.209	7.782720616e-05	0.0003734692157	-1.794039757	0.8785719972
0.21	7.858333623e-05	0.0003766766095	-1.805864375	0.660307423
0.211	7.934195764e-05	0.0003798916258	-1.817652411	0.509758549
0.212	8.010300826e-05	0.0003831141486	-1.829404788	0.6576491589
0.213	8.086642612e-05	0.0003863440524	-1.841123215	0.3352161199
0.214	8.163215006e-05	0.0003895812037	-1.852810083	0.4049757698
0.215	8.240012028e-05	0.0003928254605	-1.864468348	0.5664912732
0.216	8.317027883e-05	0.000396076674	-1.876101407	1.063385532
0.217	8.394257003e-05	0.0003993346897	-1.887712966	5.332453459
0.218	8.471694081e-05	0.0004025993474	-1.899306913	0.8675509618
0.219	8.549334083e-05	0.0004058704831	-1.910887189	0.5471139306
0.22	8.627172263e-05	0.0004091479292	-1.922457669	0.5167111091
0.221	8.70520417e-05	0.0004124315164	-1.934022051	0.9055493035
0.222	8.783425632e-05	0.0004157210745	-1.945583761	0.3600729132
0.223	8.861832745e-05	0.0004190164334	-1.957145864	0.5186738062
0.224	8.940421849e-05	0.0004223174242	-1.968711	0.4213713647
0.225	9.0191895e-05	0.0004256238799	-1.98028133	0.7269724037
0.226	9.098132441e-05	0.0004289356367	-1.991858501	1.910363321
0.227	9.177247564e-05	0.0004322525345	-2.003443624	1.044602505
0.228	9.25653187e-05	0.0004355744178	-2.015037279	1.221496259
0.229	9.335982431e-05	0.000438901136	-2.02663952	0.6723770656
0.23	9.415596358e-05	0.0004422325444	-2.038249907	0.4462061654
0.231	9.495370761e-05	0.0004455685038	-2.049867546	0.4302734234
0.232	9.575302714e-05	0.0004489088804	-2.061491132	0.7651735319
