time = 0.052	Re = 40	rotation = 5.07201e-06
0.561303	0.714977	4468	
0.631793	-0.206231	907	
0.340150	-0.869145	4236	
0.272167	-0.046106	1333	
0.813115	-0.005189	2852	
0.363165	0.693102	1203	
0.330983	0.305901	406	
0.346775	0.923926	2430	
0.096051	0.765458	2819	
0.447908	0.624224	959	
0.507491	0.378404	1337	
0.713408	0.193775	2825	
0.515791	0.541048	2134	
0.179027	0.481698	3607	
0.249153	-0.707743	2946	
0.354314	-0.679730	1004	
0.222578	-0.226386	4935	
0.906165	-0.060061	3201	
0.046368	0.944000	3670	
0.681792	-0.627809	2633	
0.341465	0.517854	3172	
0.620919	-0.324511	3760	
0.587427	-0.149341	1793	
0.467107	0.263364	2396	
0.329650	0.360343	1350	
0.298207	0.573687	1670	
0.876553	0.057551	728	
0.467627	0.396321	2785	
0.218916	0.127027	2932	
0.863619	0.055682	728	
0.083957	-0.444740	2639	
0.618963	0.708817	1857	
0.265801	-0.201928	1396	
0.582375	-0.643818	2317	
0.400860	-0.685512	1976	
0.553390	0.431218	2239	
0.288790	-0.131760	2246	
0.764074	-0.175493	4616	
0.884188	0.313683	4339	
0.111952	0.542526	2189	
0.401404	0.365672	4062	
0.256051	-0.366518	2364	
0.656691	0.092366	1906	
0.230590	-0.209698	4660	
0.620185	-0.026800	1559	
0.454384	0.451650	2645	
0.290589	-0.228394	4018	
0.153734	-0.797379	4058	
0.352722	0.109580	3032	
-0.020550	0.938512	498	
0.339470	-0.540170	4121	
0.187405	-0.785537	4342	
0.540063	-0.085474	366	
0.099737	-0.299097	2665	
0.438278	0.705286	2304	
0.537490	-0.641247	592	
0.443519	-0.697307	3797	
0.376038	-0.151276	2577	
0.762825	-0.288404	3115	
0.499929	-0.303271	447	
0.200533	-0.636665	1069	
0.428368	0.771550	4089	
0.935603	0.247075	2063	
0.571594	0.593964	4894	
0.260674	0.365613	2094	
0.960479	0.139888	3844	
0.225230	-0.540911	2348	
0.220803	0.136205	1454	
0.614185	0.108482	1895	
0.466435	0.372651	4384	
0.589166	0.455235	2644	
0.471606	-0.074046	2537	
0.189453	0.783434	4416	
0.892026	0.327361	1567	
0.324587	0.042125	3197	
0.388622	0.792043	4251	
0.682693	-0.060435	2567	
0.459236	0.599822	1208	
0.189999	0.780951	4416	
0.277953	0.927373	2365	
0.456436	0.442567	3455	
0.148643	0.466163	1865	
0.670315	-0.540515	2508	
0.169289	0.634395	1305	
0.731569	0.381858	803	
0.301455	-0.630404	3243	
0.706785	-0.045120	2567	
0.201396	-0.726652	2090	
0.206940	0.509317	671	
0.215756	-0.419366	1758	
0.728987	-0.606419	2308	
0.507225	0.178313	3834	
0.777830	0.246551	3299	
0.216629	-0.093599	3411	
0.878602	0.022882	3034	
0.716084	0.001598	3514	
0.708105	0.024994	2679	
0.413498	-0.132853	1329	
0.299809	-0.193443	4654	
0.076728	0.965948	3670	
0.403160	0.148744	4166	
0.322217	0.596054	3354	
0.418654	-0.268015	3923	
0.411209	-0.380801	3042	
0.266698	0.785429	4390	
0.244685	0.361230	4305	
0.815381	-0.100781	4087	
0.418005	-0.784977	4409	
0.255998	0.184916	1968	
0.476944	-0.010051	2630	
0.457130	0.062291	2321	
0.409678	0.727527	1640	
0.404843	0.675472	1779	
0.684791	-0.556618	2508	
0.831000	0.398239	372	
0.226551	-0.843410	4534	
-0.052132	0.779305	1025	
0.126287	0.570572	1061	
0.492297	-0.045732	3621	
0.882797	0.015281	3034	
0.441853	-0.629740	1790	
0.451806	0.589260	1541	
0.586368	-0.653916	2317	
0.143243	0.297231	1903	
0.551345	-0.326809	2607	
0.168560	-0.655230	2716	
0.131012	0.156500	2152	
0.034960	0.831679	4765	
0.079930	0.612862	976	
0.427353	-0.042750	989	
0.562499	0.457106	1660	
0.324694	-0.518147	4252	
0.593460	0.749914	2839	
0.137591	-0.793716	4058	
0.940189	-0.069221	1104	
