time = 0.102	Re = 40	rotation = 4.01532e-05
0.533239	0.737036	4621	
0.638932	-0.181613	1224	
0.372970	-0.854350	2677	
0.271596	-0.048633	1949	
0.812704	0.029178	3153	
0.332281	0.713579	999	
0.325086	0.314141	406	
0.337478	0.928120	2430	
0.040682	0.784841	2251	
0.421338	0.645857	1360	
0.494028	0.398077	3174	
0.705091	0.222828	3162	
0.493502	0.563892	835	
0.172822	0.488577	4905	
0.278957	-0.684518	3904	
0.382919	-0.657928	1601	
0.222008	-0.226982	4935	
0.907807	-0.026690	3201	
0.004181	0.945288	564	
0.702763	-0.603732	425	
0.324980	0.533641	2515	
0.632910	-0.299142	3813	
0.592139	-0.127940	1793	
0.459328	0.278609	2083	
0.321672	0.370120	1350	
0.279453	0.590466	2045	
0.873509	0.093325	379	
0.454123	0.414322	3445	
0.220730	0.124013	2932	
0.860452	0.091524	675	
0.084303	-0.445633	3650	
0.597973	0.726940	1857	
0.265983	-0.200993	1396	
0.609502	-0.617844	4313	
0.430462	-0.662962	2030	
0.536460	0.454111	1553	
0.288486	-0.131635	2246	
0.770690	-0.143303	4537	
0.874407	0.340412	4339	
0.108862	0.549442	2189	
0.391043	0.379497	2461	
0.261227	-0.360626	2970	
0.652765	0.117570	2613	
0.229803	-0.210425	4660	
0.620688	-0.004043	1559	
0.438408	0.470189	2645	
0.292358	-0.225031	4018	
0.200715	-0.774312	4342	
0.351705	0.114042	3032	
-0.064689	0.935787	3198	
0.356352	-0.523055	4648	
0.230147	-0.761921	4261	
0.542373	-0.067719	2909	
0.099678	-0.302085	4312	
0.406317	0.727171	1640	
0.564766	-0.615868	3898	
0.474227	-0.673914	3559	
0.378212	-0.144156	2052	
0.774267	-0.255771	3318	
0.509288	-0.285070	2849	
0.217070	-0.616178	4227	
0.393905	0.791642	4251	
0.929881	0.263545	1700	
0.545522	0.619515	4617	
0.254881	0.371747	4305	
0.957250	0.155384	3844	
0.235853	-0.527855	952	
0.222762	0.133152	2471	
0.609978	0.131122	2237	
0.454103	0.390086	2888	
0.570412	0.480149	1521	
0.473206	-0.061141	2582	
0.144441	0.804272	3864	
0.883770	0.349278	1567	
0.324580	0.043238	3197	
0.352214	0.811366	4152	
0.684483	-0.033591	2236	
0.434171	0.621402	959	
0.145343	0.801981	3864	
0.255739	0.934595	1156	
0.440878	0.461010	2645	
0.144823	0.470143	1508	
0.692220	-0.511131	2903	
0.152641	0.655492	4092	
0.714965	0.412975	2164	
0.323843	-0.610295	419	
0.707978	-0.016960	2626	
0.233544	-0.701355	2946	
0.197807	0.519521	4380	
0.221050	-0.413831	1758	
0.743575	-0.586682	2308	
0.501751	0.194713	3834	
0.766699	0.279237	2486	
0.215255	-0.096618	3411	
0.877053	0.058702	728	
0.715468	0.030327	3173	
0.706552	0.053143	2310	
0.415933	-0.123369	1329	
0.300916	-0.190646	4654	
0.050171	0.967572	3670	
0.400286	0.157743	2403	
0.300706	0.614147	2444	
0.425089	-0.255441	3954	
0.421921	-0.365781	2712	
0.226193	0.805016	4351	
0.239619	0.366265	2959	
0.818936	-0.066169	2495	
0.452273	-0.763991	3676	
0.256493	0.184699	1968	
0.477029	0.002927	2630	
0.455602	0.074110	2342	
0.376292	0.748635	2259	
