time = 110	Re = 1	rotation = 17.5069
-0.674022	-0.033878	11311	
0.164396	0.343064	6675	
-0.973389	-0.056594	5735	
-0.456795	-0.041426	5210	
-0.424204	0.479377	2459	
-0.657227	0.123322	3409	
0.401400	-0.114752	4542	
0.879089	-0.362414	539	
-0.473122	0.157585	3496	
-0.029882	0.210030	11346	
-0.393681	0.273336	9670	
0.346305	0.150250	3291	
-0.779836	-0.126164	478	
-0.373248	0.699363	5703	
0.853033	0.353028	8765	
-0.751967	0.175160	6427	
-0.386025	0.481532	3829	
-0.056424	0.825983	8392	
-0.539246	-0.629185	7124	
-0.649258	-0.271895	8235	
-0.529577	-0.062017	3908	
0.272791	0.273481	8251	
0.406939	0.872006	2954	
0.449626	-0.857542	3639	
-0.255028	0.042140	1041	
0.045764	-0.131494	10457	
0.414504	0.190072	9088	
0.618087	0.185491	9447	
-0.040759	-0.956749	772	
-0.676304	-0.343000	9697	
-0.428881	-0.788107	7523	
-0.252967	0.934562	4630	
0.046037	0.198498	1528	
0.399571	-0.445644	9989	
0.225181	0.723931	10455	
0.432580	0.840917	408	
-0.082924	0.750866	7981	
0.334542	0.429259	1402	
0.615806	-0.057461	5574	
0.635815	-0.366479	6930	
-0.330825	0.056940	4408	
0.440019	0.039857	5209	
-0.489382	-0.266045	7754	
-0.491702	-0.686210	9208	
0.738498	-0.445682	8353	
0.961810	-0.023478	1957	
0.824709	-0.441879	553	
-0.013806	0.516310	9071	
0.271983	-0.593185	7492	
-0.565779	-0.761035	8396	
0.082485	-0.443772	6055	
0.420159	-0.416343	1615	
-0.198593	-0.097864	7066	
0.042329	0.499843	6856	
0.122805	0.571518	9679	
-0.783548	0.452831	2160	
0.094794	-0.374071	1848	
-0.304355	0.594502	7706	
-0.241596	0.179694	9961	
-0.343731	0.787567	601	
-0.577016	-0.240752	8118	
-0.540426	0.251215	4136	
-0.909498	-0.128552	10101	
-0.611324	-0.366861	6996	
0.091423	0.325776	8046	
0.801402	0.487398	939	
-0.531894	0.252845	4136	
0.918213	0.029269	813	
-0.013615	0.753161	2206	
-0.689107	0.603067	9950	
-0.503506	0.184986	7949	
0.742813	-0.498236	4804	
-0.237773	-0.584878	8088	
0.501535	0.730735	10117	
-0.908183	-0.225147	9364	
-0.175881	-0.794161	9047	
0.267439	-0.558211	8708	
0.578736	-0.745748	10459	
0.876404	0.212945	6258	
-0.735834	-0.497147	6579	
-0.165762	-0.095409	3202	
0.765751	-0.393285	7951	
0.047944	0.088932	10533	
-0.214953	-0.439286	852	
0.073023	0.050699	868	
0.631873	-0.690498	10845	
0.628790	-0.588894	6200	
-0.343046	-0.092748	9816	
0.655995	-0.388373	7248	
-0.204105	-0.389058	10424	
0.311963	-0.355271	948	
0.541937	-0.760713	11158	
0.041195	0.499988	6856	
0.705739	-0.440245	9682	
-0.090821	-0.665614	1569	
-0.599095	0.642573	4272	
0.494514	-0.349057	6990	
-0.743749	-0.235344	1660	
-0.408013	0.074264	3798	
0.744949	0.506672	6580	
-0.951853	0.040561	10469	
0.449573	-0.609938	5338	
-0.593805	-0.409645	10637	
-0.700845	0.629009	10162	
-0.393715	-0.905920	3712	
0.173239	0.751016	2851	
0.409430	0.482355	1816	
-0.306899	-0.527559	7129	
-0.666169	-0.364362	9463	
0.305531	0.354520	5892	
-0.379888	-0.186220	5831	
-0.174207	0.907020	6384	
-0.895882	0.194379	6417	
0.161148	-0.013261	10265	
0.323983	0.346711	1119	
0.243146	0.033504	11206	
-0.310730	-0.581929	3213	
0.046791	0.491348	5332	
0.255752	-0.327080	6355	
0.773647	0.586777	5333	
-0.393747	0.892178	3831	
0.747884	0.415426	8065	
-0.260152	0.587030	7139	
-0.633010	-0.051916	10501	
-0.679089	-0.473062	7769	
0.120141	0.836998	11295	
-0.078227	0.606093	10132	
0.082264	-0.333701	927	
-0.655495	0.137095	2537	
0.082010	0.668516	8858	
0.804732	0.096048	4440	
-0.620493	0.157218	3917	
0.781352	-0.017173	9218	
0.265943	-0.884373	838	
-0.069017	-0.952040	642	
-0.259816	-0.741784	1669	
0.620543	0.042234	6836	
-0.430682	0.062808	3958	
-0.294409	0.595482	8661	
0.191959	0.769779	6744	
-0.209304	0.233715	2708	
-0.979367	0.052912	5666	
0.725432	0.219519	1022	
0.137663	-0.136274	5179	
0.361514	0.096718	5239	
-0.103441	0.682683	10789	
-0.898165	0.090133	668	
0.458317	-0.656050	2850	
-0.617169	-0.421643	10722	
-0.124873	-0.929646	5437	
0.880283	0.009072	6561	
0.632737	0.168221	9447	
-0.589819	0.611454	7962	
0.159373	0.239973	2821	
0.291803	-0.598747	8662	
-0.270656	0.130982	1982	
0.447282	0.694697	5329	
-0.943241	0.267048	4266	
-0.573176	0.372993	9579	
-0.294609	0.890961	9238	
0.425389	-0.238102	9323	
0.177499	0.106245	4393	
-0.158911	0.929004	3432	
0.347190	-0.681474	4539	
-0.402437	0.558930	6953	
0.178678	0.478676	9443	
0.215011	-0.436055	8711	
-0.440479	0.777137	8685	
0.447217	-0.562408	10449	
0.504661	0.338558	2068	
0.363529	-0.351100	4918	
0.299378	-0.930718	4385	
0.369676	-0.270212	7909	
0.186729	0.860281	8282	
0.389401	-0.392860	9553	
0.106945	0.883229	1010	
0.896344	-0.197102	6418	
0.542336	0.048781	4047	
-0.818105	0.157001	7640	
0.771501	0.374341	7959	
0.095327	-0.824281	9296	
