time = 4.602	Re = 1	rotation = -0.182111
0.721711	-0.552984	9551	
0.649188	-0.313730	3953	
-0.908562	-0.219758	10429	
0.206013	0.340184	4408	
0.583340	-0.530712	3731	
0.673633	0.370651	5427	
-0.269967	0.101710	4639	
0.374409	0.689298	705	
0.671888	0.351403	6283	
-0.010736	0.408814	10058	
0.743584	0.052876	5835	
0.629912	0.384328	4157	
0.152462	0.111674	5832	
-0.336671	0.247271	4816	
-0.133433	-0.740422	1088	
-0.110165	-0.756345	7776	
0.489225	0.296027	5468	
0.023127	-0.902161	7705	
0.916928	-0.228125	761	
-0.693538	-0.613460	10196	
-0.116708	0.405489	10466	
0.470007	-0.555886	5143	
-0.388733	-0.176083	5598	
0.702408	0.016825	390	
-0.127419	0.225402	8428	
-0.273191	0.163063	6277	
-0.077107	0.465126	1356	
-0.373894	-0.208861	2238	
0.304797	-0.806724	10400	
0.119673	0.065654	1988	
0.133457	0.069415	3860	
-0.070920	0.364772	6269	
-0.123199	0.065819	795	
0.373859	-0.759434	3692	
0.502688	-0.124999	3942	
-0.053890	0.601284	5015	
0.600339	-0.724183	549	
0.486620	0.329694	8305	
-0.494270	-0.725039	8882	
-0.221642	-0.785192	1835	
0.351116	0.646855	10385	
0.377251	0.428748	10267	
0.436797	-0.654797	6013	
0.194394	-0.915621	8941	
0.155626	-0.948227	9790	
-0.318254	0.336537	6863	
-0.193803	0.243737	3279	
0.585218	-0.042001	6059	
-0.135326	-0.971942	1198	
0.186268	0.531511	9664	
0.472123	0.323122	5266	
0.366769	0.561131	5043	
-0.025323	0.430140	1092	
0.543381	0.263069	8409	
-0.594002	-0.554121	9745	
0.017337	0.159827	5382	
0.929405	-0.130380	9403	
0.341655	-0.538036	6716	
-0.552485	-0.593881	2887	
0.512728	0.417320	4903	
0.482856	0.188316	1755	
0.830253	-0.006791	8845	
-0.345416	-0.792928	10231	
-0.407708	-0.749997	5092	
0.927260	-0.270238	6016	
0.487988	0.386866	7007	
0.430819	0.218385	6379	
0.385298	-0.332533	3191	
0.188139	-0.793023	1601	
0.629615	-0.243528	5349	
0.144733	-0.615490	9971	
0.836021	-0.281681	10345	
-0.024498	-0.967532	3983	
0.811139	-0.168062	5031	
-0.328310	0.106524	10808	
-0.139628	-0.960013	1198	
0.386852	-0.444258	4402	
-0.145228	0.040264	2233	
0.120812	0.438095	3290	
-0.094632	0.331160	8333	
0.695548	0.272998	4044	
0.377578	0.510217	3876	
0.661813	0.422412	8574	
0.145143	-0.937741	9790	
0.084772	0.213394	498	
0.475389	0.025824	703	
0.849643	-0.234453	6820	
0.704326	0.125008	2489	
0.614502	0.413975	7085	
0.650742	0.433542	8579	
0.805162	-0.536026	9457	
-0.034843	0.418158	4244	
-0.371518	0.205010	5673	
-0.310556	-0.825813	7938	
-0.110027	0.498945	4722	
0.699783	-0.444444	5547	
0.121515	-0.659624	6020	
0.711291	0.109065	5533	
-0.214618	-0.752230	1608	
-0.283580	0.309244	3449	
0.551811	-0.138827	6885	
-0.746108	-0.585041	10666	
-0.040935	0.246667	4456	
0.653611	-0.483983	3906	
0.290766	0.380005	3870	
0.272296	-0.819598	7811	
0.381612	0.561460	5911	
0.460530	-0.157816	5098	
0.483684	0.406513	2778	
0.499968	0.334434	8498	
0.896082	-0.368903	5948	
-0.062812	0.164200	5242	
0.014129	0.529037	7703	
0.650604	0.006584	10113	
0.580124	-0.275428	3773	
0.806393	-0.525675	9457	
0.794426	0.210279	2309	
-0.339455	0.086759	10652	
0.404745	-0.703760	3748	
-0.736352	-0.496599	8139	
-0.209157	-0.000722	7992	
0.237911	0.465532	7727	
0.088830	0.316090	9066	
0.834033	0.004347	8962	
0.722340	0.293107	5460	
-0.935638	-0.261259	5635	
-0.448279	-0.776153	7713	
0.352386	-0.849891	1814	
-0.788562	-0.379536	6028	
0.472369	0.625281	2073	
-0.267713	0.386959	5110	
0.323197	0.538827	6944	
0.243061	-0.834046	10045	
-0.038855	-0.758513	668	
0.523529	0.497987	8219	
-0.545781	-0.692227	10151	
-0.371902	-0.073394	7978	
0.561875	-0.409665	7965	
0.085215	-0.635487	9397	
-0.207805	-0.079920	6790	
0.717000	0.394562	8388	
-0.224295	0.456055	3208	
0.281963	0.487721	2133	
0.548696	0.454851	9204	
-0.444622	0.165171	623	
0.399067	-0.479221	10696	
0.588090	-0.753566	6843	
0.842825	-0.533515	4485	
-0.574747	-0.565162	10217	
-0.183539	-0.924806	1528	
0.651675	-0.584791	6443	
-0.451668	-0.702681	9761	
0.644889	0.148486	6409	
0.813522	-0.318312	7556	
0.030995	0.449202	5855	
-0.860618	-0.232687	7352	
0.426754	-0.316443	3200	
0.513785	-0.636687	3388	
-0.068780	0.323137	2447	
0.799882	0.018677	6652	
-0.981347	-0.054003	9023	
0.327278	0.705742	8562	
0.563205	-0.639331	10405	
0.605707	-0.175828	10030	
0.551584	-0.506769	3439	
0.416772	-0.721147	6184	
0.676089	0.358552	6283	
0.689194	-0.295116	3310	
-0.092479	0.405320	8182	
0.676307	-0.713704	1657	
0.525314	0.269564	7155	
0.446780	-0.308087	4399	
0.185556	0.296371	8639	
-0.345917	-0.876143	2790	
0.836593	-0.379226	4873	
-0.352925	-0.128275	6179	
0.459551	0.259320	10289	
-0.283264	0.163701	6276	
0.697756	-0.312038	5050	
0.799169	0.203688	2975	
-0.161281	0.361443	5361	
-0.120919	-0.809670	9168	
0.149738	0.424369	4248	
-0.127092	-0.724722	2076	
0.745855	-0.359367	5383	
0.432316	0.546108	1103	
-0.114452	0.337741	8273	
-0.710044	-0.521620	6842	
0.932847	-0.224263	1529	
0.493055	-0.239156	7433	
-0.184289	-0.007217	9440	
0.819024	0.166235	5686	
-0.374968	-0.197176	2238	
0.729825	0.358733	2160	
0.843323	0.063044	2063	
0.177457	0.442148	708	
0.056471	0.220149	3072	
0.723936	0.173018	4587	
0.337542	-0.636339	9036	
0.164093	0.682879	10351	
0.302398	-0.693739	9579	
0.643186	-0.274042	7542	
-0.473898	-0.726947	2626	
0.818186	-0.415107	1222	
0.932238	-0.101602	6753	
0.105816	0.160640	2385	
0.494369	-0.589166	7758	
0.292030	0.386654	3870	
-0.143145	0.300640	7050	
0.107761	-0.910764	1577	
0.540465	-0.579630	10264	
0.568539	-0.577244	1900	
0.512346	0.336838	10633	
-0.032730	0.328632	1843	
0.041716	0.182819	10515	
-0.413066	-0.001444	4053	
-0.953872	-0.090282	2579	
-0.457537	-0.661384	1583	
0.448288	-0.428560	1536	
0.023561	0.370741	6996	
-0.180607	0.009995	8534	
0.531114	0.118919	7735	
0.576964	-0.441133	4022	
0.111006	0.330758	10326	
-0.069027	-0.781006	4740	
0.028199	-0.744001	9996	
0.332428	0.629075	9948	
0.143586	0.546244	8006	
0.933740	-0.112529	9403	
0.198608	-0.756155	7396	
0.873527	0.041504	6118	
0.501608	0.339238	8498	
0.742761	-0.607517	5525	
0.684091	0.146030	1342	
0.595655	-0.392521	8607	
0.676465	0.279641	10239	
0.228719	-0.806612	7969	
0.923895	-0.295801	6022	
0.676596	-0.713702	1657	
0.020743	-0.815413	9288	
0.506717	-0.159534	5512	
-0.345756	0.321965	922	
-0.077752	-0.676576	1041	
0.630902	0.446034	6683	
0.338147	0.363056	3866	
-0.158509	0.079501	8194	
-0.287478	-0.179924	8062	
-0.246359	0.362025	1868	
0.735848	0.345221	1390	
-0.636459	-0.498985	9804	
0.648179	-0.312668	3953	
0.273790	0.503167	9624	
-0.923436	-0.068540	9410	
0.374903	0.516708	3380	
-0.871559	-0.268513	945	
0.133847	0.671570	1306	
0.629890	0.149955	4642	
0.395753	0.225584	2906	
0.586517	0.394222	5406	
0.606571	-0.101981	4728	
-0.291962	0.228413	1580	
0.697289	-0.042176	3564	
0.162765	-0.946435	10578	
0.666477	0.388174	6331	
0.565791	-0.684474	1559	
0.343506	-0.667832	10544	
0.364250	-0.612721	10862	
-0.938334	0.149663	10102	
0.163866	0.148565	11016	
0.528236	0.232396	6547	
0.690358	0.433145	9044	
-0.240800	0.267143	6624	
0.569781	-0.318551	3802	
0.294047	0.259290	10789	
-0.110765	-0.770423	8434	
-0.711774	-0.512524	7209	
0.271222	-0.891350	8922	
0.845727	0.139212	6857	
0.513349	0.426167	4903	
0.025887	-0.805107	5794	
-0.740759	-0.541732	7500	
0.190139	0.247940	5490	
0.064689	0.639997	1782	
0.340414	-0.570767	1509	
0.750127	0.177284	1855	
0.077591	0.421533	2685	
-0.389166	0.050341	5028	
0.062625	0.572487	5981	
0.220960	-0.816362	3791	
0.739088	-0.623767	8583	
-0.806980	-0.432189	8135	
0.561152	-0.473054	1812	
0.292027	0.687728	11067	
0.853028	-0.250227	7669	
-0.442875	-0.014448	6877	
0.130539	0.154123	4756	
0.499227	-0.768699	10446	
0.508736	0.449341	7933	
0.319074	-0.501669	4344	
0.583324	0.333634	4576	
-0.422646	0.158512	8835	
-0.958361	-0.042940	475	
0.854154	-0.095937	6403	
0.515460	-0.408486	3767	
-0.974105	0.071600	10285	
0.783753	0.330457	7725	
0.770930	-0.259239	3749	
0.113152	0.413313	1161	
-0.121415	0.186590	2426	
0.575118	-0.460250	2236	
0.683070	0.188663	729	
0.415054	-0.334066	3200	
0.509043	0.073386	4838	
0.614676	-0.372748	418	
0.740108	-0.342358	5383	
0.134855	-0.608884	7930	
0.478362	-0.184687	2367	
-0.763546	-0.459423	7119	
0.672265	0.310634	2599	
0.530428	0.142763	7397	
0.748145	-0.296846	3755	
0.441666	-0.722436	10016	
-0.860057	-0.206088	6385	
0.765539	0.207395	2309	
0.205700	0.573867	8336	
0.535079	-0.830248	4221	
0.691112	0.099331	7488	
0.410747	-0.651133	5771	
-0.396007	0.033423	1196	
0.416842	0.667845	9211	
0.480372	-0.667192	6760	
-0.327753	-0.126604	3489	
-0.302732	-0.022619	7791	
-0.075806	0.207751	5169	
0.279745	-0.558294	7254	
0.794051	-0.239882	4472	
-0.216049	0.279131	4246	
0.800862	-0.303309	6300	
-0.141355	0.466651	3940	
0.577365	-0.130229	2844	
0.183857	0.212273	7665	
0.397239	-0.513438	9986	
0.775446	-0.036176	2436	
0.488589	0.086074	2437	
-0.242471	-0.807095	8901	
0.194466	0.151763	3586	
0.826593	0.129197	6857	
0.698542	0.153430	1343	
-0.152004	0.053669	4602	
-0.321270	0.268108	4877	
0.402680	0.274633	2526	
0.750294	-0.006254	2102	
0.022407	0.319725	6516	
-0.485375	-0.626531	2660	
0.771603	0.096439	6352	
0.853758	-0.438132	9501	
-0.485518	-0.775743	9056	
0.464736	-0.578806	5951	
0.752817	-0.018821	2102	
-0.441804	-0.802239	891	
0.191443	0.202745	6390	
-0.253753	-0.886869	8813	
-0.299667	0.259246	9842	
-0.277856	-0.937716	4784	
0.604549	0.220214	7239	
0.512423	-0.733130	4947	
0.113315	-0.971115	4782	
0.148607	-0.700436	2595	
0.767669	-0.343845	6369	
-0.260150	0.403874	5116	
0.835567	-0.219937	6033	
0.909446	-0.237736	761	
-0.972514	-0.164924	8827	
0.848674	0.078664	7600	
0.661966	-0.002841	10028	
0.630830	-0.447098	1771	
-0.095365	0.553492	2831	
0.713868	-0.264138	3453	
-0.089471	-0.679191	1041	
0.738332	0.089096	2409	
0.434325	-0.631317	6013	
0.708622	0.060413	6923	
0.549933	0.331632	3206	
-0.840665	-0.248438	3016	
0.317786	-0.878089	1386	
-0.380758	-0.736672	1452	
0.530683	-0.835291	4221	
-0.452858	-0.847671	5282	
0.046742	-0.929789	2424	
-0.426050	-0.769860	8917	
0.453101	-0.292834	5203	
0.390905	-0.391933	3077	
0.754035	-0.515980	10085	
0.179388	0.291457	1040	
-0.157236	-0.749481	2020	
0.502820	0.180279	1920	
-0.798999	-0.388366	6028	
0.001255	-0.811358	4232	
0.516630	-0.417997	3861	
-0.082214	-0.920509	9381	
0.470220	0.457178	2708	
0.586164	-0.184706	503	
0.266015	-0.573265	7254	
0.640451	-0.217141	5285	
-0.882358	-0.286655	8804	
0.665773	0.467195	4510	
-0.189890	0.249756	2996	
0.089085	-0.728178	7425	
-0.881670	-0.346786	5986	
-0.353588	0.092782	2404	
0.030579	0.294476	2815	
0.136187	-0.943172	9790	
0.709421	0.379824	8388	
0.397726	0.308407	7663	
0.740229	-0.190244	5391	
-0.746222	-0.594234	11047	
0.809637	-0.470309	9189	
0.026871	-0.692979	5575	
-0.523822	-0.599254	2588	
0.100845	0.192736	6103	
0.486465	0.202337	1063	
-0.015878	0.535597	5750	
0.490115	0.581555	7371	
0.244268	0.465474	10522	
-0.236893	0.131370	1636	
0.567439	-0.038566	7416	
0.283519	-0.552110	6958	
0.448652	0.219201	7885	
-0.541777	-0.768811	9990	
-0.063382	0.451201	897	
0.643409	-0.374529	3060	
0.661480	0.437529	8579	
0.205477	-0.720862	4199	
0.312461	0.401255	3108	
-0.919731	-0.244371	2147	
0.598579	-0.318353	5500	
0.116120	-0.631145	10598	
0.373208	-0.472531	6321	
0.641187	-0.620302	5177	
-0.079461	-0.757044	9487	
0.434934	-0.605221	5236	
-0.849748	-0.219579	5766	
0.593539	-0.397692	8607	
-0.690802	-0.453815	9649	
0.425199	-0.479302	3948	
-0.465210	-0.730551	9901	
0.788850	0.023877	6652	
0.066367	0.422244	3115	
0.657219	-0.563917	7464	
-0.048440	0.505822	5577	
0.074612	0.605372	2949	
0.203623	-0.774853	9447	
0.771042	0.017474	5834	
0.702427	0.240472	4495	
0.806457	-0.014744	6445	
0.541378	-0.033199	6966	
0.186558	-0.795909	1601	
0.100585	0.482676	6917	
0.280822	0.421794	372	
0.695852	-0.535816	7732	
0.626782	-0.375043	418	
0.578211	0.538604	10396	
-0.518223	-0.592865	4068	
0.902962	0.031949	5642	
0.682977	-0.078169	993	
-0.825866	-0.415059	8303	
-0.283139	-0.857328	8819	
-0.406046	0.083899	3722	
-0.006502	0.169998	6203	
-0.243216	0.096612	2561	
-0.145053	0.244005	8342	
-0.311639	-0.818834	1396	
0.591122	-0.183744	503	
-0.876699	-0.256706	945	
-0.166578	-0.934274	939	
-0.271737	0.437193	8197	
-0.081779	-0.735195	7306	
-0.027203	-0.816851	7392	
0.865345	-0.029935	9741	
0.066238	-0.959336	9454	
0.484110	-0.208544	4619	
-0.306223	-0.085319	1373	
0.308730	0.334325	2773	
0.079684	-0.762222	6053	
0.520966	-0.249789	1563	
0.233301	-0.867460	7231	
0.320539	-0.469059	7512	
-0.500698	-0.833110	2445	
0.263975	0.435076	4440	
0.637208	-0.081560	6644	
0.800766	0.168903	5531	
-0.361065	0.258605	7733	
0.145431	0.244705	4667	
-0.321389	0.017937	4905	
-0.007952	0.379229	10825	
0.304260	-0.666713	4753	
