time = 0.902	Re = 1	rotation = -0.0768367
0.338261	0.843033	8921	
0.663592	0.072669	2708	
0.549496	-0.756760	675	
0.265218	0.088305	10810	
0.752825	0.277068	10336	
0.089734	0.772304	3027	
0.154729	0.415815	10242	
-0.175742	0.732134	2235	
0.186695	0.741337	9580	
0.301056	0.551074	9484	
0.583296	0.461449	2656	
0.272173	0.692661	4200	
0.118864	0.001653	10957	
-0.057077	0.503921	3229	
0.495172	-0.578594	1788	
0.579598	-0.510930	2436	
0.309064	-0.093944	9991	
0.883753	0.194155	1286	
-0.178232	0.927803	512	
0.823903	-0.425665	7366	
0.092424	0.606561	7956	
0.701884	-0.051913	5406	
-0.097861	0.252147	6560	
0.599978	0.117239	3244	
0.300946	0.435230	2913	
0.132156	0.463150	3119	
0.035337	0.637805	5803	
-0.109019	0.220329	6746	
0.817185	0.311865	1765	
0.095612	-0.059558	2131	
0.073877	-0.092490	4574	
0.254986	0.551387	7929	
0.126721	0.212597	2908	
0.801682	0.314376	1936	
0.284917	-0.352655	6561	
-0.288342	0.620955	6499	
0.415970	0.843632	8942	
0.336163	-0.054198	10599	
0.753585	-0.432941	6280	
0.617427	-0.506489	6445	
0.335219	0.612256	8753	
0.323627	0.018977	4035	
0.772341	0.116824	2594	
0.776415	0.529488	546	
0.759182	0.590955	1228	
-0.144003	0.526168	4351	
0.199432	0.497955	6290	
0.400427	-0.212033	10629	
0.890528	0.413121	2314	
0.551214	0.362913	5164	
0.308502	-0.075430	7158	
0.574678	0.244733	10397	
0.225184	0.594246	6945	
0.370219	-0.068564	6185	
0.403987	-0.715714	5298	
0.259712	0.253547	6632	
-0.245963	0.905677	3522	
0.537071	-0.357328	8133	
0.437402	-0.691162	5233	
0.529493	0.160156	6313	
0.232244	-0.211259	1736	
0.177042	0.808150	2675	
0.719516	-0.430666	6693	
0.651756	-0.513487	8845	
-0.229170	0.938113	8880	
0.411424	0.035811	9591	
0.176637	-0.210750	1508	
0.264679	-0.469413	4619	
0.815843	-0.005721	6198	
0.587309	-0.061749	8329	
0.447914	-0.515303	6573	
0.177880	0.862460	6348	
0.854494	0.457209	2352	
0.334790	0.751203	1602	
0.064532	0.438156	7906	
0.903103	0.355348	2446	
0.442764	-0.398737	6783	
0.124030	0.221305	4268	
0.503588	0.359423	2025	
0.261415	0.530317	5198	
0.370219	0.642934	5841	
0.461793	0.143274	6994	
-0.088079	0.791560	1899	
0.786108	0.535888	546	
0.266964	0.184643	9436	
0.181455	-0.329693	2927	
0.134581	0.869593	6650	
0.644863	0.233429	3109	
0.201185	0.724197	4828	
-0.087850	0.789152	1899	
0.055458	0.965592	3813	
0.229841	0.587165	5935	
-0.081293	0.477163	872	
0.807801	-0.301899	393	
-0.106496	0.632848	3674	
0.557527	0.609459	8278	
0.528838	-0.470207	3564	
0.658680	0.254526	7061	
0.454277	-0.619973	6616	
-0.038401	0.540471	4198	
0.387805	-0.278455	1081	
0.857125	-0.407148	10496	
0.373032	0.377004	1785	
0.649119	0.504491	8225	
0.240245	0.022772	407	
0.827159	0.281080	5137	
0.646824	0.307359	10474	
0.222084	-0.404113	2280	
0.436614	0.067426	1625	
0.362461	-0.032829	7307	
-0.141001	0.958588	1053	
0.288582	0.308218	8444	
0.055208	0.668153	8666	
0.501102	-0.055994	10949	
0.541083	-0.168372	4055	
0.064496	0.960238	3813	
-0.007688	0.823603	4388	
0.051033	0.427467	1646	
0.793250	0.186347	7718	
0.627517	-0.633534	8521	
0.134821	0.278343	7473	
0.434311	0.200699	9375	
0.379835	0.255014	691	
0.145632	0.818869	4152	
0.136145	0.771327	6647	
0.710390	-0.662631	9098	
0.821508	-0.325312	5765	
0.692922	0.609478	1595	
0.463095	-0.746709	9377	
-0.302569	0.723300	4114	
-0.137207	0.556402	6426	
0.466955	0.176340	10692	
0.834162	0.272947	5137	
0.643017	-0.429633	7896	
0.194058	0.712519	4032	
0.757155	-0.446764	6698	
-0.018683	0.328235	7841	
0.641880	-0.070021	5022	
0.425627	-0.551341	6700	
0.036534	0.197586	8291	
-0.223456	0.795232	4912	
-0.197596	0.572768	4996	
0.405730	0.152564	5436	
0.339595	0.636798	2800	
-0.195218	0.420121	1701	
0.517775	-0.338956	5403	
0.392261	0.871614	10653	
-0.080427	0.994118	10164	
0.388344	-0.717257	4684	
0.925364	0.171992	1453	
0.511607	0.708745	5307	
0.573065	-0.587188	4465	
0.500171	0.017593	7132	
0.255747	0.832940	10399	
0.315957	0.559816	9808	
0.382817	-0.806655	9289	
0.321442	-0.425801	4719	
0.765826	0.344820	2918	
0.315589	0.497931	3753	
0.317349	0.726667	9448	
0.592113	-0.784395	6016	
0.003233	0.730876	5158	
0.653458	0.555655	8790	
0.504421	-0.160723	1920	
0.719788	0.078871	8219	
0.793619	0.297546	9736	
0.130608	0.761775	9332	
0.704572	0.223259	10781	
0.138643	0.602626	7253	
0.213440	0.959697	4278	
0.344530	-0.085940	6063	
0.348383	-0.402082	4655	
0.215003	0.085715	1436	
0.935382	-0.002056	6670	
0.103569	0.912163	2646	
-0.028123	0.281896	9086	
0.241026	-0.157067	7540	
0.115257	0.466383	1668	
0.720094	0.322865	2877	
-0.016310	0.826250	4388	
0.094911	0.582041	7079	
0.742772	-0.338301	2975	
0.464623	0.288275	551	
0.438534	-0.610322	5045	
0.493414	0.657494	9287	
0.400019	0.574019	5576	
0.217202	0.549879	8615	
0.627648	-0.624116	6459	
-0.247151	0.926921	10506	
0.358516	-0.357799	4353	
0.111035	0.238224	4681	
-0.034661	0.836079	8720	
-0.100237	0.231337	7979	
-0.148796	0.806591	4012	
0.022306	0.844830	6371	
0.442864	0.256452	9349	
0.310828	0.231224	4083	
0.493411	0.540635	9265	
0.692406	-0.176508	8913	
-0.164497	0.708511	1811	
0.745910	-0.100690	6331	
0.627415	0.006132	4894	
0.718618	-0.465625	7600	
0.147302	0.905017	1158	
-0.270396	0.897941	10998	
0.215954	0.201140	913	
0.749052	0.100642	1052	
0.248326	0.026507	8668	
0.218977	0.527715	6591	
0.851784	0.356026	892	
0.762097	0.243451	1584	
0.744469	0.379444	7652	
0.386379	-0.012743	3251	
0.368262	0.462996	758	
0.291795	0.248516	5884	
-0.067539	0.372951	10722	
0.530082	-0.798149	9585	
0.415365	-0.678900	3755	
0.514473	-0.308665	3993	
0.421550	0.437514	2909	
0.129698	0.250340	7110	
0.288594	-0.219398	7530	
0.686074	0.026733	7048	
0.365920	0.231873	930	
0.686630	-0.392106	6352	
0.652933	-0.393447	5678	
0.615044	0.371149	9471	
0.400121	0.530845	2629	
-0.272177	0.900228	10998	
0.775591	-0.111888	7288	
-0.107182	0.867881	8974	
0.370627	-0.023796	7786	
0.177968	0.942779	2780	
0.592735	0.154272	10568	
0.663475	0.004075	7856	
0.462134	0.556383	642	
0.831667	0.123959	8375	
-0.221969	0.944223	8810	
0.212563	0.960093	4278	
0.800743	-0.172957	1390	
0.316373	-0.348740	9616	
-0.173476	0.507246	5204	
0.324779	-0.649109	3053	
-0.055105	0.784160	10389	
0.225959	-0.033155	4498	
0.203514	0.295445	8539	
-0.048949	0.192171	4848	
-0.055450	0.566174	4226	
-0.128232	0.809217	4318	
0.319466	-0.754683	4826	
0.661541	0.067522	2708	
0.440397	0.185468	11042	
0.378161	-0.845411	1184	
0.472148	0.153761	1256	
0.503631	-0.761686	2187	
-0.188062	0.698879	4021	
0.470792	-0.020891	8885	
0.142645	-0.207817	8742	
0.485258	0.514120	7163	
0.462928	-0.173361	2881	
0.047761	0.506510	6984	
0.595871	0.081507	2977	
0.755418	0.594804	1228	
0.047275	0.779796	6014	
0.574613	0.677424	7206	
0.738480	-0.084174	4157	
0.681573	-0.175280	7827	
0.279852	-0.908004	11003	
0.116263	0.088143	5352	
0.325242	-0.123715	445	
-0.259254	0.782169	4890	
0.095544	0.528063	6955	
0.564989	-0.157724	6511	
0.139107	-0.102722	9439	
0.627533	-0.468476	6466	
0.605919	-0.640245	7559	
0.731438	0.581914	8299	
-0.118980	0.849596	8974	
0.559223	0.193491	7123	
0.784151	-0.204040	7113	
0.754199	-0.526332	6285	
0.164956	0.113707	4357	
-0.211182	0.677883	8608	
0.592063	-0.306044	1257	
0.331314	0.688864	6681	
0.464856	0.417726	1825	
-0.028816	0.405972	470	
0.033135	0.686388	9581	
0.836255	0.146785	8445	
0.164538	0.952976	9110	
0.660362	-0.636584	6581	
0.699164	0.037557	6076	
