time = 5.002	Re = 1	rotation = -3.16813e-06
0.687986	-0.365838	3363	
0.682011	-0.123819	7106	
0.368587	-0.765380	1556	
-0.774755	-0.271479	8324	
-0.461743	-0.563081	6093	
0.360930	-0.428259	7694	
0.302467	0.171718	3144	
-0.601796	-0.669072	4976	
0.227882	-0.569208	8516	
-0.110197	-0.877531	9620	
0.622213	-0.376160	7523	
0.397813	0.137825	8444	
-0.696323	-0.493530	5615	
-0.615906	-0.743720	5921	
0.140922	0.170312	4571	
-0.111770	0.221331	4568	
-0.783187	-0.490063	1476	
0.205723	-0.043347	1816	
0.738978	-0.139725	2504	
-0.022149	0.157553	5539	
-0.553856	-0.384518	6020	
0.640318	-0.349024	2373	
-0.454940	-0.763816	4947	
-0.583419	-0.375426	8754	
-0.354101	-0.520534	7945	
0.545068	-0.659429	4309	
-0.842790	-0.221762	10842	
0.215141	-0.712985	3626	
0.450046	-0.282481	2298	
0.041005	0.104954	2170	
-0.031322	0.344773	9561	
0.505142	-0.063669	4440	
-0.794108	0.546861	10636	
-0.650770	-0.246375	8340	
0.027582	-0.561787	7854	
0.539802	-0.221132	896	
-0.706644	0.399180	7501	
-0.037262	-0.560323	7819	
0.317510	0.069357	4121	
-0.165246	-0.744199	931	
-0.065411	-0.821361	4826	
0.099053	0.313116	7009	
0.663714	-0.318424	9549	
-0.160112	0.412648	4724	
0.054360	0.105697	1822	
0.303704	0.192869	3704	
0.341450	0.079360	4163	
0.565111	-0.497439	3575	
-0.631748	-0.284909	2726	
-0.702631	-0.144784	10830	
0.225781	-0.759896	2812	
0.201086	-0.715800	3626	
-0.107900	0.176107	1998	
0.186036	0.270050	868	
0.281870	-0.730548	4449	
-0.354158	-0.523392	7945	
0.369150	-0.712485	7869	
-0.005011	-0.736340	3053	
-0.513727	-0.351194	9141	
-0.073833	-0.904437	4969	
0.453335	-0.105240	6935	
-0.201401	0.172989	6569	
0.376577	-0.383741	1920	
0.615134	0.054404	3697	
-0.008526	0.316032	4522	
-0.877573	0.172692	9068	
0.485187	-0.428532	3946	
-0.750220	-0.547467	9497	
-0.792467	0.534597	10910	
-0.706008	0.606502	8656	
-0.577845	-0.327282	8693	
-0.334820	-0.831607	523	
0.461092	-0.147381	3159	
0.507348	-0.686009	6365	
-0.774769	-0.316522	7392	
0.654961	-0.373601	3995	
0.059171	-0.525908	4695	
0.634392	-0.478403	9326	
0.104645	-0.854538	7122	
-0.018921	0.315351	4546	
0.396994	-0.154823	451	
-0.040333	-0.587382	5501	
0.447257	-0.272111	7602	
-0.138261	0.372881	1196	
0.626540	-0.171071	5959	
-0.823414	0.453013	6669	
0.357069	-0.171318	2934	
0.078053	-0.762698	670	
0.286834	0.309085	6244	
-0.614854	-0.311124	5575	
-0.431260	-0.422662	9776	
0.274064	-0.686675	1918	
0.484168	-0.188445	348	
-0.439057	-0.615706	9984	
-0.334969	-0.662277	5951	
0.185488	-0.069806	7151	
0.383893	-0.243722	1446	
-0.798131	-0.250719	8959	
0.553284	-0.183211	3036	
0.594398	-0.090218	8784	
-0.280044	0.908196	9404	
0.221582	-0.497754	5315	
0.168046	0.426012	6863	
-0.598018	-0.630480	2988	
-0.272825	-0.879663	6597	
0.386456	-0.623028	2409	
-0.265453	-0.550773	10574	
-0.066150	0.321121	5412	
0.331834	-0.602804	5782	
-0.835059	0.368803	10196	
0.384458	-0.052713	2859	
0.341880	-0.627599	7581	
-0.726443	-0.430043	7578	
-0.386570	-0.452922	10175	
-0.806726	-0.458395	10504	
-0.237507	-0.540096	5008	
0.186362	0.100897	3555	
0.105341	-0.802196	543	
-0.264340	-0.655879	5924	
-0.010960	0.345154	7924	
-0.559692	-0.585591	10955	
0.448729	-0.191058	4296	
-0.826182	0.421157	10655	
-0.239677	-0.606589	5620	
0.442409	0.313307	2122	
0.249576	0.028436	9780	
0.081858	-0.946672	5088	
0.339395	0.039624	10326	
-0.146971	-0.812964	5560	
-0.085132	-0.955419	5227	
-0.292498	0.358362	9233	
-0.848373	-0.287278	9831	
-0.503187	0.835268	6969	
0.059307	0.368720	5554	
-0.731209	0.364623	6178	
-0.784592	0.163365	3809	
-0.764638	-0.389854	794	
0.513590	-0.603318	4289	
0.465201	-0.547611	2451	
0.356705	0.184087	4488	
-0.868166	0.091814	10378	
0.457984	-0.220306	7972	
0.103740	-0.831517	5167	
0.568259	-0.224814	1244	
0.719069	0.127106	4227	
-0.424089	-0.536867	4772	
0.503587	-0.180628	1192	
0.533272	-0.624944	2825	
0.503583	-0.281699	4891	
-0.812005	0.027975	1208	
-0.796776	-0.210586	10836	
0.640569	-0.364441	2331	
0.484705	0.170723	4742	
0.325986	0.241533	7427	
0.450951	0.041131	4248	
0.246947	0.005402	10361	
-0.790731	0.079360	10145	
-0.206958	-0.638914	4240	
-0.445169	-0.669221	5419	
-0.800565	0.038645	4306	
-0.132455	-0.756027	2846	
0.293809	-0.141944	5915	
-0.842810	0.154293	8585	
-0.270657	0.920518	10610	
0.269866	0.132002	9588	
-0.368649	0.232604	1312	
-0.517382	-0.674203	6293	
0.109179	0.049878	3998	
0.073801	-0.795743	3749	
-0.054412	-0.714757	10894	
-0.629020	0.589879	3864	
-0.173180	-0.697390	1812	
-0.574442	-0.244188	6701	
-0.256803	-0.831011	6443	
0.345897	0.130793	6996	
-0.153184	-0.701091	4022	
0.716715	-0.104426	10443	
0.587011	-0.209964	2658	
0.611904	0.142838	1825	
0.155322	0.338973	8460	
-0.173935	-0.885678	7689	
0.185097	0.062112	5317	
0.732478	0.014104	851	
0.342477	-0.079941	3537	
-0.344735	-0.811560	385	
0.040134	0.214846	3524	
-0.646465	-0.218919	4322	
-0.412977	-0.743830	6549	
-0.463798	0.847992	5917	
-0.208304	0.155944	6454	
0.310820	0.101875	3590	
0.647687	-0.092379	2632	
0.653252	-0.386567	5737	
0.119149	-0.732787	5045	
-0.319336	0.348594	2937	
-0.720627	0.420822	5183	
-0.268620	-0.536718	6321	
-0.104655	-0.682629	6585	
-0.525579	-0.752310	1065	
-0.376320	0.891357	10815	
0.563094	-0.320710	8785	
0.343906	-0.547948	5245	
-0.130367	-0.797319	3217	
0.067784	-0.792900	3991	
0.569671	-0.412678	10587	
-0.528569	-0.512447	3902	
0.252783	-0.751153	3316	
-0.583071	-0.788511	9304	
-0.717507	0.654931	5652	
-0.743221	-0.177257	2090	
-0.271719	0.202408	10600	
0.348862	-0.801286	10315	
-0.635481	-0.411934	6839	
0.716979	0.047627	9471	
-0.241823	-0.904397	5525	
0.304478	0.107327	5581	
-0.714959	0.449698	6095	
0.195502	-0.719530	3626	
0.666407	0.089394	3274	
0.048100	0.180835	3436	
-0.067447	-0.977608	6355	
-0.512023	-0.351302	9141	
-0.348810	-0.567888	6991	
0.218067	-0.797816	4316	
-0.164872	0.345744	1458	
0.698085	-0.018729	1021	
-0.604748	-0.717314	1059	
-0.863754	-0.131334	9151	
-0.961606	-0.153808	6636	
-0.436769	-0.821662	2851	
0.625763	-0.500156	10162	
0.560200	-0.648917	3015	
-0.131183	0.333192	6744	
-0.278490	0.891580	9404	
-0.238588	-0.450233	834	
-0.829163	0.521533	4000	
-0.666684	0.592917	6062	
-0.014777	0.159444	4602	
-0.148810	0.255141	7539	
0.615517	0.056277	3697	
-0.341469	-0.574264	6571	
0.394339	-0.120070	4751	
-0.629644	0.759028	6835	
-0.492955	-0.385950	7930	
-0.800433	0.132984	9360	
0.013074	-0.650716	3779	
-0.854062	0.200030	8610	
-0.257251	0.328359	8397	
-0.899686	-0.112498	10738	
0.518068	-0.566396	1689	
-0.184800	0.440880	5215	
0.550715	0.118978	5481	
-0.641798	-0.564007	10045	
0.115317	0.349878	11012	
-0.145771	-0.961506	6387	
0.172685	0.252515	3967	
-0.877944	0.357870	9284	
0.351132	0.072192	4481	
0.018480	0.407589	4703	
0.232498	0.431514	8499	
0.009993	-0.610790	3237	
-0.624441	0.740148	5635	
-0.293641	-0.892387	2819	
0.173484	0.250508	3967	
-0.573536	-0.683098	5608	
0.190123	-0.585862	6677	
-0.802762	0.483538	10338	
-0.220305	0.925191	9118	
0.347354	0.247267	8282	
-0.004952	-0.745497	3053	
-0.484695	0.808034	1501	
-0.310677	-0.548027	5804	
0.266856	-0.592634	10028	
-0.808358	-0.528792	9790	
0.007257	0.340459	7508	
0.748083	0.027930	1142	
0.198757	-0.811138	5031	
-0.202063	-0.948972	9697	
0.003861	0.160400	4530	
0.766105	-0.103827	8651	
0.078902	-0.708290	8218	
-0.028483	0.459053	623	
0.678146	0.082825	575	
-0.600967	0.734032	2147	
0.623106	-0.337338	5261	
0.345141	-0.752042	9638	
-0.367485	-0.673796	7277	
0.189571	-0.539389	7416	
-0.238760	0.340970	6960	
0.399905	-0.311910	529	
-0.005915	-0.554518	7843	
-0.442237	-0.716423	9654	
0.088499	-0.566711	6317	
-0.478859	0.764085	7994	
0.210199	0.084931	8202	
0.343825	-0.706811	6466	
0.284878	-0.078487	399	
-0.792471	-0.189239	6732	
0.719856	0.050187	7852	
0.035451	0.445527	8205	
-0.269258	-0.624124	2186	
0.504835	-0.274570	2842	
-0.169866	-0.620029	3352	
-0.237700	-0.698639	1268	
-0.211541	0.174183	6523	
-0.809422	0.066993	6145	
-0.948822	-0.033969	2790	
0.083573	0.338241	9666	
0.344482	0.251319	8282	
-0.621769	-0.419265	6839	
-0.847940	-0.005347	5971	
0.279447	0.350525	485	
-0.640337	-0.610685	5376	
0.096566	-0.654677	4276	
0.553278	-0.659299	3015	
0.647924	-0.425464	8574	
-0.068481	-0.947856	5227	
-0.019261	-0.770853	5050	
-0.303035	-0.577031	9986	
0.361422	0.024722	5877	
-0.597023	-0.273465	2893	
-0.919527	-0.167597	4699	
0.582714	0.049528	926	
-0.496950	-0.376614	7930	
-0.900916	0.333514	10492	
-0.003403	-0.780613	4156	
-0.175296	0.229396	3461	
0.515230	-0.377458	3156	
-0.648833	-0.477059	8805	
0.155118	0.159681	5169	
-0.227066	-0.605012	10180	
-0.307910	-0.492571	4375	
-0.453459	-0.528243	1290	
-0.243288	-0.917708	5525	
0.329342	-0.625380	7581	
-0.922840	0.136229	847	
-0.823905	0.434066	6669	
0.097431	-0.702587	8051	
0.568071	-0.083121	5366	
-0.544677	-0.381059	6020	
-0.243296	-0.679777	1268	
0.556556	-0.079677	5366	
0.106568	-0.910016	2291	
-0.852979	-0.043256	10159	
0.418892	-0.513693	4107	
0.309688	0.354784	1668	
0.217461	-0.036430	4544	
-0.547407	-0.383468	6020	
0.124599	-0.796390	543	
-0.948788	0.132217	1387	
-0.180400	-0.863329	7605	
-0.153235	-0.880283	6319	
0.221300	-0.613965	427	
-0.280916	-0.664101	5119	
0.145552	-0.552123	3989	
0.576527	-0.218315	3004	
-0.626733	-0.311381	5575	
0.505022	0.087905	4713	
0.392404	-0.412872	4055	
-0.592948	-0.749845	2779	
-0.248722	-0.922452	511	
-0.359735	-0.506277	7957	
0.518373	-0.220793	2678	
0.156319	0.057515	7353	
0.227423	-0.771094	2812	
-0.833652	-0.348543	889	
-0.364360	0.271839	2905	
-0.090948	0.251205	7989	
-0.163149	-0.903477	10085	
-0.113213	-0.641879	3798	
-0.226850	0.920473	9118	
-0.664769	-0.574096	5287	
0.500092	0.157223	3845	
-0.856824	-0.273449	7832	
-0.646435	0.531655	7875	
0.206695	-0.758644	3666	
0.238699	-0.038234	8172	
0.097981	-0.476648	1303	
-0.059968	-0.710979	10894	
0.519395	0.105757	9380	
-0.939742	-0.089567	621	
0.218599	0.215215	7840	
0.428426	-0.538016	6419	
0.301712	-0.707555	1956	
0.520078	-0.189453	745	
-0.773341	-0.520732	9215	
-0.692494	-0.668573	5142	
0.289120	-0.582252	10113	
-0.813154	-0.420526	10858	
0.025171	-0.663264	5349	
-0.142759	-0.851826	7910	
-0.596193	-0.716852	1059	
-0.713241	-0.320846	2696	
-0.344727	-0.667272	5951	
0.385186	-0.483442	8043	
0.193767	0.285736	2048	
-0.927164	-0.011511	2232	
-0.206072	0.173807	7177	
0.174708	0.120146	3505	
0.481104	-0.158345	5638	
-0.829968	-0.263325	7438	
-0.787353	-0.168733	9451	
-0.560757	-0.638698	3510	
-0.498898	-0.424261	9005	
0.340486	0.170022	11053	
0.187797	-0.494113	6975	
-0.260478	-0.722731	2942	
0.428571	-0.076154	3534	
-0.629166	0.633897	8560	
-0.748147	-0.479067	8467	
-0.868295	0.395495	8870	
0.501139	-0.435935	4091	
0.427814	0.335256	3488	
-0.201309	-0.476456	4798	
-0.269834	-0.919771	581	
0.470884	0.038946	558	
0.271086	-0.472494	9884	
-0.802942	0.509350	11060	
0.447557	-0.107737	5344	
-0.613506	0.575438	1547	
0.003803	-0.881783	9633	
0.259681	0.431772	8450	
0.119624	-0.893325	6463	
0.263860	-0.124048	7233	
-0.462728	0.809013	1281	
-0.331898	-0.644549	5951	
0.148067	-0.666579	6774	
-0.893754	0.179197	8102	
-0.805496	-0.022828	7336	
0.200020	-0.803443	5031	
-0.933171	0.203934	2654	
-0.158060	0.134138	5160	
-0.208938	-0.753975	2024	
0.088003	-0.812268	4517	
-0.382888	-0.706108	6826	
-0.823358	-0.034587	3504	
-0.328381	-0.821473	385	
0.506870	-0.359542	10118	
-0.676407	-0.367054	10572	
0.244939	-0.458696	935	
-0.651363	-0.622736	6245	
0.431503	0.184076	2329	
-0.320565	-0.836163	1314	
-0.931057	-0.137434	10450	
-0.360595	-0.668916	5958	
0.387238	0.122538	8550	
-0.029896	-0.596321	1321	
-0.153442	0.144501	5160	
0.262862	-0.881605	10639	
-0.575688	-0.354192	9079	
0.195018	0.263229	740	
-0.315442	-0.439289	8170	
-0.679166	-0.720567	7418	
-0.642153	-0.309462	9570	
-0.689603	-0.276674	467	
-0.767126	-0.234862	10303	
-0.782229	-0.442521	2498	
-0.529139	-0.817639	4221	
-0.565103	-0.308267	6367	
0.463889	-0.737294	6280	
-0.072932	-0.634146	3922	
0.665817	-0.365723	4937	
-0.366902	-0.756798	4387	
0.340363	0.221277	6288	
-0.622091	-0.614802	10400	
-0.289173	-0.814014	8973	
-0.265034	0.362639	9602	
0.654911	0.038975	10558	
0.013484	-0.606018	3237	
-0.295273	-0.862604	6597	
0.253586	0.329124	8264	
0.073207	-0.676460	4551	
0.500925	-0.503646	10298	
-0.915928	-0.264307	781	
-0.698061	-0.203302	4804	
0.269802	-0.125709	7127	
-0.564005	-0.504688	5786	
0.349948	0.283619	3974	
-0.979777	-0.060568	830	
0.010970	-0.706107	6086	
-0.803867	0.366293	10341	
0.098646	-0.916211	2291	
0.138213	0.129289	5106	
0.281966	0.430195	6984	
-0.576860	-0.323253	8693	
-0.133640	0.342307	6744	
0.417424	-0.595575	4491	
0.422693	-0.193624	3824	
-0.850226	0.315199	9244	
-0.778689	-0.278118	8324	
0.642716	-0.459540	7288	
0.414152	0.107871	3115	
-0.507207	-0.326181	7625	
-0.140521	-0.862661	7910	
0.741309	-0.197934	4237	
-0.041607	0.131213	1909	
-0.259881	-0.793583	4317	
-0.863376	-0.170079	6110	
-0.775636	-0.092091	1043	
-0.737257	-0.632756	7174	
-0.312836	0.276030	9962	
-0.323211	0.911321	10149	
-0.398802	-0.792516	887	
-0.924207	0.039320	1581	
-0.551790	-0.699387	8060	
0.636183	-0.312230	9204	
-0.719099	0.501171	5968	
0.377315	-0.590426	7488	
-0.714522	0.349672	1590	
-0.262892	-0.627582	2186	
0.605566	-0.022738	6710	
-0.162227	0.266113	7959	
-0.034943	0.401922	3707	
0.054591	0.175682	3436	
-0.856572	0.095504	1935	
-0.639819	0.743379	5635	
-0.184102	-0.754569	1380	
-0.003399	-0.976037	5974	
0.254753	0.235750	8273	
-0.637907	-0.237025	4322	
-0.596872	-0.277225	2893	
-0.558759	-0.385641	6020	
0.619890	-0.135063	4954	
-0.037395	-0.808708	4770	
-0.568702	-0.366773	8674	
-0.592013	-0.509791	6625	
0.274300	-0.474334	5862	
-0.752616	0.524003	8355	
0.490903	-0.572676	791	
0.058072	0.251443	6712	
0.272908	0.249371	9705	
-0.404612	-0.775097	887	
-0.857403	0.099963	1793	
-0.106814	0.194185	2166	
-0.068015	-0.919473	1184	
0.130016	-0.540638	1631	
-0.146656	0.126426	3068	
0.293517	-0.821590	7789	
-0.196129	-0.595427	3673	
-0.935025	-0.021605	2790	
0.302177	-0.834684	7789	
0.215846	0.453413	877	
0.038091	0.143192	5191	
0.173468	-0.012175	5687	
-0.079650	-0.777236	4113	
-0.961479	0.122018	2479	
-0.563230	0.714936	6938	
0.455005	-0.344953	5627	
-0.019200	-0.714460	11030	
0.449007	-0.477713	5745	
0.789066	-0.037551	10979	
-0.445638	-0.602826	9412	
0.463228	0.050014	1240	
-0.834042	0.086625	8759	
-0.595540	0.662075	875	
0.236595	0.326801	8352	
-0.582456	0.623790	8532	
-0.797317	-0.519255	9790	
0.259311	-0.699040	1712	
-0.095102	0.372346	8418	
-0.021909	0.186202	8394	
0.172924	0.009840	5811	
-0.580101	0.660826	458	
0.075336	-0.958838	5088	
0.121719	0.067425	722	
-0.210656	0.225389	8591	
-0.232072	-0.682425	1268	
-0.461750	-0.813184	869	
-0.356888	-0.557117	8665	
0.596197	-0.229422	2681	
0.643463	-0.102554	2744	
0.124135	-0.769278	5391	
-0.229644	-0.504186	4197	
-0.128092	-0.741236	2846	
-0.811488	0.332620	7207	
-0.108478	-0.535894	5151	
-0.124972	0.290956	8179	
-0.334702	-0.575367	6571	
-0.512935	-0.401274	5333	
-0.857052	-0.432696	10328	
-0.509385	-0.794637	553	
0.149561	-0.057114	6758	
-0.190881	-0.936960	9697	
-0.752674	-0.199135	9997	
-0.681965	-0.190876	3508	
-0.582558	-0.619412	11056	
-0.311532	-0.623619	7420	
0.614983	-0.061337	3201	
0.371815	0.076397	5884	
-0.479314	-0.476976	661	
-0.134289	0.338046	6744	
0.044130	0.264394	6560	
-0.278934	-0.704864	9891	
0.532157	-0.420713	4657	
0.422365	0.046903	2335	
0.590526	-0.194479	3126	
0.354941	-0.555473	5245	
-0.906234	-0.239935	939	
0.315743	-0.790672	7867	
-0.646105	-0.527255	1357	
0.498087	-0.132572	3918	
-0.187974	-0.807730	5629	
0.409284	-0.249836	2526	
-0.482978	-0.515157	1368	
-0.748986	0.544705	9391	
0.069087	-0.707445	8218	
0.382369	0.195528	1210	
-0.328978	-0.738183	2360	
-0.777625	0.139662	1731	
0.757842	0.060565	9301	
-0.169182	-0.775063	3906	
-0.086023	0.382319	10060	
-0.452297	-0.680939	6058	
0.120095	0.371593	9842	
0.089987	-0.831679	5167	
-0.594419	-0.273127	2893	
-0.094082	0.221825	5446	
-0.417601	-0.595103	10944	
-0.890008	0.310258	10092	
0.460302	-0.254501	5568	
-0.234082	-0.770854	4392	
0.151870	0.188783	7107	
-0.702610	-0.511973	5388	
-0.195640	0.166423	6569	
-0.523163	-0.520764	4288	
0.473481	-0.312971	7029	
0.203184	0.153651	4681	
-0.545542	-0.410329	2283	
-0.754216	-0.433149	6132	
0.341823	-0.718594	6652	
-0.020285	-0.873226	7632	
-0.167307	-0.893294	6319	
0.645248	-0.340852	2373	
0.413253	-0.796114	6285	
-0.723884	0.653699	5652	
0.131875	-0.009766	9366	
0.256708	-0.591549	341	
-0.599759	0.704885	3296	
0.476834	-0.244151	2362	
-0.691686	-0.524064	5388	
-0.763876	-0.322926	7392	
-0.687613	-0.560162	6135	
0.173255	-0.613451	6752	
0.115319	-0.492272	3628	
0.314649	0.025170	9450	
-0.148469	-0.591793	2496	
0.562426	-0.583488	10732	
0.152868	-0.007013	7083	
0.304169	-0.086648	4069	
-0.922320	0.043306	465	
-0.402777	-0.610256	9829	
-0.696371	-0.513414	5388	
0.332796	0.387712	3240	
0.062013	0.177864	3193	
0.425278	-0.119820	4879	
0.108639	-0.574739	9988	
0.065117	-0.965296	7648	
-0.143130	-0.909773	2060	
-0.089200	0.249585	7989	
0.236840	-0.843469	7203	
0.486793	-0.626503	1855	
0.038419	0.372732	700	
0.222161	-0.720767	3626	
-0.754114	-0.193597	9997	
0.026934	-0.800750	2471	
-0.566745	0.689908	7352	
0.531769	0.144215	4807	
0.101746	-0.506797	5263	
-0.251553	0.174959	1003	
0.471995	-0.471339	7185	
-0.995956	0.048838	4467	
0.446019	0.034202	4248	
-0.669795	-0.705995	7418	
-0.537626	-0.588521	1640	
-0.140370	0.435874	7645	
0.345627	0.359718	4393	
-0.796998	0.131239	9360	
-0.049672	-0.739924	10350	
-0.731241	-0.338979	10668	
0.626617	-0.310684	5998	
-0.860738	-0.344124	9399	
-0.092950	0.307528	3554	
-0.816895	0.514176	11060	
-0.491919	-0.685573	6184	
-0.065902	-0.696848	7465	
-0.164515	0.407420	2146	
0.238261	0.033357	7380	
-0.665931	-0.207971	2348	
-0.050388	-0.916089	1222	
-0.437002	0.864482	9023	
-0.164718	-0.830381	5560	
-0.099902	-0.763738	3095	
0.335770	0.090072	4780	
0.189803	0.072670	5965	
-0.861547	0.156480	8882	
-0.377561	-0.672772	7277	
0.003945	0.254357	6746	
-0.022951	-0.499880	3822	
0.101204	-0.722563	8024	
0.581437	0.160172	1037	
0.414763	-0.614085	4059	
-0.276487	-0.436409	6983	
-0.271484	0.944994	10533	
0.462535	0.187086	3091	
0.338092	0.020898	5655	
-0.628952	-0.341482	5303	
-0.640866	-0.510947	1601	
-0.004200	-0.572670	1563	
0.166541	0.320269	5061	
0.528059	-0.141677	9526	
-0.657045	-0.224047	4610	
0.168771	0.356734	470	
0.132547	0.264873	3038	
-0.821808	-0.455662	10606	
0.384173	0.057902	4083	
-0.297084	-0.796213	7765	
0.531441	-0.165894	10088	
0.387513	0.369906	7435	
-0.677971	-0.391912	6053	
-0.298834	0.284708	687	
-0.139881	0.285109	4932	
-0.912913	-0.160865	4699	
-0.260659	0.313195	8461	
0.592895	-0.557701	9520	
-0.691590	-0.435883	5735	
-0.855079	0.438634	11047	
-0.057508	-0.565499	8125	
0.555950	0.223868	5145	
0.165179	-0.809002	1212	
0.045875	-0.572698	9625	
-0.865664	-0.134029	9151	
-0.240004	-0.824730	5033	
0.040705	0.449397	8199	
0.196699	0.450227	947	
-0.438041	0.798992	9410	
0.625074	-0.041188	7967	
-0.874458	0.332922	10929	
-0.155155	-0.572892	7222	
-0.120434	0.244204	6792	
0.658829	-0.412360	8574	
-0.741512	-0.477410	8467	
0.295382	-0.806815	7925	
-0.427999	-0.644287	5716	
-0.636865	-0.449994	8983	
0.281576	0.311550	6244	
-0.445724	-0.690583	6058	
0.403325	-0.800464	6285	
-0.356443	-0.827972	523	
-0.419640	-0.769372	1417	
-0.896796	0.147255	8889	
-0.419931	-0.380187	8650	
-0.595379	0.719495	3296	
-0.485488	-0.565444	7115	
0.582860	-0.394862	7301	
0.491097	-0.345377	9975	
0.332090	-0.672185	5834	
-0.190828	0.196279	997	
0.137815	-0.852755	6033	
0.780905	0.055239	1747	
0.133938	-0.722228	3045	
0.610562	-0.404995	2301	
0.112928	0.343527	10878	
-0.373751	-0.687145	7667	
0.686327	-0.289353	9813	
-0.734181	-0.502585	7376	
0.372439	0.231557	6213	
0.138381	0.447001	8317	
-0.654809	-0.549355	7969	
-0.706855	0.427302	5183	
0.011362	0.240506	5407	
-0.685115	-0.509687	7659	
-0.199747	-0.903159	2757	
0.136096	-0.924508	675	
-0.897287	0.208071	7963	
-0.694553	0.643557	5006	
0.148641	0.247124	1802	
-0.334627	0.327759	2515	
0.182728	-0.668015	1279	
-0.013302	-0.732881	3053	
0.039815	0.175118	6782	
0.677375	-0.279626	9632	
-0.499354	-0.573049	9579	
-0.787255	-0.399731	8267	
0.555301	-0.596541	10404	
-0.492653	-0.367047	7930	
0.480710	0.068873	3878	
-0.525938	-0.293760	5016	
0.163382	-0.829747	5873	
-0.846013	0.420036	763	
0.387461	0.296160	2043	
-0.037373	-0.599819	1818	
-0.038032	0.347481	9294	
-0.868313	0.045055	9027	
0.371682	-0.110776	3800	
0.591725	0.020935	8047	
-0.559334	-0.771505	9967	
-0.475576	-0.796099	1013	
-0.799627	-0.001767	10295	
-0.686572	-0.573689	6135	
0.379730	-0.411223	4564	
0.546330	-0.573692	1857	
-0.330229	0.301806	6714	
-0.540941	0.683505	6385	
-0.441439	-0.838567	6843	
-0.543536	-0.346481	9807	
0.543227	-0.459682	10280	
0.281870	-0.867628	6722	
0.110062	0.116806	5256	
-0.900085	0.141201	1260	
-0.378080	-0.811598	6479	
-0.747771	0.226321	4068	
0.394084	-0.094765	4229	
-0.350777	-0.585913	9582	
0.137753	0.079020	10370	
0.269932	-0.560114	6974	
0.301108	-0.754840	5849	
-0.795332	0.503690	11021	
-0.774502	0.226643	7133	
-0.745210	-0.635476	6667	
-0.042597	-0.722586	10888	
-0.444667	-0.732064	8824	
0.340790	-0.525243	5991	
-0.186437	-0.511135	3077	
-0.769350	0.580698	366	
-0.389349	-0.464698	9209	
0.304211	0.327857	10213	
0.188469	-0.625161	6644	
-0.110793	0.454171	1292	
0.580012	-0.265202	2325	
0.608365	-0.125447	3876	
-0.395964	-0.707199	5797	
-0.721830	0.483748	4978	
-0.540149	0.825868	10167	
0.179747	-0.687871	1447	
-0.560989	-0.414248	1916	
-0.721408	0.598060	1036	
0.242233	-0.851341	7559	
-0.623945	0.562362	1547	
-0.177652	-0.883924	7689	
-0.824774	-0.157951	9417	
0.519922	-0.548592	1689	
0.638216	-0.032038	648	
-0.076524	0.273631	1213	
-0.634344	0.658153	9708	
-0.872316	0.252979	10643	
-0.344238	0.234770	685	
0.401202	-0.157337	451	
-0.743174	-0.246335	9416	
-0.631496	-0.477682	8782	
-0.345525	-0.493535	6568	
-0.478668	-0.355274	5197	
0.667713	-0.269292	8219	
0.588105	-0.477499	5453	
-0.848255	0.484692	9174	
-0.933931	-0.106472	545	
-0.578727	-0.594386	10955	
0.404657	0.195888	3136	
0.189367	-0.742513	3400	
-0.407558	-0.596386	10944	
-0.284225	-0.801177	8986	
-0.059797	0.354128	2404	
-0.756402	0.592029	366	
-0.353891	-0.793735	6374	
-0.712204	-0.647952	1958	
-0.064041	0.145503	5653	
0.219170	0.305881	7552	
0.548746	-0.328275	10792	
-0.711572	0.415735	4509	
0.230357	-0.806217	5023	
0.047380	0.323988	6987	
-0.886140	0.404644	4273	
0.155896	0.467459	872	
-0.811915	0.313591	5734	
0.302580	-0.089565	5621	
0.252468	0.399067	5116	
0.427314	-0.508592	5599	
0.284934	-0.445581	6334	
-0.833641	-0.117925	8901	
-0.050767	-0.593172	1820	
-0.818070	0.407801	2689	
0.762040	-0.051140	8755	
0.063558	-0.554940	6634	
-0.307589	-0.600874	589	
0.284161	-0.806125	6399	
0.398433	0.156261	928	
-0.701968	0.458883	9649	
0.141927	-0.781380	881	
-0.487570	-0.675331	6184	
0.239027	0.386212	4910	
-0.412252	-0.811900	2851	
-0.431067	0.889953	8511	
-0.710308	-0.205884	5571	
-0.729804	0.601760	1036	
0.624136	0.201003	2097	
-0.937491	-0.057700	772	
0.385303	-0.617554	2409	
0.273886	-0.426905	3930	
0.479358	-0.264229	2242	
-0.669543	-0.423996	8478	
0.526130	-0.028846	10522	
-0.888768	0.028430	10724	
-0.495838	-0.518747	3305	
0.543985	-0.426798	9533	
0.355523	-0.814966	10886	
-0.746541	-0.428752	7578	
-0.846575	0.492076	9174	
-0.873009	-0.307184	9381	
0.311734	-0.503608	3682	
0.607027	-0.190859	508	
-0.821741	-0.497505	9316	
-0.407900	-0.834633	549	
-0.345493	-0.697539	8077	
0.015150	0.451287	1701	
-0.593009	-0.243610	2745	
-0.101145	-0.589258	8362	
-0.809960	0.035312	1208	
-0.568271	-0.504898	5786	
0.552411	-0.041413	2128	
-0.945480	0.135987	1387	
0.217259	0.236476	4425	
-0.007422	0.465108	2279	
-0.613796	-0.252281	7609	
0.541564	0.243512	758	
