time = 0.402	Re = 1	rotation = -0.0158716
0.538477	0.731804	4975	
0.643676	-0.168536	2045	
0.359191	-0.863466	9403	
0.276001	-0.017245	2731	
0.811755	0.034151	2458	
0.328246	0.705804	6603	
0.305617	0.328528	2884	
0.069479	0.750094	597	
0.414643	0.643662	10543	
0.482101	0.407501	9142	
0.701431	0.233086	894	
0.485344	0.566090	3901	
0.110659	-0.042047	10957	
0.137678	0.490028	3229	
0.284475	-0.705942	4214	
0.388487	-0.667214	5829	
0.244333	-0.203660	10007	
0.907323	-0.030755	9055	
0.035337	0.944150	2665	
0.699060	-0.609196	10985	
0.306340	0.534337	7958	
0.639392	-0.289003	7593	
0.010968	0.271003	6560	
0.596438	-0.112428	3244	
0.447178	0.293132	2913	
0.300934	0.381477	4393	
0.260381	0.585228	5803	
-0.011466	0.245778	6746	
0.873775	0.090910	1399	
0.065264	-0.091593	2131	
0.031678	-0.113965	4574	
0.440669	0.423146	7283	
0.202368	0.151237	2908	
0.860679	0.090393	10148	
0.127563	-0.433985	6561	
-0.057749	0.682301	9208	
0.598420	0.725799	1385	
0.284275	-0.176879	10599	
0.607029	-0.621513	6386	
0.433154	-0.670287	7869	
0.526899	0.461010	1915	
0.300788	-0.103954	5915	
0.772097	-0.135940	7753	
0.874516	0.339866	782	
0.866896	0.415916	571	
0.062012	0.542932	5152	
0.374307	0.390167	5226	
0.286342	-0.346686	10629	
0.953861	0.231476	4783	
0.649440	0.131834	5164	
0.250824	-0.186173	7158	
0.621029	0.011781	10397	
0.424765	0.476444	6692	
0.310310	-0.203106	6185	
0.175467	-0.802790	4517	
0.341525	0.138416	6632	
-0.031603	0.937978	6883	
0.374743	-0.523079	6817	
0.213104	-0.789576	881	
0.545171	-0.049966	4594	
0.129029	-0.283905	1736	
0.406693	0.721200	5346	
0.564823	-0.619223	5686	
0.473581	-0.680829	9390	
-0.026478	0.965343	5228	
0.387859	-0.121728	10273	
0.077645	-0.262559	788	
0.070623	-0.534133	4619	
0.776107	-0.251817	10942	
0.519622	-0.271684	8091	
0.243152	-0.637338	603	
0.400778	0.784411	9393	
0.929178	0.273605	1048	
0.543363	0.618341	4078	
0.229665	0.383047	7906	
0.956311	0.166200	829	
0.266816	-0.531254	6783	
0.203396	0.160166	4268	
0.605681	0.146171	2025	
0.440591	0.399952	5198	
0.562944	0.485465	5847	
0.476325	-0.040615	6994	
0.158200	0.780966	4940	
0.883110	0.351107	782	
0.318943	0.071611	9436	
0.038116	-0.374344	2927	
0.361142	0.802718	5400	
0.685356	-0.019760	2444	
0.426172	0.620709	7116	
0.158494	0.778451	3732	
0.256835	0.932423	1053	
0.427218	0.467703	6692	
0.106460	0.473889	872	
0.692346	-0.513457	7725	
0.124598	0.630513	3674	
0.712645	0.415297	4231	
0.338827	-0.620288	954	
0.708250	-0.003512	2886	
0.234721	-0.731581	1675	
0.166266	0.517660	4198	
0.251134	-0.403097	1081	
0.744551	-0.588170	5985	
0.493264	0.211216	1785	
0.765098	0.283737	9493	
0.226601	-0.067542	10436	
0.877011	0.056343	10135	
0.714797	0.043827	10474	
0.050528	-0.458284	2280	
0.423243	-0.101794	1723	
0.316569	-0.166973	3873	
0.061878	0.966944	6388	
0.389800	0.178246	8444	
0.285004	0.608597	9581	
0.437915	-0.238920	1411	
0.437437	-0.354535	4055	
0.267680	0.924437	10120	
0.235020	0.789793	8867	
0.213442	0.378046	7906	
0.818792	-0.061819	8933	
0.442115	-0.774223	10886	
0.236059	0.208449	7310	
0.476602	0.023555	9375	
0.451056	0.094684	568	
0.377954	0.741510	8875	
0.370700	0.691084	5715	
0.558187	-0.795082	5918	
0.705717	-0.531109	5210	
0.818106	0.424429	10219	
0.248138	-0.842812	6820	
-0.063115	0.781602	4155	
0.076892	0.568855	6426	
0.494764	-0.011670	10624	
0.881454	0.048288	10132	
0.473930	-0.610121	6352	
0.418609	0.610081	7472	
0.610384	-0.632362	6386	
0.112791	0.311754	7841	
0.571462	-0.293598	8981	
0.212678	-0.662745	6573	
0.112703	0.169921	8291	
0.018852	0.826003	4861	
0.022676	0.605991	4996	
0.429780	-0.010713	9092	
0.535461	0.486459	2642	
-0.019740	0.463140	1701	
0.360045	-0.501083	5403	
0.573326	0.764851	7850	
0.106822	0.991614	10076	
0.157694	-0.800159	4517	
0.941569	-0.041027	848	
0.684915	0.543177	7458	
0.373894	-0.729971	6494	
0.463779	-0.170988	7132	
0.472533	0.732531	5538	
0.497661	0.411711	9808	
0.162147	-0.877991	10345	
0.138918	-0.514361	4719	
0.832859	0.118127	8378	
0.480268	0.349184	5857	
0.527518	0.593316	7000	
0.425003	-0.886140	9172	
0.244814	0.689681	5144	
0.779957	0.348631	8063	
0.404102	-0.335846	1920	
0.703648	-0.171088	4648	
0.851088	0.068445	7652	
0.365343	0.682260	5715	
0.744581	-0.033531	8672	
0.347935	0.514328	7253	
0.399154	0.898477	10501	
0.280036	-0.209574	3490	
0.172415	-0.502214	4655	
0.229388	0.001659	1623	
0.909308	-0.220141	10091	
0.322274	0.859706	2852	
0.086618	0.272265	7932	
0.157705	-0.236948	7073	
0.286332	0.390790	2855	
0.791489	0.081739	463	
0.226436	0.795158	1934	
0.302366	0.509331	7079	
0.607069	-0.544455	10404	
0.541625	0.093818	551	
0.218133	-0.718873	1392	
0.667372	0.480033	8517	
0.575003	0.401799	7525	
0.405909	0.434647	6556	
0.441754	-0.766816	10886	
-0.041930	0.958401	9502	
0.196341	-0.465316	4353	
0.198108	0.180440	6391	
0.207434	0.810999	6862	
0.000859	0.252626	7583	
0.095999	0.814807	3905	
0.261216	0.804086	10406	
0.507687	0.072290	9349	
0.378604	0.098462	4083	
0.646901	0.342123	384	
0.590171	-0.399335	10280	
0.079009	0.723525	1727	
0.670637	-0.338402	7467	
0.583295	-0.220942	2778	
0.560034	-0.647328	7822	
0.363777	0.841798	1112	
-0.056714	0.936072	9196	
0.280181	0.106606	1647	
0.742043	-0.152079	10182	
0.235314	-0.067275	8668	
0.401191	0.412172	8635	
0.911107	0.151671	6234	
0.809616	-0.003713	9838	
0.817258	0.151695	5289	
0.346231	-0.157369	6848	
0.517259	0.296359	758	
0.368684	0.121672	5884	
0.083740	0.371626	10940	
0.345135	-0.893788	11014	
0.188027	-0.773167	1364	
0.365641	-0.472972	4463	
0.557289	0.252608	2909	
0.220291	0.184636	7110	
0.178451	-0.312470	7530	
0.650067	-0.214652	7933	
0.428303	0.078365	1686	
0.531117	-0.584736	6025	
0.491988	-0.581093	4161	
0.707097	0.116924	9471	
0.564670	0.355513	6646	
-0.059646	0.938594	9196	
0.699827	-0.349994	8574	
0.129511	0.864998	7731	
0.327509	-0.161680	7307	
0.377146	0.882241	6376	
0.603141	-0.076693	10568	
0.618974	-0.231100	4903	
0.624184	0.366800	2560	
0.835263	-0.121638	9396	
