time = 4.102	Re = 1	rotation = -0.349733
0.746683	0.518960	4873	
0.517801	0.500648	8051	
-0.072972	-0.931463	1276	
-0.185687	0.336066	2859	
0.691683	0.381609	4047	
-0.107999	0.758350	4937	
-0.250630	-0.144114	3161	
-0.512793	0.586054	10379	
-0.087520	0.749135	3995	
-0.386695	0.219786	7374	
0.206394	0.710434	3915	
-0.123521	0.723965	2791	
-0.016747	0.169997	3841	
-0.397160	-0.156297	4877	
0.624118	-0.398616	467	
0.655185	-0.376283	8086	
-0.036328	0.547810	7367	
0.863468	-0.262477	8250	
0.498021	0.802843	958	
0.373416	-0.851200	8858	
-0.438765	0.118916	3974	
0.687429	0.250820	6535	
-0.053286	-0.390488	8969	
0.236839	0.654053	618	
-0.284234	0.037012	9369	
-0.303120	-0.119977	8073	
-0.471138	0.174439	645	
-0.018928	-0.393134	528	
0.863469	0.034983	8103	
0.006300	0.130254	10174	
0.012749	0.140590	4115	
-0.380423	0.148527	5211	
-0.132167	-0.050244	10053	
0.840622	0.115077	6372	
0.339653	0.382230	4655	
-0.580927	0.218405	9484	
0.873530	0.349518	5525	
-0.069519	0.562721	3650	
0.568860	-0.678665	7938	
0.643106	-0.463233	8472	
-0.440697	0.623570	2936	
-0.184535	0.517413	9075	
0.764583	0.199448	1900	
0.931104	-0.099951	7849	
0.949704	-0.147276	5142	
-0.463908	-0.111852	8575	
-0.334546	-0.011916	1134	
0.280463	0.503956	4515	
0.881142	-0.431180	4611	
-0.377475	0.434117	5784	
-0.064696	0.545364	2242	
-0.320804	0.590625	2018	
-0.413507	0.214528	3055	
0.000251	0.585084	7936	
0.329677	-0.757862	8095	
-0.145568	0.094608	6613	
0.408993	0.844479	536	
0.638169	0.105919	4822	
0.389977	-0.736329	10554	
-0.159399	0.633732	2609	
0.063947	0.488613	6223	
0.269992	0.782770	6874	
0.641188	-0.548734	8633	
0.597288	-0.595220	8901	
0.542981	0.798692	8624	
-0.127408	0.594577	4662	
0.026399	0.451673	3775	
0.481537	0.189071	3656	
0.814060	-0.083838	7496	
0.455745	0.495112	6774	
0.635158	-0.121585	7201	
0.524014	0.709197	6459	
0.911586	-0.324898	10420	
0.414309	0.715713	9638	
-0.278774	-0.199023	7508	
0.868783	-0.430470	4611	
0.573173	0.170311	9228	
-0.126781	-0.080133	10199	
-0.333622	0.338006	2138	
-0.363023	0.113517	7285	
-0.006079	0.740830	5009	
-0.265613	0.567484	3380	
-0.165301	0.767793	10333	
0.936576	-0.153916	1386	
-0.155994	0.177872	10556	
0.207345	0.408745	461	
0.483542	0.736283	5336	
0.137659	0.693830	4349	
-0.156556	0.722785	9632	
-0.178320	0.762404	8127	
0.758147	0.600696	5948	
-0.408137	0.201537	4812	
-0.374042	-0.208022	5673	
0.683996	-0.529329	2442	
-0.516632	0.147385	3488	
0.640905	0.525973	4591	
0.665603	-0.148320	5497	
0.152790	0.695471	879	
0.598032	-0.463462	7776	
-0.428898	-0.080610	3543	
0.358484	0.434159	2827	
0.326055	-0.891475	3343	
-0.258877	0.114458	3311	
0.666009	0.467611	4770	
-0.172062	0.417501	6935	
0.865464	-0.000649	9154	
-0.322170	0.604265	3109	
0.358645	0.323493	5098	
-0.148280	0.601368	1244	
-0.073088	0.577995	2842	
0.627428	0.738475	5942	
-0.188457	0.047498	5106	
-0.479217	0.279797	2740	
0.243075	0.593702	6501	
0.475564	0.430010	3517	
0.748295	0.605507	9877	
0.061244	0.816286	1390	
-0.266407	-0.218905	6676	
0.799195	0.157304	1974	
0.238519	-0.857389	9116	
-0.131742	-0.149216	542	
-0.284184	0.433139	7727	
-0.239986	0.245999	2961	
0.260284	0.790047	5686	
-0.025476	0.774653	8406	
-0.042891	-0.970360	5175	
0.625420	-0.637769	9873	
0.917826	0.072512	1013	
0.107781	-0.867823	6842	
-0.446058	0.684273	1300	
-0.487538	-0.044330	6082	
-0.305445	0.537517	4457	
0.869821	-0.033007	5537	
0.691620	-0.310824	8108	
-0.255599	0.684450	725	
0.518644	-0.729639	10172	
-0.139626	-0.325047	734	
0.584030	0.380284	6500	
0.627439	-0.186564	5333	
-0.055051	-0.193092	5260	
-0.131600	0.806904	6177	
-0.528981	0.016789	6070	
-0.277188	0.475047	3599	
-0.203168	0.684417	7640	
-0.361206	-0.303017	623	
0.605316	0.179557	7006	
0.898048	0.327815	581	
0.770679	0.633271	7021	
0.346735	-0.746607	8678	
0.821955	-0.457285	10305	
0.756872	0.441071	9620	
0.550439	-0.639899	8711	
0.113766	0.639982	7237	
0.552351	0.676341	7035	
-0.398717	0.272187	3855	
-0.049071	-0.888943	6028	
0.479537	0.240817	4399	
0.768422	0.285935	4392	
-0.342614	0.132683	5610	
0.242611	0.758980	6545	
-0.254208	-0.949345	6188	
-0.498447	0.558365	8321	
0.783544	0.337238	5629	
0.396025	0.485492	6113	
0.664040	0.350862	3095	
0.818153	0.167046	8719	
-0.095006	0.755882	4937	
0.507870	0.550070	1392	
-0.426778	0.142655	416	
0.888561	0.421021	7199	
-0.007317	0.570175	6450	
0.477584	0.266094	4435	
-0.157716	0.296568	2206	
0.734862	-0.580918	781	
0.616002	0.681222	6685	
-0.083907	-0.333900	446	
-0.005625	0.500188	10949	
-0.308030	-0.129695	9684	
0.523851	0.555479	1675	
0.068124	0.818793	1390	
-0.421603	0.061327	10967	
0.713551	-0.383252	9288	
-0.301260	0.348829	1852	
0.608712	-0.395213	383	
0.574398	0.595789	4614	
-0.309996	0.637682	6519	
-0.378715	0.098135	6072	
0.271041	-0.841703	7509	
0.500418	0.818519	10816	
0.431453	0.337151	6618	
-0.110996	-0.136216	6899	
0.106252	0.826231	1800	
-0.029830	-0.388200	613	
-0.092782	0.805938	7502	
0.206995	0.817728	4309	
-0.298816	0.376036	656	
-0.180912	0.165234	8055	
0.092865	0.731705	3375	
0.720886	0.091665	8476	
-0.536517	0.437314	2225	
0.760614	0.047335	5771	
0.483306	0.503146	6700	
0.574617	-0.658147	632	
0.644533	0.652859	6671	
0.382606	0.855897	1282	
-0.098305	0.156793	7793	
0.721907	0.273043	2024	
-0.177609	0.422360	6935	
-0.360105	0.057208	9500	
0.899201	-0.182834	10116	
0.724628	0.325428	2149	
0.729174	0.356338	3217	
-0.074671	0.591136	4891	
-0.328043	0.165578	3597	
-0.157153	0.127462	4271	
-0.214518	-0.332909	8954	
-0.209047	-0.934898	10713	
0.501288	-0.659909	5127	
0.575958	0.244628	5206	
-0.332913	0.231384	7680	
