time = 3.252	Re = 1	rotation = -0.461019
-0.277264	0.865277	7993	
-0.192738	0.685020	6923	
0.879112	-0.329802	10920	
-0.327599	0.129929	8639	
-0.081474	0.784105	3316	
-0.756506	0.275137	9628	
-0.199770	-0.243650	9798	
-0.723304	-0.100872	384	
-0.719089	0.308244	8691	
-0.511211	-0.081725	6913	
-0.505578	0.518730	7085	
-0.705231	0.296649	9146	
-0.101636	0.101669	9078	
-0.244394	-0.378969	8425	
0.663184	0.345342	2086	
0.648013	0.404970	4827	
-0.345376	0.342922	9921	
0.515131	0.743217	1314	
-0.632522	0.700955	10909	
0.912768	0.160953	1007	
-0.472385	-0.216025	3886	
0.084502	0.728354	584	
0.123058	-0.303275	5934	
-0.408992	0.535112	4657	
-0.335952	-0.134904	6475	
-0.245931	-0.265771	5061	
-0.517725	-0.215141	2952	
0.149448	-0.283164	1373	
0.248818	0.829517	7597	
-0.064887	0.102466	8270	
-0.056639	0.114871	1746	
-0.467464	-0.130737	6394	
-0.117801	-0.099156	4982	
0.175144	0.831865	7165	
-0.008445	0.493504	2264	
-0.555309	-0.343834	1464	
-0.098430	0.935644	10150	
-0.385672	0.331620	7972	
0.808489	0.311282	6508	
0.697940	0.373002	6999	
-0.706915	0.087083	6361	
-0.419903	0.248793	4297	
0.113214	0.783833	3749	
0.355171	0.867140	2666	
0.393639	0.877025	11003	
-0.291096	-0.412749	755	
-0.338596	-0.210099	9893	
-0.176274	0.517725	9112	
0.643178	0.740849	8802	
-0.595755	0.093989	8336	
-0.360088	0.326199	7572	
-0.630530	0.224342	4624	
-0.522365	-0.114772	5750	
-0.375969	0.378822	7682	
0.816047	0.058556	8959	
-0.215069	-0.034932	8877	
-0.692879	0.631723	6670	
0.265883	0.602565	3798	
0.803580	0.108044	2513	
-0.559754	0.305522	6005	
-0.217954	0.370595	4098	
-0.613143	0.548766	6198	
0.744176	0.378684	1026	
0.762881	0.311303	9217	
-0.626573	0.734620	10635	
-0.470563	0.313617	514	
-0.197743	0.325808	6180	
0.213068	0.486125	4399	
0.381434	0.729621	2687	
-0.172127	0.637430	6817	
0.475553	0.473559	9582	
-0.501250	0.722322	5162	
0.553706	0.793967	1054	
-0.502741	0.648925	1904	
-0.172976	-0.310056	8054	
0.644431	0.724659	8802	
0.216579	0.568781	4995	
-0.108159	-0.117431	10421	
-0.518456	0.053469	3782	
-0.436693	-0.141078	897	
-0.639285	0.378980	725	
-0.546893	0.237662	8784	
-0.811178	0.165620	8378	
0.402504	0.860042	9697	
-0.262221	0.028429	10740	
-0.065475	0.415358	2485	
-0.537538	0.694329	5121	
-0.494036	0.477517	7447	
-0.740780	0.261530	9296	
-0.810225	0.151018	3503	
-0.382273	0.888390	7744	
-0.512442	-0.118811	2913	
-0.191435	-0.397523	7733	
0.734333	0.450286	10975	
-0.505877	-0.293979	9871	
-0.260713	0.783898	5875	
0.489194	0.503395	10302	
-0.492581	0.486609	7198	
0.696271	0.286047	6682	
-0.316769	-0.352936	5977	
-0.076274	0.537943	6749	
0.942253	0.111734	9399	
-0.356758	-0.062868	5983	
-0.187611	0.789185	8772	
-0.336934	0.190895	3104	
0.283211	0.819991	7636	
-0.660114	0.226291	4698	
0.064504	0.469624	824	
-0.496771	0.305181	3036	
-0.408963	0.335956	630	
-0.548686	0.798486	5651	
-0.241730	-0.075423	2908	
-0.582857	-0.152166	2507	
-0.312976	0.526802	7241	
-0.083112	0.625257	1778	
-0.387355	0.881028	2200	
-0.730070	0.389273	8558	
-0.150847	-0.316820	1254	
0.146126	0.803309	4591	
0.893332	0.014637	1897	
-0.099669	-0.174073	3664	
-0.485096	0.145603	9384	
-0.375888	0.042144	8659	
-0.625987	0.540790	3441	
-0.713817	0.344315	5961	
0.929339	-0.287728	2313	
0.795183	0.382119	6135	
0.192246	0.900918	981	
0.879064	-0.146091	1990	
-0.763761	-0.102953	2204	
-0.352749	-0.389908	863	
-0.552246	0.202975	3224	
0.312724	0.814576	7716	
0.600521	0.481261	9331	
-0.770068	0.160655	8348	
0.833090	0.272907	8467	
0.009299	-0.313743	3832	
-0.042981	0.691612	993	
0.527079	0.429840	9805	
0.004480	-0.174217	5603	
-0.833919	0.167466	10160	
-0.404582	-0.396472	4846	
-0.485821	0.176037	907	
-0.714297	0.256981	4534	
-0.088517	-0.457408	623	
0.197108	0.608319	2462	
-0.078550	0.952764	10150	
-0.422480	0.903554	6836	
0.807702	0.067467	8372	
0.671772	0.658997	553	
-0.179626	0.856507	8718	
0.774328	0.245717	7470	
-0.412887	0.458941	9975	
-0.457005	0.740884	3863	
-0.545184	-0.053428	8599	
0.839040	-0.327706	1766	
0.156353	0.519607	5295	
0.009965	0.819981	5031	
-0.435488	-0.108248	4812	
-0.578986	0.535792	5863	
0.852689	-0.488927	2417	
-0.704026	-0.041443	2347	
-0.057946	0.850727	5828	
-0.150279	0.590228	5301	
-0.031495	0.748800	3626	
0.127773	0.826618	4517	
-0.739042	0.293640	9355	
-0.262994	0.691838	4491	
-0.484210	-0.184576	591	
-0.182681	0.966109	1433	
-0.358753	0.368942	5692	
0.127431	0.534450	6618	
-0.280861	0.117238	2080	
0.766331	0.536725	1059	
-0.471695	0.786800	10359	
0.054825	-0.284896	6456	
-0.269193	0.335589	2237	
-0.240985	-0.277573	5061	
-0.274385	0.704486	4161	
-0.730602	0.393377	8558	
-0.427050	-0.239520	3340	
0.642819	0.501437	4151	
-0.479800	0.078967	2923	
0.661580	0.317886	3559	
-0.344167	0.748043	2975	
-0.745102	0.192503	9728	
-0.435275	-0.167653	540	
0.884339	0.046918	7832	
-0.653725	0.701701	10581	
0.046588	0.538976	9511	
-0.081195	-0.154971	3264	
-0.724982	0.419653	8621	
0.137495	-0.286789	1373	
-0.814968	0.230636	7652	
-0.679559	0.496883	10712	
-0.479637	0.097467	2222	
-0.289725	0.011208	825	
-0.573215	0.446437	9704	
0.249698	0.689743	418	
-0.673743	-0.163468	5576	
0.278634	0.715799	3095	
-0.188934	0.660453	6892	
0.795541	0.306780	5615	
-0.436593	0.805734	876	
-0.710641	0.610550	650	
-0.190910	0.017786	11046	
0.043938	0.771088	1675	
-0.345485	0.191283	3366	
-0.399052	-0.181137	10960	
0.438163	0.807567	9839	
-0.021812	0.793512	3666	
-0.062453	0.808287	3150	
-0.428702	0.339997	2985	
