time = 5.102	Re = 1	rotation = 0.0509732
-0.535776	-0.734237	6597	
-0.307293	-0.651777	418	
-0.249906	0.901008	585	
0.368083	-0.171619	3579	
-0.525218	-0.586139	10800	
0.385598	-0.668769	5458	
0.041638	0.289253	2113	
0.682951	-0.337695	8651	
0.366717	-0.667732	5460	
0.380673	0.058563	10618	
0.061549	-0.745827	2102	
0.401980	-0.623267	4026	
0.139034	-0.148109	1206	
0.196818	0.362509	4816	
-0.760066	0.106667	1522	
-0.772750	0.087209	2020	
0.337088	-0.478049	7936	
-0.902630	-0.047705	10220	
-0.196283	-0.924278	9585	
-0.635689	0.672730	6669	
0.366516	0.159795	10153	
-0.546664	-0.475341	10212	
-0.232329	0.382822	6714	
0.028289	-0.705585	3564	
0.182936	0.161494	6247	
0.104647	0.298566	3432	
0.432921	0.122876	7171	
-0.264679	0.364243	367	
-0.799405	-0.320240	7969	
0.083133	-0.114381	5072	
0.091498	-0.128880	4028	
0.328040	0.114592	5543	
0.034204	0.135489	7807	
-0.751896	-0.385549	10975	
-0.086978	-0.514478	3616	
0.584878	0.094053	2507	
-0.703124	-0.624610	869	
0.369040	-0.472664	9975	
-0.723280	0.480509	10593	
-0.803455	0.222030	8377	
0.661858	-0.290003	363	
0.470967	-0.342373	3036	
-0.647570	-0.442959	6648	
-0.907919	-0.227143	1476	
-0.940427	-0.197163	9316	
0.293170	0.345959	5869	
0.192735	0.228352	8926	
-0.014588	-0.591958	4089	
-0.977896	0.087775	2357	
0.541645	-0.127317	8328	
0.364825	-0.457470	8091	
0.589502	-0.314518	5043	
0.400665	0.073673	10373	
0.297648	-0.537708	5646	
-0.565257	0.580403	9804	
0.154361	-0.006680	5382	
-0.100045	-0.933276	7479	
-0.518276	-0.357407	7955	
-0.601926	0.536125	10395	
0.445997	-0.495238	4718	
0.234555	-0.479321	1920	
0.001260	-0.831288	5828	
-0.783359	0.349529	1935	
-0.737438	0.398715	9770	
-0.230144	-0.938023	5088	
0.421579	-0.469768	8899	
0.270049	-0.422728	7885	
-0.295082	-0.406705	3988	
-0.787755	-0.203041	5939	
-0.232326	-0.634098	4706	
-0.597489	-0.174040	9141	
-0.268136	-0.840505	9633	
-0.968022	-0.019236	572	
-0.161777	-0.812900	5167	
0.046696	0.346756	9535	
-0.965923	0.098266	3872	
-0.418757	-0.403711	4951	
0.003524	0.152932	3425	
0.436272	-0.070293	1107	
0.291379	0.135897	6144	
0.287309	-0.694263	791	
0.544029	-0.332851	5123	
0.437040	-0.654708	9920	
-0.931169	-0.182559	10606	
0.217256	-0.068142	1496	
0.073994	-0.481984	703	
-0.220818	-0.853420	9377	
0.137997	-0.706324	6923	
0.431674	-0.605982	3529	
0.448305	-0.642960	9326	
-0.500520	-0.827659	8879	
0.387070	0.082319	3257	
0.154115	0.393620	5520	
-0.823822	0.317754	10131	
0.468165	0.152044	2043	
-0.438692	-0.702829	4973	
-0.647017	-0.148417	9079	
0.121167	-0.713448	6827	
-0.778097	0.202571	956	
0.261141	0.314542	2366	
-0.110073	-0.561197	6317	
-0.613959	0.722413	10394	
0.218829	0.072289	4998	
-0.478845	-0.656313	4317	
0.422853	-0.255783	1514	
-0.812789	-0.288723	5254	
0.587501	-0.332316	6622	
-0.115015	-0.475408	8684	
0.439979	-0.463529	7007	
0.371614	-0.486739	9975	
-0.328840	-0.911519	6159	
0.141776	0.086923	5256	
0.510354	0.037385	6913	
0.024661	-0.654941	1653	
-0.259676	-0.586683	3922	
-0.491681	-0.827477	10505	
0.221372	-0.793412	6761	
0.026815	0.355902	9100	
-0.696593	-0.412744	7496	
-0.515379	0.723698	5968	
-0.050366	0.214050	3169	
0.490641	-0.188213	7727	
0.314381	-0.051989	9066	
0.012933	-0.834936	6399	
0.305951	-0.720410	4289	
-0.304456	0.922498	7743	
-0.771161	0.439186	9068	
-0.838378	-0.377927	10116	
-0.397155	0.780923	4311	
0.628812	-0.447080	8236	
0.345711	0.299111	4910	
0.573014	-0.268224	6944	
-0.827713	-0.260809	5388	
-0.765846	0.015588	7776	
0.516829	-0.503968	2791	
-0.697158	0.529842	7509	
-0.132513	0.374560	6851	
-0.399697	-0.566288	5757	
-0.621535	-0.118397	5013	
-0.124041	0.205882	8154	
0.408345	-0.711307	1346	
0.420464	0.257300	3240	
0.521369	-0.231660	2133	
0.475792	-0.533428	7198	
0.120462	0.460662	623	
-0.458453	-0.412876	7279	
-0.729653	-0.617380	3814	
-0.484197	-0.872064	7199	
-0.575466	0.559924	1770	
-0.932183	0.158887	10282	
-0.574084	-0.660435	385	
-0.695364	0.434620	6055	
0.169211	-0.646589	5580	
-0.306630	-0.818008	7632	
0.428398	0.020228	9681	
-0.252083	0.855976	8105	
-0.282394	-0.444584	3200	
-0.629994	-0.519322	5419	
0.286583	0.109591	6353	
0.025544	-0.801271	3316	
-0.103650	0.977422	1434	
0.703464	-0.289299	8755	
-0.631145	-0.570863	6549	
-0.157988	-0.612212	3653	
-0.500067	-0.554607	6602	
-0.713743	-0.426030	10414	
0.373505	-0.671727	6267	
-0.290609	-0.691006	3060	
0.367987	0.136919	6072	
-0.678332	-0.711694	8851	
0.306652	-0.518245	8296	
-0.275909	-0.462970	4352	
0.322501	-0.155939	10207	
-0.880775	0.333618	7194	
-0.357798	-0.845970	4969	
-0.186866	0.350383	8969	
0.306136	-0.449396	3338	
0.105258	0.308243	5368	
-0.308026	-0.699364	3249	
0.214796	-0.798173	6761	
0.317566	0.201257	7252	
-0.824560	0.109342	8226	
0.431591	-0.102030	1686	
-0.742857	0.095110	1922	
-0.353829	-0.748369	4862	
0.567479	-0.395295	3221	
0.296024	0.155678	7064	
-0.538905	0.697078	4978	
-0.186485	-0.941168	10631	
-0.207639	-0.506342	5251	
-0.050506	0.186847	4074	
0.177426	-0.818269	9390	
-0.253367	0.366531	2905	
0.372254	-0.725430	10732	
0.073540	-0.843513	8845	
0.456282	-0.128991	708	
0.214884	-0.037866	1325	
0.184768	-0.724989	2549	
-0.624810	-0.348097	1016	
0.702828	-0.116328	6490	
-0.684549	-0.313127	2502	
-0.265640	-0.646571	7779	
-0.722015	0.460804	9953	
-0.394357	-0.828331	8256	
-0.071420	-0.935143	10101	
0.173559	-0.099458	4196	
-0.582141	-0.498655	6013	
0.429199	-0.256214	966	
0.255553	0.181972	868	
-0.907187	-0.136097	9466	
-0.573516	-0.544170	7667	
-0.571274	-0.572432	3388	
0.372117	-0.499991	3206	
0.297289	0.073775	5182	
0.178321	-0.030321	5064	
-0.057421	0.421590	6349	
-0.128842	0.949550	1733	
-0.659026	0.434075	5025	
-0.408088	-0.460098	9414	
0.348757	0.021587	8150	
-0.033944	0.185125	2711	
0.158616	-0.532956	10363	
-0.433772	-0.580016	1268	
0.334805	-0.073481	10326	
-0.792084	0.049814	9937	
-0.744018	-0.051587	467	
0.655208	-0.266211	6808	
0.547598	-0.084133	10439	
-0.081400	-0.937019	7479	
-0.749517	-0.213055	8983	
0.056024	-0.873371	9741	
0.375860	-0.488175	9975	
-0.576904	-0.766754	4915	
0.161446	-0.685849	7488	
-0.384638	-0.598891	1812	
0.295495	-0.674794	593	
-0.800779	-0.243639	9737	
-0.254139	-0.936212	5948	
-0.678253	-0.712040	8851	
-0.817928	-0.038166	5993	
-0.124348	-0.518848	4695	
0.279354	0.371095	8425	
-0.682515	0.035660	802	
0.461275	-0.621974	7288	
0.410712	-0.308388	7281	
0.035440	0.174466	8314	
-0.234006	0.277996	7308	
0.317520	0.280192	2110	
0.358579	-0.731883	10732	
-0.512346	0.625919	8287	
-0.306121	-0.650814	418	
0.534126	-0.220938	9624	
-0.095676	0.921239	2984	
0.550045	-0.328962	5123	
-0.292613	0.864326	6938	
0.685064	-0.085654	6823	
0.172947	-0.631480	1011	
0.279805	-0.385362	4433	
0.415759	-0.576969	10587	
-0.080626	-0.613164	7671	
0.174018	0.320452	9270	
-0.031470	-0.700762	1447	
-0.938380	-0.204003	9316	
0.403246	-0.660805	6271	
-0.672790	-0.578819	4947	
-0.658393	-0.352762	4827	
-0.600808	-0.374019	4757	
0.115080	0.943242	1530	
0.179179	-0.157044	407	
0.270482	-0.523633	6511	
0.447142	-0.683105	2160	
0.215077	0.274083	10044	
-0.304167	-0.576032	3798	
0.310343	-0.275157	1985	
-0.786672	0.091281	8529	
-0.529475	0.699432	5968	
-0.881238	-0.301588	8941	
0.152020	-0.844645	2063	
0.453915	-0.495440	7721	
-0.807188	-0.043740	2513	
-0.564758	0.723345	8909	
0.280141	-0.167921	4750	
0.639502	-0.017266	7409	
-0.554082	-0.354180	9763	
0.187618	-0.750742	6352	
0.409936	-0.027949	5238	
-0.007046	0.401712	1196	
0.563595	-0.008729	8855	
-0.810701	-0.236660	5507	
-0.590948	-0.765596	2120	
-0.456671	0.793822	8816	
-0.465828	-0.564250	8853	
0.716254	-0.228015	10984	
-0.235058	-0.857399	7556	
-0.067064	0.450362	462	
0.174720	-0.124163	7378	
-0.754196	-0.520036	1157	
0.475234	-0.489020	5664	
-0.476401	-0.339425	5871	
0.358959	-0.576277	4657	
0.110209	0.439794	8835	
-0.082005	0.955890	10815	
-0.085327	-0.855744	6191	
-0.393835	-0.522722	4208	
0.024809	0.976434	9169	
0.345159	-0.779005	393	
-0.254501	-0.772664	4684	
0.410941	-0.065197	4386	
0.146880	0.152084	3485	
-0.453416	-0.577950	7742	
0.204336	-0.683903	2489	
-0.300299	-0.433578	3476	
0.116716	-0.513020	7361	
-0.365581	-0.617559	4022	
-0.337692	-0.742143	4862	
-0.590237	-0.165847	7385	
-0.146609	-0.492582	3596	
-0.479191	0.751884	6028	
0.326483	-0.669538	4495	
0.182414	-0.531019	10499	
-0.292596	-0.749824	2382	
-0.714542	-0.451667	3692	
-0.223962	0.856435	7795	
0.217930	-0.765311	6302	
0.587397	-0.142942	8336	
-0.800565	-0.578467	10098	
0.113495	-0.693618	6829	
-0.643144	-0.417462	10544	
-0.023707	0.407205	8954	
0.664172	-0.385530	2104	
-0.660120	-0.487143	5345	
-0.184965	0.324757	6156	
-0.082619	0.308680	6401	
0.176865	0.105742	5995	
-0.536766	-0.300169	5330	
-0.233901	-0.796037	5298	
0.228422	0.251185	9904	
-0.294437	-0.804197	7597	
0.431727	0.181804	2943	
-0.105388	-0.585413	6378	
0.245925	-0.167388	399	
-0.495732	-0.409328	6991	
-0.030355	-0.777329	3172	
0.132754	-0.491792	4838	
-0.817994	0.248982	9317	
0.190521	-0.186902	8976	
0.139803	-0.826304	2509	
0.167295	-0.700106	2409	
0.013433	0.162701	5603	
0.218377	0.348730	3465	
0.326219	-0.387646	8812	
0.000872	-0.752608	1744	
0.299293	0.016798	7289	
-0.629779	0.462606	8235	
0.104790	-0.772988	6466	
-0.403342	-0.870784	9509	
-0.777650	0.471085	7963	
-0.570336	-0.469892	4454	
-0.012081	-0.755079	4233	
-0.800663	0.431669	8889	
0.238892	-0.176770	595	
-0.893436	0.246064	2005	
0.207514	0.328652	2175	
-0.949153	0.239112	5777	
0.246375	-0.603326	3951	
-0.721095	-0.528071	10664	
-0.964308	-0.161550	4611	
-0.691017	-0.169050	7814	
-0.337015	-0.770634	6436	
0.364037	0.291759	3254	
-0.209424	-0.838451	6300	
-0.207827	-0.916774	9585	
-0.215819	0.962543	6969	
0.090174	-0.848535	1780	
0.013367	-0.666154	427	
-0.442359	-0.632719	4939	
0.529307	0.135514	2796	
-0.260035	-0.715561	1960	
-0.687072	0.046966	1305	
0.098729	-0.740367	4364	
-0.623502	-0.440251	9331	
0.072115	-0.711382	488	
0.361776	-0.540800	6422	
-0.265352	0.836516	7821	
-0.866285	-0.347878	810	
-0.722623	0.367519	9360	
-0.805406	-0.574949	10098	
-0.859292	0.426850	1387	
-0.928226	-0.078606	1007	
-0.760778	0.419024	9034	
-0.260092	-0.469022	4399	
-0.361337	-0.409828	3413	
-0.497347	-0.766316	9839	
0.316185	-0.150057	8639	
-0.772352	0.135127	1608	
0.223769	-0.500503	3730	
-0.407898	0.790074	5999	
-0.815337	-0.018747	8324	
-0.404156	-0.523479	4102	
-0.924967	0.056533	1155	
0.486874	-0.444769	3005	
-0.164327	-0.593663	3406	
-0.552685	-0.286678	8769	
-0.206030	-0.644840	5389	
-0.314606	0.873128	10429	
0.481068	-0.656951	1511	
0.199276	0.224904	9088	
-0.723059	-0.110973	6364	
-0.380391	0.867931	8804	
0.033817	0.370182	4542	
0.277293	0.004724	8230	
-0.936764	-0.174993	9454	
0.393589	-0.704370	7113	
0.358475	-0.378716	5568	
-0.185909	-0.742009	3453	
-0.624512	0.720981	9852	
-0.444517	-0.824027	10997	
-0.689063	-0.057663	3106	
-0.606197	0.504847	8831	
0.203090	-0.089309	1623	
0.247703	-0.482069	3139	
0.514502	0.064714	5496	
0.591433	-0.465414	1052	
0.492384	-0.194959	10522	
0.073621	0.260310	2561	
-0.007884	-0.574672	3613	
-0.530121	-0.304015	8396	
0.268949	-0.441316	559	
-0.781845	0.518059	6273	
0.418996	0.110098	7271	
-0.369307	-0.645439	1728	
0.451925	-0.653778	9326	
-0.712270	-0.220662	5848	
0.444896	-0.275903	3108	
-0.280029	0.909623	7365	
-0.307313	-0.603195	5594	
-0.615536	-0.146700	7619	
-0.448656	-0.389876	4971	
-0.607364	-0.652864	6374	
-0.769338	0.055883	4372	
-0.596460	-0.440970	10234	
-0.236383	0.846202	7834	
-0.389862	-0.596753	1812	
-0.467996	0.682583	1903	
-0.461039	-0.436623	9642	
-0.724427	0.452578	10243	
0.030612	-0.790410	4449	
0.408140	-0.016577	8556	
-0.554358	-0.664567	854	
0.479181	0.095587	6394	
0.601664	-0.021980	3903	
-0.768806	-0.217859	8727	
0.024237	-0.772947	4449	
0.254275	-0.702057	4587	
-0.008219	-0.807864	3008	
0.002341	-0.549257	7506	
-0.790728	-0.201579	5939	
0.474972	-0.045864	6575	
0.460201	-0.239558	3658	
-0.524421	-0.704019	6443	
-0.368866	-0.629210	1728	
0.550610	-0.563918	7370	
-0.600523	0.498323	7981	
0.052410	-0.902365	10112	
-0.066837	-0.686796	6573	
-0.441739	0.812309	9799	
-0.860834	0.285382	9249	
0.029424	0.420416	3460	
0.159321	0.022291	6203	
0.038120	0.262219	841	
0.198425	0.180614	1969	
-0.815947	0.319445	10131	
-0.164088	-0.598354	3406	
-0.280980	0.869744	9895	
-0.941101	0.137678	1227	
0.401538	0.300845	5095	
-0.747101	0.053191	2076	
-0.823121	0.010575	8959	
-0.017648	-0.866239	6403	
-0.955642	-0.108200	10031	
-0.173192	-0.498118	4547	
-0.143840	0.306506	608	
0.382210	-0.280883	3123	
-0.759668	-0.098990	10064	
-0.223465	-0.532050	5501	
-0.860433	-0.256260	7376	
-0.440300	-0.342807	1721	
-0.851202	0.467030	8174	
0.469328	-0.219938	5190	
-0.064162	-0.642530	8527	
0.179136	-0.800475	6693	
0.211285	0.385129	8032	
0.263799	-0.120658	4667	
-0.043164	0.331563	5979	
0.351292	0.053750	3597	
-0.656004	-0.315753	4288	
-0.685261	-0.048238	8564	
-0.849350	-0.445061	10258	
0.369366	-0.056120	3909	
-0.373673	0.842173	945	
0.425234	-0.342082	745	
0.530042	-0.109883	3834	
0.037900	-0.594199	6809	
-0.382059	-0.437620	5008	
-0.922593	-0.044577	9399	
0.002292	0.966149	9097	
0.330200	-0.290323	4378	
0.287277	0.105472	6353	
0.234498	0.165000	1263	
0.219081	0.945430	7647	
-0.566041	-0.606429	8719	
-0.703524	-0.366652	6461	
0.553855	-0.363188	5959	
0.472640	0.182503	2265	
-0.154379	-0.922317	675	
0.666274	-0.259781	9948	
-0.900913	-0.377786	6667	
-0.359481	-0.697910	3757	
-0.114902	-0.729657	5045	
-0.834123	-0.428184	1888	
0.230519	-0.223085	5915	
