time = 4.752	Re = 1	rotation = -0.11829
0.417752	-0.807479	6831	
0.454867	-0.559336	10888	
-0.916248	0.185593	9895	
0.324813	0.234872	3579	
0.301075	-0.728337	3196	
0.768180	0.052243	5453	
-0.217425	0.191055	8905	
0.620593	0.465073	9015	
0.758656	0.035843	5453	
0.143894	0.373615	4488	
0.696948	-0.267650	4364	
0.734282	0.085143	3529	
0.188508	0.045380	6323	
-0.216362	0.355042	4816	
-0.431351	-0.622445	494	
-0.418093	-0.644897	4372	
0.571783	0.075362	7936	
-0.361587	-0.827274	499	
0.734070	-0.594979	675	
-0.887788	-0.262242	649	
0.046400	0.411434	9692	
0.190445	-0.701375	5951	
-0.434198	-0.013431	5598	
0.645373	-0.281196	954	
-0.037434	0.250468	8428	
-0.195891	0.249480	3602	
0.107872	0.451105	7171	
-0.433461	-0.049861	806	
-0.066887	-0.859327	7811	
0.137367	0.014901	1370	
0.152414	0.013763	3860	
0.070641	0.355946	6475	
-0.092895	0.104179	5837	
0.015189	-0.845805	3510	
0.412040	-0.316248	3942	
0.191664	0.568125	2507	
0.237255	-0.910189	785	
0.582535	0.106767	8305	
-0.754087	-0.441032	2311	
-0.540061	-0.621601	1148	
0.575525	0.450127	9843	
0.519683	0.247224	7642	
0.116823	-0.777501	3028	
-0.210749	-0.911921	9215	
-0.258228	-0.925554	8924	
-0.161126	0.430595	6863	
-0.091344	0.292680	9798	
0.518527	-0.278878	6783	
-0.531582	-0.825065	1057	
0.377170	0.414698	9664	
0.566829	0.107914	8305	
0.558481	0.369590	5043	
0.139387	0.398763	4244	
0.607455	0.019370	8296	
-0.771417	-0.250954	1770	
0.079141	0.137116	5382	
0.786568	-0.512014	10101	
0.088097	-0.628539	7945	
-0.749417	-0.304041	10217	
0.640457	0.171537	7856	
0.523605	-0.018895	1755	
0.748262	-0.360714	6521	
-0.655829	-0.562843	9021	
-0.687150	-0.497102	9735	
0.726794	-0.636086	10631	
0.605927	0.156923	7007	
0.488772	0.032861	7885	
0.220496	-0.456241	3988	
-0.165273	-0.797439	9217	
0.469058	-0.485768	4651	
-0.119002	-0.617321	9971	
0.635870	-0.611547	7556	
-0.429625	-0.867398	638	
0.661618	-0.498780	4614	
-0.267845	0.219945	10776	
-0.531643	-0.811788	1057	
0.170630	-0.561206	5846	
-0.123157	0.087963	3479	
0.278899	0.352850	1107	
0.035185	0.334238	8429	
0.747337	-0.045699	4495	
0.549989	0.319598	5123	
0.778887	0.103888	7288	
-0.264018	-0.911428	8924	
0.162599	0.160781	2058	
0.451429	-0.163890	703	
0.668385	-0.574671	7669	
0.693059	-0.183645	5533	
0.732390	0.118776	4157	
0.773421	0.118931	8406	
0.504090	-0.825505	9697	
0.125702	0.391331	4244	
-0.264758	0.330759	4703	
-0.640494	-0.609841	1500	
0.094010	0.495460	4722	
0.442486	-0.700860	5560	
-0.160803	-0.648492	6020	
0.692437	-0.201430	2409	
-0.515644	-0.599438	1043	
-0.143177	0.390267	3512	
0.448241	-0.352334	8699	
-0.923270	-0.215519	11002	
0.052967	0.236916	2037	
0.383982	-0.716644	2687	
0.420862	0.239894	3870	
-0.101516	-0.857223	10045	
0.572541	0.362223	5911	
0.361736	-0.327064	5098	
0.609539	0.176390	4894	
0.596498	0.104498	10633	
0.657122	-0.712201	5974	
0.001590	0.172152	4445	
0.218041	0.475257	6913	
0.595857	-0.265788	10028	
0.412342	-0.492196	2462	
0.509208	-0.816860	9697	
0.809131	-0.147735	5531	
-0.285710	0.206379	9535	
0.066800	-0.808337	3637	
-0.877494	-0.137642	7756	
-0.199571	0.073364	2084	
0.401558	0.336399	7727	
0.202584	0.253856	9066	
0.756462	-0.352194	6521	
0.779657	-0.040114	1857	
-0.958724	0.156777	6188	
-0.736820	-0.504453	696	
-0.040957	-0.918986	10676	
-0.875443	-0.008898	5161	
0.686242	0.367307	2487	
-0.094734	0.456082	5110	
0.509866	0.370405	6944	
-0.133929	-0.857976	5254	
-0.353213	-0.674406	9481	
0.682331	0.236103	9704	
-0.786632	-0.392022	1415	
-0.378539	0.072976	4701	
0.336380	-0.607799	5669	
-0.180814	-0.611880	8714	
-0.228719	0.001800	8176	
0.817238	0.053674	2160	
-0.025546	0.502227	3208	
0.452223	0.340682	2133	
0.688493	0.186518	5261	
-0.344904	0.326566	623	
0.164813	-0.599123	10736	
0.214805	-0.931412	6375	
0.542070	-0.837350	7199	
-0.758101	-0.269282	10395	
-0.560172	-0.759633	8830	
0.339810	-0.806776	8973	
-0.703036	-0.439151	8934	
0.650625	-0.133749	1257	
0.599695	-0.635248	9633	
0.198958	0.395255	6481	
-0.878187	0.155236	6737	
0.263130	-0.459762	3200	
0.193050	-0.794454	5797	
0.055816	0.316920	7310	
0.732094	-0.324306	6445	
-0.913304	0.363215	8511	
0.587856	0.502597	9906	
0.236427	-0.818209	6336	
0.478325	-0.412125	439	
0.283722	-0.692435	7742	
0.069993	-0.829372	4151	
0.765388	0.040253	6271	
0.498043	-0.560429	1960	
0.068073	0.401735	8182	
0.313947	-0.931733	10163	
0.593838	0.034042	8409	
0.283959	-0.461039	4399	
0.288897	0.202550	8639	
-0.689730	-0.642111	1803	
0.595923	-0.698966	1222	
-0.382944	0.014591	6179	
0.530663	0.056512	4956	
-0.204611	0.254229	4711	
