time = 1.752	Re = 1	rotation = -0.248306
-0.203867	0.887945	1539	
0.327967	0.592553	7721	
0.867320	-0.349625	8524	
0.049151	0.292455	2080	
0.308181	0.712553	8127	
-0.486944	0.598967	5808	
-0.288719	0.294153	10079	
-0.650782	0.371679	5957	
-0.412050	0.636480	6840	
-0.291162	0.534463	5015	
0.018034	0.785360	9977	
-0.340579	0.654366	6363	
0.059443	0.106820	10099	
-0.460076	0.184229	755	
0.760694	-0.048457	1978	
0.772752	0.049017	2865	
0.229660	0.273702	4451	
0.606828	0.668923	8815	
-0.635107	0.699085	2523	
0.923449	0.088461	2291	
-0.444425	0.400766	10470	
0.488433	0.520541	8913	
-0.269192	-0.016473	658	
0.212738	0.592124	3126	
-0.229062	0.439310	5814	
-0.335564	0.307156	3587	
-0.492099	0.388689	7956	
-0.245285	-0.040654	8797	
0.441801	0.740110	7673	
0.094573	0.063381	5740	
0.113615	0.036096	2028	
-0.321038	0.490594	4003	
-0.122767	0.179878	3632	
0.408191	0.739539	7603	
0.449439	0.102045	9150	
-0.662410	0.164864	5670	
-0.083435	0.940147	622	
0.207887	0.316045	7383	
0.861862	0.118700	6033	
0.798275	0.052792	3991	
-0.281426	0.629010	8166	
0.137341	0.334448	4907	
0.447237	0.638787	8406	
0.399561	0.846868	650	
0.383654	0.881206	9573	
-0.520325	0.141413	4351	
-0.324060	0.393266	1859	
0.385966	0.277312	1656	
0.595044	0.779944	3896	
-0.053791	0.645769	10170	
0.213224	0.281733	4777	
0.058112	0.636935	4259	
-0.357817	0.504053	6801	
0.237712	0.338199	686	
0.775707	-0.269232	4317	
-0.100704	0.313598	5581	
-0.687214	0.638681	7850	
0.613359	0.222886	1653	
0.785843	-0.225085	4392	
0.113931	0.569847	4869	
0.294902	0.151217	7900	
-0.408483	0.716019	7643	
0.829020	0.135171	5155	
0.829991	0.036881	4591	
-0.660478	0.704381	5555	
0.164412	0.420988	2327	
0.267398	0.104250	7759	
0.539147	-0.009234	4547	
0.604501	0.552616	10404	
0.378013	0.480596	1334	
0.684266	0.025175	9474	
-0.383309	0.791696	5307	
0.529424	0.810159	10581	
-0.263631	0.780937	8323	
-0.350493	0.231218	7067	
0.618219	0.747033	7137	
0.583620	0.149865	4728	
-0.132809	0.179679	4998	
-0.074179	0.592799	3002	
-0.307130	0.477560	4469	
-0.249487	0.697567	9265	
0.092898	0.504770	564	
-0.608975	0.507938	677	
0.418226	0.852068	764	
-0.036370	0.309125	7858	
0.376836	0.042705	3041	
-0.421841	0.770723	2323	
0.133864	0.668268	6926	
-0.400660	0.627573	5841	
-0.608664	0.504415	677	
-0.425534	0.868434	4360	
-0.352088	0.501320	6801	
-0.451968	0.142787	2391	
0.822003	0.265755	6403	
-0.569107	0.280924	3947	
0.042510	0.849166	8033	
0.704009	0.097415	8051	
0.127912	0.681799	7106	
0.760254	-0.113099	2994	
-0.476365	0.231719	8243	
0.439869	0.223106	659	
0.944724	0.090763	9585	
-0.151001	0.471182	2220	
0.172504	0.799611	6513	
0.100776	0.253305	7189	
0.467927	0.725911	5112	
0.039538	0.712711	9948	
0.462006	0.019461	624	
0.148769	0.455719	3123	
0.201708	0.348771	4841	
-0.590096	0.768377	5421	
-0.135502	0.359130	7096	
-0.492454	0.439078	601	
0.304062	0.439606	2298	
0.440958	0.385948	7342	
-0.422087	0.864773	10327	
-0.553651	0.605465	4078	
-0.348777	0.212364	1714	
0.438300	0.678178	8288	
0.879552	-0.147467	7944	
-0.181195	0.207038	6495	
0.028824	0.484346	10388	
-0.045296	0.436620	2335	
-0.433491	0.706253	7550	
-0.451100	0.633753	8967	
0.941756	-0.238388	8809	
0.854345	0.229235	7559	
0.278983	0.877993	10644	
0.818182	-0.319356	8973	
-0.720321	0.305212	10799	
-0.538312	0.176217	5054	
0.065842	0.517609	3646	
0.484201	0.721761	5927	
0.760883	0.152243	1675	
-0.406194	0.607074	2800	
0.874475	0.097214	7429	
-0.300191	0.092065	5905	
0.438361	0.494540	4091	
0.696959	-0.025625	10260	
-0.160740	0.092376	996	
-0.691235	0.448888	6057	
-0.581372	0.154996	2495	
0.057588	0.449628	8548	
