time = 1	Re = 90
0.135598	0.147742	0
0.176157	0.135827	1
0.212531	0.122702	2
0.258895	0.126852	3
0.292485	0.156625	4
0.315170	0.205415	5
0.320866	0.236466	6
0.325965	0.267865	7
0.325584	0.303740	8
0.323555	0.340624	9
0.316540	0.380447	10
0.307838	0.421255	11
0.295098	0.463727	12
0.279927	0.507259	13
0.260330	0.551753	14
0.237944	0.597890	15
0.211584	0.644403	16
0.179869	0.692770	17
0.160078	0.716303	18
0.140024	0.739793	19
0.115900	0.761240	20
0.090968	0.781678	21
0.063501	0.796739	22
0.036346	0.811469	23
-0.014608	0.832895	24
-0.059896	0.848616	25
-0.100264	0.862950	26
-0.135628	0.876946	27
-0.164008	0.892017	28
-0.192871	0.907491	29
-0.212961	0.926492	30
-0.223994	0.969662	31
