time = 3	Re = 90
0.126233	0.157476	0
0.166740	0.126112	1
0.187467	0.102088	2
0.208324	0.076263	3
0.229553	0.034162	4
0.245286	-0.009901	5
0.262917	-0.044604	6
0.280134	-0.072923	7
0.327939	-0.051905	8
0.351070	-0.015065	9
0.369916	0.028271	10
0.377660	0.083222	11
0.374746	0.138687	12
0.358701	0.194016	13
0.333017	0.244947	14
0.297936	0.291401	15
0.277045	0.314411	16
0.255872	0.336841	17
0.233033	0.360059	18
0.209730	0.384897	19
0.184352	0.415311	20
0.159085	0.453275	21
0.144706	0.480586	22
0.130495	0.508075	23
0.114963	0.550495	24
0.099162	0.599321	25
0.085004	0.647131	26
0.074186	0.678424	27
0.053421	0.710293	28
0.008367	0.717948	29
-0.041819	0.723779	30
-0.094720	0.709770	31
-0.086739	0.704946	32
-0.116813	0.698379	33
-0.147026	0.691766	34
-0.196490	0.676121	35
-0.213306	0.666609	36
-0.244245	0.655495	37
-0.275074	0.643907	38
-0.289934	0.633631	39
-0.319334	0.619783	40
-0.348767	0.605668	41
-0.380115	0.586925	42
-0.412493	0.566591	43
-0.436292	0.548280	44
-0.460117	0.529933	45
-0.483508	0.510185	46
-0.506957	0.490367	47
-0.537853	0.457975	48
-0.578234	0.414770	49
-0.597339	0.388455	50
-0.633898	0.341001	51
-0.655439	0.306575	52
-0.675602	0.272050	53
-0.691476	0.241021	54
-0.707238	0.208584	55
-0.719203	0.179920	56
-0.731220	0.150807	57
-0.742814	0.117721	58
-0.754346	0.083444	59
-0.767056	0.033497	60
-0.780097	-0.023433	61
-0.788879	-0.071880	62
-0.794913	-0.125560	63
-0.798249	-0.168663	64
-0.800049	-0.213187	65
-0.800150	-0.254624	66
-0.798032	-0.299744	67
-0.795969	-0.336658	68
-0.793040	-0.373145	69
-0.787735	-0.408983	70
-0.781612	-0.446018	71
-0.777359	-0.477869	72
-0.772831	-0.509486	73
-0.764075	-0.543323	74
-0.753055	-0.579283	75
-0.758506	-0.608985	76
-0.764137	-0.638464	77
