time = 4.7	Re = 90
0.120525	0.162491	0
0.144076	0.143845	1
0.173990	0.115257	2
0.200218	0.074231	3
0.221381	0.019585	4
0.225179	-0.014315	5
0.226865	-0.050673	6
0.222022	-0.084594	7
0.214323	-0.120126	8
0.198692	-0.177833	9
0.190303	-0.217486	10
0.221134	-0.216976	11
0.253735	-0.214290	12
0.278607	-0.196789	13
0.303557	-0.178993	14
0.327193	-0.153726	15
0.350906	-0.126132	16
0.368530	-0.092877	17
0.385233	-0.055858	18
0.393650	-0.020996	19
0.400873	0.016507	20
0.399376	0.047959	21
0.396209	0.081190	22
0.376612	0.131804	23
0.346290	0.168750	24
0.326342	0.185950	25
0.304207	0.202964	26
0.278196	0.221536	27
0.247574	0.243721	28
0.209276	0.274126	29
0.188166	0.295854	30
0.167045	0.317603	31
0.142707	0.354181	32
0.121693	0.397706	33
0.109609	0.436340	34
0.098427	0.479202	35
0.087601	0.537675	36
0.081975	0.573157	37
0.077311	0.611709	38
0.072749	0.647344	39
0.066297	0.688842	40
0.054302	0.692528	41
0.029867	0.702716	42
-0.016385	0.714219	43
-0.055674	0.708659	44
-0.102406	0.690313	45
-0.073259	0.699045	46
-0.044202	0.708168	47
-0.009070	0.707566	48
0.028666	0.705021	49
0.054674	0.691391	50
0.051919	0.682797	51
0.048161	0.687442	52
0.014120	0.700456	53
-0.019090	0.707707	54
-0.039186	0.706982	55
-0.084701	0.693114	56
-0.128081	0.680279	57
-0.168431	0.667487	58
-0.197493	0.656999	59
-0.226639	0.646340	60
-0.274251	0.624269	61
-0.257364	0.629254	62
-0.303005	0.606149	63
-0.345357	0.582123	64
-0.375038	0.562122	65
-0.404771	0.541280	66
-0.445512	0.506983	67
-0.481413	0.472222	68
-0.456839	0.493622	69
-0.432434	0.514463	70
-0.465941	0.483750	71
-0.497018	0.452119	72
-0.520223	0.424689	73
-0.543312	0.395771	74
-0.567949	0.358843	75
-0.591099	0.320219	76
-0.597436	0.303942	77
-0.620011	0.257030	78
-0.640387	0.207913	79
-0.642602	0.194156	80
-0.656039	0.149383	81
-0.667496	0.103079	82
-0.674417	0.057709	83
-0.679513	0.008793	84
-0.679980	-0.024796	85
-0.679684	-0.061610	86
-0.677608	-0.098179	87
-0.674488	-0.137507	88
-0.665514	-0.186469	89
-0.658026	-0.221703	90
-0.648820	-0.259067	91
-0.636545	-0.292260	92
-0.623307	-0.327701	93
-0.606619	-0.367038	94
-0.582381	-0.412019	95
-0.554868	-0.456844	96
-0.528606	-0.493514	97
-0.498583	-0.532089	98
-0.471536	-0.562354	99
-0.441658	-0.593500	100
-0.406766	-0.625661	101
-0.364673	-0.659961	102
-0.336157	-0.679622	103
-0.305668	-0.699733	104
-0.269718	-0.721054	105
-0.231827	-0.741736	106
-0.199693	-0.756753	107
-0.166279	-0.771582	108
-0.129178	-0.784696	109
-0.088492	-0.797465	110
-0.055404	-0.805740	111
-0.022756	-0.813500	112
0.010262	-0.819362	113
0.044126	-0.825018	114
0.075706	-0.828285	115
0.107628	-0.831363	116
0.142919	-0.832137	117
0.182517	-0.831828	118
0.213554	-0.830215	119
0.244570	-0.828453	120
0.302882	-0.821264	121
0.359486	-0.810378	122
0.392025	-0.801453	123
0.425479	-0.792597	124
0.454768	-0.783656	125
0.483802	-0.774842	126
0.535174	-0.756434	127
0.586810	-0.731592	128
0.618021	-0.713144	129
0.653006	-0.691199	130
0.686963	-0.672885	131
0.718481	-0.656313	132
0.758079	-0.644585	133
