time = 7.8	Re = 90
0.112292	0.169892	0
0.138735	0.148684	1
0.158424	0.128367	2
0.184862	0.096012	3
0.198590	0.065718	4
0.213352	0.019784	5
0.215346	-0.021723	6
0.211645	-0.052462	7
0.206364	-0.085181	8
0.185915	-0.126989	9
0.168194	-0.152684	10
0.147067	-0.179976	11
0.105608	-0.212442	12
0.078145	-0.226111	13
0.049420	-0.240083	14
-0.001947	-0.253459	15
-0.053824	-0.259419	16
-0.112445	-0.263001	17
-0.092787	-0.291777	18
-0.051405	-0.323950	19
-0.008349	-0.336882	20
0.042276	-0.345736	21
0.097090	-0.344306	22
0.128194	-0.339047	23
0.159932	-0.333135	24
0.213530	-0.311659	25
0.242473	-0.295315	26
0.272434	-0.277244	27
0.311450	-0.242857	28
0.331703	-0.220015	29
0.352036	-0.196640	30
0.370020	-0.164976	31
0.387695	-0.127536	32
0.392113	-0.091464	33
0.376746	-0.087315	34
0.363856	-0.090501	35
0.350785	-0.090108	36
0.336705	-0.085154	37
0.323922	-0.067309	38
0.309981	-0.026222	39
0.300534	0.010490	40
0.283609	0.054757	41
0.267438	0.089987	42
0.244466	0.127214	43
0.216276	0.165834	44
0.180333	0.203957	45
0.158265	0.229988	46
0.135570	0.255738	47
0.118677	0.284974	48
0.104298	0.317435	49
0.092339	0.365333	50
0.082928	0.423505	51
0.077819	0.466179	52
0.072310	0.512847	53
0.068893	0.569906	54
0.067179	0.605490	55
0.059042	0.642022	56
0.054684	0.691436	57
0.052483	0.674365	58
0.051705	0.678742	59
0.012866	0.703832	60
-0.024970	0.707495	61
-0.062449	0.704957	62
-0.021305	0.707420	63
0.021458	0.703172	64
0.051876	0.673471	65
0.051548	0.664318	66
0.053533	0.667153	67
0.053815	0.667624	68
0.015093	0.705924	69
-0.042173	0.707536	70
-0.079843	0.692350	71
-0.122124	0.680834	72
-0.078942	0.692427	73
-0.038499	0.706329	74
0.016951	0.705319	75
0.053380	0.666907	76
0.052425	0.660639	77
0.052880	0.664911	78
0.052978	0.665392	79
0.040178	0.672266	80
0.006588	0.704832	81
-0.032795	0.705498	82
-0.088490	0.690191	83
-0.125193	0.678439	84
-0.159110	0.666547	85
-0.203945	0.650517	86
-0.244698	0.633696	87
-0.197563	0.653273	88
-0.169070	0.662887	89
-0.140558	0.672496	90
-0.109399	0.683809	91
-0.076596	0.695020	92
-0.018423	0.704956	93
0.025826	0.699740	94
0.055342	0.686159	95
0.054105	0.668936	96
0.053765	0.667561	97
