time = 2	Re = 90
0.130749	0.152749	0
0.161918	0.132790	1
0.193909	0.107513	2
0.216168	0.083330	3
0.237925	0.058614	4
0.286980	0.028338	5
0.325891	0.054817	6
0.338979	0.086307	7
0.350018	0.119664	8
0.351960	0.162427	9
0.348526	0.206498	10
0.336154	0.253636	11
0.318137	0.300727	12
0.292677	0.348355	13
0.262944	0.397340	14
0.245590	0.422857	15
0.228250	0.448595	16
0.209022	0.477169	17
0.189626	0.507602	18
0.167031	0.543379	19
0.143816	0.585760	20
0.129019	0.615203	21
0.113641	0.645544	22
0.088768	0.691967	23
0.062323	0.714855	24
0.033232	0.732765	25
-0.002143	0.735348	26
-0.038273	0.741194	27
-0.091538	0.735937	28
-0.136059	0.724727	29
-0.176317	0.715521	30
-0.211100	0.703986	31
-0.250944	0.693881	32
-0.277150	0.682508	33
-0.317047	0.670322	34
-0.345854	0.658115	35
-0.374568	0.645808	36
-0.425245	0.621918	37
-0.468834	0.599050	38
-0.516393	0.572681	39
-0.550605	0.550353	40
-0.587254	0.527279	41
-0.617955	0.506794	42
-0.650229	0.483409	43
-0.676065	0.464609	44
-0.702146	0.445631	45
-0.749757	0.410533	46
-0.791394	0.379114	47
-0.828148	0.354457	48
-0.864636	0.330931	49
-0.897221	0.311912	50
-0.943090	0.319681	51
