time = 6.251	Re = 1	rotation = 1.56245
0.857236	-0.294094	2880	
0.346794	0.561854	537	
-0.509611	-0.794204	679	
0.148581	0.234038	3500	
-0.700624	-0.422970	2444	
-0.589461	-0.492082	2632	
-0.326370	-0.108528	1533	
0.697188	0.695776	473	
-0.621010	0.232646	2564	
-0.679481	-0.293521	2881	
0.143003	0.609779	3390	
-0.730344	0.139123	2304	
-0.722910	-0.055778	1144	
-0.238807	-0.265258	225	
0.008624	0.741152	939	
-0.263573	0.712632	1489	
0.247855	0.199819	314	
0.322020	-0.851530	3124	
0.791217	0.507922	288	
-0.162090	-0.916384	313	
0.074152	0.615688	579	
0.000031	0.702951	964	
0.615244	0.117472	2283	
0.150188	-0.507051	1139	
-0.272338	-0.248243	2324	
0.114641	0.595617	2659	
0.224515	-0.855926	3251	
0.370086	0.475274	515	
-0.060841	0.239888	366	
0.089241	-0.866828	2512	
-0.312106	0.328103	2082	
0.932297	-0.020586	3252	
0.173386	0.286854	1107	
-0.789786	-0.348266	2356	
-0.637565	0.489255	3167	
-0.718062	0.111671	2343	
0.161192	0.274596	1195	
-0.732688	0.214535	1841	
0.819470	-0.464872	548	
0.943732	-0.174615	494	
-0.250726	-0.394828	529	
0.335892	-0.411500	832	
-0.396357	0.204580	1132	
0.962501	-0.193102	392	
0.110995	0.647600	3043	
0.244086	0.194542	334	
0.564226	0.234125	849	
-0.190743	0.623102	729	
0.004327	0.371547	1651	
-0.562062	0.587433	1951	
-0.246549	0.252044	895	
0.794414	0.489089	288	
0.627145	-0.071263	2972	
-0.562297	0.583401	2052	
0.035419	-0.556804	2017	
0.307539	0.048437	922	
0.141690	-0.782546	3146	
-0.841564	-0.116561	2488	
-0.851142	0.021980	1738	
0.598780	0.757637	3188	
-0.288452	0.274095	2588	
0.268160	-0.057803	268	
-0.463718	-0.281526	2031	
-0.797477	-0.051974	1498	
0.465891	-0.371642	2251	
0.617085	0.285120	1166	
0.749039	-0.476579	2010	
0.936958	-0.250737	3318	
-0.061581	-0.817107	2935	
-0.309875	-0.068187	3037	
0.913524	-0.337124	2913	
0.209706	-0.546965	984	
-0.058810	0.245581	366	
0.326546	0.556690	537	
0.973403	0.130052	2844	
0.509108	0.291326	652	
-0.733203	-0.127418	1028	
-0.383657	-0.221009	1215	
-0.410962	-0.715018	1797	
0.890477	-0.337949	527	
-0.031609	0.320910	292	
0.276681	0.254423	3110	
0.764123	-0.449891	2854	
-0.169693	0.680982	1102	
-0.711963	-0.142106	2624	
-0.457048	-0.670719	192	
0.777898	0.571680	3099	
-0.079242	0.636205	1074	
-0.237641	-0.169120	3028	
-0.774219	-0.356635	2356	
0.449486	0.340304	2716	
-0.165433	-0.838815	2761	
0.316182	0.655778	1044	
-0.221995	0.659452	904	
-0.020119	0.748367	939	
0.043947	-0.529349	1897	
-0.462792	0.068246	1830	
0.106041	-0.936373	601	
0.192722	-0.503812	1130	
-0.160959	-0.852050	2761	
0.122236	0.203810	3213	
0.172971	-0.865106	2129	
-0.311666	0.624863	920	
-0.255852	0.642264	1119	
-0.308796	0.341879	2082	
-0.409712	0.085301	1993	
0.047942	0.355432	1752	
-0.378306	-0.027481	1411	
-0.211350	0.596491	673	
-0.401455	-0.271494	1554	
0.068860	-0.582145	1988	
0.810008	0.514881	351	
0.146933	-0.767214	3155	
-0.311608	-0.022571	3050	
-0.726251	-0.379995	2295	
-0.751263	-0.495029	3379	
-0.119931	0.271266	2626	
-0.367608	-0.231251	1481	
-0.374381	-0.167481	623	
0.212928	-0.769045	2757	
-0.549861	-0.564894	666	
-0.651966	-0.593706	981	
0.747990	-0.542076	3171	
-0.874111	-0.163413	2227	
-0.676537	-0.153438	2500	
-0.311650	-0.620794	363	
-0.346187	-0.313510	2305	
0.202046	-0.863153	2129	
-0.420680	0.647170	2232	
-0.711193	0.010763	2598	
-0.751327	-0.445791	2529	
-0.236915	0.097803	424	
0.571721	0.316184	2277	
0.544834	0.445936	1274	
-0.193846	-0.060345	1622	
0.087325	-0.761016	2441	
-0.275753	-0.554799	1685	
-0.404200	0.055229	1127	
-0.728682	0.027585	1743	
0.587046	-0.248404	2321	
0.177375	-0.960686	3023	
0.936582	0.163057	419	
-0.480101	0.645491	2358	
0.607094	-0.727343	3299	
0.411277	-0.749949	2112	
-0.748344	0.349348	2246	
-0.390030	-0.269735	1554	
0.605812	-0.620293	2149	
-0.091360	0.640588	1074	
-0.877338	-0.196866	1727	
-0.453593	-0.286656	2031	
-0.162929	-0.863724	3212	
0.511237	0.305188	762	
-0.546820	-0.589543	285	
-0.224149	0.293924	1212	
-0.665994	0.152483	1080	
0.145401	-0.831222	3215	
-0.373912	-0.412957	906	
-0.442532	0.592482	1614	
-0.088593	-0.870573	2650	
-0.627798	-0.420209	2447	
-0.532416	0.495051	769	
-0.010213	0.630161	2064	
0.769574	0.610962	2868	
0.136568	0.323465	1354	
-0.445045	-0.300164	1707	
0.031473	0.228816	572	
0.353107	-0.863281	350	
0.903308	-0.016389	3475	
-0.232164	0.023642	550	
0.282726	0.030807	3032	
-0.271233	-0.234751	1826	
-0.746605	-0.281658	2825	
0.185083	-0.760781	2757	
0.450044	0.370469	591	
-0.828103	0.043437	2554	
0.248716	-0.484131	1464	
0.132507	0.729751	739	
-0.230700	-0.826169	2928	
-0.713507	0.151138	1869	
0.492957	0.314774	762	
-0.776737	-0.445634	3429	
0.642579	0.711657	312	
-0.482975	-0.114098	1279	
-0.075683	0.247043	366	
0.978545	0.038039	2832	
0.321501	-0.729692	1027	
0.630981	0.763157	2876	
0.034843	-0.772803	801	
0.418577	-0.701545	2352	
-0.316981	-0.450343	195	
-0.316639	0.196115	2062	
-0.753841	-0.089268	1810	
0.078937	0.697505	1233	
-0.352215	0.522305	1947	
-0.643492	0.440481	2474	
0.602175	0.231150	1136	
-0.826506	-0.234018	2322	
0.899726	-0.064291	3521	
0.785941	0.502016	288	
0.010444	0.295671	3511	
-0.565949	0.478168	637	
0.149274	0.194387	3527	
0.559066	0.137354	1801	
0.628391	-0.685868	335	
-0.741769	-0.322258	2983	
-0.234527	-0.850979	3482	
-0.108912	0.363944	1304	
0.451530	0.420225	658	
-0.315153	0.192488	1763	
-0.248273	-0.032637	215	
-0.287358	-0.918855	1739	
-0.284385	0.724852	1791	
0.353053	-0.469470	1042	
0.372663	0.507208	515	
-0.068492	0.267183	3265	
0.220916	0.284167	1219	
0.132469	0.672112	530	
-0.398712	-0.026180	1411	
-0.714677	0.377582	1948	
-0.313228	0.689245	1355	
-0.396119	0.577678	1984	
-0.244959	0.619988	2339	
0.768400	0.535208	497	
-0.707767	0.324645	1437	
0.775284	-0.393461	1799	
-0.002981	0.365341	1651	
0.871353	0.393445	3115	
0.609507	0.088859	1895	
0.481111	0.433356	2772	
-0.751426	-0.051422	2988	
-0.628188	-0.575529	773	
0.562786	0.790861	3045	
0.767788	0.613565	2868	
-0.799718	0.063741	3067	
-0.423135	0.197900	1076	
-0.230085	-0.362058	3078	
0.372716	0.645840	1284	
-0.533140	-0.571894	666	
0.122704	0.188543	3478	
-0.253488	0.226859	1140	
0.433401	-0.302929	1700	
0.037452	-0.773647	801	
-0.447080	0.670782	2354	
0.389885	0.526561	2955	
