time = 5.001	Re = 1	rotation = 4.40096e-10
0.373717	-0.747967	2200	
0.437825	-0.524989	1600	
-0.581441	0.676845	2559	
0.205964	-0.742328	1491	
-0.631590	-0.214956	3139	
0.075110	0.648269	413	
0.184848	-0.740601	739	
-0.221799	-0.105733	576	
0.396034	-0.107291	2581	
0.460740	0.667339	2444	
0.737190	0.653066	3187	
0.083682	0.654611	413	
0.796712	0.163265	1972	
0.897615	0.337954	2826	
-0.219048	0.882098	2725	
-0.346555	-0.597467	1539	
-0.330040	-0.655336	915	
0.667771	-0.571124	2408	
-0.537110	-0.157563	1314	
0.653013	0.472545	2384	
0.310753	-0.248828	2297	
-0.381433	-0.536979	910	
-0.275894	0.908010	3493	
-0.589133	-0.140418	2524	
0.769474	-0.192973	2334	
-0.283080	0.489025	1929	
0.385140	0.226408	717	
0.448724	-0.565112	1472	
0.186476	-0.166073	728	
0.402173	-0.214812	2116	
-0.292566	0.505745	1988	
-0.342312	0.425328	760	
0.386901	-0.146808	2588	
0.726977	0.119919	2046	
0.725151	-0.540925	2150	
-0.509030	-0.219814	1409	
0.482637	0.846908	3342	
0.743845	0.110790	2046	
-0.530835	-0.379207	1246	
0.242175	0.243069	1641	
0.781500	-0.272474	1886	
-0.403417	0.372386	1650	
0.661093	-0.330775	1736	
0.757831	0.446859	2488	
-0.184937	-0.153601	269	
-0.118661	0.919942	796	
0.706029	-0.201449	688	
0.320942	0.882491	308	
-0.678392	-0.137159	1147	
0.771440	-0.187942	2334	
-0.254309	0.552401	479	
0.682416	-0.182495	2929	
-0.053352	-0.373543	1198	
0.429631	-0.577020	1185	
0.226265	0.547752	705	
0.821957	-0.382431	2979	
0.486940	0.829887	3342	
0.057650	-0.368261	1564	
0.401064	0.330999	1621	
0.889061	0.222824	1979	
0.371774	-0.622025	927	
0.077959	0.532939	1658	
0.965405	0.069440	3157	
-0.386061	-0.469176	670	
-0.121775	0.631752	2005	
0.814204	0.339921	2781	
0.563006	-0.628344	1883	
0.213076	0.081698	446	
0.647687	-0.500542	1602	
0.475262	0.219409	1167	
-0.481202	0.205985	1204	
0.821604	-0.231708	1902	
-0.477502	0.772405	2614	
-0.340267	0.877787	2746	
-0.163618	0.618330	2593	
0.240786	0.036611	550	
0.118537	0.304396	267	
-0.209638	0.561576	238	
0.809204	-0.045309	1948	
0.428857	0.080806	1993	
0.304555	0.318237	1973	
0.452056	0.285928	1549	
-0.578890	0.221203	2201	
-0.420962	0.474852	2741	
-0.694879	0.692851	1375	
-0.397585	-0.482445	2277	
0.462470	0.071724	1023	
0.107477	0.592833	3491	
-0.306181	-0.659534	969	
-0.192861	-0.230283	3012	
0.820698	0.144621	2478	
0.245485	0.543537	925	
0.697410	0.617189	421	
0.066205	-0.706175	1197	
0.020647	-0.249646	2527	
-0.193840	-0.242215	1282	
0.130760	0.157667	448	
0.970886	0.090945	3157	
0.145480	0.223288	2711	
0.070579	-0.340369	1079	
0.824622	0.432578	507	
0.738893	0.244949	3081	
0.873952	0.304397	236	
0.160366	-0.212808	643	
0.261083	0.873843	1701	
0.659870	-0.375429	1806	
-0.357148	-0.494229	652	
0.691116	0.432427	2083	
-0.526787	-0.162016	1314	
0.249129	-0.672388	813	
0.401257	-0.754526	1916	
0.687650	-0.523758	2183	
0.875839	0.101239	2381	
0.905528	0.003115	3033	
0.395007	-0.614622	1137	
0.402075	-0.558482	1102	
-0.627086	-0.173144	2972	
0.858582	-0.401799	3271	
-0.556323	0.383820	924	
0.329110	0.273469	809	
0.646060	0.674675	296	
0.366074	0.408153	1980	
0.009593	0.967746	2693	
0.264131	0.827352	694	
0.626879	0.482847	2401	
-0.256611	0.831358	2650	
-0.272348	-0.109002	2950	
0.469667	0.158755	1109	
-0.603203	-0.168366	517	
0.810334	0.033118	2043	
0.456973	0.027805	1186	
0.792245	-0.171434	2334	
0.419996	-0.506459	729	
0.217395	0.135858	215	
0.377292	0.344515	1621	
0.865456	0.306381	236	
-0.534538	0.337449	1366	
0.660986	-0.284329	940	
0.246511	-0.005748	424	
-0.455691	0.300704	959	
-0.016151	-0.643527	560	
-0.467001	0.271263	1040	
-0.017023	0.975265	2722	
-0.437531	-0.498593	1463	
0.513158	-0.671937	2496	
0.383006	-0.614634	927	
-0.607550	-0.254571	1938	
0.404584	-0.057999	2437	
0.780625	0.029178	1829	
0.340190	0.051171	1141	
0.315767	-0.186780	1212	
-0.498524	-0.521733	1516	
-0.709637	0.619522	472	
-0.591911	0.196680	835	
-0.564139	0.272456	2170	
0.421837	-0.703721	2218	
-0.198848	-0.661977	1535	
0.429072	0.110627	1804	
-0.532080	-0.453889	1301	
0.321544	0.924065	2536	
-0.595533	-0.269845	1933	
-0.515432	0.777630	3358	
-0.546622	-0.022281	1526	
-0.653388	-0.180461	2783	
0.743993	-0.398444	2013	
0.009525	-0.373297	1158	
-0.373807	0.374914	1275	
0.891520	0.148013	2853	
0.186797	0.268451	3288	
0.513368	0.744600	3379	
0.800043	0.346038	2027	
-0.077839	0.712275	627	
-0.649676	-0.372226	1986	
