time = 6.001	Re = 1	rotation = 7.60486e-10
0.565993	0.590702	2983	
0.569248	0.695717	3429	
0.215939	-0.203430	2626	
0.253713	0.350884	1215	
0.283965	0.294814	623	
-0.450112	0.663027	3155	
0.338487	0.701730	584	
0.442622	0.759689	1342	
-0.873428	0.300868	521	
0.783489	0.420825	2472	
0.584220	0.372231	2562	
0.044936	0.691681	3439	
0.202144	0.419027	2305	
-0.452482	0.764523	2544	
0.610211	-0.472941	2255	
0.673290	0.228855	1743	
0.577874	0.653746	2661	
0.256360	0.002595	424	
-0.429340	-0.492484	1505	
-0.363099	-0.603449	1161	
0.155652	0.130373	1622	
-0.331289	0.699777	801	
0.041935	0.617914	1685	
0.395943	0.098531	1127	
0.695896	0.217540	2422	
-0.636397	0.031821	2152	
-0.423204	0.880658	955	
-0.854159	-0.417237	3499	
0.663217	-0.455509	2354	
-0.786523	0.528300	375	
-0.625087	0.584534	2119	
0.821001	-0.091615	2280	
0.261202	0.392856	1554	
-0.768540	0.402204	1958	
0.304964	-0.570682	2442	
0.777940	0.451295	3328	
0.317948	0.427141	1848	
-0.082568	0.880992	3490	
-0.373597	-0.463598	670	
0.331176	0.722696	465	
0.318567	-0.187730	1212	
0.678305	0.082200	1080	
-0.397105	0.748919	2539	
0.192258	0.516740	1030	
0.614746	-0.411430	1994	
-0.164032	0.866784	3212	
0.452911	0.599000	2522	
0.667363	-0.288549	940	
0.225984	-0.588204	654	
-0.583738	-0.790577	1302	
-0.003139	-0.351155	1354	
0.304616	0.436740	1848	
0.060497	-0.222873	572	
-0.585598	0.726299	538	
-0.867123	-0.253884	3361	
0.223008	0.068949	550	
-0.248303	-0.138461	3032	
0.160581	0.321643	1826	
0.614425	0.507697	2423	
-0.422724	0.664229	3146	
-0.292912	-0.504012	686	
0.798430	0.223474	3065	
-0.405574	0.366411	1650	
0.117470	-0.732226	525	
-0.005491	0.861353	194	
0.723097	0.095916	1196	
-0.352554	-0.466685	762	
0.606793	0.657546	2377	
-0.422883	-0.860454	2837	
0.408854	0.279227	1410	
0.166434	-0.197663	366	
-0.934120	-0.293861	258	
-0.541097	0.587765	1532	
-0.414350	-0.899345	606	
-0.282917	0.731158	2739	
-0.621901	0.530834	2370	
0.121415	0.534549	195	
0.367436	-0.062501	2062	
0.681585	0.333282	2988	
0.160361	-0.683208	691	
0.510405	-0.369608	1879	
0.752351	-0.205296	2230	
-0.486529	-0.423250	725	
0.712130	0.479927	2367	
-0.877852	-0.207756	3434	
-0.609021	-0.706462	569	
0.105290	-0.276487	3511	
0.692874	-0.262407	1231	
-0.061186	-0.237349	3527	
-0.475856	-0.323772	1645	
-0.799484	0.475687	437	
0.597747	0.543073	2825	
-0.004185	0.885192	669	
0.237831	-0.296382	1304	
-0.279081	-0.550217	582	
0.364583	-0.059484	1763	
0.215902	0.127037	215	
0.041824	0.961709	1019	
0.506470	-0.591688	1374	
-0.495355	0.317917	882	
-0.175888	-0.604457	506	
0.167397	-0.219261	3265	
-0.096640	-0.346742	1219	
0.102554	-0.677212	597	
0.360121	0.172718	1411	
0.798479	-0.126291	1697	
0.523774	-0.546898	1489	
0.567765	-0.410459	1663	
0.441431	-0.499795	936	
-0.583981	-0.732171	303	
0.775273	-0.074459	1475	
-0.858675	0.134435	2086	
0.140984	-0.337066	1651	
-0.729502	-0.618020	219	
-0.541231	-0.293670	1825	
-0.304005	-0.571863	2772	
0.691742	0.297262	2986	
0.419126	0.737045	1015	
-0.330767	-0.912528	1358	
-0.581426	-0.792567	1302	
0.777166	0.199169	1530	
0.466282	-0.031445	2517	
0.073547	0.423282	3078	
-0.137184	-0.733052	1177	
0.319576	0.702124	390	
-0.039104	-0.221637	557	
0.321084	-0.112933	1140	
-0.512508	0.129874	1700	
-0.285514	0.731019	2739	
0.640200	-0.490206	1757	
-0.186987	-0.628137	2688	
-0.339548	-0.913935	1358	
0.266486	0.341141	1215	
0.536189	0.767781	3112	
0.221195	0.402827	1878	
0.507172	0.773977	3132	
0.354342	-0.496759	749	
0.388011	0.216288	717	
-0.248811	-0.034499	3220	
0.705206	-0.117840	1106	
0.365103	0.302184	941	
0.093463	0.494047	197	
-0.592255	-0.038609	535	
-0.432758	0.882565	955	
-0.954934	-0.087889	2909	
0.350257	0.685188	2632	
-0.697736	0.526890	2893	
0.720587	-0.279924	1452	
-0.011011	-0.686579	1101	
0.432263	0.853507	2399	
-0.076949	-0.335539	1219	
-0.293162	0.718748	2739	
-0.436477	0.292924	946	
-0.459174	0.347349	1175	
0.666030	-0.412275	2414	
0.635111	0.631458	3291	
-0.914015	0.206679	3138	
-0.760208	0.369519	2178	
-0.588595	-0.085040	1935	
0.791423	0.119546	2332	
0.185106	0.909135	938	
-0.083319	-0.567194	1412	
-0.357755	-0.589050	893	
0.574101	0.479974	1608	
-0.101311	-0.627624	816	
0.265712	0.083245	332	
0.517374	-0.383984	1698	
0.272321	0.828016	805	
-0.670292	-0.694254	2821	
0.352405	0.849875	3151	
0.403388	-0.594804	1137	
0.353390	-0.567161	1072	
-0.881839	0.084402	2804	
0.072252	0.284664	568	
0.113591	-0.213798	454	
-0.902462	0.194843	476	
0.547360	-0.442620	850	
-0.607162	0.153158	575	
-0.256713	0.498220	2017	
0.082227	0.312822	1687	
0.073464	0.961801	385	
-0.714255	0.450094	2039	
-0.591878	0.094179	649	
-0.065039	0.975996	709	
-0.772822	0.333294	2181	
0.239995	0.796170	615	
-0.500888	-0.317686	1852	
0.139023	0.432838	3093	
0.494478	-0.537723	869	
0.345177	-0.609664	1513	
0.276092	0.477568	1809	
-0.136720	-0.337922	1522	
-0.181966	-0.632206	2688	
0.155207	0.839117	595	
-0.544001	-0.390286	1246	
0.471909	-0.032090	2517	
0.565075	0.705449	3429	
0.660811	0.335078	2988	
-0.115446	-0.333961	1522	
0.225563	0.812806	716	
-0.440691	0.753978	2512	
0.842090	0.272791	3098	
0.208446	0.789646	229	
0.212465	-0.624787	931	
-0.586658	-0.148603	2524	
0.701413	-0.262694	1231	
0.258134	0.083466	332	
0.661492	0.054394	1083	
-0.086420	0.881693	3490	
0.235089	0.013702	451	
0.293968	-0.086402	247	
0.117156	0.503338	197	
-0.619057	-0.148193	511	
-0.129123	0.834386	2807	
-0.550859	-0.067494	1935	
-0.559600	0.610628	1341	
-0.346656	-0.443150	2000	
0.417905	0.218878	735	
-0.606544	-0.161233	517	
0.470265	0.637406	2429	
-0.223889	-0.270716	3044	
0.796862	0.278852	2554	
-0.540528	0.591313	1341	
0.395713	-0.569969	1102	
0.175846	-0.234362	3262	
0.101726	0.407138	1613	
-0.954971	-0.257265	1322	
0.719965	-0.132371	1106	
-0.212889	-0.118119	576	
0.726861	0.195482	2422	
-0.567994	-0.034821	2582	
0.428262	-0.645140	1369	
0.548837	0.522269	2751	
-0.604095	-0.741813	2830	
-0.008707	0.920309	3430	
0.609634	-0.438233	2225	
0.716688	0.242038	2415	
-0.014502	0.918491	3430	
-0.390178	0.820527	3367	
0.079951	0.551428	1907	
-0.972788	0.133847	3066	
0.417591	0.114253	1135	
-0.732610	0.495546	2892	
-0.941431	-0.256081	1322	
0.185939	-0.690953	1397	
-0.291161	0.770271	3166	
-0.537901	-0.249095	2087	
0.031025	0.702221	3439	
-0.708323	0.468049	2477	
-0.672371	-0.647704	3426	
-0.401992	0.898720	2721	
-0.698652	0.452571	2528	
0.178671	0.506450	1703	
0.700613	0.353502	1498	
0.030298	0.696675	3439	
0.618766	0.498083	2423	
-0.136860	-0.733797	1177	
0.734548	0.097534	1841	
0.685273	-0.295619	1291	
-0.299024	-0.561854	2547	
0.403978	0.143946	1052	
0.854816	0.195007	2075	
-0.929928	0.126829	548	
0.635597	-0.468557	2255	
-0.758881	0.585648	2835	
-0.856753	0.390294	335	
0.669079	0.530712	2322	
0.342450	0.390114	1684	
0.021018	0.733974	3319	
-0.900181	-0.070317	2880	
0.051431	-0.228214	3103	
0.315753	-0.677095	912	
-0.226709	-0.233878	1206	
0.644843	0.638109	3291	
0.787912	0.158546	1972	
-0.605415	-0.014131	608	
-0.695019	0.619469	201	
-0.208830	0.535021	382	
0.256011	0.447737	1820	
-0.587616	-0.272485	1514	
-0.553395	0.214168	2201	
0.315988	0.879205	233	
-0.300145	0.712792	727	
-0.495622	0.204223	1204	
0.426503	-0.606922	1185	
-0.080034	0.947065	783	
0.271075	0.137365	3006	
-0.248047	0.493218	2017	
-0.954770	0.031515	2896	
-0.168039	0.791254	2742	
-0.177833	-0.161716	269	
0.642056	0.445529	1750	
-0.436595	0.843316	388	
0.392003	0.012702	2344	
-0.819046	-0.436134	3327	
-0.014869	-0.722323	1122	
0.523310	-0.585297	1691	
0.145267	-0.282271	292	
-0.254885	-0.175854	996	
0.247395	-0.558506	680	
0.594834	0.367729	2562	
-0.980935	-0.027917	1332	
0.318064	0.273264	809	
0.209413	0.292591	590	
0.402238	-0.172598	1748	
-0.625780	-0.101860	564	
-0.271952	-0.080813	2619	
-0.456059	0.813074	601	
0.267410	-0.567096	2064	
0.530709	-0.486081	1112	
0.110622	0.816003	1797	
0.710480	-0.315973	1291	
-0.103074	-0.237465	361	
-0.026151	0.955241	3351	
-0.587329	0.069263	649	
-0.361363	-0.602305	1161	
-0.539902	0.268303	1770	
-0.786996	0.408419	2974	
0.536165	-0.544900	1489	
0.653608	-0.384127	1806	
0.860105	0.168406	2911	
-0.276391	-0.588706	1866	
0.762991	-0.315169	2154	
-0.612125	0.031481	567	
0.723114	0.463423	2411	
0.472888	0.607781	2522	
-0.131635	-0.612469	751	
-0.521674	0.660648	960	
0.140387	-0.587586	2659	
0.498585	-0.393814	1698	
0.775588	0.096737	2253	
0.505101	0.600609	1862	
0.623257	0.442128	1750	
0.235868	0.784184	234	
0.282357	-0.314716	2055	
0.722660	0.349524	1498	
0.114700	-0.628479	3390	
-0.018034	-0.308297	397	
-0.689192	0.518145	2515	
0.283576	-0.641886	978	
0.303947	0.700760	390	
0.417367	-0.655409	1562	
-0.827593	-0.305836	3244	
-0.535099	0.235502	1803	
0.245783	0.897633	1018	
0.162519	0.890634	3400	
0.217034	0.151817	215	
0.371841	0.032533	2344	
0.279203	0.214936	1533	
-0.511534	0.183051	1720	
0.693687	0.478366	2411	
0.237313	0.467638	1482	
0.500284	0.779975	3132	
-0.860854	0.415472	3299	
0.246494	-0.694754	1183	
0.783087	0.198003	1530	
-0.806022	0.313636	2252	
-0.962510	-0.014301	255	
0.470911	0.104816	1830	
0.239476	-0.109868	3259	
0.795238	-0.106730	1697	
0.303557	0.415356	1848	
-0.725093	0.552591	3179	
-0.411449	0.433571	1368	
0.202632	-0.288902	1307	
0.239993	0.444258	1863	
-0.324846	0.723844	801	
0.111863	0.306895	267	
0.054906	-0.236822	3103	
0.316319	0.016844	3052	
-0.203518	-0.574216	581	
0.445681	-0.583344	1133	
-0.008433	-0.730422	1209	
-0.908845	-0.291897	420	
-0.448000	0.310216	946	
0.353347	0.857093	3151	
-0.145671	-0.209106	2952	
0.090138	-0.643403	820	
0.403339	-0.155536	2588	
-0.298485	0.525102	1988	
0.007841	0.708469	2663	
-0.785255	0.508775	3273	
0.059665	0.968916	1019	
-0.369633	-0.468767	652	
-0.513022	-0.263769	1417	
0.241115	0.945907	2159	
-0.276813	0.808590	3020	
0.764572	0.119734	1841	
-0.555375	-0.216649	2336	
-0.529501	-0.044824	1526	
-0.688996	-0.620479	358	
0.549304	-0.430636	850	
-0.870319	-0.438228	2841	
0.397242	0.724046	1090	
0.590968	-0.400199	2016	
-0.936641	-0.016465	519	
0.351341	0.179944	1411	
-0.088342	-0.602753	2760	
-0.388056	0.375569	1650	
0.158329	-0.642891	2910	
-0.700886	0.450772	2272	
-0.249786	0.787053	2935	
0.276378	-0.681994	939	
0.671516	-0.355702	1591	
-0.318775	0.732591	727	
-0.771439	0.524049	375	
-0.201609	-0.151842	310	
0.262681	-0.701942	1183	
-0.207170	-0.546907	2682	
-0.898221	-0.090847	2568	
-0.856129	-0.171110	2143	
0.357976	0.872167	514	
-0.106126	0.954742	1739	
0.701717	-0.157166	1659	
0.245618	-0.053593	371	
0.301174	0.280179	699	
-0.869113	-0.128772	1717	
0.353960	-0.523855	726	
-0.524771	-0.398083	1246	
0.071596	-0.298751	651	
0.110114	0.387055	210	
-0.103976	-0.664278	676	
-0.524848	0.009293	1537	
0.349345	-0.265763	1617	
0.313915	0.119445	1073	
0.399603	0.715410	1090	
0.357747	0.067753	1081	
0.378005	0.867848	3095	
0.766257	-0.241437	3167	
-0.635336	0.079952	1294	
-0.580257	0.030583	2519	
0.525735	-0.469713	943	
0.326446	0.089673	966	
0.286227	0.124952	434	
0.112977	0.393765	210	
0.342160	-0.535270	726	
-0.556717	-0.772243	288	
0.230552	0.139564	215	
-0.100075	-0.696973	724	
0.395484	0.863341	3095	
0.066891	-0.636793	552	
0.461727	0.048264	733	
0.641193	0.601752	593	
-0.944864	-0.156718	3175	
0.348952	0.843064	3151	
-0.870534	0.046730	1799	
-0.929659	-0.134875	3331	
0.754896	-0.032325	1254	
-0.834702	0.210875	2520	
-0.790065	0.400952	2144	
-0.750584	-0.574430	3040	
0.295215	-0.661273	887	
-0.344387	-0.496770	762	
0.807817	0.313295	1738	
0.321916	0.266476	809	
-0.490880	0.835721	3269	
0.701996	-0.279788	1452	
0.161410	0.868230	611	
-0.537649	-0.027853	1526	
-0.433212	0.407385	2368	
0.329450	-0.168970	1677	
0.232620	0.402137	1878	
-0.611097	-0.743712	2870	
-0.735065	0.465516	2039	
-0.548927	0.209136	2212	
-0.424802	0.387809	2368	
-0.889747	0.135999	2854	
0.699208	0.386496	1309	
0.750712	-0.076505	1170	
-0.634905	0.035808	2152	
0.455317	0.045745	733	
-0.491755	-0.365665	2301	
-0.497460	0.834709	3269	
0.243616	-0.237340	2914	
0.791589	-0.058136	1623	
0.219437	0.925468	3058	
0.098098	-0.708971	3360	
0.268986	0.271080	632	
-0.891617	0.207432	3171	
0.236711	0.417941	1928	
0.066532	0.949008	3495	
0.246162	0.123946	221	
0.658737	-0.076174	1118	
0.423569	0.651151	2448	
-0.368412	0.366239	1275	
-0.187169	0.854274	2580	
-0.266602	-0.211490	1138	
0.318113	0.890924	308	
-0.484914	-0.345957	2301	
-0.827139	-0.317537	1922	
-0.838730	0.455266	294	
-0.629562	-0.696640	2900	
0.441147	0.613701	2652	
0.547830	-0.481485	943	
0.071885	0.711269	628	
0.081621	0.582118	1685	
0.668996	0.249625	1743	
-0.578533	0.800682	3192	
-0.658670	0.594939	2420	
0.689518	0.371374	1810	
-0.275573	-0.560312	1866	
-0.203450	-0.112362	459	
0.733887	0.470431	2227	
0.014077	0.993364	2628	
-0.614647	0.008026	598	
-0.184891	-0.630851	2688	
-0.177655	0.901753	2456	
0.512619	-0.586716	1374	
0.113256	0.528109	195	
0.147910	-0.187117	366	
0.433241	0.756898	1342	
0.006328	0.902054	669	
0.333608	-0.067730	1483	
0.686554	0.552037	2596	
0.011879	0.842212	194	
-0.559837	-0.002795	1950	
0.173375	-0.701044	691	
-0.568836	-0.070725	2481	
0.278116	0.905875	403	
0.392129	-0.072524	2062	
0.136545	-0.329467	1651	
0.121961	-0.286714	3294	
-0.486724	-0.831931	2822	
0.430740	-0.165625	2966	
0.170423	-0.632817	2671	
0.698576	-0.359933	1800	
0.412720	-0.590261	1185	
0.232528	0.389263	1889	
0.376130	-0.568531	911	
-0.125248	-0.687776	1058	
0.267551	0.497125	935	
0.798084	0.011888	1829	
-0.233262	-0.532858	774	
0.356385	-0.613178	927	
0.722183	0.380932	1788	
0.102375	-0.345669	1445	
0.336105	0.193131	1751	
-0.142255	0.812903	2811	
-0.782382	0.415087	1854	
-0.838953	-0.443373	3036	
0.063280	0.531341	1658	
-0.896297	-0.269419	2726	
-0.370797	0.803163	418	
-0.313689	-0.548728	2547	
-0.101324	-0.625182	816	
0.616403	0.491874	2401	
-0.469335	-0.362367	1967	
0.279026	0.111855	434	
-0.385689	-0.904982	473	
0.793837	-0.025477	1619	
-0.035873	-0.231326	3213	
0.653733	0.222894	1512	
0.235025	-0.355733	644	
0.770130	-0.274853	1886	
-0.795363	0.360568	2093	
-0.556123	-0.319876	1963	
-0.379961	-0.452319	670	
-0.276038	-0.166948	1021	
0.363315	-0.102290	1838	
-0.584276	-0.333088	1977	
0.334290	-0.152510	1599	
-0.108352	0.931917	796	
0.132874	-0.194830	455	
0.077297	0.443910	3084	
0.149911	0.922803	2679	
0.699915	0.088714	1230	
-0.255411	-0.174877	996	
-0.398563	-0.577595	1162	
0.240433	0.524999	925	
0.673383	0.218725	1512	
0.634023	-0.302679	2484	
-0.803601	0.546862	2858	
0.341376	0.289096	941	
-0.529797	-0.031559	1526	
0.107663	0.651952	408	
0.063331	-0.390440	1920	
-0.929310	-0.225028	3530	
-0.912444	0.183464	476	
-0.527197	0.774821	3358	
0.086982	0.956906	385	
0.654756	0.629922	2791	
0.615961	0.372896	1542	
0.137683	-0.593354	585	
0.195248	-0.218727	683	
-0.239609	-0.134213	1001	
-0.546038	-0.145887	1487	
0.634712	-0.311604	2506	
0.594599	0.502291	2032	
0.741440	-0.030847	837	
0.317307	-0.279192	2455	
-0.158328	0.795711	2742	
0.097407	-0.663893	597	
0.666642	-0.414017	2414	
0.107698	-0.740019	583	
0.671897	0.079772	1398	
0.118491	-0.360557	1445	
-0.780616	0.523035	375	
-0.827607	0.321200	2417	
-0.473631	-0.363461	1967	
0.289415	0.732501	666	
-0.004619	-0.604435	2795	
0.588367	0.427691	2624	
-0.551489	0.632286	2130	
-0.927428	0.070433	284	
-0.018745	-0.702705	1101	
-0.211167	0.865061	2725	
-0.964517	-0.065739	2971	
-0.249571	0.491221	2017	
0.394275	0.811399	3372	
-0.145141	0.920613	486	
0.817843	0.326705	3034	
-0.794156	-0.485747	394	
-0.838294	-0.370938	3409	
0.155362	0.631725	503	
0.075913	-0.359540	1564	
-0.509466	-0.361736	2301	
-0.029181	-0.268050	3055	
0.040936	0.925554	602	
-0.408870	-0.562774	1129	
0.328278	-0.283377	2403	
0.742508	-0.167523	1982	
0.178691	0.133100	445	
0.743234	0.243481	3067	
0.475671	-0.485134	2339	
-0.013949	-0.667301	1099	
0.292216	0.739721	666	
-0.403386	0.700738	2678	
-0.072001	0.920603	534	
-0.264300	0.809884	3046	
0.091400	-0.217434	2020	
0.119916	0.364367	209	
0.033007	-0.299499	664	
-0.658399	-0.068231	2591	
0.748428	0.228255	3067	
0.454167	0.103256	1830	
-0.931373	-0.004533	519	
0.043321	0.691906	3439	
0.094548	-0.731334	583	
-0.571677	0.111001	2565	
0.660660	-0.031000	1506	
-0.549573	0.193333	2212	
-0.158740	0.816581	2889	
0.668280	0.066113	1083	
-0.140282	-0.604422	515	
0.799709	0.168231	1972	
-0.616224	-0.018730	608	
-0.904606	-0.097194	2930	
0.183982	-0.175724	543	
-0.100527	-0.591921	2760	
0.288743	0.350881	1211	
-0.218687	-0.239212	1206	
0.188934	-0.642488	2671	
-0.366304	-0.469330	652	
-0.641959	0.003031	2321	
0.094480	0.261686	436	
0.406083	-0.592705	1185	
0.382685	-0.232774	2116	
0.471444	-0.530544	904	
-0.841814	0.406003	2970	
0.496239	-0.485441	1113	
0.831162	0.094308	2431	
0.682552	-0.025948	1506	
-0.789318	-0.415737	196	
0.750563	-0.180015	2474	
-0.287718	-0.604118	1431	
0.034219	0.691974	3439	
0.735279	-0.210452	2230	
-0.241122	-0.048764	304	
0.397292	-0.095042	2581	
-0.550921	0.569126	1017	
-0.652021	0.737298	3007	
0.046933	0.698506	363	
0.094516	0.857856	280	
-0.349468	0.891466	2746	
-0.900494	-0.056145	2880	
0.222551	-0.651235	776	
0.350853	-0.641128	1258	
0.721668	0.501321	2367	
-0.399817	-0.393054	2498	
-0.337339	0.727319	2157	
0.309508	-0.250496	2297	
0.098338	-0.649724	820	
-0.929130	-0.185187	494	
-0.395697	-0.459761	670	
0.512528	0.611427	1862	
-0.442627	0.321353	1175	
0.347344	0.267866	710	
0.720351	0.027484	1568	
0.138942	-0.207603	643	
0.432043	-0.143271	2680	
-0.476873	0.302898	882	
-0.480380	0.249375	832	
0.391744	-0.130483	2588	
0.308989	0.703305	390	
0.673625	0.604380	2656	
-0.352816	-0.429230	2000	
-0.838670	0.495312	2824	
0.295176	0.727492	757	
-0.127875	-0.641261	751	
0.260212	0.197347	1187	
0.539342	0.631742	2542	
-0.525487	0.161880	1720	
0.642137	0.365078	1453	
-0.399577	0.775668	2653	
-0.214975	-0.107762	576	
-0.921451	0.000493	519	
0.567105	0.467714	2557	
-0.861745	0.367443	335	
-0.336240	-0.606718	1539	
0.507783	0.616641	2295	
-0.462203	0.340791	995	
0.569410	0.418053	2500	
-0.078106	-0.369074	1436	
0.718907	0.001513	761	
0.006401	0.727269	3319	
0.532084	0.736315	3401	
-0.816972	0.506307	2815	
0.028341	-0.371681	1158	
0.283950	0.446509	1820	
-0.206298	0.897519	313	
0.722045	-0.061568	1096	
0.074882	0.518952	1835	
-0.073714	0.967837	709	
-0.039091	-0.606122	756	
-0.244356	0.503211	934	
-0.294662	0.831372	3020	
0.777765	0.325144	2008	
0.223133	0.041043	449	
0.710358	0.405266	1788	
0.368175	0.371883	1425	
-0.527495	0.010356	1537	
0.471317	0.718401	2397	
-0.847956	-0.322131	3475	
-0.910172	-0.235673	3438	
-0.351739	0.441646	760	
0.242107	-0.020259	424	
0.127307	0.269380	3276	
-0.381754	0.401024	984	
0.360530	0.744663	870	
0.412809	0.124265	1135	
0.271629	0.329787	1211	
0.319191	0.438540	2031	
-0.594356	-0.182698	2927	
-0.623718	0.099472	641	
-0.718411	-0.668483	2860	
-0.009403	-0.624671	756	
0.433952	0.161762	1069	
0.073194	0.650363	413	
0.357346	-0.630051	1159	
-0.242094	-0.177495	996	
0.070018	0.873739	393	
-0.017297	0.731123	3268	
-0.597843	0.708773	336	
0.599190	-0.382033	1984	
-0.041698	-0.246689	3213	
-0.243001	-0.192409	996	
0.135985	0.153064	1622	
-0.099928	0.971664	1739	
0.167164	0.190568	279	
0.021057	-0.347326	1038	
-0.426761	0.822951	374	
0.050711	0.842277	2535	
-0.300864	0.873753	357	
0.099664	-0.247426	588	
-0.842126	0.336499	2273	
0.660551	0.373116	1810	
0.002682	-0.609193	3074	
-0.305799	0.756200	913	
-0.398788	-0.381932	1731	
0.689454	-0.202687	688	
0.840781	0.153206	2478	
0.698037	0.509937	2487	
0.017007	0.907500	602	
0.106748	0.917594	3283	
0.729782	-0.027595	837	
0.684706	-0.066109	1121	
-0.340045	-0.556374	1065	
0.486915	0.814739	3376	
-0.662137	-0.141634	2364	
0.303887	0.283710	699	
-0.653713	0.662303	350	
0.214768	0.546503	838	
-0.964822	0.052161	3177	
-0.768647	0.377224	2169	
-0.328617	0.716156	801	
-0.858901	-0.019276	1769	
-0.291839	-0.039902	227	
0.403453	0.280399	1410	
-0.361342	-0.513048	910	
0.276322	0.792535	753	
0.441274	0.105132	1804	
0.475285	0.664838	2444	
0.653563	-0.071967	1118	
0.239101	0.081918	485	
0.272311	0.441214	1820	
-0.297199	0.867538	2985	
-0.628592	-0.083861	564	
0.622348	0.359673	1453	
0.237285	-0.064978	371	
-0.544357	0.074356	1635	
0.418152	-0.488818	729	
-0.541611	0.051036	1755	
-0.974419	0.016881	428	
0.040519	-0.661410	891	
0.801522	0.267244	2569	
0.722408	-0.049101	1096	
-0.256952	-0.608800	741	
0.403581	-0.047557	2437	
0.332062	0.733043	465	
0.340883	-0.000298	1429	
0.296514	-0.215402	1434	
0.125295	-0.709603	525	
-0.699608	-0.630356	358	
-0.586843	-0.216914	2326	
-0.611878	-0.144355	517	
0.810848	0.124854	2453	
0.369979	-0.581196	894	
0.406343	0.161540	1346	
0.010954	-0.699420	1002	
-0.917762	0.337694	3221	
-0.246046	-0.607883	741	
-0.840562	-0.403768	3499	
-0.482755	-0.260318	1249	
-0.309935	-0.604969	1431	
0.621517	0.572496	2917	
-0.019614	-0.373033	1891	
-0.487357	0.208070	1204	
-0.095505	0.913069	3392	
0.206647	0.223412	2937	
-0.703568	0.558482	3368	
-0.288188	0.823503	3020	
-0.319939	0.485570	1741	
-0.029555	-0.749558	1400	
0.355709	0.238702	698	
0.479134	-0.022404	1076	
0.622642	-0.162904	2957	
0.685022	0.516860	2360	
-0.010484	0.717727	3394	
0.061632	-0.646034	552	
0.388647	0.115995	1052	
-0.641916	0.626924	3385	
