time = 40.227	Re = 25	rotation = -62.4068
0.717845	0.107967	5466	
0.773734	-0.399075	5478	
-0.373762	0.423770	7017	
-0.902722	0.023619	7008	
0.246778	0.258009	4263	
0.413636	0.068086	9551	
-0.401008	-0.096990	9275	
0.171685	0.598937	8630	
-0.106682	-0.205961	4093	
0.186616	0.757644	8113	
-0.259363	0.392947	3397	
0.182502	0.167327	1765	
0.900377	0.006629	7153	
-0.637829	0.398749	1089	
-0.170138	0.662709	8045	
-0.249818	0.491591	5256	
-0.607677	0.743014	9154	
0.065738	-0.798232	1386	
0.203150	-0.656065	6449	
0.492800	0.662150	9516	
0.558912	0.828779	5302	
0.128544	-0.780622	4454	
-0.697183	0.210206	6262	
0.278928	-0.087229	3106	
0.015101	-0.550777	2811	
-0.002801	0.887949	9220	
0.746607	0.417801	9455	
-0.674703	-0.566358	2543	
-0.016570	-0.986354	2117	
0.746169	0.051195	8277	
0.880480	0.026563	6021	
-0.372287	0.675149	845	
0.552523	-0.016338	4852	
-0.721288	0.424155	4415	
-0.196977	-0.833654	4191	
0.716353	-0.052258	8147	
0.580331	-0.712459	429	
0.722488	0.614529	3868	
-0.838402	0.539223	6835	
0.221604	0.228409	4422	
0.171427	0.598320	8630	
0.170403	0.086929	923	
-0.682282	0.399453	6886	
0.097031	0.192545	5395	
-0.049525	-0.884161	5518	
0.208209	0.955292	2030	
0.559041	-0.565397	8230	
0.168390	0.586323	8513	
-0.095483	0.585365	2374	
-0.724878	0.508963	6432	
-0.042494	0.215865	9376	
-0.543850	-0.388631	9682	
-0.644013	-0.236672	9759	
-0.760321	0.378638	4935	
-0.229223	-0.777936	8657	
0.771788	0.379329	3769	
0.501680	-0.058098	3686	
0.472652	0.195636	4724	
0.507954	0.793718	996	
-0.438452	0.373957	7537	
0.678461	0.096952	3773	
0.402113	-0.037544	3270	
-0.552180	0.764174	396	
-0.269180	-0.198927	6764	
-0.086528	0.668912	2424	
0.515064	0.672420	5495	
0.094838	-0.017694	5881	
0.836252	0.421054	728	
0.167648	0.588607	8513	
-0.698771	0.632599	1432	
0.480130	0.878107	3982	
0.312350	0.943663	2061	
0.063614	-0.190020	6698	
0.482914	0.767254	9065	
0.804036	0.471100	6761	
-0.747141	0.412432	4867	
-0.478563	0.139722	2741	
-0.510362	0.641837	1726	
-0.313952	0.029861	4912	
0.062274	0.625971	2618	
-0.367232	-0.774257	342	
-0.741221	-0.145545	5481	
0.252155	0.348467	903	
-0.100972	-0.658334	9353	
0.302963	0.423406	2968	
-0.604112	0.277045	4273	
0.114571	0.522047	622	
0.093304	0.710698	1934	
-0.095807	-0.161479	3631	
