time = 12.067	Re = 25	rotation = -7.52611
0.577316	0.007997	1601	
0.084588	-0.254863	1704	
0.283733	-0.233955	7556	
-0.082830	-0.239313	5920	
-0.117146	-0.779894	6885	
-0.483567	0.774117	8233	
-0.489707	0.552928	3811	
-0.441973	-0.365188	5856	
-0.265559	0.181837	5680	
0.544512	0.088968	1897	
0.121543	-0.113164	9768	
-0.613901	0.156785	3052	
0.208456	0.527010	5677	
0.427344	0.680901	4378	
-0.439429	0.749953	5401	
0.507249	0.388281	8730	
0.507957	-0.614757	2557	
0.847175	0.391260	5515	
-0.432172	0.708238	5445	
-0.320539	0.897728	3479	
-0.331235	0.620676	3774	
-0.773201	0.283920	3333	
0.612596	-0.131680	8807	
0.944561	-0.241532	3952	
-0.567614	-0.234266	2598	
-0.215388	-0.721300	5097	
-0.209331	0.661911	5239	
0.743485	0.486969	8085	
-0.477492	-0.171251	2012	
0.892729	-0.112881	7776	
-0.492280	0.359022	6825	
0.422524	0.272934	806	
-0.843089	0.497141	4071	
-0.599180	0.249803	6860	
0.070226	0.537541	9102	
0.421972	-0.275233	2496	
0.481879	0.538484	6019	
0.233960	0.176210	6610	
0.453019	0.469050	3830	
-0.625425	-0.723299	8857	
0.376112	0.028139	7097	
0.628874	0.143781	5502	
-0.691718	0.653616	2385	
-0.945452	0.277015	4089	
-0.666482	0.537198	9456	
0.259250	-0.296181	7521	
0.430481	-0.443937	7248	
0.836343	-0.091778	8016	
0.776314	0.480361	7046	
0.231647	-0.333642	9276	
0.319337	0.326684	3494	
-0.120897	0.324078	7758	
0.021949	0.148062	3854	
0.635153	-0.370633	3558	
0.233163	0.546747	6446	
-0.467618	0.181553	8982	
0.914086	0.152486	9255	
0.951778	-0.248481	3952	
-0.572043	0.623719	1583	
0.772345	0.622168	3590	
-0.351889	0.125091	3572	
0.837360	-0.421412	9086	
0.352685	0.836293	8917	
0.592656	-0.078865	6934	
0.307582	-0.319414	1029	
-0.757144	-0.590041	472	
-0.177405	0.818973	5140	
-0.676488	0.619104	4012	
0.418591	0.176518	5959	
-0.079520	0.598644	5692	
0.266605	-0.233717	7662	
-0.203264	0.817851	4566	
0.111957	0.535280	6405	
-0.011611	-0.156162	3902	
-0.885796	0.454897	6087	
0.265223	0.315185	5433	
0.385323	-0.079184	3880	
-0.027879	0.819122	434	
-0.026533	-0.756165	2350	
0.382430	0.811947	7296	
-0.457291	0.807517	9899	
0.296961	0.187253	1606	
0.460941	0.220093	3713	
0.131247	0.045656	3477	
0.130969	0.336589	663	
0.244045	0.171444	6418	
-0.207060	0.491673	2166	
0.451591	-0.231133	8952	
-0.492071	0.682280	3566	
0.473926	0.271153	5029	
-0.415001	0.535340	3836	
0.434231	-0.467737	1684	
-0.057681	-0.329878	1609	
0.045549	0.844876	4935	
-0.246264	0.634095	3708	
0.483893	0.806743	2584	
0.228626	0.128141	6168	
0.885670	0.027074	8497	
-0.390960	0.811153	5973	
0.300746	-0.037093	4107	
0.603884	0.573520	6186	
-0.572510	0.666044	5596	
-0.516553	-0.012771	454	
0.134407	-0.189125	1530	
0.517854	0.532542	5267	
-0.374022	-0.394123	5224	
-0.628952	-0.160508	3899	
0.155093	-0.246963	519	
-0.397137	0.118227	2032	
-0.741171	0.320058	3792	
0.016151	-0.180217	9556	
-0.299149	0.612999	3680	
0.985191	0.109821	4609	
-0.498676	-0.406182	9046	
0.456509	0.337242	2899	
0.380257	0.150524	4167	
0.249449	-0.690047	8292	
-0.663471	0.522269	5843	
0.055578	-0.739734	6261	
0.282796	-0.330792	9828	
0.292360	0.748603	6535	
-0.165714	0.420518	6179	
0.434756	-0.482863	1684	
0.412675	-0.458703	6547	
0.804722	-0.161874	2072	
0.716747	-0.165159	4484	
0.617835	-0.021346	1689	
0.567574	0.417107	5381	
-0.619173	0.611583	7501	
0.290407	-0.293596	3821	
0.332523	-0.821758	6948	
-0.796828	-0.523127	842	
0.174186	0.765403	3795	
-0.912822	-0.210479	8653	
-0.739842	-0.540856	1791	
0.238728	0.034506	9166	
0.731601	-0.195565	7761	
-0.150148	-0.246263	5546	
0.766033	0.495908	7946	
0.162369	0.562381	8201	
0.607434	0.513770	4572	
-0.230892	0.869553	8173	
0.803868	0.312733	7988	
0.233055	0.687434	6016	
0.978447	0.158021	2030	
0.389822	-0.467054	6134	
0.774367	0.096359	8399	
0.240626	0.421435	2807	
-0.785503	-0.438017	2392	
-0.792837	0.441549	2797	
0.078493	0.904634	5872	
-0.133101	0.689406	5999	
-0.230795	-0.259178	7811	
-0.583582	0.379434	3031	
-0.245398	0.492167	3528	
-0.556877	-0.032960	9622	
-0.272747	0.596325	6937	
0.082514	-0.852941	6193	
-0.458908	-0.758672	3092	
-0.228148	-0.857590	6181	
0.295142	0.335312	2430	
-0.381727	0.504213	6080	
0.828538	0.290943	2841	
-0.574058	0.626409	1583	
0.752582	-0.106991	5528	
0.855167	-0.084242	8068	
0.364891	0.676865	773	
0.118210	0.883678	6766	
-0.335690	-0.647742	7429	
0.165028	-0.257662	9118	
0.987082	0.025700	1851	
0.073994	-0.568288	4997	
0.672501	0.413159	4453	
-0.414998	0.608419	9819	
0.643789	-0.088830	5629	
-0.947855	0.282299	4089	
-0.869915	0.109459	8954	
-0.354816	-0.757362	5145	
-0.140228	0.514923	3386	
0.060809	0.308275	9524	
0.036449	-0.228857	5109	
0.722502	0.208888	5394	
-0.390116	0.824631	5973	
0.566369	0.470249	7741	
0.619446	0.447028	7763	
0.952061	-0.070619	7961	
-0.120507	0.575455	785	
0.532409	0.519503	3904	
-0.637076	0.567524	8642	
-0.320970	0.795096	5291	
-0.145833	0.652176	4545	
0.599808	0.586895	7184	
0.310461	0.562085	579	
0.646713	-0.324163	5771	
-0.111796	0.413244	4618	
0.750264	0.383562	1264	
0.252087	0.691803	7108	
0.103516	-0.220152	4725	
-0.082900	-0.237906	5920	
-0.036019	0.336104	7744	
0.389594	0.129054	4136	
-0.265850	0.868644	8239	
-0.360647	-0.226259	2737	
0.435580	-0.002229	1521	
0.246681	0.845955	6182	
-0.093490	0.913139	9496	
-0.691986	-0.205330	5718	
0.445712	0.768664	414	
0.772447	0.018717	8042	
-0.616723	0.054537	8816	
0.494773	-0.412788	8218	
0.692712	-0.272710	8868	
0.263272	0.625776	1022	
0.067792	-0.462837	1922	
0.525019	0.777016	358	
-0.432391	0.634545	5512	
0.444315	-0.239575	6601	
-0.840933	0.111443	9229	
0.730417	0.026493	2420	
0.095114	0.515804	4606	
0.061588	-0.727461	6261	
0.416052	0.099140	3938	
0.556467	0.258927	6608	
0.629789	-0.164455	2555	
0.388070	0.788025	5809	
0.134909	0.394977	1373	
0.888427	-0.157443	10145	
0.876603	0.225311	4538	
0.510319	-0.333824	4924	
0.516337	0.473579	2754	
0.552931	0.401290	8045	
-0.219860	-0.088320	5296	
-0.053618	-0.090484	5913	
-0.279952	-0.399822	4225	
-0.113087	0.505702	4797	
0.591038	0.446249	7623	
-0.257905	0.773422	3729	
0.696703	-0.038063	9030	
-0.321246	0.720825	2354	
0.725471	-0.383178	7682	
-0.070848	0.613716	5176	
0.350661	0.842376	8917	
-0.682038	-0.119099	7932	
0.008477	-0.593221	4811	
0.046766	0.931693	7157	
0.792074	-0.245161	1906	
-0.196176	0.787984	3705	
0.390910	0.285364	4708	
-0.350732	-0.804151	7366	
-0.112080	0.944152	5931	
-0.018986	0.401550	2105	
0.630535	0.061991	8630	
-0.418439	0.146219	1072	
0.599041	0.546561	5384	
0.498526	0.618723	3998	
0.468425	0.794525	414	
-0.123338	0.419787	5353	
-0.447467	-0.776580	413	
-0.518375	0.034290	1831	
-0.157286	-0.962154	5757	
0.506895	0.832426	5724	
0.028624	0.397463	3846	
-0.701737	0.571323	9818	
-0.582420	0.651306	5596	
-0.739720	0.405033	1528	
-0.126761	-0.144902	4120	
0.180656	0.081791	3623	
