time = 26.327	Re = 25	rotation = -36.8482
-0.065212	0.838682	1527	
-0.153813	0.133363	6839	
0.107996	0.406443	5610	
-0.705751	0.012834	8211	
-0.025799	0.734028	3558	
-0.439350	0.144573	9928	
-0.627390	0.663711	9452	
-0.366612	0.470487	9797	
0.604513	0.554742	4634	
-0.513266	0.587517	8113	
0.227206	0.728862	5456	
-0.159510	-0.283929	4000	
0.511238	0.139074	2122	
0.202350	0.442125	7700	
0.380016	-0.830903	9972	
-0.886169	-0.217847	8336	
0.401419	0.281699	3767	
-0.238266	-0.214366	5073	
-0.430440	-0.688481	8780	
-0.246739	0.133201	5318	
0.678984	0.567610	6830	
-0.486582	-0.819765	6030	
0.314584	0.012851	6248	
0.334466	-0.844298	7523	
-0.039572	-0.656671	9961	
0.273597	0.788132	3741	
0.511800	0.044874	3335	
-0.364646	0.782930	7174	
0.090966	-0.372202	3572	
0.299757	0.702045	5511	
0.368113	-0.215201	1641	
0.484278	0.393118	2643	
-0.465479	-0.017739	3049	
-0.976712	0.032243	9316	
0.855219	0.025508	10235	
-0.621367	-0.546092	5741	
-0.080489	-0.400815	362	
0.556196	-0.414236	6767	
0.386988	-0.896984	3107	
-0.771342	-0.331499	5819	
-0.393176	0.486336	8630	
-0.574149	0.198289	9576	
-0.569263	0.596105	793	
-0.594746	0.273127	2573	
0.949320	0.283734	9613	
-0.176174	0.784758	4719	
0.319152	-0.251862	4135	
-0.312236	0.389061	5728	
0.108000	0.053871	8924	
0.288579	0.075853	5720	
-0.911973	0.138052	10091	
-0.273503	-0.624279	741	
0.528181	0.028979	5307	
-0.515430	-0.094687	4262	
0.761432	-0.380138	2548	
-0.369089	0.168067	2928	
-0.724918	-0.456228	4659	
0.103668	0.349425	6437	
0.170397	0.674186	3393	
0.017074	-0.184819	2913	
0.615780	-0.189759	9046	
-0.734509	-0.341441	3753	
-0.124334	0.757471	2416	
0.079806	0.411841	2153	
0.399593	0.093039	4425	
0.491857	-0.273508	7014	
0.151142	-0.449863	1760	
-0.116561	0.049486	9215	
-0.385699	0.473610	8513	
-0.676025	0.190179	4033	
-0.284995	0.907696	10125	
-0.779957	-0.174488	5112	
-0.052705	-0.573422	7856	
0.539895	0.681375	7030	
0.608892	0.707451	1245	
-0.287752	0.356668	5509	
0.487657	-0.148493	6963	
-0.114818	-0.073123	2517	
-0.379138	-0.883505	7211	
-0.748524	-0.497947	1242	
-0.434091	-0.301359	3197	
0.107016	-0.838717	8043	
-0.228768	0.759491	7581	
-0.735943	-0.200611	6315	
-0.687432	0.367521	8142	
-0.554414	0.120508	6344	
-0.818440	-0.029643	8462	
-0.623433	-0.546902	5741	
-0.261100	0.054282	3636	
0.512154	-0.818187	7843	
-0.497811	0.000142	5642	
-0.305370	-0.350666	1919	
0.644077	-0.115327	3829	
-0.367792	-0.031131	9324	
-0.844226	0.197745	6670	
0.581874	0.223534	2497	
-0.821534	0.505847	2536	
-0.518060	0.076395	4500	
-0.226069	0.779445	8103	
-0.729367	-0.173843	7108	
0.618167	0.763817	7397	
-0.953199	0.199823	1206	
0.125900	-0.138021	4718	
-0.254173	0.320657	7187	
0.787851	-0.037291	2499	
0.512298	0.599095	2074	
-0.085082	-0.908119	6542	
0.564321	0.787273	9599	
0.051824	-0.475762	6428	
0.439997	-0.846067	887	
-0.159806	0.243882	9403	
0.740528	0.382131	4280	
-0.556388	-0.113148	4971	
-0.107303	0.580753	2867	
0.321894	0.245706	3304	
-0.813645	0.564453	2108	
0.396854	-0.491977	8629	
0.475732	0.354221	4811	
0.289963	-0.699340	6633	
-0.026450	0.987282	3190	
-0.762255	0.565749	5003	
0.853353	-0.416491	952	
0.116100	-0.212117	7613	
0.525697	-0.471738	3563	
0.462829	0.144329	7343	
-0.422013	-0.051048	7543	
-0.653899	0.257326	6935	
-0.395527	-0.551472	3708	
-0.284239	0.568916	9522	
-0.549595	0.102532	5223	
0.944969	-0.113018	8915	
-0.085542	0.779505	7022	
0.373567	0.916499	8136	
-0.813879	0.565350	2108	
-0.428169	-0.415394	1450	
0.630555	0.565174	6974	
0.272627	0.489546	3361	
0.251577	0.163982	3562	
0.599245	0.301937	4777	
0.862760	0.495552	8882	
-0.531321	-0.137513	4915	
0.085470	0.659232	3552	
-0.750823	0.373023	1813	
-0.308867	0.907396	9598	
0.509269	-0.569101	6646	
-0.038117	-0.846961	9810	
-0.505051	0.594224	8399	
0.266758	-0.019935	4576	
0.444819	-0.106561	1557	
-0.829392	-0.010935	5611	
0.262103	-0.938769	4089	
-0.337440	0.114006	1171	
0.298434	-0.793050	2187	
0.122784	0.917673	1631	
-0.527608	0.751269	9935	
0.495321	0.296695	5209	
-0.585480	0.281502	2709	
0.588971	0.175932	2609	
-0.357821	-0.123008	4126	
-0.638419	-0.542265	5741	
0.511966	-0.136646	6903	
0.299725	0.715180	6131	
0.250700	-0.715339	7762	
-0.509594	0.378268	4962	
-0.240094	0.413293	3296	
-0.109555	-0.654197	9693	
0.198716	-0.756114	9232	
0.480784	0.132396	3789	
0.033042	-0.279292	6411	
0.532908	-0.212683	1900	
-0.405034	0.755661	8068	
-0.105240	-0.966125	9781	
0.265432	0.927574	598	
-0.276508	-0.012279	4806	
-0.701500	-0.144217	6806	
-0.367910	-0.830096	8233	
-0.460060	0.114406	538	
-0.624355	-0.203189	3368	
0.104204	0.251077	6642	
-0.321585	-0.166775	7595	
-0.502367	-0.424972	3700	
0.538027	0.401792	5950	
0.164451	0.625899	1483	
0.285006	0.223383	5391	
-0.500224	0.854929	6110	
-0.429630	-0.754188	7703	
-0.445020	0.271862	3955	
-0.126693	0.212778	7614	
0.956986	0.030904	2583	
0.409063	-0.127095	8492	
-0.305853	-0.040327	8258	
-0.499744	0.753119	8397	
-0.713308	0.444243	1099	
-0.175910	0.310848	993	
0.250273	-0.822462	9289	
-0.324542	0.041906	9858	
0.447720	0.364558	3135	
0.324141	-0.014643	1408	
-0.045746	0.781797	6369	
-0.733258	-0.383613	4279	
-0.785910	-0.490631	7789	
0.334873	0.782574	6287	
0.694283	-0.137810	3141	
0.079789	-0.589793	2884	
0.792973	-0.356042	7114	
-0.849535	-0.052359	9092	
-0.178060	-0.289969	6258	
-0.667600	0.618932	8855	
0.289257	0.704629	5511	
-0.182735	0.612430	4651	
0.019929	-0.518754	2621	
0.545023	0.487058	1544	
0.357323	-0.790561	1229	
0.172550	0.586965	6134	
-0.728368	0.210059	9677	
-0.079381	-0.226038	1529	
0.387103	0.647505	8277	
0.087712	-0.360134	5121	
-0.366941	0.076856	7357	
0.422997	-0.223432	2989	
0.513180	-0.587550	8114	
0.256371	0.296050	3327	
0.455800	0.660765	2353	
0.151873	0.749376	5049	
0.912812	-0.035457	5119	
-0.694383	0.171255	2754	
0.868969	0.149425	7366	
0.433503	0.246435	8897	
-0.643296	0.753422	4609	
0.348661	-0.554460	2746	
0.003659	0.860055	8866	
0.461394	-0.591259	4004	
-0.036144	-0.666484	1670	
0.717927	-0.394474	4068	
-0.248947	0.901492	10152	
0.442407	0.673063	2353	
-0.368491	-0.015987	7956	
-0.556637	0.511156	1650	
0.066286	-0.483368	8456	
0.214885	0.129946	7693	
-0.535894	0.268129	8508	
-0.200444	0.671278	8418	
-0.584258	0.206957	9576	
0.204507	-0.906940	7589	
-0.626425	0.138709	2875	
0.394136	0.044336	6331	
0.421843	-0.664860	1872	
-0.315891	0.642736	2352	
0.315738	-0.253408	5037	
0.232115	-0.854467	4813	
0.516812	0.097380	2641	
-0.384691	-0.804122	5951	
-0.077205	-0.107427	7653	
0.461174	0.321317	5085	
-0.747611	-0.295454	3543	
0.023804	0.430105	909	
0.073468	-0.199647	9983	
0.957654	-0.106950	5161	
0.789861	-0.177578	6915	
-0.437091	-0.899648	3985	
-0.887481	-0.261052	7049	
0.333080	0.602282	2828	
-0.565070	0.808880	1851	
0.299077	-0.464403	2769	
-0.265570	0.049927	3636	
0.306471	0.657480	4844	
0.043948	-0.656570	8968	
-0.753562	-0.208146	6346	
-0.605450	0.571631	7528	
0.682767	0.299457	1116	
0.281266	-0.099742	6663	
-0.795356	0.509685	2536	
0.369504	-0.801473	4465	
0.041274	0.509930	4693	
0.157546	0.482679	6355	
0.203374	-0.755828	9232	
0.057481	0.143738	4205	
0.210012	0.616460	7325	
0.262842	0.636945	852	
-0.187696	0.393884	8993	
0.856709	0.303249	5373	
-0.505051	0.594224	8399	
-0.938345	-0.126403	1164	
-0.413261	-0.667718	5493	
-0.322609	-0.536537	883	
-0.967218	-0.038969	5724	
0.711110	0.285617	2563	
-0.247703	-0.575185	9957	
0.067140	-0.295512	8073	
-0.528307	0.542462	7529	
-0.657070	-0.337984	1150	
0.016632	0.495013	5332	
0.121325	-0.225200	6680	
0.218262	0.726419	4947	
-0.239363	-0.866787	6251	
-0.164162	0.683373	9025	
0.214158	-0.523668	9242	
-0.114977	-0.293286	2033	
-0.042530	0.561247	2453	
0.200150	0.798743	1875	
0.799526	-0.137590	4697	
0.229404	0.467635	634	
-0.071984	0.628009	8873	
0.125122	-0.991810	6087	
-0.762267	-0.610996	5858	
-0.860498	0.466408	3530	
0.179687	0.040167	6871	
0.805077	-0.009238	3603	
-0.107675	0.036119	1834	
-0.669160	-0.179815	4232	
-0.476512	0.798219	9560	
-0.668979	0.131967	2394	
-0.240707	0.841574	4814	
0.280958	0.445510	4622	
-0.496820	-0.136903	2121	
-0.007875	-0.556964	3492	
-0.629379	-0.241542	2027	
0.181350	-0.739384	9413	
0.813269	0.206469	7217	
-0.675538	0.657406	577	
0.037849	-0.201658	7938	
0.135161	-0.772911	5458	
-0.760996	0.556637	7359	
0.394140	-0.486276	8629	
0.094457	0.325711	2293	
-0.140203	0.026110	9823	
-0.720038	-0.083748	7430	
-0.276685	0.258706	8961	
-0.190309	0.832485	2224	
0.609580	0.590134	6630	
0.378111	0.897122	8136	
0.394206	-0.100722	6725	
-0.021376	-0.147587	4412	
0.588556	0.411382	4528	
0.233070	0.555187	4109	
0.523547	0.794964	1956	
-0.267293	0.845211	4649	
0.416711	0.109277	5847	
0.717464	0.259313	6999	
0.378050	0.905504	8136	
-0.441979	0.384838	8604	
-0.609988	-0.221269	2016	
0.868121	-0.047207	5089	
0.233501	0.290079	4389	
-0.123687	0.321175	4604	
-0.038947	-0.754196	8515	
0.384750	0.465247	8725	
-0.719993	0.079920	7599	
-0.293018	0.565205	10087	
-0.616941	0.528941	8530	
-0.724366	-0.495392	7121	
-0.497035	0.373197	3070	
0.711814	0.108064	6028	
0.576643	-0.525662	885	
-0.698873	-0.285330	2564	
0.033485	-0.281485	6502	
0.192456	-0.757993	9232	
0.461155	-0.218401	4913	
-0.743190	0.469706	767	
0.053341	0.462186	4594	
-0.969055	0.063106	6910	
-0.554487	0.433223	7159	
-0.842301	-0.009341	5611	
0.047041	0.887473	8948	
-0.033426	0.667726	6599	
0.019396	-0.506192	2495	
0.518654	0.631276	2991	
0.320843	0.038353	9895	
-0.228967	0.494493	3483	
0.765379	0.492082	959	
-0.316428	-0.639457	2228	
-0.828756	0.023899	3584	
-0.604638	0.720384	1547	
0.324611	0.760010	6306	
-0.096780	-0.172203	1653	
0.153374	0.727940	3994	
0.740489	-0.506896	9219	
-0.037811	-0.085945	5549	
0.135531	-0.869078	6794	
-0.921829	0.157472	9068	
-0.773574	0.159359	6692	
-0.765714	-0.075799	9142	
-0.729446	0.377531	1953	
-0.756683	-0.066734	7294	
-0.765974	-0.435780	5543	
0.256604	0.253660	1101	
0.302498	0.918225	8638	
-0.770444	0.171142	6635	
0.011392	-0.462496	7428	
-0.507497	0.516151	9721	
-0.441218	0.479186	6505	
-0.494138	-0.774580	6162	
0.303456	-0.025538	6307	
0.612853	-0.041331	3568	
-0.783704	0.097572	1141	
-0.710425	-0.239877	8190	
-0.562885	-0.034133	5701	
-0.540424	-0.429164	5715	
-0.724573	-0.048871	7511	
-0.387154	-0.290341	2473	
-0.270442	-0.442488	4621	
-0.069903	-0.347502	5587	
0.067915	0.673330	8594	
-0.639362	0.261875	7289	
0.461752	-0.157594	6944	
-0.501688	0.549182	3802	
-0.811060	0.040742	3096	
0.228969	0.926567	392	
0.139403	0.984344	3986	
-0.639066	-0.207799	4037	
-0.237337	-0.882292	9007	
0.564668	0.011152	8246	
-0.296945	0.692532	8066	
0.506020	-0.741804	8398	
-0.665233	-0.057348	5372	
-0.136392	0.262410	9187	
-0.164375	0.456774	2264	
-0.543274	0.495729	3252	
0.117384	-0.299948	6892	
-0.232963	-0.662624	1058	
0.376394	-0.871794	933	
-0.015551	0.542160	1819	
-0.227971	-0.614537	6142	
0.226431	0.315788	2982	
-0.261662	0.327670	5728	
0.545699	0.351692	4369	
-0.623734	0.037648	3567	
0.284047	0.836518	5077	
-0.288994	0.361959	7187	
0.353622	0.709732	2001	
0.726853	-0.576945	9342	
-0.564401	-0.617468	5172	
0.134187	0.096337	8774	
0.245135	-0.907184	10151	
0.552994	-0.220129	2649	
0.205618	0.566678	2669	
-0.343791	0.728593	9064	
-0.650089	-0.017371	4118	
0.160576	-0.819551	7772	
-0.397548	0.493023	8630	
0.412357	-0.827388	7775	
-0.579152	0.104548	7497	
-0.914374	-0.385005	6835	
-0.074061	-0.754726	9333	
0.726708	0.311490	2378	
-0.758045	0.418197	2213	
-0.641518	0.739029	2271	
-0.255137	0.182123	4557	
-0.565170	-0.730737	6057	
-0.630730	0.198688	9808	
0.445807	0.640055	3196	
-0.426413	0.522783	6507	
0.070756	-0.406087	6386	
-0.149106	0.752312	2309	
0.945030	-0.019330	357	
0.851718	0.411686	462	
-0.752161	0.520221	9122	
0.842201	-0.122321	5040	
-0.339748	-0.668923	9042	
-0.513495	0.587232	8113	
-0.771201	0.209433	4008	
0.484298	0.731445	7153	
0.962495	-0.005822	1337	
-0.340670	0.465167	10181	
0.582234	-0.460601	9920	
-0.139097	-0.452545	3534	
-0.578258	0.492411	6771	
0.236749	-0.183962	8187	
-0.223159	0.590208	2849	
-0.697600	0.063617	6546	
0.196228	-0.350941	1862	
-0.803893	-0.156624	5063	
0.387748	-0.591204	8903	
0.141081	0.504659	7351	
-0.516731	-0.418387	2736	
0.013453	-0.472119	1076	
-0.875511	-0.230448	5685	
0.526168	0.113058	1797	
0.350904	0.542440	2242	
