-0.969624	-0.094896	1338	
-0.495303	-0.494726	7675	
0.915528	-0.256578	9352	
-0.058073	0.546573	1774	
-0.555669	-0.581475	7338	
-0.699826	0.351050	4621	
0.758730	0.528797	7256	
-0.520608	-0.599144	5144	
-0.545170	-0.301941	4403	
-0.511223	-0.182805	6036	
0.310129	0.911346	9425	
0.384078	0.570666	1580	
-0.154795	-0.884087	3951	
-0.303452	0.917993	3345	
0.571805	-0.086377	2334	
0.293081	0.899768	9425	
-0.415040	0.306260	2783	
0.363267	0.675201	5543	
0.959715	0.071137	5692	
0.875724	-0.327163	7869	
0.536096	0.368716	2618	
0.485358	0.384760	358	
-0.222643	-0.655517	7325	
-0.636138	0.570017	6164	
0.634693	-0.035740	5888	
0.600508	-0.397184	3194	
0.704952	0.621486	8072	
0.895192	0.204819	799	
-0.718174	0.077464	5616	
0.083093	-0.588814	8124	
0.488274	-0.633398	4510	
0.508098	-0.271185	2016	
0.685964	-0.648652	8393	
-0.532038	-0.717196	6181	
0.719850	-0.596699	6456	
0.717347	0.275543	4685	
0.444002	0.258626	6232	
0.641704	-0.676601	5509	
0.823565	-0.104840	3072	
-0.763483	0.430806	6246	
-0.137019	-0.786339	758	
0.709296	-0.234551	3360	
0.186085	-0.702495	356	
0.364579	-0.443705	2431	
0.239203	-0.584399	3773	
0.736155	0.632764	3689	
-0.426466	0.875843	4691	
0.529298	0.680624	280	
-0.523688	0.293836	2612	
-0.494386	0.674634	6271	
-0.009856	0.551016	1190	
-0.055751	-0.696734	1577	
-0.605289	-0.118305	8895	
0.425288	-0.816783	5230	
-0.594191	-0.278387	616	
-0.454712	-0.137970	6058	
-0.343353	0.693028	911	
-0.980113	0.021750	5780	
0.407382	0.664830	4081	
-0.500421	-0.461198	6746	
-0.817131	0.229312	9177	
-0.950813	0.236681	903	
-0.334365	0.881013	500	
0.659760	-0.354174	3413	
-0.470143	0.381332	3395	
0.008283	-0.486084	7414	
-0.225920	0.845852	3868	
0.407235	0.444968	6420	
0.916547	-0.027289	9218	
0.422878	0.426634	709	
0.540460	0.674915	300	
0.527251	-0.622584	5428	
-0.776521	-0.018566	2061	
0.366283	-0.303941	1401	
-0.244122	0.835254	4873	
0.129913	0.565217	6963	
-0.154274	0.817872	5141	
-0.725610	0.447977	4540	
0.275633	0.588822	1652	
-0.683083	-0.595835	6737	
-0.465206	0.862211	6187	
0.840528	0.045821	5408	
-0.840038	0.451307	7278	
-0.470196	-0.678746	4987	
-0.492244	0.250646	1744	
0.702606	0.467748	2781	
0.614637	-0.037997	4840	
0.516468	0.215825	3590	
-0.687467	-0.387642	3209	
0.341816	0.541917	7314	
-0.517599	-0.347658	1326	
0.529379	0.685841	280	
-0.273922	0.832199	6835	
0.387125	-0.810228	6349	
-0.755677	0.451030	5512	
-0.442070	-0.537060	7181	
0.543558	-0.736421	2448	
-0.486971	0.608301	2791	
-0.967316	0.202620	7659	
0.387239	0.426122	8581	
0.110243	0.626381	6526	
-0.387134	-0.653719	6198	
-0.692885	-0.181684	7025	
0.401868	-0.465712	3782	
0.487522	-0.133230	2918	
-0.845654	-0.223455	6520	
-0.695325	0.021451	4895	
-0.794199	-0.331217	8341	
-0.591339	0.094190	2423	
0.172353	0.578979	1013	
0.679329	0.345536	1846	
-0.210461	-0.674490	8627	
-0.681029	0.562969	4935	
0.528473	0.637357	4989	
-0.798932	-0.013075	2071	
0.883631	0.337858	1110	
0.536966	0.092513	5481	
-0.667510	0.522798	6815	
0.677545	0.676113	3614	
0.735503	-0.168406	4891	
-0.985815	-0.040919	4853	
0.751158	-0.513483	9294	
-0.983607	-0.115847	993	
-0.142453	-0.867507	3951	
0.014192	0.766161	8645	
0.357843	0.771771	7017	
0.471715	0.425445	1716	
-0.566680	0.531841	627	
-0.773050	0.122881	7035	
0.398165	-0.419183	3054	
-0.752444	-0.184367	3948	
-0.120400	0.466441	361	
0.834071	-0.034763	6502	
0.564851	-0.240111	5977	
0.581401	-0.217837	294	
-0.414386	0.357172	5425	
-0.754762	0.615740	1483	
-0.055595	-0.632218	2223	
0.495849	0.685369	8690	
0.337198	0.797948	8174	
-0.296706	0.717624	7529	
-0.672181	0.531001	5108	
0.512321	-0.434615	4546	
0.638296	-0.236693	6745	
-0.346476	0.423224	2214	
0.853027	0.425306	742	
-0.621043	-0.271934	2129	
-0.843974	0.052559	4169	
-0.200337	-0.895549	308	
0.318264	0.880628	7187	
0.816069	-0.422573	1651	
0.895981	0.222009	5947	
0.642743	0.678566	3760	
0.526095	-0.100464	822	
0.910248	-0.029511	6390	
0.349709	-0.723075	729	
-0.846305	-0.508558	3032	
-0.206687	-0.561563	6957	
-0.448488	0.610325	2302	
0.277475	0.890296	2163	
-0.549269	-0.019010	6622	
0.797938	0.103008	5316	
-0.412562	0.500207	8271	
-0.757862	0.156899	5173	
-0.118125	0.864283	7173	
-0.596924	0.595808	7729	
0.816741	-0.038859	6711	
0.575031	0.524851	2367	
-0.703179	-0.026198	5694	
-0.322478	-0.734119	5642	
0.004541	-0.895904	6864	
-0.285964	-0.542214	4982	
0.536956	-0.010936	6296	
0.235419	-0.848831	3869	
0.833204	0.397238	8316	
-0.575798	0.497188	2076	
0.485382	-0.531771	8053	
-0.521379	-0.235413	3710	
0.245425	-0.612128	8296	
-0.517449	-0.544261	6591	
0.395960	-0.720331	342	
0.815763	0.051568	4148	
0.792711	0.150400	960	
0.759085	-0.321556	1660	
0.477557	0.206813	685	
-0.742259	0.407862	4278	
-0.756116	0.454395	5512	
0.626156	0.697420	2708	
0.647629	0.249678	1083	
-0.625132	0.317572	2395	
-0.015229	-0.732226	6539	
-0.232773	0.924491	7844	
0.722357	0.255034	5583	
-0.720725	-0.533282	4947	
-0.167484	0.503209	2818	
-0.339623	-0.537803	7333	
0.331576	-0.826732	5494	
0.625611	-0.634382	3957	
-0.078698	-0.640061	5741	
0.160434	-0.600482	2778	
0.519117	0.669428	5020	
-0.770005	-0.061139	2426	
-0.197309	0.825340	6323	
0.899759	0.244368	5947	
-0.564759	-0.714843	322	
