time = 250	Re = 1	rotation = 39.7886
-0.102236	-0.902300	6359	
0.608395	0.299766	7322	
0.396535	-0.844854	7284	
0.058970	0.262640	1928	
-0.475894	-0.661232	5003	
0.275275	-0.722488	3466	
-0.217287	0.387151	965	
-0.171370	-0.710912	5547	
-0.774557	-0.099939	8336	
0.631066	0.196736	6615	
-0.011401	-0.738961	7320	
0.768552	-0.052121	6256	
0.048032	0.138767	6970	
0.200815	0.427703	6185	
-0.618803	0.423784	2139	
0.679469	-0.359311	6732	
0.067706	-0.272706	8252	
-0.808326	-0.416463	3843	
-0.832950	0.445909	2203	
0.254086	-0.892777	6514	
0.655759	-0.099659	529	
-0.146491	0.680911	4844	
-0.097891	0.324099	2148	
-0.331700	-0.507100	5212	
-0.436450	0.356269	477	
0.569119	0.007954	1965	
0.353215	-0.522139	9022	
0.327560	0.033252	4285	
0.838988	0.271525	4857	
-0.049175	-0.190541	3494	
0.149250	0.066486	4682	
0.498734	0.370741	2778	
-0.146183	-0.253468	1608	
0.186506	-0.844777	3095	
-0.686200	0.039892	773	
-0.129617	0.931952	5472	
0.182856	-0.138102	6176	
-0.495081	-0.710695	8205	
0.249749	-0.745444	4779	
-0.639593	-0.314821	2215	
0.143838	-0.195954	1570	
0.576522	-0.540161	5845	
0.525328	0.778368	3835	
-0.942238	-0.198932	1299	
-0.416066	0.312832	6251	
-0.513891	-0.242698	2048	
-0.482284	-0.047917	6226	
0.199857	-0.960956	3283	
0.227596	0.622673	4546	
-0.034615	-0.292591	9013	
-0.672821	0.004435	6043	
-0.096322	0.628991	1837	
0.171107	0.313517	3341	
-0.125273	0.797452	5514	
-0.486662	0.065452	5899	
-0.434552	0.830758	6573	
0.083628	-0.600868	971	
0.334329	0.730851	1125	
-0.226240	-0.495507	2667	
-0.178654	-0.289781	2514	
0.720061	0.409135	5860	
0.811963	-0.230298	7566	
-0.362586	-0.737984	1231	
0.040270	-0.963733	795	
0.278421	0.295259	3725	
-0.283437	-0.205952	2252	
0.457545	0.135560	5612	
-0.541189	-0.612270	2720	
-0.049133	0.570236	9453	
0.624148	-0.260969	4486	
0.103961	0.873475	6054	
-0.766898	-0.591606	2713	
0.834457	-0.033440	7768	
-0.119237	-0.425157	5422	
-0.723639	-0.646914	6312	
0.220708	-0.484207	5368	
0.058835	-0.258116	8662	
-0.315437	-0.541718	4528	
-0.384421	0.463605	3213	
0.687561	-0.330357	2583	
0.424560	0.258088	5021	
0.249459	0.745778	1670	
-0.533596	0.787172	434	
0.228062	-0.058973	2087	
0.169726	0.861958	4742	
0.695191	-0.192047	7613	
0.415032	0.626111	2571	
0.486495	0.617076	396	
-0.091880	-0.961567	7278	
0.591887	0.275225	6032	
0.296269	-0.338158	1241	
-0.804012	-0.315186	6734	
0.232140	0.563467	1713	
0.831167	-0.094535	2602	
-0.675720	0.222673	4052	
-0.077068	-0.703983	2395	
-0.518928	-0.538401	4423	
0.421560	0.323760	2063	
-0.427370	0.201957	2153	
0.543349	0.778446	5728	
-0.611107	0.077932	543	
0.122843	-0.807988	1203	
-0.134327	-0.195454	7951	
0.824302	0.314549	7895	
0.744969	-0.051924	6592	
0.066769	-0.705518	5293	
0.514820	0.030678	2507	
-0.296122	-0.203779	283	
0.275997	-0.928141	6781	
0.404882	-0.251875	6493	
0.106143	0.649976	5433	
-0.077395	-0.473433	8592	
-0.372671	0.409377	5786	
-0.450753	-0.850771	8947	
0.825841	-0.109048	6928	
-0.203797	0.367234	675	
0.334680	-0.751251	3534	
0.845174	0.284618	4857	
0.206040	-0.170577	2145	
-0.164440	0.441255	3277	
-0.525344	0.167032	7130	
0.319435	0.765348	7728	
0.795118	0.066682	1289	
-0.910239	0.339605	2879	
0.883254	-0.084193	5660	
0.689422	-0.612036	9278	
-0.217996	-0.845368	7564	
-0.485463	-0.591791	7668	
-0.210504	-0.480527	2660	
-0.568146	-0.040846	1969	
0.635369	0.613136	4010	
0.522490	0.555388	8350	
0.052052	-0.733921	5089	
0.549825	-0.683953	5943	
0.264910	-0.139351	7592	
0.626771	-0.249613	1461	
-0.693734	0.047326	773	
-0.192091	-0.219987	1869	
0.706713	-0.421654	1519	
0.408949	0.379606	5769	
0.481223	0.095235	6100	
-0.202203	0.692130	5504	
-0.235168	-0.304751	3570	
-0.310488	0.493312	7422	
-0.889332	-0.410018	7368	
-0.951741	-0.096856	1420	
0.416588	0.905140	8924	
0.626401	0.503576	7377	
0.532572	0.777956	5728	
0.804649	0.349948	7941	
-0.414945	0.694874	5965	
0.219456	-0.429129	1309	
0.820172	0.305646	6733	
-0.625231	-0.232660	6450	
0.892400	-0.048501	7914	
-0.038388	0.414449	5914	
-0.129504	0.830208	1143	
-0.355318	0.483088	4564	
-0.269391	0.748348	5411	
-0.483926	0.069601	9478	
-0.857592	-0.479787	2814	
-0.159218	0.700746	5153	
-0.588655	-0.621951	3434	
0.226678	-0.443108	1865	
0.580522	0.437155	356	
-0.789389	-0.337965	7037	
-0.206863	-0.740572	4809	
0.481656	-0.575986	5960	
-0.166632	0.588198	4420	
0.936057	-0.301265	5199	
0.157277	-0.245000	6748	
0.269977	-0.330371	2706	
-0.169873	-0.141981	4381	
0.935896	0.052321	1024	
0.812486	-0.427833	8755	
-0.357058	-0.118583	4829	
-0.085702	-0.292927	6840	
-0.055861	-0.472686	9410	
-0.016467	0.797133	7764	
0.819458	0.137823	1581	
0.611137	-0.196124	1826	
-0.770194	0.287927	7159	
0.383105	0.409044	5958	
0.635269	-0.375574	8052	
0.790735	-0.264651	494	
