Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.001	1.681336481e-06	1.343092906e-05	-0.001349518642	1
0.002	2.241788879e-06	3.101018695e-05	-0.007589378149	37.31634702
0.003	5.031473914e-07	3.691205845e-05	-0.0118985929	20.35384666
0.004	-1.604628536e-06	4.301086113e-05	-0.01682794228	5.769245777
0.005	-3.659526414e-06	4.812958644e-05	-0.01936079592	14.63000767
0.006	-5.575568001e-06	5.232762085e-05	-0.02095312237	5.528796162
0.007	-7.233793405e-06	5.577355498e-05	-0.02165663331	4.595526234
0.008	-8.655502705e-06	5.852145947e-05	-0.02186526478	3.539554871
0.009	-9.936589859e-06	6.031443687e-05	-0.02164499689	8.579788849
0.01	-1.108375312e-05	6.120806238e-05	-0.02100253768	3.083971524
0.011	-1.209285703e-05	6.129072283e-05	-0.02000824497	1.969638973
0.012	-1.296313252e-05	6.05329782e-05	-0.01868774162	3.725631728
0.013	-1.370080016e-05	5.824833298e-05	-0.0167239067	5.545124994
0.014	-1.420001612e-05	5.472272033e-05	-0.01426943492	3.295824961
0.015	-1.439099988e-05	5.049754887e-05	-0.01158670173	3.735555491
0.016	-1.42922208e-05	4.603202731e-05	-0.008932701437	15.51978576
0.017	-1.397943626e-05	4.160774102e-05	-0.006472485738	23.82421268
0.018	-1.354061341e-05	3.735972832e-05	-0.00427885427	2.804771943
0.019	-1.304687748e-05	3.333060089e-05	-0.002358620398	4.001251185
0.02	-1.25436403e-05	2.956457065e-05	-0.0007220254174	5.402292349
0.021	-1.205541304e-05	2.602065356e-05	0.0006884556426	1.874023655
0.022	-1.158724545e-05	2.269679008e-05	0.001894022264	2.32029869
0.023	-1.113744234e-05	1.960392254e-05	0.002900327205	2.789161545
0.024	-1.07033955e-05	1.67279527e-05	0.003733390667	1.781177215
0.025	-1.028037445e-05	1.403915654e-05	0.00443566996	1.062775622
0.026	-9.86351406e-06	1.153438013e-05	0.005013615924	12.52782103
0.027	-9.44995496e-06	9.197521206e-06	0.005490276426	1.160476077
0.028	-9.027838745e-06	6.949477983e-06	0.006023044543	5.627772184
0.029	-8.588944818e-06	4.814922975e-06	0.006543310479	1.454159036
0.03	-8.132384187e-06	2.809025144e-06	0.007033867453	11.5632966
0.031	-7.663738481e-06	9.41325482e-07	0.007467729607	5.805248301
0.032	-7.189675257e-06	-7.905506844e-07	0.007847677863	8.555948503
0.033	-6.716783742e-06	-2.394251079e-06	0.008165936508	4.61589715
0.034	-6.248361083e-06	-3.875606886e-06	0.008437944062	3.438591034
0.035	-5.787563274e-06	-5.24837954e-06	0.008658107508	10.27329488
0.036	-5.334480057e-06	-6.516018896e-06	0.008840269753	6.707410672
0.037	-4.889343336e-06	-7.68788256e-06	0.008988075207	2.880013207
0.038	-4.451055552e-06	-8.762360578e-06	0.009111678992	3.762382157
0.039	-4.020765823e-06	-9.758717341e-06	0.009207246003	5.058883505
0.04	-3.594991911e-06	-1.064336734e-05	0.009292654769	15.68135075
0.041	-3.176433174e-06	-1.143410992e-05	0.009362097391	23.07098587
0.042	-2.766064805e-06	-1.213268769e-05	0.009415523364	11.72569393
0.043	-2.364509414e-06	-1.274008474e-05	0.009452879773	6.094518295
0.044	-1.972463624e-06	-1.325745129e-05	0.009474112397	10.26808462
0.045	-1.590622987e-06	-1.368582584e-05	0.009479168679	15.60173421
0.046	-1.219742066e-06	-1.402663593e-05	0.009468008522	27.84794754
0.047	-8.606539867e-07	-1.428187268e-05	0.009440620769	7.283771916
0.048	-5.152920444e-07	-1.447655502e-05	0.009399470587	10.83080841
0.049	-1.818405994e-07	-1.459354764e-05	0.009343183873	6.235634262
0.05	1.386905647e-07	-1.463648326e-05	0.009271895437	4.853732151
0.051	4.442366657e-07	-1.463376491e-05	0.009190879415	10.66123331
0.052	7.368301116e-07	-1.456681062e-05	0.009096229483	2.487922997
0.053	1.014809393e-06	-1.44643515e-05	0.008994980315	2.571634998
0.054	1.280143023e-06	-1.430713228e-05	0.008881554235	4.126163289
0.055	1.531908161e-06	-1.409791804e-05	0.008756293637	1.602533738
0.056	1.768640357e-06	-1.386548293e-05	0.008628685148	1.802873138
0.057	1.992699427e-06	-1.358891656e-05	0.008490743618	1.329052768
0.058	2.203039901e-06	-1.329604234e-05	0.008353387359	1.988087446
0.059	2.401807443e-06	-1.296587683e-05	0.008207100732	1.187269501
0.06	2.587960878e-06	-1.262560143e-05	0.008064119109	1.888080548
0.061	2.763560063e-06	-1.225396993e-05	0.00791348215	2.655699617
0.062	2.927751663e-06	-1.185172071e-05	0.007755490454	2.380774335
0.063	3.079578774e-06	-1.14463237e-05	0.007604192904	1.029985464
0.064	3.221462256e-06	-1.10160421e-05	0.007446657395	0.8048592052
0.065	3.352804703e-06	-1.056143074e-05	0.007283132614	1.615031202
0.066	3.473053324e-06	-1.005769161e-05	0.007098519886	0.8606891335
0.067	3.579224006e-06	-9.502151078e-06	0.006892181561	0.7740604866
0.068	3.669093116e-06	-8.893132669e-06	0.006663599013	0.5846994504
0.069	3.741319316e-06	-8.254676947e-06	0.006429059941	0.4531409246
0.07	3.797800303e-06	-7.563849838e-06	0.006171783735	0.7458763215
0.071	3.837682821e-06	-6.819515074e-06	0.005891449066	2.325106857
0.072	3.860003919e-06	-6.022391155e-06	0.005587836088	0.9109879201
0.073	3.863999935e-06	-5.198467704e-06	0.005278956891	0.9714070031
0.074	3.851446948e-06	-4.353796471e-06	0.004965260552	0.8356084419
0.075	3.82359273e-06	-3.472486994e-06	0.004628579313	1.107886165
0.076	3.778897435e-06	-2.581447348e-06	0.004288072915	2.666462016
0.077	3.718270087e-06	-1.688314293e-06	0.003944447529	0.8163697195
0.078	3.642356705e-06	-7.812298978e-07	0.003579312337	0.4776876823
0.079	3.550885351e-06	1.013528858e-07	0.003232001664	0.3593679215
0.08	3.44619476e-06	9.849239198e-07	0.00286476721	0.6422241905
0.081	3.328846516e-06	1.840374074e-06	0.002517184924	1.546796748
0.082	3.201278201e-06	2.67737212e-06	0.002170608911	0.7424586088
0.083	3.064528174e-06	3.495820841e-06	0.001825793795	2.319524896
0.084	2.920188349e-06	4.285359906e-06	0.001502391244	0.6213950737
0.085	2.768873547e-06	5.06299991e-06	0.001162881846	1.071817777
0.086	2.610538644e-06	5.822307163e-06	0.0008269623555	1.660080646
0.087	2.446735809e-06	6.555380596e-06	0.0005134760962	0.7498660311
0.088	2.278826307e-06	7.267605359e-06	0.0002039993831	0.638208906
0.089	2.108195336e-06	7.953717215e-06	-8.326262282e-05	0.7125913641
0.09	1.935610918e-06	8.617277882e-06	-0.0003664019302	2.163733446
0.091	1.761418782e-06	9.25834872e-06	-0.0006452526334	3.378367178
0.092	1.586495678e-06	9.872878396e-06	-0.0009025572291	21.36213312
0.093	1.411821406e-06	1.045963346e-05	-0.001138869686	1.825391862
0.094	1.237716185e-06	1.101947224e-05	-0.001371352096	0.9568249941
0.095	1.064850466e-06	1.155199868e-05	-0.001583636841	2.716668892
0.096	8.932711744e-07	1.205607744e-05	-0.001792360734	1.501849623
0.097	7.23187866e-07	1.253171573e-05	-0.001997504771	3.50456289
0.098	5.553175622e-07	1.298091479e-05	-0.002183551094	0.6658870185
0.099	3.895422543e-07	1.340018521e-05	-0.002366323006	1.600995147
0.1	2.266509097e-07	1.379434443e-05	-0.002530856034	2.650232468
0.101	6.634939758e-08	1.415854764e-05	-0.002692426295	0.8175661051
0.102	-9.058109448e-08	1.449994675e-05	-0.002836611114	0.5654832666
0.103	-2.446573703e-07	1.481215683e-05	-0.002978144599	1.278674835
0.104	-3.955935779e-07	1.509578604e-05	-0.003117031439	1.694332432
0.105	-5.42574978e-07	1.536069884e-05	-0.003239645365	1.220587142
0.106	-6.865001276e-07	1.559800064e-05	-0.003359917379	2.756977663
0.107	-8.270831595e-07	1.580833536e-05	-0.00347784973	0.8819562459
0.108	-9.640317868e-07	1.59921603e-05	-0.003593446966	1.454503296
0.109	-1.097149999e-06	1.614974853e-05	-0.003706710139	0.775475716
0.11	-1.226277797e-06	1.628142508e-05	-0.003817639133	2.842763716
0.111	-1.351282454e-06	1.638754332e-05	-0.003926232475	0.5313574443
0.112	-1.472055062e-06	1.646850267e-05	-0.004032487577	0.6727213011
0.113	-1.58850831e-06	1.652474533e-05	-0.004136400805	0.9645087897
0.114	-1.700575963e-06	1.65567504e-05	-0.004237967527	2.153906182
0.115	-1.808214272e-06	1.656501781e-05	-0.004337181957	3.242135074
0.116	-1.91140572e-06	1.655004278e-05	-0.00443403669	1.974269199
0.117	-2.010163871e-06	1.651228425e-05	-0.004528521771	2.948780278
0.118	-2.104537626e-06	1.645213436e-05	-0.004620623332	1.221837237
0.119	-2.194613365e-06	1.636989581e-05	-0.004710321851	1.858493812
0.12	-2.280514142e-06	1.626577257e-05	-0.00479759023	4.06983038
0.121	-2.362395905e-06	1.613987608e-05	-0.004882391879	6.145628992
0.122	-2.440441314e-06	1.599224674e-05	-0.00496467904	3.638350225
0.123	-2.514852043e-06	1.582288765e-05	-0.005044391518	0.9461803922
0.124	-2.585840533e-06	1.563180663e-05	-0.005121455955	7.099937501
0.125	-2.653622009e-06	1.541906155e-05	-0.005195785738	2.284415845
0.126	-2.718407382e-06	1.518480463e-05	-0.005267281548	3.206208088
0.127	-2.780397396e-06	1.492932138e-05	-0.005335832533	2.139615028
0.128	-2.838315188e-06	1.467371274e-05	-0.005394070198	3.118809917
0.129	-2.896488457e-06	1.43800316e-05	-0.005456447306	4.374519406
0.13	-2.950639198e-06	1.408751014e-05	-0.005508963535	1.111763111
0.131	-3.005085069e-06	1.375842343e-05	-0.005564651593	2.851162398
0.132	-3.055472445e-06	1.343244159e-05	-0.005610993142	1.360783799
0.133	-3.104573878e-06	1.309328065e-05	-0.005654132837	3.330254726
0.134	-3.152522354e-06	1.274132734e-05	-0.005693943564	2.154627367
0.135	-3.199187462e-06	1.237814654e-05	-0.005730329854	6.059649583
0.136	-3.244482057e-06	1.200499585e-05	-0.005763198412	7.810133062
0.137	-3.288350651e-06	1.162332673e-05	-0.005792465767	2.226087044
0.138	-3.330743721e-06	1.123464069e-05	-0.005818058142	5.743498631
0.139	-3.371622512e-06	1.08404886e-05	-0.005839913259	3.0502467
0.14	-3.410951142e-06	1.044243419e-05	-0.005857981344	3.332658922
0.141	-3.448693553e-06	1.00420283e-05	-0.005872226094	1.528120939
0.142	-3.484809538e-06	9.64078258e-06	-0.005882625337	0.7122067986
0.143	-3.519253624e-06	9.240143788e-06	-0.005889171445	2.298395535
0.144	-3.55085931e-06	8.855991249e-06	-0.005891572665	0.6420471521
0.145	-3.58280207e-06	8.46278147e-06	-0.005890499209	1.111328502
0.146	-3.612016297e-06	8.085866338e-06	-0.005886261808	0.4138056917
0.147	-3.640978486e-06	7.703533313e-06	-0.005877672912	0.5151677009
0.148	-3.667181585e-06	7.33718057e-06	-0.005866947137	0.5495004082
0.149	-3.692696025e-06	6.968216098e-06	-0.005851056954	0.3883859857
0.15	-3.715550631e-06	6.614449777e-06	-0.005834063043	0.5638334767
0.151	-3.73707062e-06	6.268487491e-06	-0.005814044581	1.417549916
0.152	-3.757326801e-06	5.929852831e-06	-0.005791051435	1.595401188
0.153	-3.776225913e-06	5.598503433e-06	-0.005765153749	2.83168374
0.154	-3.79367787e-06	5.274147491e-06	-0.005736421981	1.384681557
0.155	-3.80962273e-06	4.956479803e-06	-0.005704928851	2.319760066
0.156	-3.824014741e-06	4.645158544e-06	-0.005670747742	1.12829334
0.157	-3.836825204e-06	4.339826319e-06	-0.005633952513	0.7158493326
0.158	-3.84798348e-06	4.045162925e-06	-0.005600255827	0.6400325416
0.159	-3.858351238e-06	3.75230288e-06	-0.005558434359	0.9692456671
0.16	-3.867093437e-06	3.468599813e-06	-0.00552053611	5.146574965
0.161	-3.8747729e-06	3.186407812e-06	-0.005473952054	3.191701076
0.162	-3.880611325e-06	2.908124607e-06	-0.005425096854	0.8798443718
0.163	-3.884492216e-06	2.633757412e-06	-0.005374060376	1.154323098
0.164	-3.886420756e-06	2.363060428e-06	-0.005320919572	0.9242601159
0.165	-3.88615511e-06	2.091856343e-06	-0.005257862268	1.782125083
0.166	-3.883487632e-06	1.826663324e-06	-0.005200784993	0.6812670791
0.167	-3.878641401e-06	1.560975499e-06	-0.005133432502	0.65941927
0.168	-3.871186974e-06	1.297014779e-06	-0.005064094799	0.7550962948
0.169	-3.861127877e-06	1.034902715e-06	-0.004992886297	0.4108854247
0.17	-3.848523619e-06	7.744502009e-07	-0.004919911486	0.4794371516
0.171	-3.833429176e-06	5.154728517e-07	-0.004845275938	0.6492700444
0.172	-3.815870854e-06	2.576677961e-07	-0.004769083787	0.4877315866
0.173	-3.795874657e-06	6.152211335e-10	-0.004691437012	0.8114971883
0.174	-3.77299682e-06	-2.60369633e-07	-0.004602562722	1.494207725
0.175	-3.747407082e-06	-5.192436593e-07	-0.004522350428	1.073462421
0.176	-3.7192676e-06	-7.838006122e-07	-0.004430804303	19.51939035
0.177	-3.68874671e-06	-1.047682843e-06	-0.004348375909	1.115009357
0.178	-3.656176176e-06	-1.319854246e-06	-0.00425448953	10.01019015
0.179	-3.621223734e-06	-1.598618291e-06	-0.00415953628	2.81289727
0.18	-3.584058874e-06	-1.884573372e-06	-0.004063562112	1.570804266
0.181	-3.544865369e-06	-2.178442368e-06	-0.003966588093	0.9973526223
0.182	-3.503786548e-06	-2.48059505e-06	-0.003868625168	1.02080221
