Time	U_x	U_y	P	Max.Res.
0	0	0	0	0
0.01	0.003643847271	0.001244432409	0.2426146902	1
0.02	-0.001917916492	-0.00450361832	0.5107947749	6.657364972
0.03	-0.009052613264	-0.006462147703	0.7703526331	12.10536638
0.04	-0.01917883148	-0.003732661584	1.028282505	55.03555136
0.05	-0.03121937899	0.002766840522	1.283458497	1.280015674
0.06	-0.04483338011	0.0120653024	1.537282514	1.850691026
0.07	-0.05946709712	0.02333656185	1.790212314	2.840747146
0.08	-0.07470291073	0.03591814289	2.042729498	22.70105043
0.09	-0.09018221224	0.04928062871	2.29510522	4.390449177
0.1	-0.1056239652	0.06300604954	2.54749795	3.614649087
0.11	-0.1208150519	0.07677119797	2.799981381	3.738066878
0.12	-0.1355997074	0.0903329603	3.052568064	7.724647798
0.13	-0.1498703366	0.1035150589	3.3052344	4.87478583
0.14	-0.1635572375	0.1161964214	3.557933547	5.402590095
0.15	-0.1766205	0.1283000747	3.810608825	0.8904045717
0.16	-0.189042597	0.1397836028	4.063200222	1.191733683
0.17	-0.2008227392	0.1506313392	4.315649741	0.7287609137
0.18	-0.2119721944	0.1608475107	4.567905303	2.675564505
0.19	-0.2225107081	0.1704506319	4.819923341	0.7156452473
0.2	-0.2324639839	0.1794698753	5.071669283	0.8425802945
0.21	-0.2418601408	0.1879398597	5.323116972	0.4115558858
0.22	-0.2507298305	0.1958983298	5.574252846	0.4939772142
0.23	-0.2591046874	0.2033842058	5.825072881	0.8360455002
0.24	-0.2670166849	0.2104362791	6.075581639	1.813714095
0.25	-0.2744974745	0.2170922392	6.325790082	3.925183945
0.26	-0.2815779582	0.2233881498	6.575712575	4.303067438
0.27	-0.2882880633	0.2293580346	6.825366839	0.8012532248
0.28	-0.2946565195	0.235033684	7.07477308	0.5399175645
0.29	-0.3007106941	0.2404445736	7.323953136	0.3746535932
0.3	-0.3064764717	0.2456178569	7.572929761	0.4810581951
0.31	-0.3119781606	0.2505784077	7.821726042	0.5043826013
0.32	-0.3172384818	0.255348809	8.070366066	0.5783805375
0.33	-0.3222784315	0.2599493502	8.318874342	0.4551345424
0.34	-0.3271171629	0.2643982676	8.567273044	0.3677615143
0.35	-0.3317721305	0.2687118116	8.815583125	0.3259541446
0.36	-0.3362590926	0.2729043377	9.063824389	0.2588465424
0.37	-0.3405921642	0.276988415	9.31201551	0.2267731271
0.38	-0.3447838794	0.28097493	9.56017401	0.201878693
0.39	-0.3488452753	0.2848731917	9.80831626	0.2312162115
0.4	-0.3527859833	0.2886910308	10.05645747	0.2774524494
0.41	-0.3566143371	0.2924348893	10.30461169	0.3227439062
0.42	-0.3603374953	0.2961103687	10.5527918	0.3115892302
0.43	-0.3639611654	0.2997211174	10.80100828	0.2134046777
0.44	-0.3674897948	0.3032693688	11.04926999	0.2684003468
0.45	-0.3709271093	0.3067568158	11.29758558	0.3286441368
0.46	-0.3742762497	0.3101845666	11.54596315	0.3387674746
