time = 39	Re = 1	rotation = 6.20689
0.819872	0.394020	5534	
-0.645201	-0.209269	8932	
0.037361	-0.933948	7810	
-0.141159	0.232866	6139	
0.397971	-0.708999	3488	
0.753518	-0.195634	6131	
0.462698	-0.071775	5201	
0.739892	-0.128013	2379	
0.674980	-0.360564	3536	
-0.403976	-0.502999	8284	
0.142961	-0.725541	1018	
0.520593	-0.531794	7410	
0.086827	0.127272	4900	
-0.065188	0.480643	648	
-0.712474	-0.267183	2557	
-0.630306	-0.446516	4934	
0.179633	0.269546	3028	
0.779915	-0.465869	4463	
0.312630	0.891485	1870	
0.405086	-0.833624	730	
-0.377553	-0.497426	7071	
-0.599407	-0.381246	2250	
-0.006031	-0.180014	9129	
-0.546179	0.271394	5504	
-0.310589	0.433833	3396	
0.221054	0.446826	2056	
-0.123721	-0.624208	5256	
0.739744	-0.474403	4945	
0.028577	-0.068011	2449	
0.100312	0.034858	8771	
-0.509706	-0.370573	2055	
0.328852	0.064163	347	
0.689684	-0.523189	3269	
-0.196951	0.336631	5085	
0.467729	-0.480311	4870	
0.797219	0.500516	1627	
-0.283496	-0.248611	1595	
0.032893	-0.866511	1021	
-0.497436	-0.622931	6740	
0.137596	-0.685501	9119	
-0.194289	-0.294656	1077	
0.056595	-0.781814	2823	
0.938288	0.027716	7238	
0.938236	0.211583	702	
-0.483315	0.216719	3460	
-0.415072	0.343571	2022	
-0.435325	0.052603	848	
0.976224	0.104217	368	
-0.460458	-0.496833	2040	
0.150973	0.276089	1257	
-0.636501	-0.010772	5599	
-0.283308	-0.579793	2304	
0.388816	-0.005606	4310	
-0.613170	-0.546534	7615	
-0.357727	0.155316	3742	
0.275598	0.896916	9021	
-0.399954	0.480838	8533	
-0.600783	-0.554068	7615	
-0.094597	0.537292	2623	
-0.257298	-0.174648	3770	
0.828386	0.050369	6440	
-0.164734	-0.819824	6727	
-0.317464	-0.764222	1203	
0.167182	0.951079	8697	
-0.437626	-0.008236	4603	
0.420777	-0.285039	6583	
0.137911	-0.803274	1496	
-0.201826	0.538130	6840	
-0.556273	0.370446	729	
0.793621	0.385152	4509	
0.964553	0.092245	368	
0.811714	-0.147002	4962	
0.419936	-0.154716	1681	
0.970814	-0.009786	8739	
0.216846	0.537872	1503	
0.230360	0.238559	9096	
-0.614180	-0.194965	3375	
-0.582791	-0.202265	2374	
0.427689	-0.606802	1057	
0.506372	0.002669	2171	
0.791650	0.098321	3974	
0.946109	0.093197	9049	
0.387320	0.101458	8760	
-0.225985	0.199549	1107	
0.774309	0.421173	859	
-0.463093	-0.520754	4650	
0.606880	-0.443514	5254	
0.791061	0.081368	3974	
0.430703	0.866104	6105	
-0.328021	-0.552460	6974	
0.302669	0.384462	5760	
0.131507	-0.850357	4531	
-0.011037	-0.630759	5159	
0.729049	-0.388122	4318	
-0.695857	0.090679	1972	
-0.307277	-0.645145	6955	
