time = 0.117	Re = 4	rotation = -0.120499
-0.746498	0.537860	6843	
-0.745397	0.539378	6843	
-0.742339	0.543424	6843	
-0.737629	0.549510	6843	
-0.731449	0.557515	6217	
-0.723973	0.567164	6217	
-0.715232	0.577987	6217	
-0.705482	0.589586	3837	
-0.694762	0.601845	3837	
-0.683221	0.614845	8215	
-0.670671	0.628695	8233	
-0.657135	0.642868	9589	
