time = 26.367	Re = 4	rotation = -31.0701
-0.031705	0.823367	8750	
-0.274280	0.784771	6861	
-0.619764	0.573192	7266	
-0.446236	0.703900	3334	
-0.235198	0.794016	9424	
-0.310301	0.769625	9416	
-0.381839	0.739198	5821	
-0.414358	0.598229	7181	
-0.450115	0.574145	6340	
-0.684411	0.388478	9186	
-0.557272	0.211759	6196	
-0.520846	0.176053	4953	
-0.469807	0.132536	4968	
-0.368707	0.090140	4691	
-0.200629	0.066745	2727	
-0.140810	0.139709	9610	
-0.105178	0.134297	3763	
-0.137869	-0.031399	1074	
-0.158123	-0.120421	1453	
-0.263450	-0.181582	9842	
-0.262049	-0.175773	5497	
-0.331733	-0.188445	4250	
-0.383763	-0.174985	7543	
-0.428073	-0.150356	2869	
-0.510503	-0.092940	8326	
-0.652947	-0.139787	4479	
-0.629869	-0.410130	6114	
-0.589150	-0.501498	1732	
-0.486892	-0.618768	586	
-0.353444	-0.687911	7944	
-0.283438	-0.708758	4356	
-0.212181	-0.721469	1131	
-0.273981	-0.713949	4356	
-0.329633	-0.699276	2625	
-0.379306	-0.681783	4141	
-0.219716	-0.722355	911	
-0.293286	-0.710273	2073	
-0.374337	-0.685327	7944	
-0.352540	-0.694194	7944	
-0.286604	-0.714186	4356	
-0.346688	-0.698634	3152	
-0.336565	-0.701771	2625	
-0.338843	-0.703522	2625	
-0.290464	-0.713425	2073	
-0.350871	-0.694526	3152	
-0.349892	-0.694394	3152	
-0.246117	-0.719113	831	
-0.213183	-0.721152	1131	
-0.266728	-0.712674	496	
-0.161035	-0.721583	8278	
-0.418107	-0.660950	5699	
-0.547329	-0.566644	3650	
-0.592357	-0.497554	1732	
-0.556013	-0.551957	6886	
-0.666363	-0.176142	7407	
-0.649402	-0.133364	4479	
-0.483928	-0.110684	6789	
-0.414433	-0.160355	9595	
-0.376164	-0.179680	7543	
-0.272680	-0.180179	8824	
-0.224311	-0.158658	6858	
-0.237179	-0.165492	5719	
-0.142170	-0.075915	2787	
-0.133600	0.164682	9984	
-0.370886	0.091383	4691	
-0.605482	0.272180	9806	
-0.492019	0.564637	6634	
-0.567191	0.200720	1275	
-0.572157	0.208911	3004	
-0.429231	0.584059	8286	
-0.604704	0.260845	6034	
-0.669973	0.344827	7529	
-0.448559	0.581164	6340	
-0.470323	0.572817	4484	
-0.479814	0.572628	6634	
-0.505953	0.664050	4476	
-0.139334	0.816733	8306	
-0.553410	0.522148	2862	
-0.586647	0.494301	879	
-0.528244	0.135988	4155	
-0.860807	0.100194	7113	
-0.499939	0.702717	9290	
-0.012682	0.820891	5280	
-0.863887	0.041723	8017	
-0.680640	0.402349	1366	
-0.024718	0.823926	5280	
-0.551035	0.668340	4373	
-0.547594	0.670852	4373	
-0.522682	0.546374	8049	
-0.412944	0.609337	7181	
-0.618177	0.466347	7578	
-0.351977	0.628634	5106	
-0.757737	0.077344	2740	
-0.812357	0.125294	1953	
-0.005726	0.813883	3247	
-0.674101	0.559171	4630	
-0.475318	0.718706	9002	
-0.798622	0.363092	9726	
-0.847089	0.192964	937	
-0.799846	0.359596	8830	
-0.302022	0.805841	8434	
-0.482808	0.713652	9002	
-0.519693	0.548165	7802	
-0.440334	0.597596	7446	
-0.429258	0.602533	7181	
-0.744695	0.418966	4192	
-0.210759	0.801187	9826	
-0.806679	0.174226	765	
-0.445201	0.590899	7446	
-0.458331	0.577694	4484	
-0.602723	0.258687	6034	
-0.523773	0.169771	2127	
-0.471826	0.131356	4968	
-0.378327	0.097666	4749	
-0.321081	0.065592	4675	
-0.165525	0.087999	4717	
-0.123778	0.053467	735	
-0.142293	-0.068246	2787	
-0.162151	-0.118136	1257	
-0.217589	-0.154993	6858	
-0.320176	-0.188791	663	
-0.329747	-0.181821	2820	
-0.369229	-0.179020	6332	
-0.463667	-0.125495	4258	
-0.580010	-0.071199	7497	
-0.602256	-0.076193	1503	
-0.653905	-0.137052	4479	
-0.534077	-0.579190	3650	
-0.387193	-0.674431	3317	
-0.355317	-0.687503	7944	
-0.340762	-0.694871	3152	
-0.305452	-0.706272	2954	
-0.384269	-0.681237	3317	
-0.422123	-0.663830	6171	
-0.398448	-0.674852	3317	
-0.410354	-0.669687	2283	
-0.390486	-0.679900	3317	
-0.375480	-0.688451	3402	
-0.391642	-0.681521	2283	
-0.419035	-0.669442	6171	
-0.406506	-0.676008	2283	
-0.363599	-0.695350	3402	
-0.362568	-0.695724	3402	
-0.407555	-0.674971	2283	
-0.399204	-0.678159	2283	
-0.394314	-0.680744	2283	
-0.376493	-0.685542	7944	
-0.287737	-0.710822	2073	
-0.350508	-0.691227	3152	
-0.450104	-0.645560	5927	
-0.289455	-0.706571	2073	
-0.510423	-0.602227	9856	
-0.577360	-0.528632	3779	
-0.606049	-0.472581	7000	
-0.672700	-0.250861	3125	
-0.665975	-0.173538	7407	
-0.527472	-0.078623	1292	
-0.461411	-0.126474	4258	
-0.409455	-0.161057	10161	
-0.316967	-0.184008	663	
-0.278269	-0.174706	6516	
-0.259203	-0.170862	5497	
-0.179377	-0.130405	3272	
-0.127812	0.046412	3477	
-0.221607	0.066693	4095	
-0.496092	0.154611	3097	
-0.518629	0.139593	3088	
-0.499078	0.106105	3713	
-0.488895	0.093008	1110	
-0.609210	0.271318	9585	
-0.532920	0.173957	2332	
-0.539093	0.182777	2332	
-0.590213	0.253174	3900	
-0.569923	0.226449	4532	
-0.557700	0.196335	571	
-0.442901	0.584250	7446	
-0.505645	0.555862	7802	
-0.570739	0.206941	3004	
-0.553307	0.180328	2400	
-0.524307	0.134793	6498	
-0.541602	0.637748	2072	
-0.404149	0.728075	7771	
-0.542955	0.529980	2862	
-0.602352	0.251717	6034	
-0.609776	0.261747	6034	
-0.750664	0.088999	2740	
-0.710647	0.476675	8787	
-0.812049	0.091213	6852	
-0.537692	0.152197	4904	
-0.538687	0.153774	4904	
-0.523925	0.130266	5259	
-0.582285	0.221215	2618	
-0.649337	0.313388	5289	
-0.674573	0.412613	10219	
-0.465632	0.583816	7185	
-0.756731	0.385825	759	
-0.537323	0.641263	2096	
-0.664894	0.528775	1266	
-0.749783	0.405839	3082	
-0.659279	0.534816	1266	
-0.784230	0.276158	8996	
-0.428564	0.713874	3334	
-0.574328	0.211737	3004	
-0.586542	0.229936	2618	
-0.596585	0.244270	2973	
-0.635471	0.449364	9436	
-0.431744	0.584940	8286	
-0.619795	0.462389	8042	
-0.563216	0.205232	3004	
-0.569393	0.225490	4532	
-0.506749	0.141105	6498	
-0.443894	0.102953	7748	
-0.369486	0.077066	6007	
-0.234457	0.063521	5295	
-0.178599	0.070060	10059	
-0.111025	0.100173	3434	
-0.150180	-0.095783	4742	
-0.181883	-0.129850	3272	
-0.215279	-0.150893	6858	
-0.273516	-0.172130	5440	
-0.356883	-0.179371	5798	
-0.378837	-0.167002	7641	
-0.415023	-0.154338	9595	
-0.514103	-0.086146	1292	
-0.623933	-0.091429	1634	
-0.646200	-0.120073	5491	
-0.674623	-0.235408	5575	
-0.535792	-0.579654	3650	
-0.436792	-0.651707	5699	
-0.400328	-0.671181	3317	
-0.397676	-0.675776	3317	
-0.365779	-0.690078	7944	
-0.414658	-0.670608	5746	
-0.453718	-0.650933	7115	
-0.440012	-0.658008	6171	
-0.446865	-0.654845	7279	
-0.435944	-0.662480	6171	
-0.432132	-0.667391	6171	
-0.441490	-0.662699	6171	
-0.462695	-0.651524	7115	
-0.452224	-0.658589	7279	
-0.426555	-0.673734	6171	
-0.426272	-0.674009	5746	
-0.458439	-0.654452	7115	
-0.442034	-0.662364	6171	
-0.430257	-0.668508	6171	
-0.425315	-0.667289	6171	
-0.363399	-0.691734	7944	
-0.422138	-0.663805	6171	
-0.466078	-0.638267	7115	
-0.388396	-0.676683	3317	
-0.510076	-0.604733	9856	
-0.571279	-0.542227	6886	
-0.594386	-0.500730	3795	
-0.657005	-0.337420	6532	
-0.672345	-0.265097	1856	
-0.600722	-0.073412	8937	
-0.507570	-0.090321	8326	
-0.454312	-0.128375	4258	
-0.356126	-0.174384	5798	
-0.325848	-0.176354	8876	
-0.306876	-0.178074	683	
-0.238154	-0.157380	8027	
-0.156971	-0.095415	7518	
-0.130382	0.163682	9984	
-0.398499	0.092575	7301	
-0.471299	0.095709	1153	
-0.467682	0.082777	1153	
-0.459237	0.075164	9084	
-0.500212	0.144118	4833	
-0.459436	0.107932	7404	
-0.462406	0.111715	7404	
-0.485195	0.142892	4131	
-0.477231	0.132687	4968	
-0.490629	0.119363	6688	
-0.586075	0.246092	2591	
-0.552622	0.190993	571	
-0.510003	0.124060	5259	
-0.504349	0.114884	3713	
-0.491473	0.095936	1110	
-0.503204	0.555526	2336	
-0.470432	0.577033	4484	
-0.554805	0.187845	571	
-0.519608	0.135018	6498	
-0.529013	0.149143	2812	
-0.647411	0.313926	8633	
-0.543800	0.527986	1259	
-0.650533	0.435588	8607	
-0.501941	0.102796	3713	
-0.499945	0.099785	1110	
-0.503980	0.105782	3713	
-0.523949	0.136811	3088	
-0.537725	0.158124	4904	
-0.538802	0.159647	4904	
-0.573857	0.213081	3006	
-0.569661	0.507306	1943	
-0.499580	0.558975	8066	
-0.527125	0.539747	2225	
-0.548821	0.523412	1259	
-0.531936	0.536408	2225	
-0.582761	0.496348	879	
-0.481523	0.568332	2611	
-0.512341	0.125894	5259	
-0.516552	0.132921	6498	
-0.516077	0.132731	6498	
-0.527571	0.152893	2812	
-0.605234	0.268411	9585	
-0.533093	0.172674	2127	
-0.490762	0.122015	6688	
-0.475882	0.130418	4968	
-0.438939	0.091910	8390	
-0.340023	0.062888	5868	
-0.215076	0.055442	7862	
-0.132382	0.160378	9984	
-0.113686	0.100881	3434	
-0.149980	-0.078941	2787	
-0.199575	-0.139948	6289	
-0.239079	-0.155382	8027	
-0.271134	-0.167636	5440	
-0.322135	-0.175026	8876	
-0.400719	-0.158969	10037	
-0.424294	-0.140330	1995	
-0.460477	-0.120392	4258	
-0.562424	-0.064861	6344	
-0.663859	-0.157968	5324	
-0.673628	-0.202447	9149	
-0.662857	-0.324278	6229	
-0.530078	-0.587476	4679	
-0.457911	-0.641381	5927	
-0.452721	-0.646671	7115	
-0.444199	-0.656623	6171	
-0.407819	-0.676569	2283	
-0.454554	-0.655211	7279	
-0.482346	-0.638811	434	
-0.473178	-0.643919	7115	
-0.477520	-0.642086	7115	
-0.480175	-0.642852	7115	
-0.476724	-0.649876	7115	
-0.481573	-0.646888	434	
-0.493068	-0.641132	434	
-0.493245	-0.641913	434	
-0.477289	-0.654443	7115	
-0.477288	-0.654467	7115	
-0.492076	-0.642230	434	
-0.486479	-0.643979	434	
-0.479174	-0.648809	7115	
-0.466255	-0.651276	7115	
-0.406584	-0.677254	2283	
-0.454362	-0.650323	7115	
-0.481351	-0.631712	434	
-0.428660	-0.659875	6171	
-0.510489	-0.607201	586	
-0.561462	-0.558843	4051	
-0.585992	-0.521970	2377	
-0.641829	-0.390056	7108	
-0.654282	-0.349050	6987	
-0.638628	-0.105046	3830	
-0.553730	-0.066132	5985	
-0.500273	-0.091949	8099	
-0.402332	-0.153363	10037	
-0.372006	-0.163726	7641	
-0.351773	-0.171562	5798	
-0.291238	-0.169282	5249	
-0.210375	-0.137404	5919	
-0.141360	-0.007313	9445	
-0.255138	0.056605	7148	
-0.414588	0.069557	4884	
-0.423501	0.065293	4884	
-0.415243	0.060807	9176	
-0.419697	0.090643	8832	
-0.369693	0.068301	3510	
-0.370119	0.068924	3510	
-0.388397	0.086581	6867	
-0.381410	0.080790	7227	
-0.428842	0.081510	4884	
-0.485204	0.138793	4131	
-0.485630	0.116994	6503	
-0.470854	0.089921	1153	
-0.467832	0.084892	1153	
-0.461293	0.076318	9084	
-0.553883	0.200541	571	
-0.565047	0.210703	3006	
-0.496165	0.116654	3713	
-0.479816	0.095153	1844	
-0.480317	0.095716	1844	
-0.522979	0.153760	3088	
-0.547560	0.185537	2400	
-0.534718	0.165491	2127	
-0.477608	0.082112	2990	
-0.476325	0.080355	2990	
-0.478147	0.082804	2990	
-0.488208	0.096758	1110	
-0.494513	0.105629	1110	
-0.495434	0.106988	3713	
-0.510323	0.129213	6498	
-0.543838	0.179443	2400	
-0.556158	0.199272	571	
-0.548961	0.190629	571	
-0.545151	0.185400	2400	
-0.547604	0.189039	571	
-0.539325	0.172096	2332	
-0.562272	0.212236	3006	
-0.474757	0.091732	1153	
-0.474534	0.093104	1153	
-0.473653	0.092956	1153	
-0.475222	0.101334	1844	
-0.495551	0.146121	4833	
-0.461808	0.108001	7404	
-0.425507	0.082195	1642	
-0.380814	0.079651	7227	
-0.343577	0.058421	8416	
-0.186239	0.060573	8269	
-0.116356	0.145793	5579	
-0.140741	-0.004370	8740	
-0.154262	-0.074228	2787	
-0.195673	-0.129858	5321	
-0.257562	-0.160139	3933	
-0.293386	-0.167000	5249	
-0.320591	-0.170752	8876	
-0.367992	-0.163542	6332	
-0.446015	-0.127532	4258	
-0.474831	-0.103238	6683	
-0.506884	-0.083931	8099	
-0.612848	-0.076134	6111	
-0.675372	-0.248374	3125	
-0.668111	-0.306284	7430	
-0.642862	-0.393884	7108	
-0.521463	-0.597462	4679	
-0.416004	-0.665880	6171	
-0.448489	-0.652061	7279	
-0.476515	-0.643212	7115	
-0.456042	-0.658225	7279	
-0.490618	-0.640875	434	
-0.506538	-0.630439	368	
-0.500384	-0.633875	368	
-0.506651	-0.630900	368	
-0.507638	-0.633931	368	
-0.516208	-0.634661	6159	
-0.521587	-0.631057	6159	
-0.529390	-0.627386	6159	
-0.532861	-0.626561	6159	
-0.527100	-0.634148	6159	
-0.527311	-0.634340	6159	
-0.531131	-0.626673	6159	
-0.521921	-0.630602	6159	
-0.523011	-0.630773	6159	
-0.501689	-0.637364	368	
-0.454603	-0.659240	7279	
-0.482961	-0.638395	434	
-0.502033	-0.622588	368	
-0.458001	-0.647398	7115	
-0.509705	-0.611515	586	
-0.556009	-0.569016	3531	
-0.578608	-0.538814	3779	
-0.624020	-0.442164	2766	
-0.635782	-0.409455	6315	
-0.672317	-0.182509	7407	
-0.604090	-0.070574	8937	
-0.548457	-0.064522	5985	
-0.451830	-0.120115	3450	
-0.418314	-0.138258	8655	
-0.397822	-0.151636	10037	
-0.339578	-0.166553	2820	
-0.269261	-0.154541	4688	
-0.173405	-0.106472	4177	
-0.131881	0.139152	5056	
-0.323669	0.046801	7328	
-0.351004	0.047670	892	
-0.340764	0.044592	487	
-0.301786	0.054834	1494	
-0.229149	0.048072	5212	
-0.229408	0.048643	5212	
-0.240262	0.055328	5969	
-0.232575	0.053375	5212	
-0.336071	0.053190	5400	
-0.392271	0.084915	6867	
-0.420047	0.079329	1642	
-0.421264	0.068036	4884	
-0.421091	0.065942	4884	
-0.418413	0.061844	9176	
-0.474345	0.119938	7652	
-0.487551	0.124211	6688	
-0.447386	0.084530	7612	
-0.435361	0.072581	10132	
-0.435622	0.072743	10132	
-0.462330	0.100375	7880	
-0.480259	0.114474	7652	
-0.475815	0.106948	7652	
-0.447081	0.068508	9548	
-0.446111	0.067259	9548	
-0.447417	0.068845	9548	
-0.453039	0.075834	7612	
-0.456197	0.079811	7612	
-0.456497	0.080187	7612	
-0.464775	0.091244	1187	
-0.477925	0.109937	7652	
-0.482125	0.119966	6503	
-0.476478	0.116015	7652	
-0.474494	0.114132	7652	
-0.475421	0.115437	7652	
-0.478027	0.109160	7652	
-0.478166	0.124775	6503	
-0.427621	0.069594	4884	
-0.425730	0.070227	4884	
-0.424582	0.070508	4884	
-0.416363	0.072291	4884	
-0.407073	0.090020	7301	
-0.375154	0.068886	2086	
-0.327221	0.052610	5400	
-0.233680	0.052852	5212	
-0.197763	0.051525	9204	
-0.117384	0.096789	3434	
-0.150818	-0.045812	4030	
-0.172013	-0.105540	6872	
-0.203069	-0.124816	5321	
-0.255089	-0.151853	3933	
-0.308960	-0.167004	9400	
-0.342007	-0.163572	4323	
-0.367569	-0.159251	6332	
-0.414525	-0.138918	8655	
-0.495298	-0.089675	8099	
-0.521961	-0.068535	1718	
-0.554792	-0.059754	5985	
-0.657037	-0.133185	4479	
-0.659376	-0.339406	6532	
-0.651277	-0.371325	7283	
-0.630411	-0.434113	2766	
-0.520816	-0.601385	4679	
-0.450277	-0.651326	7115	
-0.476743	-0.639704	7115	
-0.506243	-0.631898	368	
-0.511131	-0.632172	368	
-0.525106	-0.627535	6159	
-0.539608	-0.616953	5827	
-0.532982	-0.620941	5827	
-0.537556	-0.619064	5827	
-0.542846	-0.621180	5827	
-0.561941	-0.615155	5311	
-0.566721	-0.611637	5311	
-0.578424	-0.603771	4279	
-0.581955	-0.603406	4867	
-0.587598	-0.604684	4867	
-0.588230	-0.604668	4867	
-0.580440	-0.603332	4279	
-0.567835	-0.610703	5311	
-0.570366	-0.610148	5311	
-0.538436	-0.624495	5827	
-0.496162	-0.643273	434	
-0.501576	-0.633000	368	
-0.515408	-0.619519	368	
-0.473484	-0.642334	7115	
-0.519443	-0.609182	9856	
-0.552277	-0.577294	3531	
-0.572554	-0.552835	4051	
-0.614378	-0.474456	2484	
-0.620464	-0.454243	3154	
-0.674979	-0.277425	1856	
-0.651315	-0.121144	5491	
-0.599424	-0.065486	8937	
-0.498018	-0.083484	8099	
-0.466876	-0.102763	6683	
-0.444307	-0.120045	3450	
-0.386842	-0.149231	7626	
-0.321764	-0.156842	9400	
-0.230923	-0.137885	7800	
-0.149070	-0.007905	9829	
-0.187468	0.048942	3623	
-0.233218	0.036850	5252	
-0.221233	0.036864	9468	
-0.152632	0.089487	4076	
-0.120082	0.126634	4145	
-0.119843	0.128035	4145	
-0.125652	0.143753	5056	
-0.121240	0.140362	5579	
-0.194822	0.049630	9204	
-0.250483	0.053120	7148	
-0.319488	0.050778	7328	
-0.341323	0.047870	487	
-0.344683	0.047361	487	
-0.345608	0.045467	487	
-0.388871	0.075857	2130	
-0.415001	0.081624	1642	
-0.374497	0.058938	2086	
-0.367493	0.053691	3510	
-0.366103	0.052691	905	
-0.386774	0.067399	2130	
-0.410603	0.076820	1642	
-0.410074	0.073677	1642	
-0.397756	0.054968	9050	
-0.397856	0.054946	9050	
-0.397085	0.053752	9050	
-0.400602	0.058888	9038	
-0.401964	0.060820	9038	
-0.402128	0.061061	9038	
-0.405457	0.066243	9038	
-0.410983	0.075026	1642	
-0.407468	0.078685	7432	
-0.399347	0.075794	1874	
-0.397039	0.074653	1874	
-0.397631	0.075305	1874	
-0.412515	0.075193	1642	
-0.392080	0.078536	2130	
-0.353324	0.049923	892	
-0.347840	0.049682	892	
-0.344464	0.049186	487	
-0.323017	0.047923	7328	
-0.274663	0.054270	536	
-0.238866	0.046701	5966	
-0.182395	0.055705	9497	
-0.121494	0.139202	5056	
-0.119853	0.097576	3434	
-0.159958	-0.073484	2039	
-0.193227	-0.111845	3229	
-0.229347	-0.138073	6460	
-0.263292	-0.144517	6157	
-0.308654	-0.158381	10074	
-0.356973	-0.158974	5683	
-0.390097	-0.145422	10037	
-0.414478	-0.134699	9159	
-0.462485	-0.103352	4272	
-0.543551	-0.060512	5270	
-0.572492	-0.052072	7196	
-0.605579	-0.065426	8937	
-0.677858	-0.221857	8211	
-0.641582	-0.402678	6114	
-0.634301	-0.427244	6315	
-0.626173	-0.457790	3154	
-0.522332	-0.604628	4679	
-0.479129	-0.638662	7115	
-0.510336	-0.624208	368	
-0.537445	-0.619957	5827	
-0.548481	-0.617013	5827	
-0.567574	-0.609482	5311	
-0.579476	-0.600704	4279	
-0.571479	-0.605097	4279	
-0.578060	-0.601823	4279	
-0.594900	-0.595476	4867	
-0.626738	-0.581034	5473	
-0.631193	-0.577366	5473	
-0.642981	-0.569313	5819	
-0.651776	-0.563564	6773	
-0.663641	-0.558767	6773	
-0.664335	-0.558204	6773	
-0.645356	-0.567186	6773	
-0.631356	-0.576896	5473	
-0.634685	-0.575815	5473	
-0.590021	-0.598652	4867	
-0.541326	-0.624304	5827	
-0.534369	-0.620099	5827	
-0.536666	-0.611787	5827	
-0.499886	-0.632526	368	
-0.527799	-0.608682	4679	
-0.548320	-0.586003	3650	
-0.566824	-0.564969	4051	
-0.606433	-0.501794	3795	
-0.611398	-0.483952	7000	
-0.662510	-0.339347	6532	
-0.677540	-0.208960	9149	
-0.644356	-0.104497	3830	
-0.546539	-0.055462	5270	
-0.514004	-0.066578	1718	
-0.491288	-0.082833	8099	
-0.434547	-0.119442	2983	
-0.371818	-0.143663	6424	
-0.289428	-0.149063	9356	
-0.191024	-0.095513	4057	
-0.136974	0.051569	7413	
-0.132305	0.086436	3053	
-0.133353	0.076438	3053	
-0.145875	0.018610	4353	
-0.160081	-0.044760	4325	
-0.159500	-0.045324	4325	
-0.153222	-0.024456	1273	
-0.155075	-0.035775	1412	
-0.126046	0.079977	3053	
-0.128378	0.134946	3632	
-0.174483	0.059843	10246	
-0.214694	0.040139	9468	
-0.222365	0.038340	9468	
-0.228224	0.036351	5252	
-0.255756	0.048408	7148	
-0.304345	0.050806	1494	
-0.256640	0.040550	6126	
-0.252822	0.038077	6126	
-0.252425	0.037705	6126	
-0.266088	0.043947	5904	
-0.302468	0.048639	4488	
-0.306548	0.047419	4488	
-0.313699	0.039298	3556	
-0.314419	0.038937	3556	
-0.314515	0.038897	3556	
-0.312587	0.041037	3556	
-0.312108	0.041900	3556	
-0.312066	0.041991	3556	
-0.309534	0.044274	4488	
-0.306046	0.048181	4488	
-0.292170	0.049082	1406	
-0.278660	0.047687	5318	
-0.275096	0.047101	5904	
-0.275446	0.047427	5904	
-0.308227	0.049004	4488	
-0.258486	0.049477	7148	
-0.232796	0.038095	5966	
-0.222965	0.039457	9468	
-0.217597	0.040226	9468	
-0.184488	0.051143	3466	
-0.137457	0.119005	3851	
-0.123587	0.122555	4981	
-0.131748	0.059918	735	
-0.155517	-0.035322	1412	
-0.163439	-0.066861	2039	
-0.211886	-0.121057	5531	
-0.253866	-0.135310	8481	
-0.287979	-0.149887	8459	
-0.318596	-0.147391	1589	
-0.358581	-0.149280	6169	
